map,step,candidate_state,n_boundary,n_basis,score_mode,operator_score,violation_before,violation_after,violation_reduction,groups_improved,max_after_violation,max_after_group_risk,approx_rate_delta,group_risks_before,group_risks_after,group_violations_after,rank,beam_id,path,budget_frac
four_rooms_9,1,38,3,28,reduction,-0.0010807354922057605,339.75957356954615,339.75957356954615,0.0,0,194.3157654809228,233.17891857710737,10.807354922057604,"{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 72.72190395027661, ""topology"": 194.3157654809228, ""value"": 72.7219041383467}",18,3,[3],0.5
four_rooms_9,1,39,3,28,reduction,-0.0010807354922057605,339.75957356954615,339.75957356954615,0.0,0,194.3157654809228,233.17891857710737,10.807354922057604,"{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 72.72190395027661, ""topology"": 194.3157654809228, ""value"": 72.7219041383467}",19,3,[3],0.5
four_rooms_9,1,42,3,28,reduction,-0.0010807354922057605,339.75957356954615,339.75957356954615,0.0,0,194.3157654809228,233.17891857710737,10.807354922057604,"{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 72.72190395027661, ""topology"": 194.3157654809228, ""value"": 72.7219041383467}",20,3,[3],0.5
four_rooms_9,1,53,3,28,reduction,-0.0010807354922057605,339.75957356954615,339.75957356954615,0.0,0,194.3157654809228,233.17891857710737,10.807354922057604,"{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 72.72190395027661, ""topology"": 194.3157654809228, ""value"": 72.7219041383467}",21,3,[3],0.5
four_rooms_9,1,58,3,28,reduction,-0.0010807354922057605,339.75957356954615,339.75957356954615,0.0,0,194.3157654809228,233.17891857710737,10.807354922057604,"{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 72.72190395027661, ""topology"": 194.3157654809228, ""value"": 72.7219041383467}",22,3,[3],0.5
four_rooms_9,1,60,3,28,reduction,-0.0010807354922057605,339.75957356954615,339.75957356954615,0.0,0,194.3157654809228,233.17891857710737,10.807354922057604,"{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 72.72190395027661, ""topology"": 194.3157654809228, ""value"": 72.7219041383467}",23,3,[3],0.5
four_rooms_9,1,63,3,28,reduction,-0.0010807354922057605,339.75957356954615,339.75957356954615,0.0,0,194.3157654809228,233.17891857710737,10.807354922057604,"{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 72.72190395027661, ""topology"": 194.3157654809228, ""value"": 72.7219041383467}",24,3,[3],0.5
four_rooms_9,1,64,3,28,reduction,-0.0010807354922057605,339.75957356954615,339.75957356954615,0.0,0,194.3157654809228,233.17891857710737,10.807354922057604,"{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 111.58505704646117, ""topology"": 233.17891857710737, ""value"": 111.58505723453126}","{""stochastic"": 72.72190395027661, ""topology"": 194.3157654809228, ""value"": 72.7219041383467}",25,3,[3],0.5
four_rooms_9,2,39,4,28,reduction,98.86750676649567,561.8287567856185,462.9599692836306,98.86878750198787,1,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 157.57259162370454}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 118.70943852751998}",1,0,"[1, 40]",0.5
four_rooms_9,2,9,4,28,reduction,11.73977223555843,561.8287567856185,550.0877038145678,11.741052971050635,1,217.57822602950782,256.4413791256924,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 244.99395771085497, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 206.1308046146704, ""value"": 217.57822602950782}",2,0,"[1, 40]",0.5
four_rooms_9,2,2,4,28,reduction,2.0238102453855293,561.8287567856185,559.8036658047407,2.025090980877735,1,217.57822602950782,256.4413791256924,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 254.7099197010279, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 215.84676660484334, ""value"": 217.57822602950782}",3,0,"[1, 40]",0.5
four_rooms_9,2,3,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",4,0,"[1, 40]",0.5
four_rooms_9,2,4,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",5,0,"[1, 40]",0.5
four_rooms_9,2,7,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",6,0,"[1, 40]",0.5
four_rooms_9,2,14,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",7,0,"[1, 40]",0.5
four_rooms_9,2,19,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",8,0,"[1, 40]",0.5
four_rooms_9,2,20,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",9,0,"[1, 40]",0.5
four_rooms_9,2,21,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",10,0,"[1, 40]",0.5
four_rooms_9,2,25,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",11,0,"[1, 40]",0.5
four_rooms_9,2,26,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",12,0,"[1, 40]",0.5
four_rooms_9,2,28,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",13,0,"[1, 40]",0.5
four_rooms_9,2,29,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",14,0,"[1, 40]",0.5
four_rooms_9,2,32,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",15,0,"[1, 40]",0.5
four_rooms_9,2,35,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",16,0,"[1, 40]",0.5
four_rooms_9,2,37,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",17,0,"[1, 40]",0.5
four_rooms_9,2,38,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",18,0,"[1, 40]",0.5
four_rooms_9,2,42,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",19,0,"[1, 40]",0.5
four_rooms_9,2,53,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",20,0,"[1, 40]",0.5
four_rooms_9,2,58,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",21,0,"[1, 40]",0.5
four_rooms_9,2,60,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",22,0,"[1, 40]",0.5
four_rooms_9,2,63,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",23,0,"[1, 40]",0.5
four_rooms_9,2,64,4,28,reduction,-0.0012807354922057604,561.8287567856185,561.8287567856185,0.0,0,217.87185758572102,256.7350106819056,12.807354922057604,"{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 165.24182626657415, ""topology"": 256.7350106819056, ""value"": 256.4413791256924}","{""stochastic"": 126.37867317038959, ""topology"": 217.87185758572102, ""value"": 217.57822602950782}",24,0,"[1, 40]",0.5
four_rooms_9,2,40,4,28,reduction,3.762955990719401,282.90547556077087,279.14123883455926,3.7642367262116068,1,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 129.30180551968846, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 90.4386524235039, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",1,1,"[1, 2]",0.5
four_rooms_9,2,9,4,28,reduction,0.18064377740753512,282.90547556077087,282.7235510478711,0.18192451289974088,1,94.3177727481839,133.18092584436846,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.18092584436846, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.3177727481839, ""value"": 94.20288914997172}",2,1,"[1, 2]",0.5
four_rooms_9,2,3,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",3,1,"[1, 2]",0.5
four_rooms_9,2,4,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",4,1,"[1, 2]",0.5
four_rooms_9,2,7,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",5,1,"[1, 2]",0.5
four_rooms_9,2,14,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",6,1,"[1, 2]",0.5
four_rooms_9,2,19,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",7,1,"[1, 2]",0.5
four_rooms_9,2,20,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",8,1,"[1, 2]",0.5
four_rooms_9,2,21,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",9,1,"[1, 2]",0.5
four_rooms_9,2,25,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",10,1,"[1, 2]",0.5
four_rooms_9,2,26,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",11,1,"[1, 2]",0.5
four_rooms_9,2,28,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",12,1,"[1, 2]",0.5
four_rooms_9,2,29,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",13,1,"[1, 2]",0.5
four_rooms_9,2,32,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",14,1,"[1, 2]",0.5
four_rooms_9,2,35,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",15,1,"[1, 2]",0.5
four_rooms_9,2,37,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",16,1,"[1, 2]",0.5
four_rooms_9,2,38,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",17,1,"[1, 2]",0.5
four_rooms_9,2,39,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",18,1,"[1, 2]",0.5
four_rooms_9,2,42,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",19,1,"[1, 2]",0.5
four_rooms_9,2,53,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",20,1,"[1, 2]",0.5
four_rooms_9,2,58,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",21,1,"[1, 2]",0.5
four_rooms_9,2,60,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",22,1,"[1, 2]",0.5
four_rooms_9,2,63,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",23,1,"[1, 2]",0.5
four_rooms_9,2,64,4,28,reduction,-0.0012807354922057604,282.90547556077087,282.90547556077087,0.0,0,94.49969726108364,133.3628503572682,12.807354922057604,"{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 133.06604224590006, ""topology"": 133.3628503572682, ""value"": 133.0660422461563}","{""stochastic"": 94.2028891497155, ""topology"": 94.49969726108364, ""value"": 94.20288914997172}",24,1,"[1, 2]",0.5
four_rooms_9,2,40,4,28,reduction,1.577791801554635,272.4549640049918,270.87589146794494,1.5790725370468408,1,95.59623708452315,134.45939018070771,12.807354922057604,"{""stochastic"": 127.2925165562371, ""topology"": 134.45939018070771, ""value"": 127.29251655660067}","{""stochastic"": 125.71344401919023, ""topology"": 134.45939018070771, ""value"": 127.29251655660067}","{""stochastic"": 86.85029092300567, ""topology"": 95.59623708452315, ""value"": 88.42936346041611}",1,2,"[1, 9]",0.5
four_rooms_9,2,2,4,28,reduction,0.07270542721047546,272.4549640049918,272.3809778422891,0.07398616270268121,1,95.52225092182042,134.38540401800498,12.807354922057604,"{""stochastic"": 127.2925165562371, ""topology"": 134.45939018070771, ""value"": 127.29251655660067}","{""stochastic"": 127.2925165562371, ""topology"": 134.38540401800498, ""value"": 127.29251655660067}","{""stochastic"": 88.42936346005254, ""topology"": 95.52225092182042, ""value"": 88.42936346041611}",2,2,"[1, 9]",0.5
four_rooms_9,2,3,4,28,reduction,-0.0012807354922057604,272.4549640049918,272.4549640049918,0.0,0,95.59623708452315,134.45939018070771,12.807354922057604,"{""stochastic"": 127.2925165562371, ""topology"": 134.45939018070771, ""value"": 127.29251655660067}","{""stochastic"": 127.2925165562371, ""topology"": 134.45939018070771, ""value"": 127.29251655660067}","{""stochastic"": 88.42936346005254, ""topology"": 95.59623708452315, ""value"": 88.42936346041611}",3,2,"[1, 9]",0.5
