map_family,map_size,map,slip,method,top_k,proposal_backend,refine_mode,final_first_hit_mode,n_states,n_basis,n_boundary,state_compression_ratio,group_all_feasible,n_groups_feasible,group_total_violation,group_max_violation,selection_time_sec,proposal_time_sec,refine_time_sec,diagnostic_operator_time_sec,probe_green_kernel_time_sec,probe_operator_delta_time_sec,active_weight_time_sec,candidate_score_time_sec,exact_refine_calls,surrogate_topk_recall,surrogate_topk_recall_hits,surrogate_topk_recall_steps,kernel_time_sec,smdp_solve_time_sec,upfront_time_sec,compressed_total_time_sec,full_vi_time_sec,planning_speedup,total_speedup,break_even_tasks,start_gap,value_gap_max,first_hit_used_steps_max,first_hit_tail_bound_max,stop_reason,boundary
open_room,12,open_room_12,0.1,surrogate_topk_exact_refine,4,insertion_score,exact,exact,144,22,4,36.0,False,1,38.86315309618456,19.43157654809228,101.20567245915299,6.561878213018645,94.64379424613435,0.0,0.0,0.0,0.0,0.0,15,,0,0,0.09543636499438435,0.005221376020926982,101.30110882414738,101.3063302001683,0.21920505299931392,41.98223842158702,0.002163784361413476,474,0.16918017523391882,0.28437848541747357,0,0.0,no_positive_exact_refine_gain,"[0, 1, 130, 143]"
open_room,12,open_room_12,0.1,surrogate_topk_exact_refine,8,insertion_score,exact,exact,144,22,4,36.0,False,1,38.86315309618456,19.43157654809228,177.80463371321093,6.523168986022938,171.281464727188,0.0,0.0,0.0,0.0,0.0,27,,0,0,0.10633628303185105,0.005372672982048243,177.91096999624278,177.91634266922483,0.2221166070085019,41.34191821290109,0.0012484328515084894,821,0.16918017523391882,0.28437848541747357,0,0.0,no_positive_exact_refine_gain,"[0, 1, 130, 143]"
open_room,12,open_room_12,0.1,surrogate_topk_exact_refine,16,insertion_score,exact,exact,144,22,3,48.0,False,1,38.86315309618456,19.43157654809228,219.9567267448292,4.363859548990149,215.59286719583906,0.0,0.0,0.0,0.0,0.0,34,,0,0,0.07897402299568057,0.0005323700024746358,220.0357007678249,220.03623313782737,0.2235233150422573,419.8645941793214,0.0010158477622285312,987,0.1691801752349278,0.1691801752349278,0,0.0,no_positive_exact_refine_gain,"[0, 130, 143]"
open_room,12,open_room_12,0.1,surrogate_topk_certified_refine,1,insertion_score,certified_adaptive_green,adaptive,144,22,4,36.0,False,1,38.86315309618456,19.43157654809228,44.23283880308736,6.565190000052098,37.66764880303526,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.11675615102285519,0.005061777017544955,44.349594954110216,44.35465673112776,0.2197914100252092,43.42178828964134,0.004955317574827746,207,0.16918013528230702,0.28437843090094717,50,9.433217581785956e-07,no_positive_exact_refine_gain,"[0, 1, 130, 143]"
open_room,12,open_room_12,0.1,surrogate_topk_certified_refine,2,insertion_score,certified_adaptive_green,adaptive,144,22,4,36.0,False,1,38.86315309618456,19.43157654809228,64.315225092927,6.567139432998374,57.74808565992862,0.0,0.0,0.0,0.0,0.0,9,,0,0,0.10790561098838225,0.005246052984148264,64.42313070391538,64.42837675689952,0.22189462598180398,42.297442792189074,0.003444051164272762,298,0.16918013528230702,0.28437843090094717,50,9.433217581785956e-07,no_positive_exact_refine_gain,"[0, 1, 130, 143]"
open_room,12,open_room_12,0.1,surrogate_topk_certified_refine,4,insertion_score,certified_adaptive_green,adaptive,144,22,4,36.0,False,1,38.86315309618456,19.43157654809228,95.81420171598438,6.264399970008526,89.54980174597586,0.0,0.0,0.0,0.0,0.0,15,,0,0,0.09513476595748216,0.005066276993602514,95.90933648194186,95.91440275893547,0.21497520303819329,42.43257984307907,0.0022413234806715828,457,0.16918013528230702,0.28437843090094717,50,9.433217581785956e-07,no_positive_exact_refine_gain,"[0, 1, 130, 143]"
open_room,12,open_room_12,0.1,surrogate_topk_certified_refine,8,insertion_score,certified_adaptive_green,adaptive,144,22,4,36.0,False,1,38.86315309618456,19.43157654809228,184.38823247497203,6.697231428988744,177.69100104598328,0.0,0.0,0.0,0.0,0.0,27,,0,0,0.11414347402751446,0.005005581013392657,184.50237594899954,184.50738153001294,0.22346548095811158,44.64326525936143,0.0012111465628368995,845,0.16918013528230702,0.28437843090094717,50,9.433217581785956e-07,no_positive_exact_refine_gain,"[0, 1, 130, 143]"
open_room,12,open_room_12,0.1,surrogate_topk_certified_refine,16,insertion_score,certified_adaptive_green,adaptive,144,22,3,48.0,False,1,38.86315309618456,19.43157654809228,221.05924306990346,4.387577104032971,216.6716659658705,0.0,0.0,0.0,0.0,0.0,34,,0,0,0.07385332800913602,0.00040779198752716184,221.1330963979126,221.13350418990012,0.2252940780017525,552.4730374618906,0.0010188147600115785,984,0.16918013401028276,0.16918013401028276,50,8.73282550097239e-07,no_positive_exact_refine_gain,"[0, 130, 143]"
open_room,16,open_room_16,0.0,surrogate_topk_exact_refine,1,insertion_score,exact,exact,256,31,3,85.33333333333333,True,3,0.0,0.0,26.15795150399208,3.1738401029724628,22.984111401019618,0.0,0.0,0.0,0.0,0.0,3,,0,0,0.18498593103140593,0.0007670039776712656,26.342937435023487,26.343704439001158,0.21122486901003867,275.3895353337642,0.008018039736937143,126,3.552713678800501e-15,3.552713678800501e-15,0,0.0,feasible,"[0, 128, 255]"
open_room,16,open_room_16,0.0,surrogate_topk_exact_refine,2,insertion_score,exact,exact,256,31,3,85.33333333333333,True,3,0.0,0.0,35.13195348496083,3.2058911659987643,31.926062318962067,0.0,0.0,0.0,0.0,0.0,4,,0,0,0.23528042098041624,0.0007176890503615141,35.36723390594125,35.36795159499161,0.21166802902007475,294.92999637301614,0.005984740972390629,168,3.552713678800501e-15,3.552713678800501e-15,0,0.0,feasible,"[0, 128, 255]"
open_room,16,open_room_16,0.0,surrogate_topk_exact_refine,4,insertion_score,exact,exact,256,31,3,85.33333333333333,True,3,0.0,0.0,50.565049158001784,3.159927767002955,47.40512139099883,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.22978361701825634,0.0007013070280663669,50.79483277502004,50.79553408204811,0.20635761902667582,294.24718528151914,0.004062514997742797,247,3.552713678800501e-15,3.552713678800501e-15,0,0.0,feasible,"[0, 128, 255]"
open_room,16,open_room_16,0.0,surrogate_topk_exact_refine,8,insertion_score,exact,exact,256,31,3,85.33333333333333,True,3,0.0,0.0,78.82754867180483,3.0060074380016886,75.82154123380315,0.0,0.0,0.0,0.0,0.0,10,,0,0,0.20047278504353017,0.0006082939798943698,79.02802145684836,79.02862975082826,0.19133899896405637,314.55020974773146,0.0024211352210880394,415,3.552713678800501e-15,3.552713678800501e-15,0,0.0,feasible,"[0, 128, 255]"
open_room,16,open_room_16,0.0,surrogate_topk_exact_refine,16,insertion_score,exact,exact,256,31,3,85.33333333333333,True,3,0.0,0.0,147.5263316758792,3.182747663988266,144.34358401189093,0.0,0.0,0.0,0.0,0.0,18,,0,0,0.2221906139748171,0.0007120720110833645,147.748522289854,147.7492343618651,0.20876210497226566,293.17555208306766,0.0014129488106921,711,3.552713678800501e-15,3.552713678800501e-15,0,0.0,feasible,"[0, 128, 255]"
open_room,16,open_room_16,0.0,surrogate_topk_certified_refine,1,insertion_score,certified_adaptive_green,adaptive,256,31,3,85.33333333333333,True,3,0.0,0.0,26.99817918095505,3.199333158961963,23.798846021993086,0.0,0.0,0.0,0.0,0.0,3,,0,0,0.1396786969853565,0.0006117590237408876,27.137857877940405,27.138469636964146,0.21015587000874802,343.5272090040476,0.007743836436617035,130,3.552713678800501e-15,3.552713678800501e-15,29,0.0,feasible,"[0, 128, 255]"
open_room,16,open_room_16,0.0,surrogate_topk_certified_refine,2,insertion_score,certified_adaptive_green,adaptive,256,31,3,85.33333333333333,True,3,0.0,0.0,34.71813726995606,3.1913220250280574,31.526815244928002,0.0,0.0,0.0,0.0,0.0,4,,0,0,0.13696588698076084,0.0006464329781010747,34.85510315693682,34.85574958991492,0.20752319804159924,321.0281731776862,0.005953772346977255,169,3.552713678800501e-15,3.552713678800501e-15,29,0.0,feasible,"[0, 128, 255]"
open_room,16,open_room_16,0.0,surrogate_topk_certified_refine,4,insertion_score,certified_adaptive_green,adaptive,256,31,3,85.33333333333333,True,3,0.0,0.0,51.20565408299444,3.193561921012588,48.012092161981855,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.1334314279956743,0.0006534569547511637,51.33908551099012,51.33973896794487,0.2068674589972943,316.57396480854567,0.004029382757992921,249,3.552713678800501e-15,3.552713678800501e-15,29,0.0,feasible,"[0, 128, 255]"
open_room,16,open_room_16,0.0,surrogate_topk_certified_refine,8,insertion_score,certified_adaptive_green,adaptive,256,31,3,85.33333333333333,True,3,0.0,0.0,81.16893365007127,3.2173116269987077,77.95162202307256,0.0,0.0,0.0,0.0,0.0,10,,0,0,0.1276866640546359,0.000603269028943032,81.2966203141259,81.29722358315485,0.21089216298423707,349.58228065136103,0.002594088133508349,387,3.552713678800501e-15,3.552713678800501e-15,29,0.0,feasible,"[0, 128, 255]"
open_room,16,open_room_16,0.0,surrogate_topk_certified_refine,16,insertion_score,certified_adaptive_green,adaptive,256,31,3,85.33333333333333,True,3,0.0,0.0,142.30502876703395,3.0603787369909696,139.24465003004298,0.0,0.0,0.0,0.0,0.0,18,,0,0,0.13212263496825472,0.000602001033257693,142.4371514020022,142.43775340303546,0.20105030300328508,333.9700297777119,0.0014114958864480415,711,3.552713678800501e-15,3.552713678800501e-15,29,0.0,feasible,"[0, 128, 255]"
open_room,16,open_room_16,0.05,surrogate_topk_exact_refine,1,insertion_score,exact,exact,256,31,4,64.0,False,1,116.58945928855368,58.29472964427684,88.89246207301039,13.826989131979644,75.06547294103075,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.36035106604686007,0.0011531810159794986,89.25281313905725,89.25396632007323,0.38774002401623875,336.2351778631188,0.004344232979246727,231,0.08820735019645554,0.11174160179680115,0,0.0,no_positive_exact_refine_gain,"[0, 128, 238, 255]"
open_room,16,open_room_16,0.05,surrogate_topk_exact_refine,2,insertion_score,exact,exact,256,31,4,64.0,False,2,58.29472964427684,58.29472964427684,128.68998204101808,13.81615398696158,114.8738280540565,0.0,0.0,0.0,0.0,0.0,9,,0,0,0.36103127198293805,0.0032690800144337118,129.05101331300102,129.05428239301546,0.39229167596204206,120.00063449961074,0.0030397416396255386,332,0.08820735019646264,0.11780892913873586,0,0.0,no_positive_exact_refine_gain,"[0, 113, 128, 255]"
open_room,16,open_room_16,0.05,surrogate_topk_exact_refine,4,insertion_score,exact,exact,256,31,3,85.33333333333333,False,2,19.43157654809228,19.43157654809228,132.1484181630076,9.127063406049274,123.02135475695832,0.0,0.0,0.0,0.0,0.0,10,,0,0,0.24039736296981573,0.002304309979081154,132.3888155259774,132.3911198359565,0.39518589002545923,171.49858031819142,0.002984987894317437,337,0.08820735019645909,0.09714965823294008,0,0.0,no_positive_exact_refine_gain,"[0, 17, 255]"
open_room,16,open_room_16,0.05,surrogate_topk_exact_refine,8,insertion_score,exact,exact,256,31,3,85.33333333333333,False,2,19.43157654809228,19.43157654809228,228.0583830071264,8.983912189025432,219.07447081810096,0.0,0.0,0.0,0.0,0.0,18,,0,0,0.2307684569968842,0.0021282899542711675,228.28915146412328,228.29127975407755,0.38619838503655046,181.4594784237489,0.0016916913578677879,595,0.08820735019645909,0.09714965823294008,0,0.0,no_positive_exact_refine_gain,"[0, 17, 255]"
open_room,16,open_room_16,0.05,surrogate_topk_exact_refine,16,insertion_score,exact,exact,256,31,3,85.33333333333333,False,2,19.43157654809228,19.43157654809228,418.9494680617936,8.96701377799036,409.98245428380324,0.0,0.0,0.0,0.0,0.0,34,,0,0,0.17894149402854964,0.00214263895759359,419.12840955582215,419.13055219477974,0.3949744920246303,184.3401990917912,0.0009423662626271073,1067,0.08820735019645909,0.09714965823294008,0,0.0,no_positive_exact_refine_gain,"[0, 17, 255]"
open_room,16,open_room_16,0.05,surrogate_topk_certified_refine,1,insertion_score,certified_adaptive_green,adaptive,256,31,4,64.0,False,1,116.58945928855368,58.29472964427684,85.68681421509245,13.5261965119862,72.16061770310625,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.21695138502400368,0.000979833013843745,85.90376560011646,85.9047454331303,0.3782771839760244,386.062909323801,0.004403449216556747,228,0.08820728281130386,0.11174156224117127,50,9.63101649242359e-07,no_positive_exact_refine_gain,"[0, 128, 238, 255]"
open_room,16,open_room_16,0.05,surrogate_topk_certified_refine,2,insertion_score,certified_adaptive_green,adaptive,256,31,4,64.0,False,2,58.29472964427684,58.29472964427684,123.23530545085669,13.716100023943,109.51920542691369,0.0,0.0,0.0,0.0,0.0,9,,0,0,0.17765980801777914,0.003046181984245777,123.41296525887446,123.41601144085871,0.3910945450188592,128.38843740837524,0.0031689125296864157,319,0.08820726884079022,0.11780890422009804,50,9.56426210829673e-07,no_positive_exact_refine_gain,"[0, 113, 128, 255]"
open_room,16,open_room_16,0.05,surrogate_topk_certified_refine,4,insertion_score,certified_adaptive_green,adaptive,256,31,3,85.33333333333333,False,2,19.43157654809228,19.43157654809228,131.02696392696816,9.043290526024066,121.9836734009441,0.0,0.0,0.0,0.0,0.0,10,,0,0,0.1469862310332246,0.0020232379902154207,131.1739501580014,131.1759733959916,0.3948463079868816,195.1556415490404,0.0030100505280408847,334,0.08820730655633469,0.09714963020036649,50,8.858662888559198e-07,no_positive_exact_refine_gain,"[0, 17, 255]"
open_room,16,open_room_16,0.05,surrogate_topk_certified_refine,8,insertion_score,certified_adaptive_green,adaptive,256,31,3,85.33333333333333,False,2,19.43157654809228,19.43157654809228,230.24581233994104,9.13241298100911,221.11339935893193,0.0,0.0,0.0,0.0,0.0,18,,0,0,0.16566686297301203,0.0025943329674191773,230.41147920291405,230.41407353588147,0.38797373103443533,149.5466217739925,0.0016838109108557456,598,0.08820730655633469,0.09714963020036649,50,8.858662888559198e-07,no_positive_exact_refine_gain,"[0, 17, 255]"
open_room,16,open_room_16,0.05,surrogate_topk_certified_refine,16,insertion_score,certified_adaptive_green,adaptive,256,31,3,85.33333333333333,False,2,19.43157654809228,19.43157654809228,426.36488633899717,9.038488130958285,417.3263982080389,0.0,0.0,0.0,0.0,0.0,34,,0,0,0.15762554301181808,0.0020283309859223664,426.522511882009,426.5245402129949,0.3913735640235245,192.95350055777544,0.0009175874472031153,1096,0.08820730655633469,0.09714963020036649,50,8.858662888559198e-07,no_positive_exact_refine_gain,"[0, 17, 255]"
open_room,16,open_room_16,0.1,surrogate_topk_exact_refine,1,insertion_score,exact,exact,256,31,4,64.0,False,1,116.58945928855368,58.29472964427684,99.53303805488395,15.560383367992472,83.97265468689147,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.2610957990400493,0.0010691320057958364,99.794133853924,99.79520298592979,0.4801589680137113,449.1110222224545,0.004811443372497667,209,0.1888492956481791,0.23989350978636992,0,0.0,no_positive_exact_refine_gain,"[0, 128, 238, 255]"
open_room,16,open_room_16,0.1,surrogate_topk_exact_refine,2,insertion_score,exact,exact,256,31,4,64.0,False,2,58.29472964427684,58.29472964427684,136.4298201368656,14.918302683974616,121.51151745289098,0.0,0.0,0.0,0.0,0.0,9,,0,0,0.25119251100113615,0.003298391995485872,136.68101264786674,136.68431103986222,0.4673495620372705,141.6901213309024,0.003419189506694547,295,0.18884929565111364,0.25034819562301536,0,0.0,no_positive_exact_refine_gain,"[0, 113, 128, 255]"
open_room,16,open_room_16,0.1,surrogate_topk_exact_refine,4,insertion_score,exact,exact,256,31,4,64.0,False,1,116.58945928855368,58.29472964427684,235.94528360205004,15.70713404705748,220.23814955499256,0.0,0.0,0.0,0.0,0.0,15,,0,0,0.3617246219655499,0.003860108961816877,236.3070082240156,236.3108683329774,0.4818258510204032,124.82182647860212,0.0020389491791866264,495,0.18884929565105324,0.20455173260028658,0,0.0,no_positive_exact_refine_gain,"[0, 17, 238, 255]"
open_room,16,open_room_16,0.1,surrogate_topk_exact_refine,8,insertion_score,exact,exact,256,31,4,64.0,False,1,116.58945928855368,58.29472964427684,395.6088927400997,15.364622736058664,380.244270004041,0.0,0.0,0.0,0.0,0.0,27,,0,0,0.26934313896344975,0.0038167330203577876,395.87823587906314,395.8820526120835,0.4748690309934318,124.41767041618141,0.0011995214934857024,841,0.18884929565105324,0.20455173260028658,0,0.0,no_positive_exact_refine_gain,"[0, 17, 238, 255]"
open_room,16,open_room_16,0.1,surrogate_topk_exact_refine,16,insertion_score,exact,exact,256,31,3,85.33333333333333,False,1,116.58945928855368,58.29472964427684,482.15902311803075,10.200293482048437,471.9587296359823,0.0,0.0,0.0,0.0,0.0,34,,0,0,0.1945151590043679,0.0005858810036443174,482.3535382770351,482.35412415803876,0.507297262956854,865.8708164308894,0.0010517112584915783,952,0.18884929565115982,0.18884929565115982,0,0.0,no_positive_exact_refine_gain,"[0, 238, 255]"
open_room,16,open_room_16,0.1,surrogate_topk_certified_refine,1,insertion_score,certified_adaptive_green,adaptive,256,31,4,64.0,False,1,116.58945928855368,58.29472964427684,104.96438717108686,17.48954441701062,87.47484275407623,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.23807358101475984,0.001108893018681556,105.20246075210162,105.2035696451203,0.5291233529569581,477.16357127585815,0.00502951900531353,200,0.18884922922479674,0.23989347697684238,61,8.982296510149694e-07,no_positive_exact_refine_gain,"[0, 128, 238, 255]"
open_room,16,open_room_16,0.1,surrogate_topk_certified_refine,2,insertion_score,certified_adaptive_green,adaptive,256,31,4,64.0,False,2,58.29472964427684,58.29472964427684,147.11037873401074,15.705186086997855,131.40519264701288,0.0,0.0,0.0,0.0,0.0,9,,0,0,0.2250803720089607,0.003163088986184448,147.3354591060197,147.33862219500588,0.4834379989770241,152.8373059020963,0.0032811356029730167,307,0.1888492139879574,0.25034814847299103,61,9.89422025228553e-07,no_positive_exact_refine_gain,"[0, 113, 128, 255]"
open_room,16,open_room_16,0.1,surrogate_topk_certified_refine,4,insertion_score,certified_adaptive_green,adaptive,256,31,4,64.0,False,1,116.58945928855368,58.29472964427684,215.35017702914774,14.606766178039834,200.7434108511079,0.0,0.0,0.0,0.0,0.0,15,,0,0,0.20810510899173096,0.0036284580128267407,215.55828213813948,215.5619105961523,0.4562060550088063,125.73000800783696,0.002116357448062763,477,0.1888492482825086,0.20455169552125696,62,9.771615772640661e-07,no_positive_exact_refine_gain,"[0, 17, 238, 255]"
open_room,16,open_room_16,0.1,surrogate_topk_certified_refine,8,insertion_score,certified_adaptive_green,adaptive,256,31,4,64.0,False,1,116.58945928855368,58.29472964427684,403.0485353829572,15.555704027996399,387.4928313549608,0.0,0.0,0.0,0.0,0.0,27,,0,0,0.19905080198077485,0.00372901902301237,403.247586184938,403.251315203961,0.4908869809587486,131.63970951325453,0.0012173227028669758,828,0.1888492482825086,0.20455169552125696,62,9.771615772640661e-07,no_positive_exact_refine_gain,"[0, 17, 238, 255]"
open_room,16,open_room_16,0.1,surrogate_topk_certified_refine,16,insertion_score,certified_adaptive_green,adaptive,256,31,3,85.33333333333333,False,1,116.58945928855368,58.29472964427684,491.39750918297796,10.198565387981944,481.198943794996,0.0,0.0,0.0,0.0,0.0,34,,0,0,0.17048357299063355,0.00038233300438150764,491.5679927559686,491.56837508897297,0.475207106966991,1242.9141651940927,0.0009667161905624612,1036,0.18884924354681587,0.18884924354681587,62,8.544144908026426e-07,no_positive_exact_refine_gain,"[0, 238, 255]"
four_rooms,11,four_rooms_11,0.0,surrogate_topk_exact_refine,1,insertion_score,exact,exact,104,29,3,34.666666666666664,True,3,0.0,0.0,7.4895427580340765,0.7423602860071696,6.747182472026907,0.0,0.0,0.0,0.0,0.0,3,,0,0,0.11810146400239319,0.002377583004999906,7.60764422203647,7.61002180504147,0.05779274000087753,24.30734905126049,0.0075942936145848,138,1.7763568394002505e-15,1.7763568394002505e-15,0,0.0,feasible,"[0, 10, 103]"
four_rooms,11,four_rooms_11,0.0,surrogate_topk_exact_refine,2,insertion_score,exact,exact,104,29,3,34.666666666666664,True,3,0.0,0.0,10.542461124947295,0.8340655940119177,9.708395530935377,0.0,0.0,0.0,0.0,0.0,4,,0,0,0.10018124798079953,0.0022440730244852602,10.642642372928094,10.64488644595258,0.0571668180054985,25.474580096880437,0.005370354892534771,194,1.7763568394002505e-15,1.7763568394002505e-15,0,0.0,feasible,"[0, 10, 103]"
four_rooms,11,four_rooms_11,0.0,surrogate_topk_exact_refine,4,insertion_score,exact,exact,104,29,3,34.666666666666664,True,3,0.0,0.0,14.012602503993548,0.7350951959961094,13.277507307997439,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.1048665780108422,0.0022380389855243266,14.11746908200439,14.119707120989915,0.05756744503742084,25.722270885256258,0.004077099088821954,256,1.7763568394002505e-15,1.7763568394002505e-15,0,0.0,feasible,"[0, 10, 103]"
four_rooms,11,four_rooms_11,0.0,surrogate_topk_exact_refine,8,insertion_score,exact,exact,104,29,3,34.666666666666664,True,3,0.0,0.0,22.26384288398549,0.7282386049628258,21.535604279022664,0.0,0.0,0.0,0.0,0.0,10,,0,0,0.10595224803546444,0.002247050986625254,22.369795132020954,22.37204218300758,0.057484445977024734,25.582172509293198,0.002569476917073148,405,1.7763568394002505e-15,1.7763568394002505e-15,0,0.0,feasible,"[0, 10, 103]"
four_rooms,11,four_rooms_11,0.0,surrogate_topk_exact_refine,16,insertion_score,exact,exact,104,29,3,34.666666666666664,True,3,0.0,0.0,38.144267217081506,0.7316412919899449,37.41262592509156,0.0,0.0,0.0,0.0,0.0,18,,0,0,0.13135618501110002,0.0031122940126806498,38.275623402092606,38.27873569610529,0.05692365695722401,18.28993556691487,0.001487082995873758,712,1.7763568394002505e-15,1.7763568394002505e-15,0,0.0,feasible,"[0, 10, 103]"
four_rooms,11,four_rooms_11,0.0,surrogate_topk_certified_refine,1,insertion_score,certified_adaptive_green,adaptive,104,29,3,34.666666666666664,True,3,0.0,0.0,7.51027590787271,0.734586929960642,6.775688977912068,0.0,0.0,0.0,0.0,0.0,3,,0,0,0.06725756300147623,0.004310863034334034,7.577533470874187,7.581844333908521,0.05734847497660667,13.303246825485417,0.007563921448522133,143,3.552713678800501e-15,3.552713678800501e-15,19,0.0,feasible,"[0, 10, 103]"
four_rooms,11,four_rooms_11,0.0,surrogate_topk_certified_refine,2,insertion_score,certified_adaptive_green,adaptive,104,29,3,34.666666666666664,True,3,0.0,0.0,9.585752364015207,0.73431873699883,8.851433627016377,0.0,0.0,0.0,0.0,0.0,4,,0,0,0.0532282930216752,0.00218564597889781,9.638980657036882,9.64116630301578,0.05662599904462695,25.908129491850566,0.00587335569835718,178,3.552713678800501e-15,3.552713678800501e-15,19,0.0,feasible,"[0, 10, 103]"
four_rooms,11,four_rooms_11,0.0,surrogate_topk_certified_refine,4,insertion_score,certified_adaptive_green,adaptive,104,29,3,34.666666666666664,True,3,0.0,0.0,14.217460939951707,0.7394805639632978,13.477980375988409,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.05046326998854056,0.002110645000357181,14.267924209940247,14.270034854940604,0.05832287698285654,27.632726949812337,0.004087087212871373,254,3.552713678800501e-15,3.552713678800501e-15,19,0.0,feasible,"[0, 10, 103]"
four_rooms,11,four_rooms_11,0.0,surrogate_topk_certified_refine,8,insertion_score,certified_adaptive_green,adaptive,104,29,3,34.666666666666664,True,3,0.0,0.0,22.09909039613558,0.7366982570383698,21.36239213909721,0.0,0.0,0.0,0.0,0.0,10,,0,0,0.05264544201781973,0.0021445899619720876,22.1517358381534,22.15388042811537,0.05737045797286555,26.7512480195094,0.0025896347215116776,402,3.552713678800501e-15,3.552713678800501e-15,19,0.0,feasible,"[0, 10, 103]"
four_rooms,11,four_rooms_11,0.0,surrogate_topk_certified_refine,16,insertion_score,certified_adaptive_green,adaptive,104,29,3,34.666666666666664,True,3,0.0,0.0,37.451787048077676,0.7163522400078364,36.73543480806984,0.0,0.0,0.0,0.0,0.0,18,,0,0,0.05122888903133571,0.0023636840051040053,37.50301593710901,37.505379621114116,0.053763506992254406,22.745640650848646,0.001433487876549517,730,3.552713678800501e-15,3.552713678800501e-15,19,0.0,feasible,"[0, 10, 103]"
four_rooms,11,four_rooms_11,0.05,surrogate_topk_exact_refine,1,insertion_score,exact,exact,104,29,5,20.8,True,3,0.0,0.0,29.106560508953407,3.732785754953511,25.373774753999896,0.0,0.0,0.0,0.0,0.0,7,,0,0,0.2182132700108923,0.008628361974842846,29.3247737789643,29.333402140939143,0.12447270902339369,14.425995268431096,0.004243377853865558,254,0.057678506741607904,0.05921806268095331,0,0.0,feasible,"[0, 10, 92, 102, 103]"
four_rooms,11,four_rooms_11,0.05,surrogate_topk_exact_refine,2,insertion_score,exact,exact,104,29,5,20.8,True,3,0.0,0.0,41.032291159033775,3.71955388301285,37.312737276020925,0.0,0.0,0.0,0.0,0.0,10,,0,0,0.3383125640102662,0.008596466039307415,41.37060372304404,41.37920018908335,0.12288705102400854,14.295066189071932,0.0029697783055852435,362,0.057678506741607904,0.05921806268095331,0,0.0,feasible,"[0, 10, 92, 102, 103]"
four_rooms,11,four_rooms_11,0.05,surrogate_topk_exact_refine,4,insertion_score,exact,exact,104,29,5,20.8,True,3,0.0,0.0,65.25485116196796,3.8725979439914227,61.38225321797654,0.0,0.0,0.0,0.0,0.0,16,,0,0,0.2625133069814183,0.00946025998564437,65.51736446894938,65.52682472893503,0.1265903229941614,13.381273155944763,0.001931885506703978,560,0.057678506741607904,0.05921806268095331,0,0.0,feasible,"[0, 10, 92, 102, 103]"
four_rooms,11,four_rooms_11,0.05,surrogate_topk_exact_refine,8,insertion_score,exact,exact,104,29,4,26.0,True,3,0.0,0.0,73.00771653203992,2.5773962669773027,70.43032026506262,0.0,0.0,0.0,0.0,0.0,19,,0,0,0.17456452699843794,0.0078080560197122395,73.18228105903836,73.19008911505807,0.12477283395128325,15.980012647998606,0.0017047777296067342,626,0.05767850674617314,0.07695609758404132,0,0.0,feasible,"[0, 1, 10, 103]"
four_rooms,11,four_rooms_11,0.05,surrogate_topk_exact_refine,16,insertion_score,exact,exact,104,29,4,26.0,True,3,0.0,0.0,128.54018552205525,2.451734928996302,126.08845059305895,0.0,0.0,0.0,0.0,0.0,35,,0,0,0.26305879902793095,0.005727762007154524,128.80324432108318,128.80897208309034,0.12426011601928622,21.694357388465757,0.0009646852545266039,1087,0.05767850674617314,0.07695609758404132,0,0.0,feasible,"[0, 1, 10, 103]"
four_rooms,11,four_rooms_11,0.05,surrogate_topk_certified_refine,1,insertion_score,certified_adaptive_green,adaptive,104,29,5,20.8,True,3,0.0,0.0,28.373133676010184,3.6506633539684117,24.722470322041772,0.0,0.0,0.0,0.0,0.0,7,,0,0,0.24329967400990427,0.010399193037301302,28.61643335002009,28.62683254305739,0.12048357701860368,11.585858305200805,0.00420876381756121,260,0.057678433786927386,0.0592180197859431,39,9.398536806881555e-07,feasible,"[0, 10, 92, 102, 103]"
four_rooms,11,four_rooms_11,0.05,surrogate_topk_certified_refine,2,insertion_score,certified_adaptive_green,adaptive,104,29,5,20.8,True,3,0.0,0.0,41.05298107682029,3.751707162009552,37.301273914810736,0.0,0.0,0.0,0.0,0.0,10,,0,0,0.20666321000317112,0.008525327022653073,41.25964428682346,41.26816961384611,0.12441646895604208,14.593747386516535,0.0030148288649637233,357,0.057678433786927386,0.0592180197859431,39,9.398536806881555e-07,feasible,"[0, 10, 92, 102, 103]"
four_rooms,11,four_rooms_11,0.05,surrogate_topk_certified_refine,4,insertion_score,certified_adaptive_green,adaptive,104,29,5,20.8,True,3,0.0,0.0,63.509722420887556,3.7410510009503923,59.768671419937164,0.0,0.0,0.0,0.0,0.0,16,,0,0,0.21996665798360482,0.008497436996549368,63.72968907887116,63.73818651586771,0.12730505195213482,14.981582329334215,0.0019973121124248184,537,0.057678433786927386,0.0592180197859431,39,9.398536806881555e-07,feasible,"[0, 10, 92, 102, 103]"
