map_family,map_size,map,slip,method,n_states,n_boundary,state_compression_ratio,boundary,iterative_candidate_recompute,selection_time_sec,final_kernel_time_sec,graph_solve_time_sec,total_time_sec,sparse_vi_time_sec,operator_speedup_vs_sparse_vi,planning_speedup_vs_sparse_vi,total_speedup_vs_sparse_vi,start_gap,normalized_start_gap,value_gap_max,normalized_value_gap_max,D_occ,D_model,D_audit_cvar95,error,timestamp,candidate_universe_time_sec,probe_build_time_sec,green_message_passing_time_sec,operator_apply_time_sec,threshold_time_sec,total_operator_time_sec,n_probe_anchors,n_operator_selected,probe_anchors,selected_states,selection_reasons,operator_used_steps_max,operator_frontier_max,operator_message_passing_sparse
random_maze,11,random_maze_11_seed10,0.05,one_shot_rd_t0p75,49,10,4.9,"[0, 6, 11, 13, 23, 25, 36, 43, 45, 48]",False,0.014415369019843638,0.2303222919581458,0.021397984004579484,0.2661356449825689,0.0027905410388484597,0.1935809645252306,0.13041139942207838,0.010485408818616655,1.1916462518968274e-06,5.519777891274842e-08,1.2485619613755716e-06,5.783414918074465e-08,1.0003077754957983,2.052333348921394,0.9996922288779497,,2026-07-10T21:54:36,0.0011915899813175201,0.0021257150219753385,0.004208923899568617,0.0067281529773026705,0.0001269499771296978,0.014415369019843638,2,8,"[0, 48]","[6, 11, 13, 23, 25, 36, 43, 45]","{""6"": [""control"", ""flow"", ""topology""], ""11"": [""control"", ""flow"", ""topology""], ""13"": [""control"", ""flow"", ""topology""], ""23"": [""control"", ""flow"", ""topology""], ""25"": [""control"", ""flow"", ""topology""], ""36"": [""green"", ""stochastic""], ""43"": [""flow"", ""green"", ""stochastic"", ""topology""], ""45"": [""control"", ""flow"", ""topology""]}",53,7.98282444902197e-07,True
random_maze,19,random_maze_19_seed4,0.05,one_shot_rd_t0p75,161,11,14.636363636363637,"[0, 2, 19, 21, 51, 75, 77, 92, 98, 99, 160]",False,0.03866961901076138,2.088554091984406,0.051866021938622,2.1790897329337895,0.006119681987911463,0.15825555421708226,0.11799019394919982,0.002808366216141227,2.6089054081523955e-06,8.654604514494126e-08,2.6089054081523955e-06,8.654604514494126e-08,15.00061234126649,4.192839691064175,5.000615597661905,,2026-07-10T21:54:38,0.002843944006599486,0.005930815008468926,0.0081084119156003,0.021548449993133545,0.00018557498697191477,0.03866961901076138,2,9,"[0, 160]","[2, 19, 21, 51, 75, 77, 92, 98, 99]","{""2"": [""control"", ""flow"", ""topology""], ""19"": [""control"", ""flow"", ""topology""], ""21"": [""control"", ""flow"", ""topology""], ""51"": [""green"", ""stochastic""], ""75"": [""control"", ""flow"", ""topology""], ""77"": [""control"", ""flow"", ""topology""], ""92"": [""control"", ""flow"", ""topology""], ""98"": [""control"", ""flow"", ""topology""], ""99"": [""green"", ""stochastic""]}",122,9.390841110121667e-07,True
random_maze,11,random_maze_11_seed10,0.1,one_shot_rd_t0p15,49,11,4.454545454545454,"[0, 6, 11, 13, 23, 25, 32, 36, 43, 45, 48]",False,0.015385759063065052,0.2627919790102169,0.02609546494204551,0.30427320301532745,0.0034789969213306904,0.22611799047876335,0.13331806614892935,0.011433793337218195,1.517551911689452e-06,6.751409914997051e-08,1.5248172466897358e-06,6.783732535646044e-08,0.0013717443461048675,2.60722602810831,0.0013698630100667769,,2026-07-10T21:54:36,0.0012467860942706466,0.002175936009734869,0.004867570009082556,0.006922309985384345,0.0001363549381494522,0.015385759063065052,2,9,"[0, 48]","[6, 11, 13, 23, 25, 32, 36, 43, 45]","{""6"": [""control"", ""flow"", ""topology""], ""11"": [""control"", ""flow"", ""topology""], ""13"": [""control"", ""flow"", ""topology""], ""23"": [""control"", ""flow"", ""topology""], ""25"": [""control"", ""flow"", ""topology""], ""32"": [""control"", ""flow"", ""topology""], ""36"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""43"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""45"": [""control"", ""flow"", ""topology""]}",62,9.485822611852118e-07,True
random_maze,19,random_maze_19_seed4,0.1,one_shot_rd_t0p15,161,20,8.05,"[0, 2, 19, 21, 45, 51, 60, 64, 75, 77, 79, 81, 92, 98, 101, 102, 104, 119, 121, 160]",False,0.037658471963368356,6.178452971973456,0.2410669910022989,6.457178434939124,0.0064742559334263206,0.17192030360987678,0.026856667130194446,0.0010026447307689055,3.4242723074839887e-06,1.116791058802745e-07,3.4242723074839887e-06,1.116791058802745e-07,6.001374249000622,5.841684920937192,6.001371406401899,,2026-07-10T21:54:43,0.0028240870451554656,0.005920085008256137,0.008944972069002688,0.01967188494745642,0.00024603703059256077,0.037658471963368356,2,18,"[0, 160]","[2, 19, 21, 45, 51, 60, 64, 75, 77, 79, 81, 92, 98, 101, 102, 104, 119, 121]","{""2"": [""control"", ""flow"", ""green"", ""topology""], ""19"": [""control"", ""flow"", ""green"", ""topology""], ""21"": [""control"", ""flow"", ""green"", ""topology""], ""45"": [""control"", ""flow"", ""topology""], ""51"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""60"": [""control"", ""flow"", ""topology""], ""64"": [""control"", ""flow"", ""topology""], ""75"": [""control"", ""flow"", ""green"", ""topology""], ""77"": [""control"", ""flow"", ""topology""], ""79"": [""control"", ""flow"", ""topology""], ""81"": [""control"", ""flow"", ""topology""], ""92"": [""control"", ""flow"", ""topology""], ""98"": [""control"", ""flow"", ""topology""], ""99"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""101"": [""control"", ""flow"", ""topology""], ""102"": [""control"", ""flow"", ""topology""], ""104"": [""control"", ""flow"", ""topology""], ""116"": [""control"", ""flow"", ""topology""], ""118"": [""control"", ""flow"", ""topology""], ""119"": [""control"", ""flow"", ""topology""], ""121"": [""control"", ""flow"", ""topology""], ""133"": [""control"", ""flow"", ""topology""], ""139"": [""control"", ""flow"", ""topology""], ""158"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""]}",137,7.349103758791226e-07,True
random_maze,11,random_maze_11_seed10,0.1,one_shot_rd_t0p75,49,10,4.9,"[0, 6, 11, 13, 23, 25, 36, 43, 45, 48]",False,0.01499661197885871,0.22340262692887336,0.046134043019264936,0.284533281926997,0.0033864699071273208,0.225815665024964,0.07340501038925155,0.011901841092867972,1.5011837000145078e-06,6.678589666976697e-08,1.5046476598001846e-06,6.694000416528014e-08,1.001375242711399,3.0855800211262907,0.9986289795369775,,2026-07-10T21:54:37,0.0011577820405364037,0.0021266789408400655,0.004790612030774355,0.006759058916941285,0.00012810889165848494,0.01499661197885871,2,8,"[0, 48]","[6, 11, 13, 23, 25, 36, 43, 45]","{""6"": [""control"", ""flow"", ""topology""], ""11"": [""control"", ""flow"", ""topology""], ""13"": [""control"", ""flow"", ""topology""], ""23"": [""control"", ""flow"", ""topology""], ""25"": [""control"", ""flow"", ""topology""], ""36"": [""green"", ""stochastic""], ""43"": [""flow"", ""green"", ""stochastic"", ""topology""], ""45"": [""control"", ""flow"", ""topology""]}",62,9.485822611852118e-07,True
random_maze,19,random_maze_19_seed4,0.1,one_shot_rd_t0p75,161,11,14.636363636363637,"[0, 2, 19, 21, 51, 75, 77, 92, 98, 99, 160]",False,0.048325321986339986,2.4282104449812323,0.053958720061928034,2.5304944870295003,0.012663847068324685,0.262054064986972,0.23469509754476162,0.005004495023891767,2.57427096883589e-06,8.395718981367385e-08,2.57427096883589e-06,8.395718981367385e-08,15.002744643791557,5.0532482644781735,5.002747068677355,,2026-07-10T21:54:40,0.005384269985370338,0.01170377095695585,0.011362344957888126,0.019623041967861354,0.00016587995924055576,0.048325321986339986,2,9,"[0, 160]","[2, 19, 21, 51, 75, 77, 92, 98, 99]","{""2"": [""control"", ""flow"", ""topology""], ""19"": [""control"", ""flow"", ""topology""], ""21"": [""control"", ""flow"", ""topology""], ""51"": [""green"", ""stochastic""], ""75"": [""control"", ""flow"", ""topology""], ""77"": [""control"", ""flow"", ""topology""], ""92"": [""control"", ""flow"", ""topology""], ""98"": [""control"", ""flow"", ""topology""], ""99"": [""green"", ""stochastic""]}",137,7.349103758791226e-07,True
random_maze,11,random_maze_11_seed11,0.0,one_shot_rd_t0p15,49,12,4.083333333333333,"[0, 5, 7, 12, 16, 23, 27, 31, 33, 34, 38, 48]",False,0.013391948072239757,0.16335790301673114,0.04717232100665569,0.2239221720956266,0.0018792810151353478,0.14032917429174624,0.039838637892551314,0.008392563351577332,0.0,0.0,7.105427357601002e-15,3.200775896011027e-16,0.0,0.0,0.0,,2026-07-10T21:54:36,0.0011696800356730819,0.002102087950333953,0.0033542660530656576,0.006584634073078632,0.00014672905672341585,0.013391948072239757,2,10,"[0, 48]","[5, 7, 12, 16, 23, 27, 31, 33, 34, 38]","{""5"": [""control"", ""flow"", ""green"", ""topology""], ""7"": [""control"", ""flow"", ""topology""], ""12"": [""control"", ""flow"", ""topology""], ""16"": [""control"", ""flow"", ""topology""], ""23"": [""control"", ""flow"", ""topology""], ""27"": [""control"", ""flow"", ""topology""], ""31"": [""control"", ""flow"", ""topology""], ""33"": [""control"", ""flow"", ""topology""], ""34"": [""control"", ""flow"", ""topology""], ""38"": [""control"", ""flow"", ""topology""]}",37,0.0,True
random_maze,19,random_maze_19_seed5,0.0,one_shot_rd_t0p15,161,19,8.473684210526315,"[0, 2, 56, 62, 96, 98, 100, 102, 113, 115, 119, 121, 131, 133, 137, 139, 151, 159, 160]",False,0.036056161974556744,2.39583436306566,0.2132984799100086,2.6451890049502254,0.003540229983627796,0.0981865453712456,0.016597539678301656,0.001338365605256405,0.0,0.0,7.105427357601002e-15,2.6047635955463266e-16,0.0,4.4408920985006264e-17,0.0,,2026-07-10T21:54:39,0.0029506119899451733,0.006161471945233643,0.005965747055597603,0.02068881003651768,0.00023629202041774988,0.036056161974556744,2,17,"[0, 160]","[2, 56, 62, 96, 98, 100, 102, 113, 115, 119, 121, 131, 133, 137, 139, 151, 159]","{""2"": [""control"", ""flow"", ""topology""], ""56"": [""control"", ""flow"", ""topology""], ""62"": [""control"", ""flow"", ""topology""], ""96"": [""control"", ""flow"", ""topology""], ""98"": [""control"", ""flow"", ""topology""], ""100"": [""control"", ""flow"", ""topology""], ""102"": [""control"", ""flow"", ""topology""], ""113"": [""control"", ""flow"", ""topology""], ""115"": [""control"", ""flow"", ""topology""], ""119"": [""control"", ""flow"", ""topology""], ""121"": [""control"", ""flow"", ""green"", ""topology""], ""131"": [""control"", ""flow"", ""topology""], ""133"": [""control"", ""flow"", ""topology""], ""137"": [""control"", ""flow"", ""topology""], ""139"": [""control"", ""flow"", ""topology""], ""151"": [""control"", ""flow"", ""green"", ""topology""], ""159"": [""control"", ""flow"", ""topology""]}",108,0.0,True
random_maze,11,random_maze_11_seed11,0.0,one_shot_rd_t0p75,49,9,5.444444444444445,"[0, 5, 7, 12, 16, 27, 31, 33, 48]",False,0.014234011061489582,0.16480239410884678,0.026246962952427566,0.20528336812276393,0.0020280819153413177,0.14248140644124804,0.07726920326047633,0.009879426345579445,0.0,0.0,7.105427357601002e-15,3.200775896011027e-16,3.0,1.0129264426697078,3.0,,2026-07-10T21:54:37,0.001283355988562107,0.0022548430133610964,0.00353725696913898,0.006984957028180361,0.00013242301065474749,0.014234011061489582,2,7,"[0, 48]","[5, 7, 12, 16, 27, 31, 33]","{""5"": [""control"", ""flow"", ""green"", ""topology""], ""7"": [""control"", ""flow"", ""topology""], ""12"": [""control"", ""flow"", ""topology""], ""16"": [""control"", ""flow"", ""topology""], ""27"": [""control"", ""flow"", ""topology""], ""31"": [""control"", ""flow"", ""topology""], ""33"": [""control"", ""flow"", ""topology""]}",37,0.0,True
random_maze,19,random_maze_19_seed5,0.0,one_shot_rd_t0p75,161,9,17.88888888888889,"[0, 2, 56, 62, 96, 98, 113, 115, 160]",False,0.03493176389019936,0.8795381960226223,0.0235117229167372,0.9379816828295588,0.0035757010336965322,0.10236245283622078,0.15208162525389035,0.003812122453084486,0.0,0.0,7.105427357601002e-15,2.6047635955463266e-16,10.0,1.3166282994718286,10.0,,2026-07-10T21:54:38,0.002899133018217981,0.006018431042321026,0.005736782914027572,0.020065327058546245,0.00016342697199434042,0.03493176389019936,2,7,"[0, 160]","[2, 56, 62, 96, 98, 113, 115]","{""2"": [""control"", ""flow"", ""topology""], ""56"": [""control"", ""flow"", ""topology""], ""62"": [""control"", ""flow"", ""topology""], ""96"": [""control"", ""flow"", ""topology""], ""98"": [""control"", ""flow"", ""topology""], ""113"": [""control"", ""flow"", ""topology""], ""115"": [""control"", ""flow"", ""topology""]}",108,0.0,True
random_maze,11,random_maze_11_seed11,0.05,one_shot_rd_t0p15,49,12,4.083333333333333,"[0, 5, 7, 12, 16, 23, 27, 31, 33, 34, 38, 48]",False,0.01795351691544056,0.16833411098923534,0.03285567497368902,0.21914330287836492,0.003431442892178893,0.19112928727784526,0.10443988427955928,0.015658442886951965,1.3094033519678305e-06,5.68859475913321e-08,1.3746957172600105e-06,5.972252049649778e-08,0.0,1.4423649527453986,0.0,,2026-07-10T21:54:38,0.0013157000066712499,0.0023327330127358437,0.005202733096666634,0.008890375029295683,0.00017366302199661732,0.01795351691544056,2,10,"[0, 48]","[5, 7, 12, 16, 23, 27, 31, 33, 34, 38]","{""5"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""7"": [""control"", ""flow"", ""topology""], ""12"": [""control"", ""flow"", ""topology""], ""16"": [""control"", ""flow"", ""topology""], ""23"": [""control"", ""flow"", ""topology""], ""27"": [""control"", ""flow"", ""topology""], ""31"": [""control"", ""flow"", ""topology""], ""33"": [""control"", ""flow"", ""topology""], ""34"": [""control"", ""flow"", ""topology""], ""38"": [""control"", ""flow"", ""green"", ""topology""]}",54,4.961933885010714e-07,True
random_maze,19,random_maze_19_seed5,0.05,one_shot_rd_t0p15,161,19,8.473684210526315,"[0, 2, 56, 62, 96, 98, 100, 102, 113, 115, 119, 121, 131, 133, 137, 139, 151, 159, 160]",False,0.035970537923276424,4.453171269968152,0.1442514699883759,4.633393277879804,0.0051122159929946065,0.14212231142883486,0.035439611072293126,0.001103341695038222,2.7076703581485617e-06,9.684079763389094e-08,2.7529335291376356e-06,9.845965111390551e-08,2.91665112731634e-11,2.3504928329478654,2.91481182735407e-11,,2026-07-10T21:54:43,0.0029515319038182497,0.006175935035571456,0.00704597495496273,0.01953221799340099,0.00020921998657286167,0.035970537923276424,2,17,"[0, 160]","[2, 56, 62, 96, 98, 100, 102, 113, 115, 119, 121, 131, 133, 137, 139, 151, 159]","{""2"": [""control"", ""flow"", ""green"", ""topology""], ""56"": [""control"", ""flow"", ""topology""], ""62"": [""control"", ""flow"", ""topology""], ""96"": [""control"", ""flow"", ""topology""], ""98"": [""control"", ""flow"", ""topology""], ""100"": [""control"", ""flow"", ""topology""], ""102"": [""control"", ""flow"", ""topology""], ""113"": [""control"", ""flow"", ""topology""], ""115"": [""control"", ""flow"", ""topology""], ""119"": [""control"", ""flow"", ""topology""], ""121"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""131"": [""control"", ""flow"", ""topology""], ""133"": [""control"", ""flow"", ""topology""], ""137"": [""control"", ""flow"", ""topology""], ""139"": [""control"", ""flow"", ""topology""], ""151"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""159"": [""control"", ""flow"", ""topology""]}",133,8.690738229653346e-07,True
random_maze,11,random_maze_11_seed11,0.05,one_shot_rd_t0p75,49,9,5.444444444444445,"[0, 5, 7, 12, 16, 27, 31, 33, 48]",False,0.016054929001256824,0.28471058001741767,0.018016616930253804,0.3187821259489283,0.003295146976597607,0.20524207714276743,0.1828948791748101,0.010336674199624099,1.1787024476461738e-06,5.120775470889618e-08,1.2158638043047176e-06,5.282219916875171e-08,2.9999994589020518,1.917445345802574,2.999999913651745,,2026-07-10T21:54:39,0.0012954659759998322,0.0023046740097925067,0.004912003059871495,0.007362934993579984,0.00013638497330248356,0.016054929001256824,2,7,"[0, 48]","[5, 7, 12, 16, 27, 31, 33]","{""5"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""7"": [""control"", ""flow"", ""topology""], ""12"": [""control"", ""flow"", ""topology""], ""16"": [""control"", ""flow"", ""topology""], ""27"": [""control"", ""flow"", ""topology""], ""31"": [""control"", ""flow"", ""topology""], ""33"": [""control"", ""flow"", ""topology""]}",54,4.961933885010714e-07,True
random_maze,19,random_maze_19_seed5,0.05,one_shot_rd_t0p75,161,12,13.416666666666666,"[0, 2, 56, 62, 96, 98, 113, 115, 121, 131, 151, 160]",False,0.03734031901694834,2.595038709929213,0.0696854010457173,2.7020644299918786,0.004819587920792401,0.12907195352575443,0.06916208916743546,0.0017836687635190427,2.192349793261883e-06,7.841017354016027e-08,2.192349793261883e-06,7.841017354016027e-08,7.000614053911505,3.087489295942245,6.000087169661074,,2026-07-10T21:54:42,0.0028427999932318926,0.00597002194263041,0.007238292950205505,0.021057749050669372,0.0001822198973968625,0.03734031901694834,2,10,"[0, 160]","[2, 56, 62, 96, 98, 113, 115, 121, 131, 151]","{""2"": [""control"", ""flow"", ""topology""], ""56"": [""control"", ""flow"", ""topology""], ""62"": [""control"", ""flow"", ""topology""], ""96"": [""control"", ""flow"", ""topology""], ""98"": [""control"", ""flow"", ""topology""], ""113"": [""control"", ""flow"", ""topology""], ""115"": [""control"", ""flow"", ""topology""], ""121"": [""green"", ""stochastic""], ""131"": [""control"", ""flow"", ""topology""], ""151"": [""green"", ""stochastic""]}",133,8.690738229653346e-07,True
random_maze,11,random_maze_11_seed11,0.1,one_shot_rd_t0p15,49,12,4.083333333333333,"[0, 5, 7, 12, 16, 23, 27, 31, 33, 34, 38, 48]",False,0.015556836035102606,0.2554946009768173,0.033761307946406305,0.3048127449583262,0.003656705957837403,0.23505460555002147,0.10831055371557777,0.011996565164417074,1.652187837208885e-06,6.917419216926927e-08,1.6630506891601726e-06,6.962900063079027e-08,0.0,2.880006236716299,0.0,,2026-07-10T21:54:40,0.0012279710499569774,0.002174103050492704,0.005120323970913887,0.006859628949314356,0.000139752053655684,0.015556836035102606,2,10,"[0, 48]","[5, 7, 12, 16, 23, 27, 31, 33, 34, 38]","{""5"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""7"": [""control"", ""flow"", ""topology""], ""12"": [""control"", ""flow"", ""topology""], ""16"": [""control"", ""flow"", ""topology""], ""23"": [""control"", ""flow"", ""topology""], ""27"": [""control"", ""flow"", ""topology""], ""31"": [""control"", ""flow"", ""topology""], ""33"": [""control"", ""flow"", ""topology""], ""34"": [""control"", ""flow"", ""topology""], ""38"": [""control"", ""flow"", ""green"", ""topology""]}",62,8.859156169309107e-07,True
random_maze,19,random_maze_19_seed5,0.1,one_shot_rd_t0p15,161,19,8.473684210526315,"[0, 2, 56, 62, 96, 98, 100, 102, 113, 115, 119, 121, 131, 133, 137, 139, 151, 159, 160]",False,0.036481624003499746,4.9388770629884675,0.13914975605439395,5.114508443046361,0.005670889979228377,0.15544510789005334,0.0407538621699891,0.0011087849482267387,2.795071882388811e-06,9.756311275804835e-08,2.795071882388811e-06,9.756311275804835e-08,2.5847244484749895e-09,4.68516686737359,2.577623640976894e-09,,2026-07-10T21:54:45,0.0027764359256252646,0.0058489840012043715,0.007965955999679863,0.019632476032711565,0.00020367000252008438,0.036481624003499746,2,17,"[0, 160]","[2, 56, 62, 96, 98, 100, 102, 113, 115, 119, 121, 131, 133, 137, 139, 151, 159]","{""2"": [""control"", ""flow"", ""green"", ""topology""], ""56"": [""control"", ""flow"", ""green"", ""topology""], ""62"": [""control"", ""flow"", ""topology""], ""96"": [""control"", ""flow"", ""topology""], ""98"": [""control"", ""flow"", ""topology""], ""100"": [""control"", ""flow"", ""topology""], ""102"": [""control"", ""flow"", ""topology""], ""113"": [""control"", ""flow"", ""topology""], ""115"": [""control"", ""flow"", ""topology""], ""119"": [""control"", ""flow"", ""topology""], ""121"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""131"": [""control"", ""flow"", ""topology""], ""133"": [""control"", ""flow"", ""topology""], ""137"": [""control"", ""flow"", ""topology""], ""139"": [""control"", ""flow"", ""topology""], ""151"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""159"": [""control"", ""flow"", ""topology""]}",148,9.965520328165332e-07,True
random_maze,11,random_maze_11_seed11,0.1,one_shot_rd_t0p75,49,8,6.125,"[0, 5, 7, 12, 16, 31, 33, 48]",False,0.01575214008335024,0.2755578530486673,0.01466296089347452,0.30597295402549207,0.003970179008319974,0.2520406108193762,0.27076243585201326,0.012975588057986326,1.4107549795028262e-06,5.9065824029271114e-08,1.4107549795028262e-06,5.9065824029271114e-08,3.9999990533953254,2.604418199623164,3.999999856056389,,2026-07-10T21:54:37,0.0012376969680190086,0.002137786941602826,0.005271857953630388,0.006939702900126576,0.00012817897368222475,0.01575214008335024,2,6,"[0, 48]","[5, 7, 12, 16, 31, 33]","{""5"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""7"": [""control"", ""flow"", ""topology""], ""12"": [""control"", ""flow"", ""topology""], ""16"": [""control"", ""flow"", ""topology""], ""31"": [""control"", ""flow"", ""topology""], ""33"": [""control"", ""flow"", ""topology""]}",62,8.859156169309107e-07,True
random_maze,19,random_maze_19_seed5,0.1,one_shot_rd_t0p75,161,12,13.416666666666666,"[0, 2, 56, 62, 96, 98, 113, 115, 121, 131, 151, 160]",False,0.03696946206036955,2.8536187319550663,0.06852078007068485,2.9591089740861207,0.005734425038099289,0.15511248253315718,0.08368884639351384,0.0019378891038882018,2.3765290571020614e-06,8.295370642584905e-08,2.3765290571020614e-06,8.295370642584905e-08,7.002746950865893,4.222298507829656,6.000380342788321,,2026-07-10T21:54:41,0.0028571949806064367,0.006047560018487275,0.007865097024478018,0.019977643038146198,0.0001719660358503461,0.03696946206036955,2,10,"[0, 160]","[2, 56, 62, 96, 98, 113, 115, 121, 131, 151]","{""2"": [""control"", ""flow"", ""green"", ""topology""], ""56"": [""control"", ""flow"", ""topology""], ""62"": [""control"", ""flow"", ""topology""], ""96"": [""control"", ""flow"", ""topology""], ""98"": [""control"", ""flow"", ""topology""], ""113"": [""control"", ""flow"", ""topology""], ""115"": [""control"", ""flow"", ""topology""], ""121"": [""green"", ""stochastic""], ""131"": [""control"", ""flow"", ""topology""], ""151"": [""green"", ""stochastic""]}",148,9.965520328165332e-07,True
random_maze,15,random_maze_15_seed0,0.0,one_shot_rd_t0p15,97,16,6.0625,"[0, 17, 19, 47, 51, 61, 65, 72, 74, 78, 80, 86, 88, 91, 95, 96]",False,0.02492245996836573,0.4705290229758248,0.08244410902261734,0.5778955919668078,0.0030539080034941435,0.12253637912832412,0.03704216152856171,0.005284532441406039,3.552713678800501e-15,1.3023817977731633e-16,3.552713678800501e-15,1.3023817977731633e-16,0.0,4.4408920985006264e-17,0.0,,2026-07-10T21:54:39,0.00208257301710546,0.0038977350341156125,0.005366906989365816,0.013348011998459697,0.00017987505998462439,0.02492245996836573,2,14,"[0, 96]","[17, 19, 47, 51, 61, 65, 72, 74, 78, 80, 86, 88, 91, 95]","{""17"": [""control"", ""flow"", ""topology""], ""19"": [""control"", ""flow"", ""topology""], ""47"": [""control"", ""flow"", ""topology""], ""51"": [""control"", ""flow"", ""topology""], ""61"": [""control"", ""flow"", ""topology""], ""65"": [""control"", ""flow"", ""topology""], ""72"": [""control"", ""flow"", ""topology""], ""74"": [""control"", ""flow"", ""topology""], ""78"": [""control"", ""flow"", ""green"", ""topology""], ""80"": [""control"", ""flow"", ""green"", ""topology""], ""86"": [""control"", ""flow"", ""topology""], ""88"": [""control"", ""flow"", ""topology""], ""91"": [""control"", ""flow"", ""green"", ""topology""], ""95"": [""control"", ""flow"", ""topology""]}",82,0.0,True
random_maze,19,random_maze_19_seed6,0.0,one_shot_rd_t0p15,161,20,8.05,"[0, 4, 21, 23, 36, 38, 75, 77, 96, 98, 111, 113, 115, 117, 118, 128, 130, 148, 152, 160]",False,0.040711355046369135,4.000461588031612,0.15865770797245204,4.1998306510504335,0.00459995202254504,0.11298941087335015,0.02899293126901679,0.001095270834645328,3.552713678800501e-15,1.1996662391213283e-16,7.105427357601002e-15,2.3993324782426566e-16,6.0,1.182865824971306,6.0,,2026-07-10T21:54:44,0.002767559024505317,0.005905137048102915,0.0077391869854182005,0.024001638987101614,0.00024697696790099144,0.040711355046369135,2,18,"[0, 160]","[4, 21, 23, 36, 38, 75, 77, 96, 98, 111, 113, 115, 117, 118, 128, 130, 148, 152]","{""4"": [""control"", ""flow"", ""topology""], ""21"": [""control"", ""flow"", ""topology""], ""23"": [""control"", ""flow"", ""topology""], ""36"": [""control"", ""flow"", ""green"", ""topology""], ""38"": [""control"", ""flow"", ""topology""], ""75"": [""control"", ""flow"", ""topology""], ""77"": [""control"", ""flow"", ""topology""], ""96"": [""control"", ""flow"", ""topology""], ""98"": [""control"", ""flow"", ""topology""], ""99"": [""control"", ""flow"", ""topology""], ""103"": [""control"", ""flow"", ""green"", ""topology""], ""111"": [""control"", ""flow"", ""topology""], ""113"": [""control"", ""flow"", ""topology""], ""115"": [""control"", ""flow"", ""topology""], ""117"": [""control"", ""flow"", ""topology""], ""118"": [""control"", ""flow"", ""topology""], ""120"": [""control"", ""flow"", ""topology""], ""128"": [""control"", ""flow"", ""topology""], ""130"": [""control"", ""flow"", ""topology""], ""136"": [""control"", ""flow"", ""green"", ""topology""], ""138"": [""control"", ""flow"", ""topology""], ""148"": [""control"", ""flow"", ""green"", ""topology""], ""152"": [""control"", ""flow"", ""topology""], ""158"": [""control"", ""flow"", ""green"", ""topology""]}",122,0.0,True
random_maze,15,random_maze_15_seed0,0.0,one_shot_rd_t0p75,97,9,10.777777777777779,"[0, 17, 19, 47, 72, 74, 86, 88, 96]",False,0.023249252000823617,0.3056108489399776,0.019295654958114028,0.34815575589891523,0.002815124928019941,0.121084537598036,0.14589424065318657,0.0080858204419211,0.0,0.0,7.105427357601002e-15,2.6047635955463266e-16,7.0,1.1545432020588509,7.0,,2026-07-10T21:54:38,0.0019563749665394425,0.003738087951205671,0.005065288976766169,0.012304429081268609,0.00014000502415001392,0.023249252000823617,2,7,"[0, 96]","[17, 19, 47, 72, 74, 86, 88]","{""17"": [""control"", ""flow"", ""topology""], ""19"": [""control"", ""flow"", ""topology""], ""47"": [""control"", ""flow"", ""topology""], ""72"": [""control"", ""flow"", ""topology""], ""74"": [""control"", ""flow"", ""topology""], ""86"": [""control"", ""flow"", ""topology""], ""88"": [""control"", ""flow"", ""topology""]}",82,0.0,True
random_maze,19,random_maze_19_seed6,0.0,one_shot_rd_t0p75,161,9,17.88888888888889,"[0, 4, 21, 23, 36, 38, 111, 113, 160]",False,0.035331386025063694,1.217263703001663,0.02938896499108523,1.281984054017812,0.003814572934061289,0.10796556159317591,0.12979609643341952,0.0029755229186402103,7.105427357601002e-15,2.3993324782426566e-16,1.0658141036401503e-14,3.598998717363985e-16,17.0,1.3301110997683947,17.0,,2026-07-10T21:54:40,0.002806789008900523,0.005961476010270417,0.0067397389793768525,0.019606153946369886,0.00016648590099066496,0.035331386025063694,2,7,"[0, 160]","[4, 21, 23, 36, 38, 111, 113]","{""4"": [""control"", ""flow"", ""topology""], ""21"": [""control"", ""flow"", ""topology""], ""23"": [""control"", ""flow"", ""topology""], ""36"": [""control"", ""flow"", ""green"", ""topology""], ""38"": [""control"", ""flow"", ""topology""], ""111"": [""control"", ""flow"", ""topology""], ""113"": [""control"", ""flow"", ""topology""]}",122,0.0,True
