source,comparison_protocol,map,slip,method,method_group,n_states,n_boundary,rate_budget_boundary_frac,state_compression_ratio,planning_speedup,total_speedup,start_gap,normalized_start_gap,value_gap_max,normalized_value_gap_max,hidden_audit,normalized_hidden_audit,audit_metric,success_rate,group_feasible,budget_label,pareto_nondominated,pareto_dominated_by,representation_scope
option_baseline_frontier,option_baseline_frontier,corridor_256,0.1,random_landmarks_16,option_baseline:random,256.0,16.0,0.0625,16.0,nan,nan,1.3321255210030358e-10,3.996906420212678e-12,1.3321255210030358e-10,3.996906420212678e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,coverage_4;coverage_8;coverage_12;endpoints;eigenoptions_4,
option_baseline_frontier,option_baseline_frontier,corridor_256,0.1,random_landmarks_24,option_baseline:random,256.0,24.0,0.09375,10.666666666666666,nan,nan,1.3318413039087318e-10,3.9960536558815036e-12,1.3318413039087318e-10,3.9960536558815036e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,coverage_4;coverage_8;coverage_12;coverage_16;endpoints,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,random_landmarks_12,option_baseline:random,512.0,12.0,0.0234375,42.666666666666664,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,2.842170943040401e-14,8.5265143120754e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,coverage_4;coverage_8;endpoints;eigenoptions_4;graph_rd_joint,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,random_landmarks_16,option_baseline:random,512.0,16.0,0.03125,32.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,2.842170943040401e-14,8.5265143120754e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_12;coverage_4;coverage_8;coverage_12;endpoints,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,random_landmarks_24,option_baseline:random,512.0,24.0,0.046875,21.333333333333332,nan,nan,7.105427357601002e-15,2.13162857801885e-16,3.552713678800501e-14,1.065814289009425e-15,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_12;random_landmarks_16;coverage_4;coverage_8;coverage_12,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,random_landmarks_32,option_baseline:random,512.0,32.0,0.0625,16.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,3.552713678800501e-14,1.065814289009425e-15,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_12;random_landmarks_16;random_landmarks_24;coverage_4;coverage_8,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,coverage_4,option_baseline:coverage,512.0,4.0,0.0078125,128.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,1.4210854715202004e-14,4.2632571560377e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,endpoints;graph_rd_joint;turn_articulation,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,coverage_8,option_baseline:coverage,512.0,8.0,0.015625,64.0,nan,nan,7.105427357601002e-15,2.13162857801885e-16,1.4210854715202004e-14,4.2632571560377e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,coverage_4;endpoints;eigenoptions_4;graph_rd_joint;turn_articulation,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,coverage_12,option_baseline:coverage,512.0,12.0,0.0234375,42.666666666666664,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,3.552713678800501e-14,1.065814289009425e-15,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,coverage_4;coverage_8;endpoints;eigenoptions_4;graph_rd_joint,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,coverage_16,option_baseline:coverage,512.0,16.0,0.03125,32.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,2.842170943040401e-14,8.5265143120754e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_12;coverage_4;coverage_8;coverage_12;endpoints,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,coverage_24,option_baseline:coverage,512.0,24.0,0.046875,21.333333333333332,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,2.842170943040401e-14,8.5265143120754e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_12;random_landmarks_16;coverage_4;coverage_8;coverage_12,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,coverage_32,option_baseline:coverage,512.0,32.0,0.0625,16.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,2.842170943040401e-14,8.5265143120754e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_12;random_landmarks_16;random_landmarks_24;coverage_4;coverage_8,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,endpoints,baseline:endpoints,512.0,2.0,0.00390625,256.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,1.4210854715202004e-14,4.2632571560377e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,True,,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,eigenoptions_4,option_baseline:eigen,512.0,4.0,0.0078125,128.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,1.4210854715202004e-14,4.2632571560377e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,endpoints;graph_rd_joint;turn_articulation,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,graph_rd_joint,ours:rd_graph,512.0,2.0,0.00390625,256.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,1.4210854715202004e-14,4.2632571560377e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,True,,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,eigenoptions_8,option_baseline:eigen,512.0,8.0,0.015625,64.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,2.1316282072803006e-14,6.39488573405655e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,coverage_4;endpoints;eigenoptions_4;graph_rd_joint;turn_articulation,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,turn_articulation,baseline:dense_turn,512.0,2.0,0.00390625,256.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,1.4210854715202004e-14,4.2632571560377e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,True,,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,eigenoptions_12,option_baseline:eigen,512.0,12.0,0.0234375,42.666666666666664,nan,nan,7.105427357601002e-15,2.13162857801885e-16,2.842170943040401e-14,8.5265143120754e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,coverage_4;coverage_8;endpoints;eigenoptions_4;graph_rd_joint,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,eigenoptions_16,option_baseline:eigen,512.0,16.0,0.03125,32.0,nan,nan,7.105427357601002e-15,2.13162857801885e-16,2.842170943040401e-14,8.5265143120754e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_12;coverage_4;coverage_8;coverage_12;endpoints,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,eigenoptions_24,option_baseline:eigen,512.0,24.0,0.046875,21.333333333333332,nan,nan,7.105427357601002e-15,2.13162857801885e-16,2.842170943040401e-14,8.5265143120754e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_12;random_landmarks_16;coverage_4;coverage_8;coverage_12,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,eigenoptions_32,option_baseline:eigen,512.0,32.0,0.0625,16.0,nan,nan,7.105427357601002e-15,2.13162857801885e-16,2.842170943040401e-14,8.5265143120754e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_12;random_landmarks_16;random_landmarks_24;coverage_4;coverage_8,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,betweenness_4,option_baseline:bottleneck,512.0,4.0,0.0078125,128.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,1.4210854715202004e-14,4.2632571560377e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,endpoints;graph_rd_joint;turn_articulation,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,betweenness_8,option_baseline:bottleneck,512.0,8.0,0.015625,64.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,1.4210854715202004e-14,4.2632571560377e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,coverage_4;endpoints;eigenoptions_4;graph_rd_joint;turn_articulation,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,betweenness_12,option_baseline:bottleneck,512.0,12.0,0.0234375,42.666666666666664,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,1.4210854715202004e-14,4.2632571560377e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,coverage_4;coverage_8;endpoints;eigenoptions_4;graph_rd_joint,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,betweenness_16,option_baseline:bottleneck,512.0,16.0,0.03125,32.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,1.4210854715202004e-14,4.2632571560377e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_12;coverage_4;coverage_8;coverage_12;endpoints,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,betweenness_24,option_baseline:bottleneck,512.0,24.0,0.046875,21.333333333333332,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,2.1316282072803006e-14,6.39488573405655e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_12;random_landmarks_16;coverage_4;coverage_8;coverage_12,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,betweenness_32,option_baseline:bottleneck,512.0,32.0,0.0625,16.0,nan,nan,7.105427357601002e-15,2.13162857801885e-16,1.4210854715202004e-14,4.2632571560377e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_12;random_landmarks_16;random_landmarks_24;coverage_4;coverage_8,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,random_landmarks_4,option_baseline:random,512.0,4.0,0.0078125,128.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,1.4210854715202004e-14,4.2632571560377e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,endpoints;graph_rd_joint;turn_articulation,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.0,random_landmarks_8,option_baseline:random,512.0,8.0,0.015625,64.0,nan,nan,1.4210854715202004e-14,4.2632571560377e-16,2.1316282072803006e-14,6.39488573405655e-16,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,coverage_4;endpoints;eigenoptions_4;graph_rd_joint;turn_articulation,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,betweenness_32,option_baseline:bottleneck,512.0,32.0,0.0625,16.0,nan,nan,2.170352786379226e-10,6.5110587422489946e-12,2.170352786379226e-10,6.5110587422489946e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;random_landmarks_12;random_landmarks_16;random_landmarks_24,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,random_landmarks_4,option_baseline:random,512.0,4.0,0.0078125,128.0,nan,nan,2.170779112020682e-10,6.512337719248617e-12,2.170779112020682e-10,6.512337719248617e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,endpoints;graph_rd_joint;turn_articulation,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,random_landmarks_8,option_baseline:random,512.0,8.0,0.015625,64.0,nan,nan,2.170779112020682e-10,6.512337719248617e-12,2.170779112020682e-10,6.512337719248617e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;coverage_4;endpoints;eigenoptions_4;graph_rd_joint,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,random_landmarks_12,option_baseline:random,512.0,12.0,0.0234375,42.666666666666664,nan,nan,2.170850166294258e-10,6.512550882081888e-12,2.170850166294258e-10,6.512550882081888e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;coverage_4;coverage_8;endpoints,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,random_landmarks_16,option_baseline:random,512.0,16.0,0.03125,32.0,nan,nan,2.170565949199954e-10,6.511698230748806e-12,2.170565949199954e-10,6.511698230748806e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;random_landmarks_12;coverage_4;coverage_8,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,random_landmarks_24,option_baseline:random,512.0,24.0,0.046875,21.333333333333332,nan,nan,1.992290776797745e-10,5.976872682072992e-12,1.992290776797745e-10,5.976872682072992e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;random_landmarks_12;random_landmarks_16;coverage_4,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,random_landmarks_32,option_baseline:random,512.0,32.0,0.0625,16.0,nan,nan,2.1649526615874493e-10,6.4948583669204325e-12,2.1649526615874493e-10,6.4948583669204325e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;random_landmarks_12;random_landmarks_16;random_landmarks_24,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,coverage_4,option_baseline:coverage,512.0,4.0,0.0078125,128.0,nan,nan,2.170779112020682e-10,6.512337719248617e-12,2.170779112020682e-10,6.512337719248617e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,endpoints;graph_rd_joint;turn_articulation,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,coverage_8,option_baseline:coverage,512.0,8.0,0.015625,64.0,nan,nan,2.170708057747106e-10,6.512124556415347e-12,2.170708057747106e-10,6.512124556415347e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;coverage_4;endpoints;eigenoptions_4;graph_rd_joint,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,coverage_12,option_baseline:coverage,512.0,12.0,0.0234375,42.666666666666664,nan,nan,2.170779112020682e-10,6.512337719248617e-12,2.170779112020682e-10,6.512337719248617e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;coverage_4;coverage_8;endpoints,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,coverage_16,option_baseline:coverage,512.0,16.0,0.03125,32.0,nan,nan,2.170779112020682e-10,6.512337719248617e-12,2.170779112020682e-10,6.512337719248617e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;random_landmarks_12;coverage_4;coverage_8,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,coverage_24,option_baseline:coverage,512.0,24.0,0.046875,21.333333333333332,nan,nan,2.170850166294258e-10,6.512550882081888e-12,2.170850166294258e-10,6.512550882081888e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;random_landmarks_12;random_landmarks_16;coverage_4,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,coverage_32,option_baseline:coverage,512.0,32.0,0.0625,16.0,nan,nan,2.170850166294258e-10,6.512550882081888e-12,2.170850166294258e-10,6.512550882081888e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;random_landmarks_12;random_landmarks_16;random_landmarks_24,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,endpoints,baseline:endpoints,512.0,2.0,0.00390625,256.0,nan,nan,2.170708057747106e-10,6.512124556415347e-12,2.170708057747106e-10,6.512124556415347e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,True,,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,eigenoptions_4,option_baseline:eigen,512.0,4.0,0.0078125,128.0,nan,nan,2.1195489807723789e-10,6.35864731646055e-12,2.1195489807723789e-10,6.35864731646055e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,endpoints;graph_rd_joint;turn_articulation,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,graph_rd_joint,ours:rd_graph,512.0,2.0,0.00390625,256.0,nan,nan,2.170708057747106e-10,6.512124556415347e-12,2.170708057747106e-10,6.512124556415347e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,True,,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,eigenoptions_8,option_baseline:eigen,512.0,8.0,0.015625,64.0,nan,nan,2.1195489807723789e-10,6.35864731646055e-12,2.1195489807723789e-10,6.35864731646055e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;coverage_4;endpoints;eigenoptions_4;graph_rd_joint,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,turn_articulation,baseline:dense_turn,512.0,2.0,0.00390625,256.0,nan,nan,2.170708057747106e-10,6.512124556415347e-12,2.170708057747106e-10,6.512124556415347e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,True,,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,eigenoptions_12,option_baseline:eigen,512.0,12.0,0.0234375,42.666666666666664,nan,nan,2.1195489807723789e-10,6.35864731646055e-12,2.1195489807723789e-10,6.35864731646055e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;coverage_4;coverage_8;endpoints,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,eigenoptions_16,option_baseline:eigen,512.0,16.0,0.03125,32.0,nan,nan,2.1195489807723789e-10,6.35864731646055e-12,2.1195489807723789e-10,6.35864731646055e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;random_landmarks_12;coverage_4;coverage_8,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,eigenoptions_24,option_baseline:eigen,512.0,24.0,0.046875,21.333333333333332,nan,nan,2.1195489807723789e-10,6.35864731646055e-12,2.1195489807723789e-10,6.35864731646055e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;random_landmarks_12;random_landmarks_16;coverage_4,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,eigenoptions_32,option_baseline:eigen,512.0,32.0,0.0625,16.0,nan,nan,2.119691089319531e-10,6.359073642127091e-12,2.119691089319531e-10,6.359073642127091e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;random_landmarks_12;random_landmarks_16;random_landmarks_24,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,betweenness_4,option_baseline:bottleneck,512.0,4.0,0.0078125,128.0,nan,nan,2.170708057747106e-10,6.512124556415347e-12,2.170708057747106e-10,6.512124556415347e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,endpoints;graph_rd_joint;turn_articulation,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,betweenness_8,option_baseline:bottleneck,512.0,8.0,0.015625,64.0,nan,nan,2.17063700347353e-10,6.511911393582076e-12,2.17063700347353e-10,6.511911393582076e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;coverage_4;endpoints;eigenoptions_4;graph_rd_joint,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,betweenness_12,option_baseline:bottleneck,512.0,12.0,0.0234375,42.666666666666664,nan,nan,2.170423840652802e-10,6.511271905082265e-12,2.170423840652802e-10,6.511271905082265e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;coverage_4;coverage_8;endpoints,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,betweenness_16,option_baseline:bottleneck,512.0,16.0,0.03125,32.0,nan,nan,2.17063700347353e-10,6.511911393582076e-12,2.17063700347353e-10,6.511911393582076e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;random_landmarks_12;coverage_4;coverage_8,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.05,betweenness_24,option_baseline:bottleneck,512.0,24.0,0.046875,21.333333333333332,nan,nan,2.170423840652802e-10,6.511271905082265e-12,2.170423840652802e-10,6.511271905082265e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;random_landmarks_12;random_landmarks_16;coverage_4,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,betweenness_12,option_baseline:bottleneck,512.0,12.0,0.0234375,42.666666666666664,nan,nan,3.5347369475857704e-10,1.0604211022585379e-11,3.5347369475857704e-10,1.0604211022585379e-11,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;coverage_4;coverage_8;endpoints,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,betweenness_16,option_baseline:bottleneck,512.0,16.0,0.03125,32.0,nan,nan,3.5345948390386184e-10,1.0603784696936693e-11,3.5345948390386184e-10,1.0603784696936693e-11,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,betweenness_12;random_landmarks_4;random_landmarks_8;random_landmarks_12;coverage_4,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,betweenness_24,option_baseline:bottleneck,512.0,24.0,0.046875,21.333333333333332,nan,nan,3.5345948390386184e-10,1.0603784696936693e-11,3.5345948390386184e-10,1.0603784696936693e-11,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,betweenness_12;betweenness_16;random_landmarks_4;random_landmarks_8;random_landmarks_12,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,betweenness_32,option_baseline:bottleneck,512.0,32.0,0.0625,16.0,nan,nan,3.5346658933121944e-10,1.0603997859761037e-11,3.5346658933121944e-10,1.0603997859761037e-11,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,betweenness_12;betweenness_16;betweenness_24;random_landmarks_4;random_landmarks_8,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,random_landmarks_4,option_baseline:random,512.0,4.0,0.0078125,128.0,nan,nan,3.5349501104064984e-10,1.0604850511058407e-11,3.5349501104064984e-10,1.0604850511058407e-11,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,endpoints;graph_rd_joint;turn_articulation,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,random_landmarks_8,option_baseline:random,512.0,8.0,0.015625,64.0,nan,nan,3.5348080018593464e-10,1.0604424185409722e-11,3.5348080018593464e-10,1.0604424185409722e-11,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;coverage_4;endpoints;eigenoptions_4;graph_rd_joint,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,random_landmarks_12,option_baseline:random,512.0,12.0,0.0234375,42.666666666666664,nan,nan,3.526636760398105e-10,1.057991046061029e-11,3.526636760398105e-10,1.057991046061029e-11,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;coverage_4;coverage_8;endpoints,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,random_landmarks_16,option_baseline:random,512.0,16.0,0.03125,32.0,nan,nan,3.2945024486252805e-10,9.883507513482094e-12,3.2945024486252805e-10,9.883507513482094e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,betweenness_12;random_landmarks_4;random_landmarks_8;random_landmarks_12;coverage_4,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,random_landmarks_24,option_baseline:random,512.0,24.0,0.046875,21.333333333333332,nan,nan,3.517328650559648e-10,1.0551986130621373e-11,3.517328650559648e-10,1.0551986130621373e-11,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,betweenness_12;betweenness_16;random_landmarks_4;random_landmarks_8;random_landmarks_12,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,random_landmarks_32,option_baseline:random,512.0,32.0,0.0625,16.0,nan,nan,3.2946445571724325e-10,9.883933839130779e-12,3.2946445571724325e-10,9.883933839130779e-12,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,betweenness_12;betweenness_16;betweenness_24;random_landmarks_4;random_landmarks_8,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,coverage_4,option_baseline:coverage,512.0,4.0,0.0078125,128.0,nan,nan,3.5348080018593464e-10,1.0604424185409722e-11,3.5348080018593464e-10,1.0604424185409722e-11,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,endpoints;graph_rd_joint;turn_articulation,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,coverage_8,option_baseline:coverage,512.0,8.0,0.015625,64.0,nan,nan,3.5348790561329224e-10,1.0604637348234066e-11,3.5348790561329224e-10,1.0604637348234066e-11,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;coverage_4;endpoints;eigenoptions_4;graph_rd_joint,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,coverage_12,option_baseline:coverage,512.0,12.0,0.0234375,42.666666666666664,nan,nan,3.5349501104064984e-10,1.0604850511058407e-11,3.5349501104064984e-10,1.0604850511058407e-11,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,random_landmarks_4;random_landmarks_8;coverage_4;coverage_8;endpoints,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,coverage_16,option_baseline:coverage,512.0,16.0,0.03125,32.0,nan,nan,3.5349501104064984e-10,1.0604850511058407e-11,3.5349501104064984e-10,1.0604850511058407e-11,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,betweenness_12;random_landmarks_4;random_landmarks_8;random_landmarks_12;coverage_4,
option_baseline_frontier,option_baseline_frontier,corridor_512,0.1,coverage_24,option_baseline:coverage,512.0,24.0,0.046875,21.333333333333332,nan,nan,3.5349501104064984e-10,1.0604850511058407e-11,3.5349501104064984e-10,1.0604850511058407e-11,0.0,0.0,occupancy_struct_hidden_distinct,1.0,True,option_count_or_boundary_count,False,betweenness_12;betweenness_16;random_landmarks_4;random_landmarks_8;random_landmarks_12,
