map_family,map_size,map,slip,method,budget_frac,n_states,n_basis,n_boundary,state_compression_ratio,n_edges_valid,group_all_feasible,n_groups_feasible,group_total_violation,group_max_violation,trace_group_all_feasible,trace_group_total_violation,trace_group_max_violation,group_test_bits_mean,group_test_bits_cvar,selection_time_sec,one_shot_candidate_universe_time_sec,one_shot_probe_build_time_sec,one_shot_green_time_sec,one_shot_apply_time_sec,delta_backend,kernel_time_sec,upfront_time_sec,smdp_solve_time_sec,compressed_total_time_sec,full_vi_time_sec,full_vi_backup_count,smdp_edge_backup_count,planning_speedup,total_speedup,break_even_tasks,backup_compression_ratio,start_gap,value_gap_max,first_hit_mode,first_hit_used_steps_max,first_hit_tail_bound_max,stop_reason,probe_cache_hits,probe_cache_misses,probe_cache_hit_rate,probe_calls,unique_probe_evals,probe_context_build_time_sec,probe_green_kernel_time_sec,probe_operator_delta_time_sec,active_weight_time_sec,active_weight_cache_hit_rate,probe_call_overhead_time_sec,candidate_score_time_sec,beam_expansion_time_sec,profiled_selection_time_sec,uncached_probe_eval_time_sec,boundary,error,split,maze_seed,topology_seed,goal_variant,map_rows
braid_maze,9,braid_maze_9_seed1_goal1,0.05,group_constrained_incremental,0.25,34,20,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.6146083530038595,0.0,0.0,0.0,0.0,insertion_score,0.030751188984140754,0.6453595419880003,0.002697856049053371,0.6480573980370536,0.03484898689202964,5304,168,12.917289232039465,0.053774537560386124,21,31.571428571428573,0.000697076288124876,0.0007199522926590873,adaptive,31,8.377380414562333e-07,feasible,0,12,0.0,12,12,0.5570241309469566,0.006808598875068128,0.010541864321567118,0.006700888043269515,0.0,0.031353174010291696,0.0012261619558557868,9.551993571221828e-06,0.61366437014658,0.6057277681538835,"[0, 1, 5]",,train,1,1,1,"[""#########"", ""#S..#..G#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#.#"", ""#########""]"
braid_maze,9,braid_maze_9_seed1_goal1,0.1,group_constrained_incremental,0.25,34,20,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.7198120359098539,0.0,0.0,0.0,0.0,insertion_score,0.03578121401369572,0.7555932499235496,0.002882894012145698,0.7584761439356953,0.043783195898868144,6664,180,15.187237447651055,0.05772521159555435,19,37.022222222222226,0.003099810865251129,0.0032064498635495653,adaptive,39,9.632606797100503e-07,feasible,0,12,0.0,12,12,0.6607332749990746,0.006696305121295154,0.010280337766744196,0.00881493603810668,0.0,0.03065380093175918,0.0014561291318386793,1.3074022717773914e-05,0.7186478580115363,0.7083637188188732,"[0, 1, 5]",,train,1,1,1,"[""#########"", ""#S..#..G#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#.#"", ""#########""]"
braid_maze,9,braid_maze_9_seed2_goal0,0.0,group_constrained_incremental,0.25,34,17,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.3609252799069509,0.0,0.0,0.0,0.0,insertion_score,0.018130947020836174,0.37905622692778707,0.0016496949829161167,0.3807059219107032,0.01288748497609049,1768,78,7.812041080048426,0.03385154849026311,34,22.666666666666668,1.7763568394002505e-15,1.7763568394002505e-15,adaptive,10,0.0,feasible,0,12,0.0,12,12,0.24611097038723528,0.008078560349531472,0.010164130595512688,0.061807067948393524,0.0,0.03245364082977176,0.0012402319116517901,9.698094800114632e-06,0.35986430011689663,0.2968073021620512,"[0, 6, 33]",,train,2,2,0,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#.#...#.#"", ""#.#..##.#"", ""#......G#"", ""#########""]"
braid_maze,9,braid_maze_9_seed2_goal0,0.05,group_constrained_incremental,0.25,34,17,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.5482870799023658,0.0,0.0,0.0,0.0,insertion_score,0.025015602936036885,0.5733026828384027,0.0023532239720225334,0.5756559068104252,0.03055036801379174,4624,144,12.982346082227997,0.053070536847375,21,32.111111111111114,1.732153851463636e-07,1.732153851463636e-07,adaptive,26,9.67405087698498e-07,feasible,0,12,0.0,12,12,0.490830154158175,0.007322718971408904,0.009194863145239651,0.0068856109865009785,0.0,0.03168047859799117,0.0012606470845639706,1.0735937394201756e-05,0.5471852088812739,0.5390282148728147,"[0, 6, 33]",,train,2,2,0,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#.#...#.#"", ""#.#..##.#"", ""#......G#"", ""#########""]"
braid_maze,9,braid_maze_9_seed2_goal0,0.1,group_constrained_incremental,0.25,34,17,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.7020456519676372,0.0,0.0,0.0,0.0,insertion_score,0.029513683984987438,0.7315593359526247,0.0026104010175913572,0.734169736970216,0.040876213111914694,5984,156,15.658978385486373,0.055676788423074115,20,38.35897435897436,1.439177719220197e-07,1.439177719220197e-07,adaptive,34,9.33329069791585e-07,feasible,0,12,0.0,12,12,0.643765248125419,0.007395528140477836,0.009413715917617083,0.006968958070501685,0.0,0.03231674083508551,0.0011958560207858682,9.59297176450491e-06,0.7010656400816515,0.6928912330185995,"[0, 6, 33]",,train,2,2,0,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#.#...#.#"", ""#.#..##.#"", ""#......G#"", ""#########""]"
braid_maze,9,braid_maze_9_seed2_goal1,0.0,group_constrained_incremental,0.25,34,18,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.3946077419677749,0.0,0.0,0.0,0.0,insertion_score,0.018676092964597046,0.413283834932372,0.0018249390413984656,0.41510877397377044,0.014532952918671072,2040,90,7.963527870790879,0.03500998733307759,33,22.666666666666668,1.7763568394002505e-15,1.7763568394002505e-15,adaptive,12,0.0,feasible,0,12,0.0,12,12,0.2764782781014219,0.00829768821131438,0.01108117203693837,0.06415786314755678,0.0,0.03230062953662127,0.0012846699682995677,9.375973604619503e-06,0.3936096769757569,0.3281577678862959,"[0, 6, 18]",,train,2,2,1,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#G#...#.#"", ""#.#..##.#"", ""#.......#"", ""#########""]"
braid_maze,9,braid_maze_9_seed2_goal1,0.05,group_constrained_incremental,0.25,34,18,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.6370475229341537,0.0,0.0,0.0,0.0,insertion_score,0.02624760498292744,0.6632951279170811,0.0025053470162674785,0.6658004749333486,0.03315748099703342,5032,156,13.234685966350549,0.049800927222758015,22,32.256410256410255,2.739639972659802e-06,2.993191426270414e-06,adaptive,28,9.645379884349116e-07,feasible,0,12,0.0,12,12,0.563824001699686,0.0074226597789675,0.010179975884966552,0.017088660155422986,0.0,0.03202555072493851,0.00512509502004832,4.5029912143945694e-05,0.6357109731761739,0.6134521880885586,"[0, 6, 18]",,train,2,2,1,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#G#...#.#"", ""#.#..##.#"", ""#.......#"", ""#########""]"
braid_maze,9,braid_maze_9_seed2_goal1,0.1,group_constrained_incremental,0.25,34,18,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.7314912680303678,0.0,0.0,0.0,0.0,insertion_score,0.031207110034301877,0.7626983780646697,0.002804397023282945,0.7655027750879526,0.04333275998942554,6392,168,15.451720861798087,0.0566069273680253,19,38.04761904761905,2.4968061737240532e-05,2.5931165774650822e-05,adaptive,36,9.074149284254062e-07,feasible,0,12,0.0,12,12,0.6722782190190628,0.007320343051105738,0.01023334707133472,0.007006732979789376,0.0,0.032510542892850935,0.001174075878225267,9.580980986356735e-06,0.7305328418733552,0.7223424520343542,"[0, 6, 18]",,train,2,2,1,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#G#...#.#"", ""#.#..##.#"", ""#.......#"", ""#########""]"
braid_maze,9,braid_maze_9_seed3_goal0,0.0,group_constrained_incremental,0.25,34,14,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.3273182309931144,0.0,0.0,0.0,0.0,insertion_score,0.01296681398525834,0.34028504497837275,0.0013400448951870203,0.3416250898735598,0.011984025011770427,1768,78,8.943002622384457,0.035079463912342866,32,22.666666666666668,1.7763568394002505e-15,1.7763568394002505e-15,adaptive,10,0.0,feasible,0,12,0.0,12,12,0.2296288376674056,0.007669854327104986,0.007169576012529433,0.049349465989507735,0.0,0.03131909191142768,0.001197553938254714,9.189010597765446e-06,0.3263435688568279,0.2757873599184677,"[0, 1, 33]",,train,3,3,0,"[""#########"", ""#S......#"", ""#####.#.#"", ""#...#...#"", ""#.###.#.#"", ""#.......#"", ""#.#####.#"", ""#......G#"", ""#########""]"
braid_maze,9,braid_maze_9_seed3_goal0,0.05,group_constrained_incremental,0.25,34,14,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.5489249209640548,0.0,0.0,0.0,0.0,insertion_score,0.01986042596399784,0.5687853469280526,0.002282325061969459,0.5710676719900221,0.030783990980125964,4488,138,13.487995856980122,0.053906029863066446,20,32.52173913043478,1.717741469065004e-07,1.717741469065004e-07,adaptive,25,7.45305063975531e-07,feasible,0,12,0.0,12,12,0.49309907865244895,0.007432903628796339,0.007568578701466322,0.006986550986766815,0.0,0.03186344588175416,0.0010305360192433,9.707990102469921e-06,0.5479908018605784,0.5399640068644658,"[0, 1, 33]",,train,3,3,0,"[""#########"", ""#S......#"", ""#####.#.#"", ""#...#...#"", ""#.###.#.#"", ""#.......#"", ""#.#####.#"", ""#......G#"", ""#########""]"
braid_maze,9,braid_maze_9_seed3_goal0,0.1,group_constrained_incremental,0.25,34,14,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.6480329780606553,0.0,0.0,0.0,0.0,insertion_score,0.022352837026119232,0.6703858150867745,0.002558559994213283,0.6729443750809878,0.03819469106383622,5712,156,14.928198342122707,0.05675757533338405,19,36.61538461538461,1.2336816368474501e-07,1.2336816368474501e-07,adaptive,32,6.61298604596862e-07,feasible,0,12,0.0,12,12,0.5938010909594595,0.0072200283175334334,0.007294055074453354,0.006789037026464939,0.0,0.031027947436086833,0.0009726800490170717,9.346986189484596e-06,0.6471141858492047,0.6393431217875332,"[0, 1, 33]",,train,3,3,0,"[""#########"", ""#S......#"", ""#####.#.#"", ""#...#...#"", ""#.###.#.#"", ""#.......#"", ""#.#####.#"", ""#......G#"", ""#########""]"
braid_maze,9,braid_maze_9_seed3_goal1,0.0,group_constrained_incremental,0.25,34,14,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.4171510059386492,0.0,0.0,0.0,0.0,insertion_score,0.014054258936084807,0.431205264874734,0.0016765849431976676,0.43288184981793165,0.015402407036162913,2312,102,9.18677404246913,0.03558108764005953,32,22.666666666666668,1.7763568394002505e-15,1.7763568394002505e-15,adaptive,14,0.0,feasible,0,12,0.0,12,12,0.30441716802306473,0.008286687778308988,0.007896711933426559,0.06218303309287876,0.0,0.03210556926205754,0.0011598770506680012,9.689945727586746e-06,0.41605873708613217,0.3527061369968578,"[0, 1, 11]",,train,3,3,1,"[""#########"", ""#S......#"", ""#####.#.#"", ""#..G#...#"", ""#.###.#.#"", ""#.......#"", ""#.#####.#"", ""#.......#"", ""#########""]"
braid_maze,9,braid_maze_9_seed3_goal1,0.05,group_constrained_incremental,0.25,34,14,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.6289439420215786,0.0,0.0,0.0,0.0,insertion_score,0.024299139040522277,0.6532430810621008,0.0028073040302842855,0.6560503850923851,0.03705479600466788,5304,168,13.199423933044926,0.056481631360447745,20,31.571428571428573,1.97549660185814e-07,1.97549660185814e-07,adaptive,31,7.453050639775026e-07,feasible,0,12,0.0,12,12,0.5718487298581749,0.0078649811912328,0.007722837966866791,0.0069882620591670275,0.0,0.03236926696263254,0.0011050329776480794,9.226030670106411e-06,0.6279083370463923,0.619805815978907,"[0, 1, 11]",,train,3,3,1,"[""#########"", ""#S......#"", ""#####.#.#"", ""#..G#...#"", ""#.###.#.#"", ""#.......#"", ""#.#####.#"", ""#.......#"", ""#########""]"
braid_maze,9,braid_maze_9_seed3_goal1,0.1,group_constrained_incremental,0.25,34,14,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.7419543680734932,0.0,0.0,0.0,0.0,insertion_score,0.025827205972746015,0.7677815740462393,0.0029701810562983155,0.7707517551025376,0.04459954798221588,6664,180,15.015767435335917,0.05786499698113895,19,37.022222222222226,3.905594070374718e-08,1.5687296972544118e-07,adaptive,39,5.768297098172261e-07,feasible,0,12,0.0,12,12,0.686885226983577,0.007331667235121131,0.007427432807162404,0.00685005693230778,0.0,0.03137591714039445,0.0011114849476143718,9.641982614994049e-06,0.7409914280287921,0.733020244166255,"[0, 1, 11]",,train,3,3,1,"[""#########"", ""#S......#"", ""#####.#.#"", ""#..G#...#"", ""#.###.#.#"", ""#.......#"", ""#.#####.#"", ""#.......#"", ""#########""]"
braid_maze,9,braid_maze_9_seed4_goal0,0.0,group_constrained_incremental,0.25,34,15,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.29711783304810524,0.0,0.0,0.0,0.0,insertion_score,0.01273652701638639,0.30985436006449163,0.0007050939602777362,0.31055945402476937,0.011164236930198967,1768,42,15.833686797999773,0.03594879107853061,30,42.095238095238095,3.552713678800501e-15,3.552713678800501e-15,adaptive,9,0.0,feasible,0,12,0.0,12,12,0.2232882051030174,0.006870415527373552,0.007241223705932498,0.027710479917004704,0.0,0.030040779849514365,0.0010386460926383734,8.887029252946377e-06,0.29619863722473383,0.2674406241858378,"[0, 2, 33]",,train,4,4,0,"[""#########"", ""#S......#"", ""###.###.#"", ""#...#...#"", ""#.#.#.###"", ""#.......#"", ""#.#####.#"", ""#......G#"", ""#########""]"
braid_maze,9,braid_maze_9_seed4_goal0,0.05,group_constrained_incremental,0.25,34,15,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.6084596329601482,0.0,0.0,0.0,0.0,insertion_score,0.029368432005867362,0.6378280649660155,0.0013755260733887553,0.6392035910394043,0.03389167401473969,4624,72,24.639063315785744,0.05302172029357453,20,64.22222222222223,9.639380483150717e-06,1.0381781002877233e-05,adaptive,25,7.406864384889602e-07,feasible,0,12,0.0,12,12,0.5420437869615853,0.00934119790326804,0.010392701020464301,0.008179590106010437,0.0,0.03565120021812618,0.0014163790037855506,1.1906027793884277e-05,0.6070367612410337,0.5974288861034438,"[0, 2, 33]",,train,4,4,0,"[""#########"", ""#S......#"", ""###.###.#"", ""#...#...#"", ""#.#.#.###"", ""#.......#"", ""#.#####.#"", ""#......G#"", ""#########""]"
braid_maze,9,braid_maze_9_seed4_goal0,0.1,group_constrained_incremental,0.25,34,15,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.6644371369620785,0.0,0.0,0.0,0.0,insertion_score,0.027057038038037717,0.6914941750001162,0.0014242850011214614,0.6929184600012377,0.03941438999027014,5848,84,27.67310612639733,0.0568817144663742,19,69.61904761904762,9.20477262660313e-05,9.873327474707594e-05,adaptive,32,6.01776681578134e-07,feasible,0,12,0.0,12,12,0.6088894467102364,0.007130039157345891,0.00795417616609484,0.006799628958106041,0.0,0.03167859895620495,0.0010591710451990366,9.291921742260456e-06,0.6635203529149294,0.655652260989882,"[0, 2, 33]",,train,4,4,0,"[""#########"", ""#S......#"", ""###.###.#"", ""#...#...#"", ""#.#.#.###"", ""#.......#"", ""#.#####.#"", ""#......G#"", ""#########""]"
braid_maze,9,braid_maze_9_seed4_goal1,0.0,group_constrained_incremental,0.25,34,17,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.3558790619717911,0.0,0.0,0.0,0.0,insertion_score,0.015892705996520817,0.3717717679683119,0.0014886119170114398,0.37326037988532335,0.013777257991023362,2040,90,9.255103921700961,0.03691058235341277,31,22.666666666666668,1.7763568394002505e-15,1.7763568394002505e-15,adaptive,12,0.0,feasible,0,12,0.0,12,12,0.25678664492443204,0.007254081079736352,0.008687083492986858,0.049607750959694386,0.0,0.03147626155987382,0.0011105838930234313,9.106006473302841e-06,0.3549315119162202,0.30420407105702907,"[0, 1, 31]",,train,4,4,1,"[""#########"", ""#S......#"", ""###.###.#"", ""#...#...#"", ""#.#.#.###"", ""#.......#"", ""#.#####.#"", ""#....G..#"", ""#########""]"
braid_maze,9,braid_maze_9_seed4_goal1,0.05,group_constrained_incremental,0.25,34,17,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.5893423189409077,0.0,0.0,0.0,0.0,insertion_score,0.02648670901544392,0.6158290279563516,0.002485023927874863,0.6183140518842265,0.03329494490753859,4896,150,13.39823916142799,0.05384795122491048,20,32.64,1.7774206106935253e-07,1.7774206106935253e-07,adaptive,28,6.53741514446698e-07,feasible,0,12,0.0,12,12,0.5313438337761909,0.007329618092626333,0.00940003537107259,0.006940942024812102,0.0,0.032172913663089275,0.0011497709201648831,9.609037078917027e-06,0.588346722885035,0.5802464009029791,"[0, 1, 31]",,train,4,4,1,"[""#########"", ""#S......#"", ""###.###.#"", ""#...#...#"", ""#.#.#.###"", ""#.......#"", ""#.#####.#"", ""#....G..#"", ""#########""]"
braid_maze,9,braid_maze_9_seed4_goal1,0.1,group_constrained_incremental,0.25,34,17,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.7047662399709225,0.0,0.0,0.0,0.0,insertion_score,0.03027769597247243,0.7350439359433949,0.002765907905995846,0.7378098438493907,0.04160521400626749,6120,168,15.04215448246742,0.056390158457631484,19,36.42857142857143,1.2962248874259785e-07,1.2962248874259785e-07,adaptive,35,6.002515207360863e-07,feasible,0,12,0.0,12,12,0.6460129090119153,0.007577633834443986,0.009587730397470295,0.007104234071448445,0.0,0.03231877752114087,0.0011886608554050326,9.367940947413445e-06,0.7037993136327714,0.6954970507649705,"[0, 1, 31]",,train,4,4,1,"[""#########"", ""#S......#"", ""###.###.#"", ""#...#...#"", ""#.#.#.###"", ""#.......#"", ""#.#####.#"", ""#....G..#"", ""#########""]"
braid_maze,9,braid_maze_9_seed5_goal0,0.0,group_constrained_incremental,0.25,34,12,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.2877345939632505,0.0,0.0,0.0,0.0,insertion_score,0.01252763404045254,0.30026222800370306,0.0007075199391692877,0.30096974794287235,0.011475632898509502,1768,42,16.21951872053706,0.0381288583884109,28,42.095238095238095,3.552713678800501e-15,3.552713678800501e-15,adaptive,9,0.0,feasible,0,12,0.0,12,12,0.21674589405301958,0.0070831808261573315,0.005785405752249062,0.02712047309614718,0.0,0.02926010242663324,0.0008549790363758802,9.636976756155491e-06,0.28685967216733843,0.2588745830580592,"[0, 2, 33]",,train,5,5,0,"[""#########"", ""#S......#"", ""###.###.#"", ""#.....#.#"", ""#.###.#.#"", ""#.......#"", ""#.#.###.#"", ""#.#....G#"", ""#########""]"
braid_maze,9,braid_maze_9_seed5_goal0,0.05,group_constrained_incremental,0.25,34,12,4,8.5,12,True,3,0.0,0.0,True,0.0,0.0,0.000295982990718712,0.0004439744679371438,1.1189032780239359,0.0,0.0,0.0,0.0,insertion_score,0.03258942696265876,1.1514927049865946,0.0020954940700903535,1.153588199056685,0.029463845072314143,4488,144,14.060571916122731,0.02554104237231916,43,31.166666666666668,0.024061090839497368,0.02566708099687709,adaptive,24,8.645204955496753e-07,feasible,0,24,0.0,24,24,0.9671205971390009,0.023345729103311896,0.019711073487997055,0.03708732593804598,0.0,0.0674399173585698,0.002150848973542452,4.114082548767328e-05,1.1168966328259557,1.0776173170888796,"[0, 2, 13, 33]",,train,5,5,0,"[""#########"", ""#S......#"", ""###.###.#"", ""#.....#.#"", ""#.###.#.#"", ""#.......#"", ""#.#.###.#"", ""#.#....G#"", ""#########""]"
braid_maze,9,braid_maze_9_seed5_goal0,0.1,group_constrained_incremental,0.25,34,12,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.6117807669797912,0.0,0.0,0.0,0.0,insertion_score,0.022352320025675,0.6341330870054662,0.0012494209222495556,0.6353825079277158,0.03582433902192861,5712,78,28.672754220753447,0.05638231864262175,19,73.23076923076923,0.051533711936228244,0.055202126343338875,adaptive,31,8.173145640722245e-07,feasible,0,12,0.0,12,12,0.5612443309510127,0.006990953115746379,0.006056124693714082,0.006479403004050255,0.0,0.029252981184981763,0.0008775891037657857,9.486917406320572e-06,0.6109108689706773,0.6035443899454549,"[0, 2, 33]",,train,5,5,0,"[""#########"", ""#S......#"", ""###.###.#"", ""#.....#.#"", ""#.###.#.#"", ""#.......#"", ""#.#.###.#"", ""#.#....G#"", ""#########""]"
braid_maze,9,braid_maze_9_seed5_goal1,0.0,group_constrained_incremental,0.25,34,13,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.4183178829262033,0.0,0.0,0.0,0.0,insertion_score,0.012810720945708454,0.43112860387191176,0.000799392000772059,0.4319279958726838,0.012914085062220693,2040,48,16.154884024043486,0.029898698823929162,36,42.5,3.552713678800501e-15,3.552713678800501e-15,adaptive,11,0.0,feasible,0,12,0.0,12,12,0.32865700393449515,0.008360073436051607,0.007197910454124212,0.0326324119232595,0.0,0.038773441105149686,0.0013783449539914727,1.6671954654157162e-05,0.4170158577617258,0.38298842892982066,"[0, 2, 31]",,train,5,5,1,"[""#########"", ""#S......#"", ""###.###.#"", ""#.....#.#"", ""#.###.#.#"", ""#.......#"", ""#.#.###.#"", ""#.#..G..#"", ""#########""]"
braid_maze,9,braid_maze_9_seed5_goal1,0.05,group_constrained_incremental,0.25,34,13,4,8.5,12,True,3,0.0,0.0,True,0.0,0.0,0.0002959829786247625,0.0004439744679371438,1.1154839370865375,0.0,0.0,0.0,0.0,insertion_score,0.03637705196160823,1.1518609890481457,0.0019575729966163635,1.153818562044762,0.02956868603359908,4760,144,15.104768039152626,0.025626807373594646,42,33.05555555555556,0.022376184653545295,0.023869734382381935,adaptive,26,9.530026161099804e-07,feasible,0,24,0.0,24,24,0.9693517932901159,0.02170832676347345,0.020474162651225924,0.03583838720805943,0.0,0.06392386835068464,0.0021083320025354624,3.0110939405858517e-05,1.1134349812055007,1.0754581510555,"[0, 2, 30, 31]",,train,5,5,1,"[""#########"", ""#S......#"", ""###.###.#"", ""#.....#.#"", ""#.###.#.#"", ""#.......#"", ""#.#.###.#"", ""#.#..G..#"", ""#########""]"
braid_maze,9,braid_maze_9_seed5_goal1,0.1,group_constrained_incremental,0.25,34,13,3,11.333333333333334,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.6713842879980803,0.0,0.0,0.0,0.0,insertion_score,0.025314784958027303,0.6966990729561076,0.001319624949246645,0.6980186979053542,0.037446866976097226,5984,84,28.376901329029213,0.0536473694593991,20,71.23809523809524,0.04663512619620391,0.04995486656406989,adaptive,34,9.097931316703825e-07,feasible,0,12,0.0,12,12,0.617326149949804,0.007187411887571216,0.006829336867667735,0.006853707949630916,0.0,0.031314336229115725,0.0009630729909986258,9.252922609448433e-06,0.6704832687973976,0.6626572349341586,"[0, 2, 31]",,train,5,5,1,"[""#########"", ""#S......#"", ""###.###.#"", ""#.....#.#"", ""#.###.#.#"", ""#.......#"", ""#.#.###.#"", ""#.#..G..#"", ""#########""]"
braid_maze,11,braid_maze_11_seed0_goal0,0.0,group_constrained_incremental,0.25,54,30,3,18.0,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.8408141060499474,0.0,0.0,0.0,0.0,insertion_score,0.03985367203131318,0.8806677780812606,0.0029611490899696946,0.8836289271712303,0.06338921200949699,6696,186,21.40696401414416,0.07173736628612361,15,36.0,3.552713678800501e-15,7.105427357601002e-15,adaptive,28,0.0,feasible,0,12,0.0,12,12,0.6978618969442323,0.009316816926002502,0.016025288146920502,0.05296529002953321,0.0,0.06187265913467854,0.0016165039269253612,1.0042916983366013e-05,0.8396684980252758,0.7850766611518338,"[0, 8, 53]",,train,0,0,0,"[""###########"", ""#S#.......#"", ""#.###..##.#"", ""#...#...#.#"", ""###.##..#.#"", ""#.#.#.....#"", ""#...#.###.#"", ""#...#...#.#"", ""#.####..#.#"", ""#.......#G#"", ""###########""]"
braid_maze,11,braid_maze_11_seed0_goal0,0.05,group_constrained_incremental,0.25,54,30,3,18.0,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.3871551100164652,0.0,0.0,0.0,0.0,insertion_score,0.0633490519830957,1.450504161999561,0.004104421008378267,1.4546085830079392,0.0816941229859367,12312,252,19.903933543653594,0.0561622720642855,19,48.857142857142854,0.006781154934234479,0.007002199540142584,adaptive,49,9.297191988304387e-07,feasible,0,12,0.0,12,12,1.2749892049469054,0.010212131077423692,0.01848200021777302,0.013230422977358103,0.0,0.06706157384905964,0.0018372079357504845,1.3144919648766518e-05,1.385825685923919,1.3707449100911617,"[0, 8, 53]",,train,0,0,0,"[""###########"", ""#S#.......#"", ""#.###..##.#"", ""#...#...#.#"", ""###.##..#.#"", ""#.#.#.....#"", ""#...#.###.#"", ""#...#...#.#"", ""#.####..#.#"", ""#.......#G#"", ""###########""]"
braid_maze,11,braid_maze_11_seed0_goal0,0.1,group_constrained_incremental,0.25,54,30,3,18.0,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.6646148400614038,0.0,0.0,0.0,0.0,insertion_score,0.0732572830747813,1.737872123136185,0.004323294968344271,1.7421954181045294,0.10285503300838172,15120,264,23.790889532520836,0.059037598158928555,18,57.27272727272727,0.013667595419715184,0.014137448630922478,adaptive,59,8.225056116061956e-07,feasible,0,12,0.0,12,12,1.5528517267666757,0.009788000024855137,0.018877446418628097,0.013182224007323384,0.0,0.06695913895964622,0.0017713039414957166,1.0324991308152676e-05,1.6634401651099324,1.6484763121698052,"[0, 8, 53]",,train,0,0,0,"[""###########"", ""#S#.......#"", ""#.###..##.#"", ""#...#...#.#"", ""###.##..#.#"", ""#.#.#.....#"", ""#...#.###.#"", ""#...#...#.#"", ""#.####..#.#"", ""#.......#G#"", ""###########""]"
braid_maze,11,braid_maze_11_seed0_goal1,0.0,group_constrained_incremental,0.25,54,30,3,18.0,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.8616278619738296,0.0,0.0,0.0,0.0,insertion_score,0.03868652507662773,0.9003143870504573,0.003034108900465071,0.9033484959509224,0.0437271409900859,6696,186,14.411856141150162,0.04840561664306079,23,36.0,3.552713678800501e-15,7.105427357601002e-15,adaptive,28,0.0,feasible,0,12,0.0,12,12,0.7169021610170603,0.009477655170485377,0.01642750878818333,0.05311782006174326,0.0,0.06310671288520098,0.0015579869505017996,9.131967090070248e-06,0.8605989768402651,0.80591403786093,"[0, 1, 8]",,train,0,0,1,"[""###########"", ""#S#G......#"", ""#.###..##.#"", ""#...#...#.#"", ""###.##..#.#"", ""#.#.#.....#"", ""#...#.###.#"", ""#...#...#.#"", ""#.####..#.#"", ""#.......#.#"", ""###########""]"
