option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_threshold_metric,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_backup_raw,residual_backup_value,residual_backup_value_norm,residual_reward_per_discounted_step,residual_gamma_relative,residual_tau_relative,value_scale_task,beta_row,l_gamma_row,expected_tau_global,expected_tau_residual,struct_hidden_prob,struct_hit_prob,struct_nohit_prob,struct_reference_prob,struct_hidden_norm,struct_hidden_bits,struct_hidden_distinct,struct_hidden_distinct_bits,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,map,slip,step
fb_010_to_005,57,"(5, 19)",26,"(3, 5)",28.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_011_to_005,76,"(7, 15)",26,"(3, 5)",34.0,True,True,1.0,0.0,0.0,,,0.0,2.7380189999999995,78,"(7, 17)",0.912673,2.2204460492503132e-17,0.0,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-3.8235729999999997,maze,0.0,11
fb_012_to_005,80,"(7, 19)",26,"(3, 5)",30.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_000_to_006,0,"(1, 1)",28,"(3, 7)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,2.2204460492503132e-17,0.0,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-3.823573,maze,0.0,11
fb_001_to_006,4,"(1, 5)",28,"(3, 7)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_002_to_006,5,"(1, 7)",28,"(3, 7)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_003_to_006,16,"(1, 19)",28,"(3, 7)",18.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.065985581024876,4.0,9.034638551243807,0.6142536534626856,1.0,9.648892204706494,22.67050327785413,2.647429501000032,0.7026357060029758,1.0,0.7058823529411765,22.199077937496824,0.6142536534626856,12.858211551243803,16.0,4.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,4.0,159.4525485545934,1.0,0.8852928099999999,12,"(1, 15)",1.0,-12.858211551243809,maze,0.0,11
fb_004_to_006,23,"(3, 1)",28,"(3, 7)",10.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_005_to_006,26,"(3, 5)",28,"(3, 7)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_007_to_006,35,"(3, 17)",28,"(3, 7)",22.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_008_to_006,37,"(3, 19)",28,"(3, 7)",20.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_009_to_006,55,"(5, 17)",28,"(3, 7)",24.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_010_to_006,57,"(5, 19)",28,"(3, 7)",26.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_011_to_006,76,"(7, 15)",28,"(3, 7)",32.0,True,True,1.0,0.0,0.0,,,0.0,2.7380189999999995,78,"(7, 17)",0.912673,2.2204460492503132e-17,0.0,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-3.8235729999999997,maze,0.0,11
fb_012_to_006,80,"(7, 19)",28,"(3, 7)",28.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_000_to_007,0,"(1, 1)",35,"(3, 17)",30.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,2.2204460492503132e-17,0.0,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-3.823573,maze,0.0,11
fb_001_to_007,4,"(1, 5)",35,"(3, 17)",26.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_002_to_007,5,"(1, 7)",35,"(3, 17)",20.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.978784239239876,4.0,7.2906117155438075,0.6142536534626856,1.0,7.904865369006493,20.926476442154133,2.4437644990025578,0.5670004484285041,1.0,0.5882352941176471,22.199077937496824,0.6142536534626856,12.858211551243803,16.0,6.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,4.0,159.4525485545934,1.0,0.8329720049289999,11,"(1, 13)",1.0,-12.858211551243809,maze,0.0,11
fb_003_to_007,16,"(1, 19)",35,"(3, 17)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_004_to_007,23,"(3, 1)",35,"(3, 17)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_005_to_007,26,"(3, 5)",35,"(3, 17)",24.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_006_to_007,28,"(3, 7)",35,"(3, 17)",22.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_008_to_007,37,"(3, 19)",35,"(3, 17)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_009_to_007,55,"(5, 17)",35,"(3, 17)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_010_to_007,57,"(5, 19)",35,"(3, 17)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_011_to_007,76,"(7, 15)",35,"(3, 17)",10.0,True,True,1.0,0.0,0.0,,,0.0,2.7380189999999995,78,"(7, 17)",0.912673,2.2204460492503132e-17,0.0,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-3.8235729999999997,maze,0.0,11
fb_012_to_007,80,"(7, 19)",35,"(3, 17)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_000_to_008,0,"(1, 1)",37,"(3, 19)",28.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,2.2204460492503132e-17,0.0,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-3.823573,maze,0.0,11
fb_001_to_008,4,"(1, 5)",37,"(3, 19)",24.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_002_to_008,5,"(1, 7)",37,"(3, 19)",18.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.978784239239876,4.0,7.2906117155438075,0.6142536534626856,1.0,7.904865369006493,20.926476442154133,2.4437644990025578,0.5670004484285041,1.0,0.5882352941176471,22.199077937496824,0.6142536534626856,12.858211551243803,16.0,6.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,4.0,159.4525485545934,1.0,0.8329720049289999,11,"(1, 13)",1.0,-12.858211551243809,maze,0.0,11
fb_003_to_008,16,"(1, 19)",37,"(3, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_004_to_008,23,"(3, 1)",37,"(3, 19)",30.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_005_to_008,26,"(3, 5)",37,"(3, 19)",22.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_006_to_008,28,"(3, 7)",37,"(3, 19)",20.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_007_to_008,35,"(3, 17)",37,"(3, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_009_to_008,55,"(5, 17)",37,"(3, 19)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_010_to_008,57,"(5, 19)",37,"(3, 19)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_011_to_008,76,"(7, 15)",37,"(3, 19)",12.0,True,True,1.0,0.0,0.0,,,0.0,2.7380189999999995,78,"(7, 17)",0.912673,2.2204460492503132e-17,0.0,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-3.8235729999999997,maze,0.0,11
fb_012_to_008,80,"(7, 19)",37,"(3, 19)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_000_to_009,0,"(1, 1)",55,"(5, 17)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,2.2204460492503132e-17,0.0,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-3.823573,maze,0.0,11
fb_001_to_009,4,"(1, 5)",55,"(5, 17)",28.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_002_to_009,5,"(1, 7)",55,"(5, 17)",22.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.978784239239876,4.0,7.2906117155438075,0.6142536534626856,1.0,7.904865369006493,20.926476442154133,2.4437644990025578,0.5670004484285041,1.0,0.5882352941176471,22.199077937496824,0.6142536534626856,12.858211551243803,16.0,6.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,4.0,159.4525485545934,1.0,0.8329720049289999,11,"(1, 13)",1.0,-12.858211551243809,maze,0.0,11
fb_003_to_009,16,"(1, 19)",55,"(5, 17)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_004_to_009,23,"(3, 1)",55,"(5, 17)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_005_to_009,26,"(3, 5)",55,"(5, 17)",26.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_006_to_009,28,"(3, 7)",55,"(5, 17)",24.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_007_to_009,35,"(3, 17)",55,"(5, 17)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_008_to_009,37,"(3, 19)",55,"(5, 17)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_010_to_009,57,"(5, 19)",55,"(5, 17)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_011_to_009,76,"(7, 15)",55,"(5, 17)",8.0,True,True,1.0,0.0,0.0,,,0.0,2.7380189999999995,78,"(7, 17)",0.912673,2.2204460492503132e-17,0.0,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-3.8235729999999997,maze,0.0,11
fb_012_to_009,80,"(7, 19)",55,"(5, 17)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_000_to_010,0,"(1, 1)",57,"(5, 19)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,2.2204460492503132e-17,0.0,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-3.823573,maze,0.0,11
fb_001_to_010,4,"(1, 5)",57,"(5, 19)",30.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_002_to_010,5,"(1, 7)",57,"(5, 19)",24.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.978784239239876,4.0,7.2906117155438075,0.6142536534626856,1.0,7.904865369006493,20.926476442154133,2.4437644990025578,0.5670004484285041,1.0,0.5882352941176471,22.199077937496824,0.6142536534626856,12.858211551243803,16.0,6.0,1.0,1.0,0.0,0.0,1.0,39.86313713864835,4.0,159.4525485545934,1.0,0.8329720049289999,11,"(1, 13)",1.0,-12.858211551243809,maze,0.0,11
fb_003_to_010,16,"(1, 19)",57,"(5, 19)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_004_to_010,23,"(3, 1)",57,"(5, 19)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_005_to_010,26,"(3, 5)",57,"(5, 19)",28.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_006_to_010,28,"(3, 7)",57,"(5, 19)",26.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_007_to_010,35,"(3, 17)",57,"(5, 19)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
fb_008_to_010,37,"(3, 19)",57,"(5, 19)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,11,"(1, 13)",0.0,-1.97,maze,0.0,11
