map,slip,budget_frac,subset_size,candidate_subset,n_boundary,boundary,objective_tuple,total_violation,max_violation,all_groups_feasible,test_bits_mean,test_bits_cvar,group_risks,group_violations,map_family,map_size,n_states,n_basis,n_start_boundary,candidate_pool,is_oracle_best
four_rooms_7,0.1,0.5,2,"[3, 5]",4,"[0, 3, 5, 39]","[811.7125890845657, 427.4946840580301, 4, 306.706487815276]",811.7125890845657,427.4946840580301,False,222.5146699599235,306.706487815276,"{""stochastic"": 306.706487815276, ""topology"": 466.3578371542146, ""value"": 155.2377234036287}","{""stochastic"": 267.84333471909144, ""topology"": 427.4946840580301, ""value"": 116.37457030744415}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[3, 9]",4,"[0, 3, 9, 39]","[733.6546452225928, 427.4946840580301, 4, 252.68061381792475]",733.6546452225928,427.4946840580301,False,179.90876355887823,252.68061381792475,"{""stochastic"": 252.68061381792475, ""topology"": 466.3578371542146, ""value"": 131.20565353900702}","{""stochastic"": 213.8174607217402, ""topology"": 427.4946840580301, ""value"": 92.34250044282246}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[3, 13]",4,"[0, 3, 13, 39]","[959.810789498439, 427.4946840580301, 4, 466.3578371542146]",959.810789498439,427.4946840580301,False,271.2170282866046,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 143.6845744785634}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 104.82142138237884}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[3, 15]",4,"[0, 3, 15, 39]","[957.0646723990724, 427.4946840580301, 4, 466.3578371542146]",957.0646723990724,427.4946840580301,False,258.990289479758,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 140.93845737919676}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 102.0753042830122}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[3, 16]",4,"[0, 3, 16, 39]","[733.8609489948622, 427.4946840580301, 4, 252.5304760246883]",733.8609489948622,427.4946840580301,False,180.04622254030062,252.5304760246883,"{""stochastic"": 252.5304760246883, ""topology"": 466.3578371542146, ""value"": 131.56209510451293}","{""stochastic"": 213.66732292850375, ""topology"": 427.4946840580301, ""value"": 92.69894200832837}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[3, 18]",4,"[0, 3, 18, 39]","[811.160579850965, 427.4946840580301, 4, 277.04459484047896]",811.160579850965,427.4946840580301,False,212.56575914848221,277.04459484047896,"{""stochastic"": 277.04459484047896, ""topology"": 466.3578371542146, ""value"": 184.34760714482502}","{""stochastic"": 238.1814417442944, ""topology"": 427.4946840580301, ""value"": 145.48445404864046}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[3, 19]",4,"[0, 3, 19, 39]","[961.7037195964152, 427.4946840580301, 4, 466.3578371542146]",961.7037195964152,427.4946840580301,False,268.97796494595553,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 145.57750457653964}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 106.71435148035508}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[3, 20]",4,"[0, 3, 20, 39]","[915.8472024537166, 427.4946840580301, 4, 292.2773801663984]",915.8472024537166,427.4946840580301,False,244.90872356271498,292.2773801663984,"{""stochastic"": 273.80144442165715, ""topology"": 466.3578371542146, ""value"": 292.2773801663984}","{""stochastic"": 234.9382913254726, ""topology"": 427.4946840580301, ""value"": 253.41422707021385}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[3, 21]",4,"[0, 3, 21, 39]","[981.0951007018173, 427.4946840580301, 4, 466.3578371542146]",981.0951007018173,427.4946840580301,False,317.2077064394808,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 164.96888568194166}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 126.1057325857571}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[3, 23]",4,"[0, 3, 23, 39]","[981.2429361983254, 427.4946840580301, 4, 466.3578371542146]",981.2429361983254,427.4946840580301,False,317.29000766475656,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 165.11672117844984}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 126.25356808226528}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[3, 24]",4,"[0, 3, 24, 39]","[1113.2100003575513, 427.4946840580301, 4, 466.3578371542146]",1113.2100003575513,427.4946840580301,False,361.27895771809636,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 297.08378533767564}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 258.2206322414911}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[3, 26]",4,"[0, 3, 26, 39]","[1108.408632577954, 427.4946840580301, 4, 466.3578371542146]",1108.408632577954,427.4946840580301,False,359.6785045018758,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 292.28241755807846}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 253.4192644618939}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[3, 34]",4,"[0, 3, 34, 39]","[1002.6486255500016, 427.4946840580301, 4, 466.3578371542146]",1002.6486255500016,427.4946840580301,False,324.4252374486486,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 186.52241053012602}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 147.65925743394146}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[3, 36]",4,"[0, 3, 36, 39]","[1037.348973831934, 427.4946840580301, 4, 466.3578371542146]",1037.348973831934,427.4946840580301,False,337.60886183146096,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 221.22275881205832}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 182.35960571587376}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[3, 37]",4,"[0, 3, 37, 39]","[1119.7498060753028, 427.4946840580301, 4, 466.3578371542146]",1119.7498060753028,427.4946840580301,False,365.0762760225941,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 303.623591055427}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 264.7604379592425}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[5, 9]",4,"[0, 5, 9, 39]","[807.0450331879576, 427.4946840580301, 4, 287.72327637052143]",807.0450331879576,427.4946840580301,False,212.90426352520663,287.72327637052143,"{""stochastic"": 287.72327637052143, ""topology"": 466.3578371542146, ""value"": 169.5533789517753}","{""stochastic"": 248.86012327433687, ""topology"": 427.4946840580301, ""value"": 130.69022585559074}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[5, 13]",4,"[0, 5, 13, 39]","[989.6760903478375, 427.4946840580301, 4, 466.3578371542146]",989.6760903478375,427.4946840580301,False,295.2251478781788,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 173.54987532796187}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 134.6867222317773}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[5, 15]",4,"[0, 5, 15, 39]","[993.5036559049265, 427.4946840580301, 4, 466.3578371542146]",993.5036559049265,427.4946840580301,False,281.3837013677755,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 177.37744088505087}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 138.5142877888663}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[5, 16]",4,"[0, 5, 16, 39]","[796.9309908291439, 427.4946840580301, 4, 277.03671387093794]",796.9309908291439,427.4946840580301,False,208.15348790789085,277.03671387093794,"{""stochastic"": 277.03671387093794, ""topology"": 466.3578371542146, ""value"": 170.12589909254498}","{""stochastic"": 238.17356077475338, ""topology"": 427.4946840580301, ""value"": 131.26274599636042}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[5, 18]",4,"[0, 5, 18, 39]","[772.1120644731349, 427.4946840580301, 4, 252.51932188628385]",772.1120644731349,427.4946840580301,False,197.5323832397493,252.51932188628385,"{""stochastic"": 252.51932188628385, ""topology"": 466.3578371542146, ""value"": 169.82436472119008}","{""stochastic"": 213.6561687900993, ""topology"": 427.4946840580301, ""value"": 130.96121162500552}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[5, 19]",4,"[0, 5, 19, 39]","[993.9534138718448, 427.4946840580301, 4, 466.3578371542146]",993.9534138718448,427.4946840580301,False,292.82160462939515,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 177.82719885196914}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 138.96404575578458}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[5, 20]",4,"[0, 5, 20, 39]","[963.9437284510794, 427.4946840580301, 4, 340.3850879435249]",963.9437284510794,427.4946840580301,False,264.09280606947885,340.3850879435249,"{""stochastic"": 273.7902626418935, ""topology"": 466.3578371542146, ""value"": 340.3850879435249}","{""stochastic"": 234.92710954570893, ""topology"": 427.4946840580301, ""value"": 301.5219348473404}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[5, 21]",4,"[0, 5, 21, 39]","[1013.4484319316501, 427.4946840580301, 4, 466.3578371542146]",1013.4484319316501,427.4946840580301,False,339.6676165631243,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 197.32221691177455}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 158.45906381558999}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[5, 23]",4,"[0, 5, 23, 39]","[1018.351143039715, 427.4946840580301, 4, 466.3578371542146]",1018.351143039715,427.4946840580301,False,342.9311732463432,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 202.22492801983935}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 163.3617749236548}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[5, 24]",4,"[0, 5, 24, 39]","[1161.3171736698487, 427.4946840580301, 4, 466.3578371542146]",1161.3171736698487,427.4946840580301,False,391.1735102928845,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 345.19095864997314}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 306.3278055537886}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[5, 26]",4,"[0, 5, 26, 39]","[1156.5163273609382, 427.4946840580301, 4, 466.3578371542146]",1156.5163273609382,427.4946840580301,False,389.57323096548726,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 340.3901123410627}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 301.5269592448782}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[5, 34]",4,"[0, 5, 34, 39]","[1036.082262496493, 427.4946840580301, 4, 466.3578371542146]",1036.082262496493,427.4946840580301,False,348.84154639860253,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 219.95604747661739}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 181.09289438043282}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[5, 36]",4,"[0, 5, 36, 39]","[1075.993432142323, 427.4946840580301, 4, 466.3578371542146]",1075.993432142323,427.4946840580301,False,364.3495210936003,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 259.8672171224472}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 221.00406402626263}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[5, 37]",4,"[0, 5, 37, 39]","[1167.8597990289131, 427.4946840580301, 4, 466.3578371542146]",1167.8597990289131,427.4946840580301,False,394.9716359465197,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 351.7335840090375}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 312.87043091285295}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[9, 13]",4,"[0, 9, 13, 39]","[950.8362788532277, 427.4946840580301, 4, 466.3578371542146]",950.8362788532277,427.4946840580301,False,263.32688174468404,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 134.71006383335208}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 95.84691073716752}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[9, 15]",4,"[0, 9, 15, 39]","[946.9121928101086, 427.4946840580301, 4, 466.3578371542146]",946.9121928101086,427.4946840580301,False,251.04108994409862,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 130.785977790233}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 91.92282469404844}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[9, 16]",4,"[0, 9, 16, 39]","[733.4125525911397, 427.4946840580301, 4, 252.43309667980432]",733.4125525911397,427.4946840580301,False,179.7455650495414,252.43309667980432,"{""stochastic"": 252.43309667980432, ""topology"": 466.3578371542146, ""value"": 131.2110780456745}","{""stochastic"": 213.56994358361976, ""topology"": 427.4946840580301, ""value"": 92.34792494948994}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[9, 18]",4,"[0, 9, 18, 39]","[821.969562682563, 427.4946840580301, 4, 268.9814381076897]",821.969562682563,427.4946840580301,False,212.11948395827167,268.9814381076897,"{""stochastic"": 268.9814381076897, ""topology"": 466.3578371542146, ""value"": 203.21974670921236}","{""stochastic"": 230.11828501150515, ""topology"": 427.4946840580301, ""value"": 164.3565936130278}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[9, 19]",4,"[0, 9, 19, 39]","[951.8024687624294, 427.4946840580301, 4, 466.3578371542146]",951.8024687624294,427.4946840580301,False,260.7945723483978,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 135.67625374255374}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 96.81310064636918}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[9, 20]",4,"[0, 9, 20, 39]","[892.4347460464913, 427.4946840580301, 4, 272.7726517690588]",892.4347460464913,427.4946840580301,False,235.69473249093906,272.7726517690588,"{""stochastic"": 269.8937164117715, ""topology"": 466.3578371542146, ""value"": 272.7726517690588}","{""stochastic"": 231.03056331558693, ""topology"": 427.4946840580301, ""value"": 233.90949867287426}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[9, 21]",4,"[0, 9, 21, 39]","[970.1819342609017, 427.4946840580301, 4, 466.3578371542146]",970.1819342609017,427.4946840580301,False,307.1216018370034,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 154.05571924102605}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 115.19256614484149}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[9, 23]",4,"[0, 9, 23, 39]","[970.3298026660974, 427.4946840580301, 4, 466.3578371542146]",970.3298026660974,427.4946840580301,False,307.171500864865,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 154.20358764622182}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 115.34043455003726}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[9, 24]",4,"[0, 9, 24, 39]","[1093.7033069359834, 427.4946840580301, 4, 466.3578371542146]",1093.7033069359834,427.4946840580301,False,348.2971342792786,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 277.57709191610775}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 238.7139388199232}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[9, 26]",4,"[0, 9, 26, 39]","[1088.9038994117761, 427.4946840580301, 4, 466.3578371542146]",1088.9038994117761,427.4946840580301,False,346.69733443438605,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 272.7776843919005}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 233.91453129571593}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[9, 34]",4,"[0, 9, 34, 39]","[988.8018312552961, 427.4946840580301, 4, 466.3578371542146]",988.8018312552961,427.4946840580301,False,313.3288437279312,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 172.6756162354205}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 133.81246313923594}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[9, 36]",4,"[0, 9, 36, 39]","[1018.3546870602596, 427.4946840580301, 4, 466.3578371542146]",1018.3546870602596,427.4946840580301,False,323.1966225594695,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 202.22847204038402}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 163.36531894419946}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[9, 37]",4,"[0, 9, 37, 39]","[1100.1926784328807, 427.4946840580301, 4, 466.3578371542146]",1100.1926784328807,427.4946840580301,False,352.06087435567633,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 284.06646341300507}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 245.2033103168205}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[13, 15]",4,"[0, 13, 15, 39]","[746.3946732075445, 427.4946840580301, 4, 267.2556453210616]",746.3946732075445,427.4946840580301,False,190.56441631479484,267.2556453210616,"{""stochastic"": 267.2556453210616, ""topology"": 466.3578371542146, ""value"": 129.37065002082193}","{""stochastic"": 228.39249222487703, ""topology"": 427.4946840580301, ""value"": 90.50749692463737}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[13, 16]",4,"[0, 13, 16, 39]","[960.830437752869, 427.4946840580301, 4, 466.3578371542146]",960.830437752869,427.4946840580301,False,269.87490446619796,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 144.70422273299337}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 105.84106963680881}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[13, 18]",4,"[0, 13, 18, 39]","[1018.0712979174324, 427.4946840580301, 4, 466.3578371542146]",1018.0712979174324,427.4946840580301,False,293.3504036289249,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 201.94508289755677}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 163.0819298013722}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[13, 19]",4,"[0, 13, 19, 39]","[733.7756812186994, 427.4946840580301, 4, 257.83829124930685]",733.7756812186994,427.4946840580301,False,187.47648306391065,257.83829124930685,"{""stochastic"": 257.83829124930685, ""topology"": 466.3578371542146, ""value"": 126.16901210373162}","{""stochastic"": 218.9751381531223, ""topology"": 427.4946840580301, ""value"": 87.30585900754706}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[13, 20]",4,"[0, 13, 20, 39]","[1068.3666231146753, 427.4946840580301, 4, 466.3578371542146]",1068.3666231146753,427.4946840580301,False,308.6071394326191,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 252.24040809479982}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 213.37725499861526}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[13, 21]",4,"[0, 13, 21, 39]","[957.0120159280549, 427.4946840580301, 4, 466.3578371542146]",957.0120159280549,427.4946840580301,False,314.0557343134642,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 140.8858009081793}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 102.02264781199474}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[13, 23]",4,"[0, 13, 23, 39]","[957.1615682681722, 427.4946840580301, 4, 466.3578371542146]",957.1615682681722,427.4946840580301,False,314.1056285392433,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 141.03535324829664}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 102.17220015211208}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[13, 24]",4,"[0, 13, 24, 39]","[1068.422344511541, 427.4946840580301, 4, 466.3578371542146]",1068.422344511541,427.4946840580301,False,352.81051728822325,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 252.29612949166548}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 213.43297639548092}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[13, 26]",4,"[0, 13, 26, 39]","[1068.3686874436057, 427.4946840580301, 4, 466.3578371542146]",1068.3686874436057,427.4946840580301,False,354.42358880695974,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 252.2424724237301}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 213.37931932754555}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
