option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,map,slip,step
fb_003_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,0.9999999999999969,0.0,0.0,,,0.0,2.861809167523088,63,"(6, 19)",1.0167280304452806,1.3128591892353998,19.485990366954468,0.33855967088767636,0.9842052212478549,0.9824614454188086,0.9215188059393385,57,"(5, 19)",0.9824614454188086,-22.621553529677982,maze,0.05,2
fb_000_to_001,0,"(1, 1)",47,"(5, 7)",18.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,4.3581817341981755e-34,,,0.0,1.1718426139062448,11.746385954443817,0.5845233161840541,0.9999999999999987,1.0,0.9369148948173686,23,"(3, 1)",0.9999999052963131,-14.790334397191913,maze,0.05,2
fb_002_to_001,79,"(7, 18)",47,"(5, 7)",17.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,4.655639440723569,78,"(7, 17)",0.9841354253426109,1.097844275811965,10.212022827413618,0.5872431344412842,0.9842104332449149,0.9824562334217505,0.8919743663928739,76,"(7, 15)",0.9824562334217505,-13.914471618357041,maze,0.05,2
fb_003_to_001,80,"(7, 19)",47,"(5, 7)",18.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722593528,63,"(6, 19)",0.017837333867461065,0.09668768542810816,0.05039030451856963,0.09416817020217967,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,57,"(5, 19)",0.0003023888720895071,-1.068545508293908,maze,0.05,2
fb_000_to_002,0,"(1, 1)",79,"(7, 18)",35.0,True,True,0.9999999999999982,0.0,0.0,,,0.0,0.00030844510513349953,56,"(5, 18)",0.00010339052302366832,1.1719782747923988,11.75231750963662,0.5843623993105678,0.9999999999999987,1.0,0.9369319245996663,23,"(3, 1)",0.9996976111279104,-14.792134215780921,maze,0.05,2
fb_001_to_002,47,"(5, 7)",79,"(7, 18)",17.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,4.3967651443228215,71,"(7, 9)",0.8377796334727944,1.165779791868168,11.415188815644274,0.5950203510859542,0.9999999999999988,1.0,0.9374760155552821,69,"(7, 7)",0.9824614454188086,-14.17605896529259,maze,0.05,2
fb_003_to_002,80,"(7, 19)",79,"(7, 18)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722593528,63,"(6, 19)",0.017837333867461065,0.09668768542810816,0.05039030451856963,0.09416817020217967,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,57,"(5, 19)",0.0003023888720895071,-1.068545508293908,maze,0.05,2
fb_000_to_003,0,"(1, 1)",80,"(7, 19)",36.0,True,True,0.9999999999999982,0.0,0.0,,,0.0,0.01758137099260948,56,"(5, 18)",0.0058932598123490965,1.1787311607346052,12.089961806746933,0.5742330703972583,0.9999999999999987,0.9999999999999998,0.9369319245996663,23,"(3, 1)",0.9827638342908979,-14.911820088703005,maze,0.05,2
fb_001_to_003,47,"(5, 7)",80,"(7, 19)",18.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,4.3967651443228215,71,"(7, 9)",0.8377796334727944,1.165779791868168,11.415188815644274,0.5950203510859542,0.9999999999999988,1.0,0.9374760155552821,69,"(7, 7)",0.9824614454188086,-14.17605896529259,maze,0.05,2
fb_002_to_003,79,"(7, 18)",80,"(7, 19)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329138179824,78,"(7, 17)",0.01726553377794603,0.09698371583316888,0.0512510717269139,0.09442116224682319,0.09999469496021213,5.305039787798409e-06,4.816458323980247e-06,76,"(7, 15)",5.305039787798409e-06,-1.0685455082939135,maze,0.05,2
fb_001_to_000,47,"(5, 7)",0,"(1, 1)",18.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,8.203784281183899e-08,71,"(7, 9)",8.066759367696484e-08,1.1714423447270694,11.748745462290758,0.5840050716125315,0.9999999999999982,1.0,0.9364674354812542,45,"(5, 5)",0.9993848046754845,-14.80059155477177,maze,0.05,3
fb_002_to_000,78,"(7, 17)",0,"(1, 1)",34.0,True,True,0.9999999999999987,0.0,0.0,,,0.0,3.793096915529348,77,"(7, 16)",0.9525876206932292,1.1351849853948819,10.60228017492857,0.6050709766484532,0.9842052212478569,0.9824614454188086,0.9215188059393385,76,"(7, 15)",0.9824614454188086,-13.290104008951289,maze,0.05,3
fb_003_to_000,79,"(7, 18)",0,"(1, 1)",35.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,3
fb_004_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,0.9999999999999967,0.0,0.0,,,0.0,2.861809167523088,63,"(6, 19)",1.0167280304452806,1.3128591892353998,19.485990366954468,0.33855967088767636,0.9842052212478549,0.9824614454188086,0.9215188059393385,57,"(5, 19)",0.9824614454188086,-22.621553529677975,maze,0.05,3
fb_000_to_001,0,"(1, 1)",47,"(5, 7)",18.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,4.3581817341981755e-34,,,0.0,1.1718426139062448,11.746385954443817,0.5845233161840541,0.9999999999999987,1.0,0.9369148948173686,23,"(3, 1)",0.9999999052963131,-14.790334397191913,maze,0.05,3
fb_002_to_001,78,"(7, 17)",47,"(5, 7)",16.0,True,True,0.9999999999999987,0.0,0.0,,,0.0,3.793096915529348,77,"(7, 16)",0.9525876206932292,1.1351849853948819,10.60228017492857,0.6050709766484532,0.9842052212478569,0.9824614454188086,0.9215188059393385,76,"(7, 15)",0.9824614454188086,-13.290104008951289,maze,0.05,3
fb_003_to_001,79,"(7, 18)",47,"(5, 7)",17.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,3
fb_004_to_001,80,"(7, 19)",47,"(5, 7)",18.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722593528,63,"(6, 19)",0.017837333867461065,0.09668768542810816,0.05039030451856963,0.09416817020217967,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,57,"(5, 19)",0.0003023888720895071,-1.068545508293908,maze,0.05,3
fb_000_to_002,0,"(1, 1)",78,"(7, 17)",34.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,5.411317633921046e-06,56,"(5, 18)",1.8138688249766376e-06,1.1718452446907253,11.74648951418489,0.5845207689814808,0.9999999999999987,0.9999999999999999,0.9369154544070275,23,"(3, 1)",0.9999946933555504,-14.790360523903537,maze,0.05,3
fb_001_to_002,47,"(5, 7)",78,"(7, 17)",16.0,True,True,0.999999999999999,0.0,0.0,,,0.0,3.783158275717444,71,"(7, 9)",0.8377796334727944,1.1536965252523714,10.81102548485445,0.6131452510096489,0.9999999999999989,1.0,0.9374760155552821,69,"(7, 7)",0.9824614454188086,-13.54160819536549,maze,0.05,3
fb_003_to_002,79,"(7, 18)",78,"(7, 17)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,3
fb_004_to_002,80,"(7, 19)",78,"(7, 17)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722593528,63,"(6, 19)",0.017837333867461065,0.09668768542810816,0.05039030451856963,0.09416817020217967,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,57,"(5, 19)",0.0003023888720895071,-1.068545508293908,maze,0.05,3
fb_000_to_003,0,"(1, 1)",79,"(7, 18)",35.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,0.00030844510513349953,56,"(5, 18)",0.00010339052302366832,1.1719782747923988,11.75231750963662,0.5843623993105678,0.9999999999999987,1.0,0.9369319245996663,23,"(3, 1)",0.9996976111279104,-14.792134215780921,maze,0.05,3
fb_001_to_003,47,"(5, 7)",79,"(7, 18)",17.0,True,True,0.999999999999999,0.0,0.0,,,0.0,3.783158275717444,71,"(7, 9)",0.8377796334727944,1.1536965252523714,10.81102548485445,0.6131452510096489,0.9999999999999989,1.0,0.9374760155552821,69,"(7, 7)",0.9824614454188086,-13.54160819536549,maze,0.05,3
fb_002_to_003,78,"(7, 17)",79,"(7, 18)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.016712063546432204,77,"(7, 16)",0.01671206352125731,0.09668768542808091,0.05039030451822901,0.09416817020216946,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,76,"(7, 15)",0.0003023888720895071,-1.068545508294254,maze,0.05,3
fb_004_to_003,80,"(7, 19)",79,"(7, 18)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722593528,63,"(6, 19)",0.017837333867461065,0.09668768542810816,0.05039030451856963,0.09416817020217967,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,57,"(5, 19)",0.0003023888720895071,-1.068545508293908,maze,0.05,3
fb_000_to_004,0,"(1, 1)",80,"(7, 19)",36.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,0.01758137099260948,56,"(5, 18)",0.0058932598123490965,1.1787311607346052,12.089961806746933,0.5742330703972583,0.9999999999999987,0.9999999999999998,0.9369319245996663,23,"(3, 1)",0.9827638342908979,-14.911820088703005,maze,0.05,3
fb_001_to_004,47,"(5, 7)",80,"(7, 19)",18.0,True,True,0.999999999999999,0.0,0.0,,,0.0,3.783158275717444,71,"(7, 9)",0.8377796334727944,1.1536965252523714,10.81102548485445,0.6131452510096489,0.9999999999999989,1.0,0.9374760155552821,69,"(7, 7)",0.9824614454188086,-13.54160819536549,maze,0.05,3
fb_002_to_004,78,"(7, 17)",80,"(7, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.016712063546432204,77,"(7, 16)",0.01671206352125731,0.09668768542808091,0.05039030451822901,0.09416817020216946,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,76,"(7, 15)",0.0003023888720895071,-1.068545508294254,maze,0.05,3
fb_003_to_004,79,"(7, 18)",80,"(7, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577095,0.03341370995521875,0.06366425536801001,0.06666666666666668,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,3
fb_001_to_000,47,"(5, 7)",0,"(1, 1)",18.0,True,True,0.9999999999999982,0.0,0.0,,,0.0,5.407556909086995e-18,,,0.0,1.1714423383840726,11.748745145140912,0.5840050811270269,0.9999999999999982,1.0,0.9364674354812542,45,"(5, 5)",0.9993848046754845,-14.800590136466184,maze,0.05,4
fb_002_to_000,71,"(7, 9)",0,"(1, 1)",22.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.01648689802137333,72,"(7, 10)",0.01648214503657401,0.9711351661602505,1.7110135671441054,0.8855844878030452,0.9999999999999998,0.9999999999999998,0.9369148948173686,69,"(7, 7)",0.9999999052963129,-4.073016917696493,maze,0.05,4
fb_003_to_000,78,"(7, 17)",0,"(1, 1)",34.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,3.1473719468880774,77,"(7, 16)",0.9525876206932292,1.0844525849284532,8.065660151607133,0.6811695773480965,0.9842052212478575,0.9824614454188086,0.9215188059393385,76,"(7, 15)",0.9824614454188086,-10.625638240795471,maze,0.05,4
fb_004_to_000,79,"(7, 18)",0,"(1, 1)",35.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,4
fb_005_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,0.9999999999999967,0.0,0.0,,,0.0,2.861809167523088,63,"(6, 19)",1.0167280304452806,1.3128591892353998,19.485990366954468,0.33855967088767636,0.9842052212478549,0.9824614454188086,0.9215188059393385,57,"(5, 19)",0.9824614454188086,-22.621553529677975,maze,0.05,4
fb_000_to_001,0,"(1, 1)",47,"(5, 7)",18.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,4.3581817341981755e-34,,,0.0,1.1718426139062448,11.746385954443817,0.5845233161840541,0.9999999999999987,1.0,0.9369148948173686,23,"(3, 1)",0.9999999052963131,-14.790334397191913,maze,0.05,4
fb_002_to_001,71,"(7, 9)",47,"(5, 7)",4.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.01648689802137333,72,"(7, 10)",0.01648214503657401,0.9711351661602505,1.7110135671441054,0.8855844878030452,0.9999999999999998,0.9999999999999998,0.9369148948173686,69,"(7, 7)",0.9999999052963129,-4.073016917696493,maze,0.05,4
fb_003_to_001,78,"(7, 17)",47,"(5, 7)",16.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,3.1473719468880774,77,"(7, 16)",0.9525876206932292,1.0844525849284532,8.065660151607133,0.6811695773480965,0.9842052212478575,0.9824614454188086,0.9215188059393385,76,"(7, 15)",0.9824614454188086,-10.625638240795471,maze,0.05,4
fb_004_to_001,79,"(7, 18)",47,"(5, 7)",17.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,4
fb_005_to_001,80,"(7, 19)",47,"(5, 7)",18.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722593528,63,"(6, 19)",0.017837333867461065,0.09668768542810816,0.05039030451856963,0.09416817020217967,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,57,"(5, 19)",0.0003023888720895071,-1.068545508293908,maze,0.05,4
fb_000_to_002,0,"(1, 1)",71,"(7, 9)",22.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,4.600497074437767e-27,,,0.0,1.1718426139062448,11.746385954443817,0.5845233161840541,0.9999999999999987,1.0,0.9369148948173686,23,"(3, 1)",0.9999999052963131,-14.790334397191913,maze,0.05,4
fb_001_to_002,47,"(5, 7)",71,"(7, 9)",4.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,5.70816660916055e-11,52,"(5, 13)",2.2092807241913494e-11,0.9707348969825286,1.7133730750637128,0.8850662432293429,0.9999999999999999,1.0,0.9364674354812541,69,"(7, 7)",0.9993848046754845,-4.089202414737371,maze,0.05,4
fb_003_to_002,78,"(7, 17)",71,"(7, 9)",12.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,3.183387313052559,77,"(7, 16)",0.9525876207116669,1.0840335081617505,8.044706313271984,0.6817981924981512,0.9842052212478574,0.9824614454188086,0.9215188059393385,76,"(7, 15)",0.9824614454188086,-10.603628328221355,maze,0.05,4
fb_004_to_002,79,"(7, 18)",71,"(7, 9)",13.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,4
fb_005_to_002,80,"(7, 19)",71,"(7, 9)",14.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722593528,63,"(6, 19)",0.017837333867461065,0.09668768542810816,0.05039030451856963,0.09416817020217967,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,57,"(5, 19)",0.0003023888720895071,-1.068545508293908,maze,0.05,4
fb_000_to_003,0,"(1, 1)",78,"(7, 17)",34.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,5.411317633921046e-06,56,"(5, 18)",1.8138688249766376e-06,1.1718452446907253,11.74648951418489,0.5845207689814808,0.9999999999999987,0.9999999999999999,0.9369154544070275,23,"(3, 1)",0.9999946933555504,-14.790360523903537,maze,0.05,4
fb_001_to_003,47,"(5, 7)",78,"(7, 17)",16.0,True,True,0.9999999999999996,0.0,0.0,,,0.0,0.023701589576649452,52,"(5, 13)",0.013293185428983603,0.976166189279898,1.9345086862307888,0.8794407549683585,0.9999999999999999,1.0,0.9374760155552821,69,"(7, 7)",0.9824614454188086,-4.220100561323965,maze,0.05,4
fb_002_to_003,71,"(7, 9)",78,"(7, 17)",12.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,3.3848617076512237,72,"(7, 10)",0.9394822671029072,0.9986769386337285,6.0408120533402165,0.6966363359667177,0.9999999999999991,0.9999999999999994,0.8778606975669242,75,"(7, 13)",0.9996922130177599,-10.799281601741027,maze,0.05,4
fb_004_to_003,79,"(7, 18)",78,"(7, 17)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,4
fb_005_to_003,80,"(7, 19)",78,"(7, 17)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722593528,63,"(6, 19)",0.017837333867461065,0.09668768542810816,0.05039030451856963,0.09416817020217967,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,57,"(5, 19)",0.0003023888720895071,-1.068545508293908,maze,0.05,4
fb_000_to_004,0,"(1, 1)",79,"(7, 18)",35.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,0.00030844510513349953,56,"(5, 18)",0.00010339052302366832,1.1719782747923988,11.75231750963662,0.5843623993105678,0.9999999999999987,1.0,0.9369319245996663,23,"(3, 1)",0.9996976111279104,-14.792134215780921,maze,0.05,4
fb_001_to_004,47,"(5, 7)",79,"(7, 18)",17.0,True,True,0.9999999999999996,0.0,0.0,,,0.0,0.023701589576649452,52,"(5, 13)",0.013293185428983603,0.976166189279898,1.9345086862307888,0.8794407549683585,0.9999999999999999,1.0,0.9374760155552821,69,"(7, 7)",0.9824614454188086,-4.220100561323965,maze,0.05,4
fb_002_to_004,71,"(7, 9)",79,"(7, 18)",13.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,3.3848617076512237,72,"(7, 10)",0.9394822671029072,0.9986769386337285,6.0408120533402165,0.6966363359667177,0.9999999999999991,0.9999999999999994,0.8778606975669242,75,"(7, 13)",0.9996922130177599,-10.799281601741027,maze,0.05,4
fb_003_to_004,78,"(7, 17)",79,"(7, 18)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.016712063546432204,77,"(7, 16)",0.01671206352125731,0.09668768542808091,0.05039030451822901,0.09416817020216946,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,76,"(7, 15)",0.0003023888720895071,-1.068545508294254,maze,0.05,4
fb_005_to_004,80,"(7, 19)",79,"(7, 18)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722593528,63,"(6, 19)",0.017837333867461065,0.09668768542810816,0.05039030451856963,0.09416817020217967,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,57,"(5, 19)",0.0003023888720895071,-1.068545508293908,maze,0.05,4
fb_000_to_005,0,"(1, 1)",80,"(7, 19)",36.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,0.01758137099260948,56,"(5, 18)",0.0058932598123490965,1.1787311607346052,12.089961806746933,0.5742330703972583,0.9999999999999987,0.9999999999999998,0.9369319245996663,23,"(3, 1)",0.9827638342908979,-14.911820088703005,maze,0.05,4
fb_001_to_005,47,"(5, 7)",80,"(7, 19)",18.0,True,True,0.9999999999999996,0.0,0.0,,,0.0,0.023701589576649452,52,"(5, 13)",0.013293185428983603,0.976166189279898,1.9345086862307888,0.8794407549683585,0.9999999999999999,1.0,0.9374760155552821,69,"(7, 7)",0.9824614454188086,-4.220100561323965,maze,0.05,4
fb_002_to_005,71,"(7, 9)",80,"(7, 19)",14.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,3.3848617076512237,72,"(7, 10)",0.9394822671029072,0.9986769386337285,6.0408120533402165,0.6966363359667177,0.9999999999999991,0.9999999999999994,0.8778606975669242,75,"(7, 13)",0.9996922130177599,-10.799281601741027,maze,0.05,4
fb_003_to_005,78,"(7, 17)",80,"(7, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.016712063546432204,77,"(7, 16)",0.01671206352125731,0.09668768542808091,0.05039030451822901,0.09416817020216946,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,76,"(7, 15)",0.0003023888720895071,-1.068545508294254,maze,0.05,4
fb_004_to_005,79,"(7, 18)",80,"(7, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577095,0.03341370995521875,0.06366425536801001,0.06666666666666668,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,4
fb_001_to_000,47,"(5, 7)",0,"(1, 1)",18.0,True,True,0.9999999999999982,0.0,0.0,,,0.0,5.4075569000883565e-18,,,0.0,1.1714423383840726,11.748745145140912,0.5840050811270269,0.9999999999999982,1.0,0.9364674354812542,45,"(5, 5)",0.9993848046754845,-14.800590136466184,maze,0.05,5
fb_002_to_000,71,"(7, 9)",0,"(1, 1)",22.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.01648689802137333,72,"(7, 10)",0.01648214503657401,0.9711351661602505,1.7110135671441054,0.8855844878030452,0.9999999999999998,0.9999999999999998,0.9369148948173686,69,"(7, 7)",0.9999999052963129,-4.073016917696494,maze,0.05,5
fb_003_to_000,77,"(7, 16)",0,"(1, 1)",33.0,True,True,0.9999999999999992,0.0,0.0,,,0.0,2.2674712115439912,52,"(5, 13)",0.8775988484300205,1.1210568092160365,8.38428494352086,0.7018425620399934,0.9839080459770109,0.9827586206896551,0.952290733723734,76,"(7, 15)",0.9827586206896551,-9.892351020572349,maze,0.05,5
fb_004_to_000,78,"(7, 17)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,5
fb_005_to_000,79,"(7, 18)",0,"(1, 1)",35.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,5
fb_006_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,0.9999999999999967,0.0,0.0,,,0.0,2.861809167523088,63,"(6, 19)",1.0167280304452806,1.3128591892353998,19.485990366954468,0.33855967088767636,0.9842052212478549,0.9824614454188086,0.9215188059393385,57,"(5, 19)",0.9824614454188086,-22.621553529677975,maze,0.05,5
fb_000_to_001,0,"(1, 1)",47,"(5, 7)",18.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,4.3581817341981755e-34,,,0.0,1.1718426139062448,11.746385954443817,0.5845233161840541,0.9999999999999987,1.0,0.9369148948173686,23,"(3, 1)",0.9999999052963131,-14.790334397191913,maze,0.05,5
fb_002_to_001,71,"(7, 9)",47,"(5, 7)",4.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.01648689802137333,72,"(7, 10)",0.01648214503657401,0.9711351661602505,1.7110135671441054,0.8855844878030452,0.9999999999999998,0.9999999999999998,0.9369148948173686,69,"(7, 7)",0.9999999052963129,-4.073016917696494,maze,0.05,5
fb_003_to_001,77,"(7, 16)",47,"(5, 7)",15.0,True,True,0.9999999999999992,0.0,0.0,,,0.0,2.2674712115439912,52,"(5, 13)",0.8775988484300205,1.1210568092160365,8.38428494352086,0.7018425620399934,0.9839080459770109,0.9827586206896551,0.952290733723734,76,"(7, 15)",0.9827586206896551,-9.892351020572349,maze,0.05,5
fb_004_to_001,78,"(7, 17)",47,"(5, 7)",16.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,5
fb_005_to_001,79,"(7, 18)",47,"(5, 7)",17.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,5
fb_006_to_001,80,"(7, 19)",47,"(5, 7)",18.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722593528,63,"(6, 19)",0.017837333867461065,0.09668768542810816,0.05039030451856963,0.09416817020217967,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,57,"(5, 19)",0.0003023888720895071,-1.068545508293908,maze,0.05,5
fb_000_to_002,0,"(1, 1)",71,"(7, 9)",22.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,4.600497074437767e-27,,,0.0,1.1718426139062448,11.746385954443817,0.5845233161840541,0.9999999999999987,1.0,0.9369148948173686,23,"(3, 1)",0.9999999052963131,-14.790334397191913,maze,0.05,5
fb_001_to_002,47,"(5, 7)",71,"(7, 9)",4.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,5.708166599552976e-11,52,"(5, 13)",2.209280721585561e-11,0.9707348969825286,1.7133730750637128,0.8850662432293429,0.9999999999999999,1.0,0.9364674354812541,69,"(7, 7)",0.9993848046754845,-4.089202414737371,maze,0.05,5
fb_003_to_002,77,"(7, 16)",71,"(7, 9)",11.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,2.3046793348812713,52,"(5, 13)",0.8919998278236261,1.1206238534579436,8.362637155616213,0.702491995677133,0.9839080459770108,0.9827586206896551,0.952290733723734,76,"(7, 15)",0.9827586206896551,-9.869612183529323,maze,0.05,5
fb_004_to_002,78,"(7, 17)",71,"(7, 9)",12.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,5
fb_005_to_002,79,"(7, 18)",71,"(7, 9)",13.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.06533494086577094,0.03341370995521875,0.06366425536801,0.06666666666666667,0.0,0.0,4,"(1, 5)",0.0,-1.0334137099552188,maze,0.05,5
fb_006_to_002,80,"(7, 19)",71,"(7, 9)",14.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722593528,63,"(6, 19)",0.017837333867461065,0.09668768542810816,0.05039030451856963,0.09416817020217967,0.09969761112791048,0.0003023888720895071,0.0002836315192180174,57,"(5, 19)",0.0003023888720895071,-1.068545508293908,maze,0.05,5
fb_000_to_003,0,"(1, 1)",77,"(7, 16)",33.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,9.49353970863341e-08,56,"(5, 18)",3.182226008730942e-08,1.1718426406827156,11.746387293267347,0.5845232760193482,0.9999999999999987,1.0,0.9369148948173686,23,"(3, 1)",0.9999999052963131,-14.790334765988625,maze,0.05,5
fb_001_to_003,47,"(5, 7)",77,"(7, 16)",15.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,0.013293244591523928,52,"(5, 13)",0.013293185413304643,0.9759509575499176,1.9237470997317665,0.8797636025633292,0.9999999999999999,1.0,0.9374760155552821,69,"(7, 7)",0.9824614454188086,-4.20879948427757,maze,0.05,5
fb_002_to_003,71,"(7, 9)",77,"(7, 16)",11.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,2.6975317301003283,72,"(7, 10)",0.9394822671029072,0.9847010034058938,5.342015291948488,0.7176002388084695,0.9999999999999991,0.9999999999999994,0.8778606975669242,75,"(7, 13)",0.9996922130177599,-10.052998783127723,maze,0.05,5
