option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,reward,map,slip,step
fb_011_to_004,80,"(7, 19)",52,"(5, 13)",8.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.823573,maze,0.0,10
fb_000_to_005,0,"(1, 1)",54,"(5, 15)",30.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-5.567599835699999,maze,0.0,10
fb_001_to_005,42,"(5, 1)",54,"(5, 15)",22.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_002_to_005,44,"(5, 3)",54,"(5, 15)",24.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_003_to_005,45,"(5, 5)",54,"(5, 15)",14.0,True,False,0.0,1.0,0.9409,47,"(5, 7)",1.0,-1.97,maze,0.0,10
fb_004_to_005,52,"(5, 13)",54,"(5, 15)",2.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_006_to_005,55,"(5, 17)",54,"(5, 15)",10.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_007_to_005,57,"(5, 19)",54,"(5, 15)",8.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_008_to_005,64,"(7, 1)",54,"(5, 15)",20.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.823573,maze,0.0,10
fb_009_to_005,68,"(7, 5)",54,"(5, 15)",16.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_010_to_005,76,"(7, 15)",54,"(5, 15)",2.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_011_to_005,80,"(7, 19)",54,"(5, 15)",6.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.823573,maze,0.0,10
fb_000_to_006,0,"(1, 1)",55,"(5, 17)",32.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-20.756414973591422,maze,0.0,10
fb_001_to_006,42,"(5, 1)",55,"(5, 17)",32.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_002_to_006,44,"(5, 3)",55,"(5, 17)",34.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_003_to_006,45,"(5, 5)",55,"(5, 17)",24.0,True,False,0.0,1.0,0.9409,47,"(5, 7)",1.0,-1.97,maze,0.0,10
fb_004_to_006,52,"(5, 13)",55,"(5, 17)",12.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_005_to_006,54,"(5, 15)",55,"(5, 17)",10.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_007_to_006,57,"(5, 19)",55,"(5, 17)",2.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_008_to_006,64,"(7, 1)",55,"(5, 17)",30.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.823573,maze,0.0,10
fb_009_to_006,68,"(7, 5)",55,"(5, 17)",26.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_010_to_006,76,"(7, 15)",55,"(5, 17)",8.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.8235729999999997,maze,0.0,10
fb_011_to_006,80,"(7, 19)",55,"(5, 17)",4.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_000_to_007,0,"(1, 1)",57,"(5, 19)",34.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-20.756414973591422,maze,0.0,10
fb_001_to_007,42,"(5, 1)",57,"(5, 19)",30.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_002_to_007,44,"(5, 3)",57,"(5, 19)",32.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_003_to_007,45,"(5, 5)",57,"(5, 19)",22.0,True,False,0.0,1.0,0.9409,47,"(5, 7)",1.0,-1.97,maze,0.0,10
fb_004_to_007,52,"(5, 13)",57,"(5, 19)",10.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_005_to_007,54,"(5, 15)",57,"(5, 19)",8.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_006_to_007,55,"(5, 17)",57,"(5, 19)",2.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_008_to_007,64,"(7, 1)",57,"(5, 19)",28.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.823573,maze,0.0,10
fb_009_to_007,68,"(7, 5)",57,"(5, 19)",24.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_010_to_007,76,"(7, 15)",57,"(5, 19)",6.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.8235729999999997,maze,0.0,10
fb_011_to_007,80,"(7, 19)",57,"(5, 19)",2.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_000_to_008,0,"(1, 1)",64,"(7, 1)",10.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-5.567599835699999,maze,0.0,10
fb_001_to_008,42,"(5, 1)",64,"(7, 1)",2.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_002_to_008,44,"(5, 3)",64,"(7, 1)",4.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_003_to_008,45,"(5, 5)",64,"(7, 1)",6.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_004_to_008,52,"(5, 13)",64,"(7, 1)",18.0,True,False,0.0,1.0,0.7374241268949281,47,"(5, 7)",1.0,-8.752529103502392,maze,0.0,10
fb_005_to_008,54,"(5, 15)",64,"(7, 1)",20.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_006_to_008,55,"(5, 17)",64,"(7, 1)",30.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_007_to_008,57,"(5, 19)",64,"(7, 1)",28.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_009_to_008,68,"(7, 5)",64,"(7, 1)",4.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.823573,maze,0.0,10
fb_010_to_008,76,"(7, 15)",64,"(7, 1)",22.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_011_to_008,80,"(7, 19)",64,"(7, 1)",26.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.823573,maze,0.0,10
fb_000_to_009,0,"(1, 1)",68,"(7, 5)",14.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-5.567599835699999,maze,0.0,10
fb_001_to_009,42,"(5, 1)",68,"(7, 5)",6.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_002_to_009,44,"(5, 3)",68,"(7, 5)",8.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_003_to_009,45,"(5, 5)",68,"(7, 5)",2.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_004_to_009,52,"(5, 13)",68,"(7, 5)",14.0,True,False,0.0,1.0,0.7374241268949281,47,"(5, 7)",1.0,-8.752529103502392,maze,0.0,10
fb_005_to_009,54,"(5, 15)",68,"(7, 5)",16.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_006_to_009,55,"(5, 17)",68,"(7, 5)",26.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_007_to_009,57,"(5, 19)",68,"(7, 5)",24.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_008_to_009,64,"(7, 1)",68,"(7, 5)",4.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.823573,maze,0.0,10
fb_010_to_009,76,"(7, 15)",68,"(7, 5)",18.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_011_to_009,80,"(7, 19)",68,"(7, 5)",22.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.823573,maze,0.0,10
fb_000_to_010,0,"(1, 1)",76,"(7, 15)",32.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-5.567599835699999,maze,0.0,10
fb_001_to_010,42,"(5, 1)",76,"(7, 15)",24.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_002_to_010,44,"(5, 3)",76,"(7, 15)",26.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_003_to_010,45,"(5, 5)",76,"(7, 15)",16.0,True,False,0.0,1.0,0.9409,47,"(5, 7)",1.0,-1.97,maze,0.0,10
fb_004_to_010,52,"(5, 13)",76,"(7, 15)",4.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_005_to_010,54,"(5, 15)",76,"(7, 15)",2.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_006_to_010,55,"(5, 17)",76,"(7, 15)",8.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_007_to_010,57,"(5, 19)",76,"(7, 15)",6.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_008_to_010,64,"(7, 1)",76,"(7, 15)",22.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.823573,maze,0.0,10
fb_009_to_010,68,"(7, 5)",76,"(7, 15)",18.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_011_to_010,80,"(7, 19)",76,"(7, 15)",4.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.823573,maze,0.0,10
fb_000_to_011,0,"(1, 1)",80,"(7, 19)",36.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-5.567599835699999,maze,0.0,10
fb_001_to_011,42,"(5, 1)",80,"(7, 19)",28.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_002_to_011,44,"(5, 3)",80,"(7, 19)",30.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_003_to_011,45,"(5, 5)",80,"(7, 19)",20.0,True,False,0.0,1.0,0.9409,47,"(5, 7)",1.0,-1.97,maze,0.0,10
fb_004_to_011,52,"(5, 13)",80,"(7, 19)",8.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_005_to_011,54,"(5, 15)",80,"(7, 19)",6.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_006_to_011,55,"(5, 17)",80,"(7, 19)",4.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_007_to_011,57,"(5, 19)",80,"(7, 19)",2.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_008_to_011,64,"(7, 1)",80,"(7, 19)",26.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.823573,maze,0.0,10
fb_009_to_011,68,"(7, 5)",80,"(7, 19)",22.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-1.97,maze,0.0,10
fb_010_to_011,76,"(7, 15)",80,"(7, 19)",4.0,True,True,1.0,0.0,0.0,47,"(5, 7)",0.0,-3.8235729999999997,maze,0.0,10
fb_001_to_000,42,"(5, 1)",0,"(1, 1)",8.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_002_to_000,44,"(5, 3)",0,"(1, 1)",6.0,True,True,1.0,0.0,0.0,,,0.0,-5.567599835699999,maze,0.0,11
fb_003_to_000,45,"(5, 5)",0,"(1, 1)",16.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_004_to_000,47,"(5, 7)",0,"(1, 1)",18.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_005_to_000,52,"(5, 13)",0,"(1, 1)",28.0,True,True,1.0,0.0,0.0,,,0.0,-8.752529103502392,maze,0.0,11
fb_006_to_000,54,"(5, 15)",0,"(1, 1)",30.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_007_to_000,55,"(5, 17)",0,"(1, 1)",32.0,True,True,1.0,0.0,0.0,,,0.0,-20.756414973591422,maze,0.0,11
fb_008_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_009_to_000,64,"(7, 1)",0,"(1, 1)",10.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_010_to_000,68,"(7, 5)",0,"(1, 1)",14.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_011_to_000,76,"(7, 15)",0,"(1, 1)",32.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_012_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_000_to_001,0,"(1, 1)",42,"(5, 1)",8.0,True,True,1.0,0.0,0.0,,,0.0,-5.567599835699999,maze,0.0,11
fb_002_to_001,44,"(5, 3)",42,"(5, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_003_to_001,45,"(5, 5)",42,"(5, 1)",8.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_004_to_001,47,"(5, 7)",42,"(5, 1)",10.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_005_to_001,52,"(5, 13)",42,"(5, 1)",20.0,True,True,1.0,0.0,0.0,,,0.0,-8.752529103502392,maze,0.0,11
fb_006_to_001,54,"(5, 15)",42,"(5, 1)",22.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_007_to_001,55,"(5, 17)",42,"(5, 1)",32.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_008_to_001,57,"(5, 19)",42,"(5, 1)",30.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_009_to_001,64,"(7, 1)",42,"(5, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_010_to_001,68,"(7, 5)",42,"(5, 1)",6.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_011_to_001,76,"(7, 15)",42,"(5, 1)",24.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_012_to_001,80,"(7, 19)",42,"(5, 1)",28.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_000_to_002,0,"(1, 1)",44,"(5, 3)",6.0,True,True,1.0,0.0,0.0,,,0.0,-5.567599835699999,maze,0.0,11
fb_001_to_002,42,"(5, 1)",44,"(5, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_003_to_002,45,"(5, 5)",44,"(5, 3)",10.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_004_to_002,47,"(5, 7)",44,"(5, 3)",12.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_005_to_002,52,"(5, 13)",44,"(5, 3)",22.0,True,True,1.0,0.0,0.0,,,0.0,-8.752529103502392,maze,0.0,11
fb_006_to_002,54,"(5, 15)",44,"(5, 3)",24.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_007_to_002,55,"(5, 17)",44,"(5, 3)",34.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_008_to_002,57,"(5, 19)",44,"(5, 3)",32.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_009_to_002,64,"(7, 1)",44,"(5, 3)",4.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_010_to_002,68,"(7, 5)",44,"(5, 3)",8.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_011_to_002,76,"(7, 15)",44,"(5, 3)",26.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_012_to_002,80,"(7, 19)",44,"(5, 3)",30.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_000_to_003,0,"(1, 1)",45,"(5, 5)",16.0,True,True,1.0,0.0,0.0,,,0.0,-5.567599835699999,maze,0.0,11
fb_001_to_003,42,"(5, 1)",45,"(5, 5)",8.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_002_to_003,44,"(5, 3)",45,"(5, 5)",10.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_004_to_003,47,"(5, 7)",45,"(5, 5)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_005_to_003,52,"(5, 13)",45,"(5, 5)",12.0,True,True,1.0,0.0,0.0,,,0.0,-8.752529103502392,maze,0.0,11
fb_006_to_003,54,"(5, 15)",45,"(5, 5)",14.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_007_to_003,55,"(5, 17)",45,"(5, 5)",24.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_008_to_003,57,"(5, 19)",45,"(5, 5)",22.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_009_to_003,64,"(7, 1)",45,"(5, 5)",6.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_010_to_003,68,"(7, 5)",45,"(5, 5)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_011_to_003,76,"(7, 15)",45,"(5, 5)",16.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_012_to_003,80,"(7, 19)",45,"(5, 5)",20.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_000_to_004,0,"(1, 1)",47,"(5, 7)",18.0,True,True,1.0,0.0,0.0,,,0.0,-5.567599835699999,maze,0.0,11
fb_001_to_004,42,"(5, 1)",47,"(5, 7)",10.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_002_to_004,44,"(5, 3)",47,"(5, 7)",12.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_003_to_004,45,"(5, 5)",47,"(5, 7)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_005_to_004,52,"(5, 13)",47,"(5, 7)",10.0,True,True,1.0,0.0,0.0,,,0.0,-8.752529103502392,maze,0.0,11
fb_006_to_004,54,"(5, 15)",47,"(5, 7)",12.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_007_to_004,55,"(5, 17)",47,"(5, 7)",22.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_008_to_004,57,"(5, 19)",47,"(5, 7)",20.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_009_to_004,64,"(7, 1)",47,"(5, 7)",8.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_010_to_004,68,"(7, 5)",47,"(5, 7)",4.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_011_to_004,76,"(7, 15)",47,"(5, 7)",14.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_012_to_004,80,"(7, 19)",47,"(5, 7)",18.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_000_to_005,0,"(1, 1)",52,"(5, 13)",28.0,True,True,1.0,0.0,0.0,,,0.0,-5.567599835699999,maze,0.0,11
fb_001_to_005,42,"(5, 1)",52,"(5, 13)",20.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_002_to_005,44,"(5, 3)",52,"(5, 13)",22.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_003_to_005,45,"(5, 5)",52,"(5, 13)",12.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_004_to_005,47,"(5, 7)",52,"(5, 13)",10.0,True,True,1.0,0.0,0.0,,,0.0,-8.752529103502392,maze,0.0,11
fb_006_to_005,54,"(5, 15)",52,"(5, 13)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_007_to_005,55,"(5, 17)",52,"(5, 13)",12.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_008_to_005,57,"(5, 19)",52,"(5, 13)",10.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_009_to_005,64,"(7, 1)",52,"(5, 13)",18.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_010_to_005,68,"(7, 5)",52,"(5, 13)",14.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_011_to_005,76,"(7, 15)",52,"(5, 13)",4.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_012_to_005,80,"(7, 19)",52,"(5, 13)",8.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_000_to_006,0,"(1, 1)",54,"(5, 15)",30.0,True,True,1.0,0.0,0.0,,,0.0,-5.567599835699999,maze,0.0,11
fb_001_to_006,42,"(5, 1)",54,"(5, 15)",22.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_002_to_006,44,"(5, 3)",54,"(5, 15)",24.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_003_to_006,45,"(5, 5)",54,"(5, 15)",14.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_004_to_006,47,"(5, 7)",54,"(5, 15)",12.0,True,True,1.0,0.0,0.0,,,0.0,-8.752529103502392,maze,0.0,11
fb_005_to_006,52,"(5, 13)",54,"(5, 15)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_007_to_006,55,"(5, 17)",54,"(5, 15)",10.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_008_to_006,57,"(5, 19)",54,"(5, 15)",8.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_009_to_006,64,"(7, 1)",54,"(5, 15)",20.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_010_to_006,68,"(7, 5)",54,"(5, 15)",16.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_011_to_006,76,"(7, 15)",54,"(5, 15)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_012_to_006,80,"(7, 19)",54,"(5, 15)",6.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_000_to_007,0,"(1, 1)",55,"(5, 17)",32.0,True,True,1.0,0.0,0.0,,,0.0,-20.756414973591422,maze,0.0,11
fb_001_to_007,42,"(5, 1)",55,"(5, 17)",32.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_002_to_007,44,"(5, 3)",55,"(5, 17)",34.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_003_to_007,45,"(5, 5)",55,"(5, 17)",24.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_004_to_007,47,"(5, 7)",55,"(5, 17)",22.0,True,True,1.0,0.0,0.0,,,0.0,-8.752529103502392,maze,0.0,11
fb_005_to_007,52,"(5, 13)",55,"(5, 17)",12.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_006_to_007,54,"(5, 15)",55,"(5, 17)",10.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_008_to_007,57,"(5, 19)",55,"(5, 17)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_009_to_007,64,"(7, 1)",55,"(5, 17)",30.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_010_to_007,68,"(7, 5)",55,"(5, 17)",26.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_011_to_007,76,"(7, 15)",55,"(5, 17)",8.0,True,True,1.0,0.0,0.0,,,0.0,-3.8235729999999997,maze,0.0,11
fb_012_to_007,80,"(7, 19)",55,"(5, 17)",4.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_000_to_008,0,"(1, 1)",57,"(5, 19)",34.0,True,True,1.0,0.0,0.0,,,0.0,-20.756414973591422,maze,0.0,11
fb_001_to_008,42,"(5, 1)",57,"(5, 19)",30.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_002_to_008,44,"(5, 3)",57,"(5, 19)",32.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_003_to_008,45,"(5, 5)",57,"(5, 19)",22.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_004_to_008,47,"(5, 7)",57,"(5, 19)",20.0,True,True,1.0,0.0,0.0,,,0.0,-8.752529103502392,maze,0.0,11
fb_005_to_008,52,"(5, 13)",57,"(5, 19)",10.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_006_to_008,54,"(5, 15)",57,"(5, 19)",8.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_007_to_008,55,"(5, 17)",57,"(5, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_009_to_008,64,"(7, 1)",57,"(5, 19)",28.0,True,True,1.0,0.0,0.0,,,0.0,-3.823573,maze,0.0,11
fb_010_to_008,68,"(7, 5)",57,"(5, 19)",24.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_011_to_008,76,"(7, 15)",57,"(5, 19)",6.0,True,True,1.0,0.0,0.0,,,0.0,-3.8235729999999997,maze,0.0,11
fb_012_to_008,80,"(7, 19)",57,"(5, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_000_to_009,0,"(1, 1)",64,"(7, 1)",10.0,True,True,1.0,0.0,0.0,,,0.0,-5.567599835699999,maze,0.0,11
fb_001_to_009,42,"(5, 1)",64,"(7, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
fb_002_to_009,44,"(5, 3)",64,"(7, 1)",4.0,True,True,1.0,0.0,0.0,,,0.0,-1.97,maze,0.0,11
