option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_threshold_metric,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_backup_raw,residual_backup_value,residual_backup_value_norm,residual_reward_per_discounted_step,residual_gamma_relative,residual_tau_relative,value_scale_task,beta_row,l_gamma_row,expected_tau_global,expected_tau_residual,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,map,slip,step
fb_004_to_001,46,"(5, 7)",4,"(1, 5)",6.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.011862171848784306,47,"(5, 8)",0.011657839031657975,0.09754088108751428,1.66410638884676,0.10125113434829958,0.0924783243700993,0.0994725239797457,0.19372945871839886,1.228183834111393,1.66410638884676,0.05015299720862594,0.0984404021765038,0.03520399158037161,12.185911752175528,0.9394346459930702,2.0188451335643234,2.0544760223101837,2.1620057704820383,3.40484386034804e-07,2.8069453276534645e-07,5,"(1, 7)",3.3907819315353944e-07,-2.120096867195368,four_rooms,0.05,4
fb_005_to_001,50,"(5, 11)",4,"(1, 5)",10.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.6676581258130277,40,"(4, 11)",0.6552799465455686,0.10145614245307252,0.6478635669088411,0.2853953945436656,0.08718637272588925,0.09973497991365793,0.37258176726955483,1.3478408385736353,0.6478635669088411,0.05015002926067614,0.10513565309862173,0.04504549095294058,12.185911752175528,0.8292750380701465,5.690832064328446,6.178951565512804,6.50233096330871,0.00031361367389210674,0.00027398674150481256,9,"(1, 11)",0.00030327025840923885,-5.977834539881148,four_rooms,0.05,4
fb_000_to_002,0,"(1, 1)",24,"(3, 5)",6.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.00018265072041291508,42,"(5, 2)",0.00018265072041291508,0.10145614245307259,0.6478635669088421,0.28539539454366913,0.08718637272588914,0.09973497991365826,0.3725817672695583,1.3478408385736376,0.6478635669088421,0.050150029260676764,0.10513565309862159,0.04504549095294045,12.185911752175528,0.8292750380701465,5.690832064328446,6.178951565512805,6.50233096330871,0.0003136136738921069,0.0002739867415048125,41,"(5, 1)",0.000303270258409239,-5.977834539881146,four_rooms,0.05,4
fb_001_to_002,4,"(1, 5)",24,"(3, 5)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.9967954706146148e-08,42,"(5, 2)",1.9967954706146148e-08,0.09754088108751414,1.6641063888467547,0.10125113434829913,0.09247832437009919,0.09947252397974525,0.1937294587183983,1.2281838341113913,1.6641063888467547,0.050152997208625635,0.09844040217650368,0.03520399158037161,12.185911752175528,0.9394346459930701,2.018845133564327,2.0544760223101837,2.1620057704820383,3.404843860348041e-07,2.806945327653465e-07,45,"(5, 5)",3.3907819315353954e-07,-2.120096867195368,four_rooms,0.05,4
fb_003_to_002,26,"(3, 7)",24,"(3, 5)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,6.682937283537849e-06,47,"(5, 8)",6.398197456935549e-06,0.1264599036705301,2.1728065087136086,0.13146866992715722,0.11988647017417223,0.1318902288959467,0.2513551401013294,1.5923946157494435,2.1728065087136086,0.06558007450225944,0.12755795003623985,0.04703736892734265,12.185911752175528,0.9398588652460461,2.004704491798461,2.0369941101664204,2.179846322556485,0.00030274713271108157,0.0002834732072866627,5,"(1, 7)",0.00030274672596186333,-2.1373414967824855,four_rooms,0.05,4
fb_004_to_002,46,"(5, 7)",24,"(3, 5)",4.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.011862171848784306,47,"(5, 8)",0.011657839031657975,0.09754088108751428,1.66410638884676,0.10125113434829958,0.0924783243700993,0.0994725239797457,0.19372945871839886,1.228183834111393,1.66410638884676,0.05015299720862594,0.0984404021765038,0.03520399158037161,12.185911752175528,0.9394346459930702,2.0188451335643234,2.0544760223101837,2.1620057704820383,3.40484386034804e-07,2.8069453276534645e-07,5,"(1, 7)",3.3907819315353944e-07,-2.120096867195368,four_rooms,0.05,4
fb_005_to_002,50,"(5, 11)",24,"(3, 5)",8.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.6676581258130277,40,"(4, 11)",0.6552799465455686,0.10145614245307252,0.6478635669088411,0.2853953945436656,0.08718637272588925,0.09973497991365793,0.37258176726955483,1.3478408385736353,0.6478635669088411,0.05015002926067614,0.10513565309862173,0.04504549095294058,12.185911752175528,0.8292750380701465,5.690832064328446,6.178951565512804,6.50233096330871,0.00031361367389210674,0.00027398674150481256,9,"(1, 11)",0.00030327025840923885,-5.977834539881148,four_rooms,0.05,4
fb_000_to_003,0,"(1, 1)",26,"(3, 7)",8.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.00018265072041291508,42,"(5, 2)",0.00018265072041291508,0.10145614245307259,0.6478635669088421,0.28539539454366913,0.08718637272588914,0.09973497991365826,0.3725817672695583,1.3478408385736376,0.6478635669088421,0.050150029260676764,0.10513565309862159,0.04504549095294045,12.185911752175528,0.8292750380701465,5.690832064328446,6.178951565512805,6.50233096330871,0.0003136136738921069,0.0002739867415048125,41,"(5, 1)",0.000303270258409239,-5.977834539881146,four_rooms,0.05,4
fb_001_to_003,4,"(1, 5)",26,"(3, 7)",4.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.9967954706146148e-08,42,"(5, 2)",1.9967954706146148e-08,0.09754088108751414,1.6641063888467547,0.10125113434829913,0.09247832437009919,0.09947252397974525,0.1937294587183983,1.2281838341113913,1.6641063888467547,0.050152997208625635,0.09844040217650368,0.03520399158037161,12.185911752175528,0.9394346459930701,2.018845133564327,2.0544760223101837,2.1620057704820383,3.404843860348041e-07,2.806945327653465e-07,45,"(5, 5)",3.3907819315353954e-07,-2.120096867195368,four_rooms,0.05,4
fb_002_to_003,24,"(3, 5)",26,"(3, 7)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,9.339707984391405e-09,42,"(5, 2)",9.339707984391405e-09,0.12645990367053006,2.1728065087136117,0.13146866992715678,0.11988647017417223,0.13189022889594715,0.251355140101329,1.592394615749443,2.1728065087136117,0.06558007450225933,0.12755795003623982,0.04703736892734266,12.185911752175528,0.9398588652460462,2.0047044917984573,2.03699411016642,2.1798463225564846,0.00030274713271108173,0.0002834732072866627,45,"(5, 5)",0.0003027467259618635,-2.137341496782485,four_rooms,0.05,4
fb_004_to_003,46,"(5, 7)",26,"(3, 7)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.011862171848784306,47,"(5, 8)",0.011657839031657975,0.09754088108751428,1.66410638884676,0.10125113434829958,0.0924783243700993,0.0994725239797457,0.19372945871839886,1.228183834111393,1.66410638884676,0.05015299720862594,0.0984404021765038,0.03520399158037161,12.185911752175528,0.9394346459930702,2.0188451335643234,2.0544760223101837,2.1620057704820383,3.40484386034804e-07,2.8069453276534645e-07,5,"(1, 7)",3.3907819315353944e-07,-2.120096867195368,four_rooms,0.05,4
fb_005_to_003,50,"(5, 11)",26,"(3, 7)",6.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.6676581258130277,40,"(4, 11)",0.6552799465455686,0.10145614245307252,0.6478635669088411,0.2853953945436656,0.08718637272588925,0.09973497991365793,0.37258176726955483,1.3478408385736353,0.6478635669088411,0.05015002926067614,0.10513565309862173,0.04504549095294058,12.185911752175528,0.8292750380701465,5.690832064328446,6.178951565512804,6.50233096330871,0.00031361367389210674,0.00027398674150481256,9,"(1, 11)",0.00030327025840923885,-5.977834539881148,four_rooms,0.05,4
fb_000_to_004,0,"(1, 1)",46,"(5, 7)",10.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.00018265072041291508,42,"(5, 2)",0.00018265072041291508,0.10145614245307259,0.6478635669088421,0.28539539454366913,0.08718637272588914,0.09973497991365826,0.3725817672695583,1.3478408385736376,0.6478635669088421,0.050150029260676764,0.10513565309862159,0.04504549095294045,12.185911752175528,0.8292750380701465,5.690832064328446,6.178951565512805,6.50233096330871,0.0003136136738921069,0.0002739867415048125,41,"(5, 1)",0.000303270258409239,-5.977834539881146,four_rooms,0.05,4
fb_001_to_004,4,"(1, 5)",46,"(5, 7)",6.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.9967954706146148e-08,42,"(5, 2)",1.9967954706146148e-08,0.09754088108751414,1.6641063888467547,0.10125113434829913,0.09247832437009919,0.09947252397974525,0.1937294587183983,1.2281838341113913,1.6641063888467547,0.050152997208625635,0.09844040217650368,0.03520399158037161,12.185911752175528,0.9394346459930701,2.018845133564327,2.0544760223101837,2.1620057704820383,3.404843860348041e-07,2.806945327653465e-07,45,"(5, 5)",3.3907819315353954e-07,-2.120096867195368,four_rooms,0.05,4
fb_002_to_004,24,"(3, 5)",46,"(5, 7)",4.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,9.339707984391405e-09,42,"(5, 2)",9.339707984391405e-09,0.12645990367053006,2.1728065087136117,0.13146866992715678,0.11988647017417223,0.13189022889594715,0.251355140101329,1.592394615749443,2.1728065087136117,0.06558007450225933,0.12755795003623982,0.04703736892734266,12.185911752175528,0.9398588652460462,2.0047044917984573,2.03699411016642,2.1798463225564846,0.00030274713271108173,0.0002834732072866627,45,"(5, 5)",0.0003027467259618635,-2.137341496782485,four_rooms,0.05,4
fb_003_to_004,26,"(3, 7)",46,"(5, 7)",2.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,0.02202162374396437,47,"(5, 8)",0.0211008745511721,0.09412030634209123,1.5790942226175806,0.09834414918824175,0.08920309888267915,0.09804598974835543,0.18754724807092088,1.1853652401931574,1.5790942226175806,0.04789428208010744,0.09505879339568378,0.03456003899164624,12.185911752175528,0.9383992337391638,2.0533588753612055,2.09016907715832,2.196965440955691,0.0002973594365802186,0.0002787659324357973,5,"(1, 7)",0.0002973590474201878,-2.1528554464312992,four_rooms,0.05,4
fb_005_to_004,50,"(5, 11)",46,"(5, 7)",4.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.9654433375988494,49,"(5, 10)",0.6765824380412426,0.1324683922719196,1.216898443695115,0.2621445999031611,0.11936116227676152,0.13333302605834707,0.3815057621799226,1.7166691900448796,1.216898443695115,0.06793411502490605,0.13498793118312752,0.05729219347413599,12.185911752175528,0.8842358070873285,3.8588064304223795,4.052912770994128,4.342405227077856,9.95058490849422e-08,8.679191657877866e-08,9,"(1, 11)",9.642293495376879e-08,-4.1209516787197735,four_rooms,0.05,4
fb_000_to_005,0,"(1, 1)",50,"(5, 11)",14.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.00018265072041291508,42,"(5, 2)",0.00018265072041291508,0.10145614245307259,0.6478635669088421,0.28539539454366913,0.08718637272588914,0.09973497991365826,0.3725817672695583,1.3478408385736376,0.6478635669088421,0.050150029260676764,0.10513565309862159,0.04504549095294045,12.185911752175528,0.8292750380701465,5.690832064328446,6.178951565512805,6.50233096330871,0.0003136136738921069,0.0002739867415048125,41,"(5, 1)",0.000303270258409239,-5.977834539881146,four_rooms,0.05,4
fb_001_to_005,4,"(1, 5)",50,"(5, 11)",10.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.9967954706146148e-08,42,"(5, 2)",1.9967954706146148e-08,0.09754088108751414,1.6641063888467547,0.10125113434829913,0.09247832437009919,0.09947252397974525,0.1937294587183983,1.2281838341113913,1.6641063888467547,0.050152997208625635,0.09844040217650368,0.03520399158037161,12.185911752175528,0.9394346459930701,2.018845133564327,2.0544760223101837,2.1620057704820383,3.404843860348041e-07,2.806945327653465e-07,45,"(5, 5)",3.3907819315353954e-07,-2.120096867195368,four_rooms,0.05,4
fb_002_to_005,24,"(3, 5)",50,"(5, 11)",8.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,9.339707984391405e-09,42,"(5, 2)",9.339707984391405e-09,0.12645990367053006,2.1728065087136117,0.13146866992715678,0.11988647017417223,0.13189022889594715,0.251355140101329,1.592394615749443,2.1728065087136117,0.06558007450225933,0.12755795003623982,0.04703736892734266,12.185911752175528,0.9398588652460462,2.0047044917984573,2.03699411016642,2.1798463225564846,0.00030274713271108173,0.0002834732072866627,45,"(5, 5)",0.0003027467259618635,-2.137341496782485,four_rooms,0.05,4
fb_003_to_005,26,"(3, 7)",50,"(5, 11)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.06050233852064299,47,"(5, 8)",0.020597050094163665,0.09417495630152457,1.5386879963368467,0.10107665471035476,0.08912112356600684,0.09804598954011431,0.19019777827636158,1.187098801740445,1.5386879963368467,0.04789540416924076,0.0951448250879147,0.03490614501473721,12.185911752175528,0.9366891313706036,2.110362287646544,2.156121826053166,2.266289872197555,0.00029735964482118134,0.00027876608344453503,5,"(1, 7)",0.00029735905078685467,-2.2126209886734354,four_rooms,0.05,4
fb_004_to_005,46,"(5, 7)",50,"(5, 11)",4.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,1.9532132386643253,47,"(5, 8)",0.6763966020862525,0.13194798748587258,1.2122730195875675,0.2610104876653221,0.11889746310260647,0.13276747329304636,0.37990795076792855,1.7098844805912305,1.2122730195875675,0.06765048438983234,0.13446085164755084,0.05703024154529289,12.185911752175528,0.884253384131917,3.8582205289360965,4.0522756981849275,4.340408201605827,9.369017380113018e-09,7.394293562719879e-09,9,"(1, 11)",6.184803218648498e-09,-4.1192310421338,four_rooms,0.05,4
fb_001_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,4.309620929135694,63,"(6, 19)",0.97,1.345481558749936,1.869875317620389,20.229077937496825,0.3340276618750948,1.0,20.56310559937192,27.64418403674189,1.869875317620389,0.9112575754026055,1.0,0.918918918918919,22.199077937496824,0.3340276618750948,22.19907793749682,36.0,2.0,1.0,0.9409,57,"(5, 19)",1.0,-22.199077937496824,maze,0.0,0
fb_000_to_001,0,"(1, 1)",80,"(7, 19)",36.0,True,True,1.0,0.0,0.0,,,0.0,2.0661504858253283,77,"(7, 16)",0.34435841430422154,1.3454815587499362,1.8698753176203895,20.22907793749683,0.33402766187509486,1.0,20.563105599371923,27.644184036741898,1.8698753176203895,0.9112575754026057,1.0,0.918918918918919,22.199077937496824,0.33402766187509486,22.19907793749682,36.0,2.0,1.0,0.9409,23,"(3, 1)",1.0,-22.199077937496824,maze,0.0,0
fb_001_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,0.999999999999997,0.0,0.0,,,0.0,2.969813937889218,63,"(6, 19)",1.017021309114977,1.3328148050908424,1.8320777035285833,19.794144024558808,0.3431076038629019,0.999999999999997,20.13725162842171,27.687862877907545,1.8320777035285833,0.9039902489795749,1.0,0.9164217347812815,23.006540118833655,0.3431076038629019,21.896413204569914,36.59587006308874,2.142197599261311,0.9999999999999998,0.9369319245996661,57,"(5, 19)",0.9827638342908979,-23.006627682363693,maze,0.05,0
fb_000_to_001,0,"(1, 1)",80,"(7, 19)",36.0,True,True,0.9999999999999956,0.0,0.0,,,0.0,3.334608285737951,47,"(5, 7)",0.5747410106607281,1.332813138330618,1.8320829680789457,19.794060686547596,0.3431101040032383,0.999999999999997,20.137170790550833,27.687837059475285,1.8320829680789457,0.9039898835639203,1.0,0.9164224072109537,23.006540118833655,0.3431101040032383,21.896329866558705,36.596172543427535,2.142197599261311,0.9999999999999998,0.9369319245996663,23,"(3, 1)",0.9827638342908979,-23.006540118862866,maze,0.05,0
