map_family,map_size,map,slip,method,repeat,pair_id,host,n_states,iterations,state_updates,backup_count,time_sec,bellman_residual,max_value_error,start_value_error,error
four_rooms,31,four_rooms_31,0.05,gauss_seidel_vi,2,four_rooms_31|0.05|2,node001,904,79,71416,285664,0.3932597331004217,6.995293233558186e-12,7.961631354191923e-12,7.961631354191923e-12,
four_rooms,31,four_rooms_31,0.05,prioritized_sweeping,2,four_rooms_31|0.05|2,node001,904,250567,250567,7709200,13.96865399600938,8.130363049474454e-11,7.687006586820644e-10,6.680593855890038e-10,
four_rooms,31,four_rooms_31,0.05,sparse_vectorized_vi,3,four_rooms_31|0.05|3,node005,904,94,84976,339904,0.006555426982231438,2.8883562208648073e-11,4.89173146434041e-11,4.89173146434041e-11,
four_rooms,31,four_rooms_31,0.05,gauss_seidel_vi,3,four_rooms_31|0.05|3,node005,904,79,71416,285664,0.3881691909627989,6.995293233558186e-12,7.961631354191923e-12,7.961631354191923e-12,
four_rooms,31,four_rooms_31,0.05,prioritized_sweeping,3,four_rooms_31|0.05|3,node005,904,250567,250567,7709200,14.125966852996498,8.130363049474454e-11,7.687006586820644e-10,6.680593855890038e-10,
four_rooms,31,four_rooms_31,0.05,sparse_vectorized_vi,4,four_rooms_31|0.05|4,node002,904,94,84976,339904,0.007172208046540618,2.8883562208648073e-11,4.89173146434041e-11,4.89173146434041e-11,
four_rooms,31,four_rooms_31,0.05,gauss_seidel_vi,4,four_rooms_31|0.05|4,node002,904,79,71416,285664,0.4024226770270616,6.995293233558186e-12,7.961631354191923e-12,7.961631354191923e-12,
four_rooms,31,four_rooms_31,0.05,prioritized_sweeping,4,four_rooms_31|0.05|4,node002,904,250567,250567,7709200,14.358900408027694,8.130363049474454e-11,7.687006586820644e-10,6.680593855890038e-10,
four_rooms,31,four_rooms_31,0.1,sparse_vectorized_vi,0,four_rooms_31|0.1|0,node005,904,111,100344,401376,0.007729655015282333,4.844835643780243e-11,1.0395595495538146e-10,1.0395595495538146e-10,
four_rooms,31,four_rooms_31,0.1,gauss_seidel_vi,0,four_rooms_31|0.1|0,node005,904,88,79552,318208,0.418502427986823,2.305711177541525e-11,3.235101075915736e-11,3.235101075915736e-11,
four_rooms,31,four_rooms_31,0.1,prioritized_sweeping,0,four_rooms_31|0.1|0,node005,904,387327,387327,11891948,22.151678288937546,9.846345960795588e-11,1.365442869882827e-09,1.2988863318241783e-09,
four_rooms,31,four_rooms_31,0.1,sparse_vectorized_vi,1,four_rooms_31|0.1|1,node002,904,111,100344,401376,0.00768882199190557,4.844835643780243e-11,1.0395595495538146e-10,1.0395595495538146e-10,
four_rooms,31,four_rooms_31,0.1,gauss_seidel_vi,1,four_rooms_31|0.1|1,node002,904,88,79552,318208,0.4104559150291607,2.305711177541525e-11,3.235101075915736e-11,3.235101075915736e-11,
four_rooms,31,four_rooms_31,0.1,prioritized_sweeping,1,four_rooms_31|0.1|1,node002,904,387327,387327,11891948,21.996879660058767,9.846345960795588e-11,1.365442869882827e-09,1.2988863318241783e-09,
four_rooms,31,four_rooms_31,0.1,sparse_vectorized_vi,2,four_rooms_31|0.1|2,node006,904,111,100344,401376,0.00845446006860584,4.844835643780243e-11,1.0395595495538146e-10,1.0395595495538146e-10,
four_rooms,31,four_rooms_31,0.1,gauss_seidel_vi,2,four_rooms_31|0.1|2,node006,904,88,79552,318208,0.445585199049674,2.305711177541525e-11,3.235101075915736e-11,3.235101075915736e-11,
four_rooms,31,four_rooms_31,0.1,prioritized_sweeping,2,four_rooms_31|0.1|2,node006,904,387327,387327,11891948,23.497080782079138,9.846345960795588e-11,1.365442869882827e-09,1.2988863318241783e-09,
four_rooms,31,four_rooms_31,0.1,sparse_vectorized_vi,3,four_rooms_31|0.1|3,node003,904,111,100344,401376,0.00941930792760104,4.844835643780243e-11,1.0395595495538146e-10,1.0395595495538146e-10,
four_rooms,31,four_rooms_31,0.1,gauss_seidel_vi,3,four_rooms_31|0.1|3,node003,904,88,79552,318208,0.44993728096596897,2.305711177541525e-11,3.235101075915736e-11,3.235101075915736e-11,
four_rooms,31,four_rooms_31,0.1,prioritized_sweeping,3,four_rooms_31|0.1|3,node003,904,387327,387327,11891948,22.515841981978156,9.846345960795588e-11,1.365442869882827e-09,1.2988863318241783e-09,
four_rooms,31,four_rooms_31,0.1,sparse_vectorized_vi,4,four_rooms_31|0.1|4,node001,904,111,100344,401376,0.008166893967427313,4.844835643780243e-11,1.0395595495538146e-10,1.0395595495538146e-10,
four_rooms,31,four_rooms_31,0.1,gauss_seidel_vi,4,four_rooms_31|0.1|4,node001,904,88,79552,318208,0.4391521959332749,2.305711177541525e-11,3.235101075915736e-11,3.235101075915736e-11,
four_rooms,31,four_rooms_31,0.1,prioritized_sweeping,4,four_rooms_31|0.1|4,node001,904,387327,387327,11891948,23.223393182037398,9.846345960795588e-11,1.365442869882827e-09,1.2988863318241783e-09,
maze,21,maze_21,0.0,sparse_vectorized_vi,0,maze_21|0.0|0,node005,199,77,15323,61292,0.004228302976116538,0.0,0.0,0.0,
maze,21,maze_21,0.0,gauss_seidel_vi,0,maze_21|0.0|0,node005,199,77,15323,61292,0.0760854099644348,0.0,0.0,0.0,
maze,21,maze_21,0.0,prioritized_sweeping,0,maze_21|0.0|0,node005,199,6453,6453,103244,0.13624486094340682,0.0,0.0,0.0,
maze,21,maze_21,0.0,sparse_vectorized_vi,1,maze_21|0.0|1,node003,199,77,15323,61292,0.004384647938422859,0.0,0.0,0.0,
maze,21,maze_21,0.0,gauss_seidel_vi,1,maze_21|0.0|1,node003,199,77,15323,61292,0.07681016298010945,0.0,0.0,0.0,
maze,21,maze_21,0.0,prioritized_sweeping,1,maze_21|0.0|1,node003,199,6453,6453,103244,0.1376034839777276,0.0,0.0,0.0,
maze,21,maze_21,0.0,sparse_vectorized_vi,2,maze_21|0.0|2,node001,199,77,15323,61292,0.0040418090065941215,0.0,0.0,0.0,
maze,21,maze_21,0.0,gauss_seidel_vi,2,maze_21|0.0|2,node001,199,77,15323,61292,0.07144304097164422,0.0,0.0,0.0,
maze,21,maze_21,0.0,prioritized_sweeping,2,maze_21|0.0|2,node001,199,6453,6453,103244,0.12805348599795252,0.0,0.0,0.0,
maze,21,maze_21,0.0,sparse_vectorized_vi,3,maze_21|0.0|3,node002,199,77,15323,61292,0.004299178021028638,0.0,0.0,0.0,
maze,21,maze_21,0.0,gauss_seidel_vi,3,maze_21|0.0|3,node002,199,77,15323,61292,0.07429629599209875,0.0,0.0,0.0,
maze,21,maze_21,0.0,prioritized_sweeping,3,maze_21|0.0|3,node002,199,6453,6453,103244,0.13538611901458353,0.0,0.0,0.0,
maze,21,maze_21,0.0,sparse_vectorized_vi,4,maze_21|0.0|4,node006,199,77,15323,61292,0.004287393065169454,0.0,0.0,0.0,
maze,21,maze_21,0.0,gauss_seidel_vi,4,maze_21|0.0|4,node006,199,77,15323,61292,0.07710453809704632,0.0,0.0,0.0,
maze,21,maze_21,0.0,prioritized_sweeping,4,maze_21|0.0|4,node006,199,6453,6453,103244,0.13652722293045372,0.0,0.0,0.0,
maze,21,maze_21,0.05,sparse_vectorized_vi,0,maze_21|0.05|0,node003,199,110,21890,87560,0.00599578395485878,3.016253913301625e-11,4.8753889814179274e-11,4.8753889814179274e-11,
maze,21,maze_21,0.05,gauss_seidel_vi,0,maze_21|0.05|0,node003,199,92,18308,73232,0.09212457109242678,6.942002528376179e-12,7.563727422166266e-12,7.563727422166266e-12,
maze,21,maze_21,0.05,prioritized_sweeping,0,maze_21|0.05|0,node003,199,54490,54490,1262680,1.934622293105349,9.922374033521919e-11,5.485567555751913e-10,2.7071678232459817e-10,
maze,21,maze_21,0.05,sparse_vectorized_vi,1,maze_21|0.05|1,node001,199,110,21890,87560,0.0058757850201800466,3.016253913301625e-11,4.8753889814179274e-11,4.8753889814179274e-11,
maze,21,maze_21,0.05,gauss_seidel_vi,1,maze_21|0.05|1,node001,199,92,18308,73232,0.09091912396252155,6.942002528376179e-12,7.563727422166266e-12,7.563727422166266e-12,
maze,21,maze_21,0.05,prioritized_sweeping,1,maze_21|0.05|1,node001,199,54490,54490,1262680,1.8568431519670412,9.922374033521919e-11,5.485567555751913e-10,2.7071678232459817e-10,
maze,21,maze_21,0.05,sparse_vectorized_vi,2,maze_21|0.05|2,node006,199,110,21890,87560,0.0057434000773355365,3.016253913301625e-11,4.8753889814179274e-11,4.8753889814179274e-11,
maze,21,maze_21,0.05,gauss_seidel_vi,2,maze_21|0.05|2,node006,199,92,18308,73232,0.08707555592991412,6.942002528376179e-12,7.563727422166266e-12,7.563727422166266e-12,
maze,21,maze_21,0.05,prioritized_sweeping,2,maze_21|0.05|2,node006,199,54490,54490,1262680,1.7980580589501187,9.922374033521919e-11,5.485567555751913e-10,2.7071678232459817e-10,
maze,21,maze_21,0.05,sparse_vectorized_vi,3,maze_21|0.05|3,node005,199,110,21890,87560,0.006308821029961109,3.016253913301625e-11,4.8753889814179274e-11,4.8753889814179274e-11,
maze,21,maze_21,0.05,gauss_seidel_vi,3,maze_21|0.05|3,node005,199,92,18308,73232,0.09140804293565452,6.942002528376179e-12,7.563727422166266e-12,7.563727422166266e-12,
maze,21,maze_21,0.05,prioritized_sweeping,3,maze_21|0.05|3,node005,199,54490,54490,1262680,1.8890406780410558,9.922374033521919e-11,5.485567555751913e-10,2.7071678232459817e-10,
maze,21,maze_21,0.05,sparse_vectorized_vi,4,maze_21|0.05|4,node005,199,110,21890,87560,0.007418813998810947,3.016253913301625e-11,4.8753889814179274e-11,4.8753889814179274e-11,
maze,21,maze_21,0.05,gauss_seidel_vi,4,maze_21|0.05|4,node005,199,92,18308,73232,0.09219184797257185,6.942002528376179e-12,7.563727422166266e-12,7.563727422166266e-12,
maze,21,maze_21,0.05,prioritized_sweeping,4,maze_21|0.05|4,node005,199,54490,54490,1262680,1.8040433379355818,9.922374033521919e-11,5.485567555751913e-10,2.7071678232459817e-10,
maze,21,maze_21,0.1,sparse_vectorized_vi,0,maze_21|0.1|0,node002,199,128,25472,101888,0.006576173007488251,3.6564529182214756e-11,7.363709642049798e-11,7.363709642049798e-11,
maze,21,maze_21,0.1,gauss_seidel_vi,0,maze_21|0.1|0,node002,199,101,20099,80396,0.09459021198563278,1.623945422579709e-11,2.0676793610618915e-11,2.0676793610618915e-11,
maze,21,maze_21,0.1,prioritized_sweeping,0,maze_21|0.1|0,node002,199,67084,67084,1565976,2.3001663869945332,9.177081317091051e-11,1.2495782186761062e-09,8.977174559277046e-10,
maze,21,maze_21,0.1,sparse_vectorized_vi,1,maze_21|0.1|1,node006,199,128,25472,101888,0.007051877910271287,3.6564529182214756e-11,7.363709642049798e-11,7.363709642049798e-11,
maze,21,maze_21,0.1,gauss_seidel_vi,1,maze_21|0.1|1,node006,199,101,20099,80396,0.09892823896370828,1.623945422579709e-11,2.0676793610618915e-11,2.0676793610618915e-11,
maze,21,maze_21,0.1,prioritized_sweeping,1,maze_21|0.1|1,node006,199,67084,67084,1565976,2.360281935078092,9.177081317091051e-11,1.2495782186761062e-09,8.977174559277046e-10,
maze,21,maze_21,0.1,sparse_vectorized_vi,2,maze_21|0.1|2,node003,199,128,25472,101888,0.007152648991905153,3.6564529182214756e-11,7.363709642049798e-11,7.363709642049798e-11,
maze,21,maze_21,0.1,gauss_seidel_vi,2,maze_21|0.1|2,node003,199,101,20099,80396,0.09946380706969649,1.623945422579709e-11,2.0676793610618915e-11,2.0676793610618915e-11,
maze,21,maze_21,0.1,prioritized_sweeping,2,maze_21|0.1|2,node003,199,67084,67084,1565976,2.383965899934992,9.177081317091051e-11,1.2495782186761062e-09,8.977174559277046e-10,
maze,21,maze_21,0.1,sparse_vectorized_vi,3,maze_21|0.1|3,node002,199,128,25472,101888,0.006657997029833496,3.6564529182214756e-11,7.363709642049798e-11,7.363709642049798e-11,
maze,21,maze_21,0.1,gauss_seidel_vi,3,maze_21|0.1|3,node002,199,101,20099,80396,0.09339825704228133,1.623945422579709e-11,2.0676793610618915e-11,2.0676793610618915e-11,
maze,21,maze_21,0.1,prioritized_sweeping,3,maze_21|0.1|3,node002,199,67084,67084,1565976,2.2079428560100496,9.177081317091051e-11,1.2495782186761062e-09,8.977174559277046e-10,
maze,21,maze_21,0.1,sparse_vectorized_vi,4,maze_21|0.1|4,node003,199,128,25472,101888,0.006770291016437113,3.6564529182214756e-11,7.363709642049798e-11,7.363709642049798e-11,
maze,21,maze_21,0.1,gauss_seidel_vi,4,maze_21|0.1|4,node003,199,101,20099,80396,0.09494658000767231,1.623945422579709e-11,2.0676793610618915e-11,2.0676793610618915e-11,
maze,21,maze_21,0.1,prioritized_sweeping,4,maze_21|0.1|4,node003,199,67084,67084,1565976,2.221779023995623,9.177081317091051e-11,1.2495782186761062e-09,8.977174559277046e-10,
maze,31,maze_31,0.0,sparse_vectorized_vi,0,maze_31|0.0|0,node001,449,153,68697,274788,0.009186677983962,0.0,0.0,0.0,
maze,31,maze_31,0.0,gauss_seidel_vi,0,maze_31|0.0|0,node001,449,153,68697,274788,0.34067414898891,0.0,0.0,0.0,
maze,31,maze_31,0.0,prioritized_sweeping,0,maze_31|0.0|0,node001,449,35000,35000,560000,0.7373270330717787,0.0,0.0,0.0,
maze,31,maze_31,0.0,sparse_vectorized_vi,1,maze_31|0.0|1,node005,449,153,68697,274788,0.009721923037432134,0.0,0.0,0.0,
maze,31,maze_31,0.0,gauss_seidel_vi,1,maze_31|0.0|1,node005,449,153,68697,274788,0.3317789160646498,0.0,0.0,0.0,
maze,31,maze_31,0.0,prioritized_sweeping,1,maze_31|0.0|1,node005,449,35000,35000,560000,0.704357975977473,0.0,0.0,0.0,
maze,31,maze_31,0.0,sparse_vectorized_vi,2,maze_31|0.0|2,node002,449,153,68697,274788,0.00903156097047031,0.0,0.0,0.0,
maze,31,maze_31,0.0,gauss_seidel_vi,2,maze_31|0.0|2,node002,449,153,68697,274788,0.3290949879446998,0.0,0.0,0.0,
maze,31,maze_31,0.0,prioritized_sweeping,2,maze_31|0.0|2,node002,449,35000,35000,560000,0.7076639829901978,0.0,0.0,0.0,
maze,31,maze_31,0.0,sparse_vectorized_vi,3,maze_31|0.0|3,node006,449,153,68697,274788,0.008916265098378062,0.0,0.0,0.0,
maze,31,maze_31,0.0,gauss_seidel_vi,3,maze_31|0.0|3,node006,449,153,68697,274788,0.3425286879064515,0.0,0.0,0.0,
maze,31,maze_31,0.0,prioritized_sweeping,3,maze_31|0.0|3,node006,449,35000,35000,560000,0.7247302230680361,0.0,0.0,0.0,
maze,31,maze_31,0.0,sparse_vectorized_vi,4,maze_31|0.0|4,node001,449,153,68697,274788,0.008753789938054979,0.0,0.0,0.0,
maze,31,maze_31,0.0,gauss_seidel_vi,4,maze_31|0.0|4,node001,449,153,68697,274788,0.32046998501755297,0.0,0.0,0.0,
maze,31,maze_31,0.0,prioritized_sweeping,4,maze_31|0.0|4,node001,449,35000,35000,560000,0.702578678028658,0.0,0.0,0.0,
maze,31,maze_31,0.05,sparse_vectorized_vi,0,maze_31|0.05|0,node006,449,196,88004,352016,0.011058734962716699,2.4428459255432244e-11,4.462208380573429e-11,4.462208380573429e-11,
maze,31,maze_31,0.05,gauss_seidel_vi,0,maze_31|0.05|0,node006,449,171,76779,307116,0.3612826010212302,8.448353128187591e-12,9.677592061052565e-12,9.677592061052565e-12,
maze,31,maze_31,0.05,prioritized_sweeping,0,maze_31|0.05|0,node006,449,262320,262320,6073944,9.059176889946684,6.252065531953122e-11,9.767511244263005e-10,4.913189854960365e-10,
maze,31,maze_31,0.05,sparse_vectorized_vi,1,maze_31|0.05|1,node003,449,196,88004,352016,0.012118864920921624,2.4428459255432244e-11,4.462208380573429e-11,4.462208380573429e-11,
maze,31,maze_31,0.05,gauss_seidel_vi,1,maze_31|0.05|1,node003,449,171,76779,307116,0.38103482604492456,8.448353128187591e-12,9.677592061052565e-12,9.677592061052565e-12,
maze,31,maze_31,0.05,prioritized_sweeping,1,maze_31|0.05|1,node003,449,262320,262320,6073944,10.116667650989257,6.252065531953122e-11,9.767511244263005e-10,4.913189854960365e-10,
maze,31,maze_31,0.05,sparse_vectorized_vi,2,maze_31|0.05|2,node001,449,196,88004,352016,0.011745924013666809,2.4428459255432244e-11,4.462208380573429e-11,4.462208380573429e-11,
maze,31,maze_31,0.05,gauss_seidel_vi,2,maze_31|0.05|2,node001,449,171,76779,307116,0.3820669000269845,8.448353128187591e-12,9.677592061052565e-12,9.677592061052565e-12,
maze,31,maze_31,0.05,prioritized_sweeping,2,maze_31|0.05|2,node001,449,262320,262320,6073944,10.188135912991129,6.252065531953122e-11,9.767511244263005e-10,4.913189854960365e-10,
maze,31,maze_31,0.05,sparse_vectorized_vi,3,maze_31|0.05|3,node005,449,196,88004,352016,0.011226595030166209,2.4428459255432244e-11,4.462208380573429e-11,4.462208380573429e-11,
maze,31,maze_31,0.05,gauss_seidel_vi,3,maze_31|0.05|3,node005,449,171,76779,307116,0.3654843589756638,8.448353128187591e-12,9.677592061052565e-12,9.677592061052565e-12,
maze,31,maze_31,0.05,prioritized_sweeping,3,maze_31|0.05|3,node005,449,262320,262320,6073944,9.623157167923637,6.252065531953122e-11,9.767511244263005e-10,4.913189854960365e-10,
maze,31,maze_31,0.05,sparse_vectorized_vi,4,maze_31|0.05|4,node002,449,196,88004,352016,0.01176072598900646,2.4428459255432244e-11,4.462208380573429e-11,4.462208380573429e-11,
maze,31,maze_31,0.05,gauss_seidel_vi,4,maze_31|0.05|4,node002,449,171,76779,307116,0.3780124499462545,8.448353128187591e-12,9.677592061052565e-12,9.677592061052565e-12,
maze,31,maze_31,0.05,prioritized_sweeping,4,maze_31|0.05|4,node002,449,262320,262320,6073944,9.63958110800013,6.252065531953122e-11,9.767511244263005e-10,4.913189854960365e-10,
maze,31,maze_31,0.1,sparse_vectorized_vi,0,maze_31|0.1|0,node005,449,221,99229,396916,0.012469556997530162,5.702105454474804e-11,1.34683375563327e-10,1.34683375563327e-10,
maze,31,maze_31,0.1,gauss_seidel_vi,0,maze_31|0.1|0,node005,449,185,83065,332260,0.3880077739013359,2.4307666990353027e-11,3.317524033263908e-11,3.317524033263908e-11,
maze,31,maze_31,0.1,prioritized_sweeping,0,maze_31|0.1|0,node005,449,319872,319872,7516292,12.25034951698035,4.5066173015584354e-11,1.0342233736082562e-09,7.009717251094116e-10,
maze,31,maze_31,0.1,sparse_vectorized_vi,1,maze_31|0.1|1,node002,449,221,99229,396916,0.013232946977950633,5.702105454474804e-11,1.34683375563327e-10,1.34683375563327e-10,
maze,31,maze_31,0.1,gauss_seidel_vi,1,maze_31|0.1|1,node002,449,185,83065,332260,0.3985638100421056,2.4307666990353027e-11,3.317524033263908e-11,3.317524033263908e-11,
maze,31,maze_31,0.1,prioritized_sweeping,1,maze_31|0.1|1,node002,449,319872,319872,7516292,12.129851022968069,4.5066173015584354e-11,1.0342233736082562e-09,7.009717251094116e-10,
maze,31,maze_31,0.1,sparse_vectorized_vi,2,maze_31|0.1|2,node006,449,221,99229,396916,0.012716626049950719,5.702105454474804e-11,1.34683375563327e-10,1.34683375563327e-10,
maze,31,maze_31,0.1,gauss_seidel_vi,2,maze_31|0.1|2,node006,449,185,83065,332260,0.39286704699043185,2.4307666990353027e-11,3.317524033263908e-11,3.317524033263908e-11,
maze,31,maze_31,0.1,prioritized_sweeping,2,maze_31|0.1|2,node006,449,319872,319872,7516292,11.805793824023567,4.5066173015584354e-11,1.0342233736082562e-09,7.009717251094116e-10,
maze,31,maze_31,0.1,sparse_vectorized_vi,3,maze_31|0.1|3,node003,449,221,99229,396916,0.013302403036504984,5.702105454474804e-11,1.34683375563327e-10,1.34683375563327e-10,
maze,31,maze_31,0.1,gauss_seidel_vi,3,maze_31|0.1|3,node003,449,185,83065,332260,0.4146382510662079,2.4307666990353027e-11,3.317524033263908e-11,3.317524033263908e-11,
maze,31,maze_31,0.1,prioritized_sweeping,3,maze_31|0.1|3,node003,449,319872,319872,7516292,12.599312586011365,4.5066173015584354e-11,1.0342233736082562e-09,7.009717251094116e-10,
maze,31,maze_31,0.1,sparse_vectorized_vi,4,maze_31|0.1|4,node001,449,221,99229,396916,0.013264960958622396,5.702105454474804e-11,1.34683375563327e-10,1.34683375563327e-10,
maze,31,maze_31,0.1,gauss_seidel_vi,4,maze_31|0.1|4,node001,449,185,83065,332260,0.41057374596130103,2.4307666990353027e-11,3.317524033263908e-11,3.317524033263908e-11,
maze,31,maze_31,0.1,prioritized_sweeping,4,maze_31|0.1|4,node001,449,319872,319872,7516292,12.46481934003532,4.5066173015584354e-11,1.0342233736082562e-09,7.009717251094116e-10,
