map_family,map_size,map,method_spec,variant,task_type,task_count,n_states,n_boundary,state_compression_ratio,edge_count,reward_kernel_nnz,continuation_kernel_nnz,certified_kernel_error_bound,goal_option_interface_size,goal_conditioned_options,n_goal_policies,construction_time_sec,kernel_time_sec,task_kernel_time_sec,policy_build_time_sec,batched_event_solve_time_sec,smdp_solve_time_sec,full_total_time_sec,graph_total_time_sec,break_even_num_tasks,amortized_speedup_vs_full_vi,planning_only_speedup_vs_full_vi,start_gap_mean,start_gap_max,boundary_gap_max,full_backup_count,smdp_edge_backup_count,epsilon_opt_empirical
open_room,24,open_room_24,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,10,576,4,144.0,12,2932,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,0.00019124100799672306,0.0,0.0,0.01910698798019439,1.7055109899956733,3.742634736991022,23.0,0.45569795340671115,88.37655471076138,4.452379068352494,9.024871701473614,11.292726980480193,16793856,3552,
open_room,24,open_room_24,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,10,576,4,144.0,12,280,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,3.6379816620028578,0.0,0.0,0.018609858030686155,0.4444222820166033,7.379928028036375,inf,0.06022040869887096,0.1215400406585547,11.338456426030225,19.902918174274916,25.740513519995176,1488384,3492,
open_room,24,open_room_24,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,10,576,4,144.0,16,376,16,0.0,40,40,10,0.009279743011575192,3.7140567649912555,3.9096565520158038,0.11288521502865478,0.1587896749842912,0.007901916978880763,0.4444222820166033,7.640894976997515,175.0,0.0581636422637023,0.11344368834159353,0.17396522594077712,0.46313449525045414,0.46313449525045414,1488384,1744,0.46313449525045414
open_room,24,open_room_24,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,25,576,4,144.0,12,2932,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,0.0004966408887412399,0.0,0.0,0.04963057494023815,4.1453075290773995,3.77346372383181,23.0,1.0985417728802216,82.69574642286291,7.866513651957446,18.378342637411734,23.311894689346815,43213824,8880,
open_room,24,open_room_24,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,25,576,4,144.0,12,2932,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,0.00045917698298580945,0.0,0.0,0.04534809896722436,4.1490630070038605,3.769143783953041,23.0,1.1007972220821898,90.57650604488356,4.209059168872139,9.024871701473614,11.644839448449083,42008832,8760,
open_room,24,open_room_24,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,25,576,4,144.0,12,700,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,9.513672072003828,0.0,0.0,0.051484035968314856,1.0367179970489815,13.288492615974974,inf,0.07801622253246951,0.1083848486471561,12.686778080587802,24.09082945385388,26.574166454869726,3656448,9576,
open_room,24,open_room_24,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,25,576,4,144.0,16,930,16,0.0,100,100,25,0.009279743011575192,3.7140567649912555,10.222570396057563,0.27907674605376087,0.42982157799997367,0.021026111993705854,1.0367179970489815,13.9669330160541,344.0,0.07422660335360241,0.10120644602060822,0.1499103560890935,0.46313449525045414,0.4815860725611074,3656448,4320,0.46313449525045414
open_room,24,open_room_24,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,50,576,4,144.0,12,2932,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,0.0009987409866880625,0.0,0.0,0.10032249381765723,8.340386509109521,3.824657742807176,23.0,2.180688330817268,82.31627383159204,8.732648299681317,21.068906717599113,28.470438342457204,86533632,17820,
open_room,24,open_room_24,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,50,576,4,144.0,12,2932,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,0.000896166980965063,0.0,0.0,0.09149543504463509,8.466993905953132,3.815728110028431,23.0,2.218972018394163,91.64246230525444,4.597488408265218,10.205304133769282,14.842154773368629,84144384,17604,
open_room,24,open_room_24,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,50,576,4,144.0,12,1400,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,19.075577020063065,0.0,0.0,0.09702886390732601,2.1180710079788696,22.89594239197322,inf,0.09250857517537323,0.11047381982382071,12.898198401369493,24.09082945385388,28.46018973702408,7326720,18468,
open_room,24,open_room_24,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,50,576,4,144.0,16,1859,16,0.0,200,200,50,0.009279743011575192,3.7140567649912555,20.52768013710738,0.5716378390789032,0.8804652779654134,0.041746011993382126,2.1180710079788696,24.292762657103594,584.0,0.08718938384554265,0.10297180838326234,0.16594842642355112,0.46313449525045414,0.4815860725611074,7326720,8672,0.46313449525045414
open_room,24,open_room_24,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,100,576,4,144.0,12,2932,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,0.0025201319076586515,0.0,0.0,0.22324906589346938,17.421570598962717,3.9491057058039587,22.0,4.4115229869280075,77.16540063321105,8.80554931048133,21.068906717599113,28.470438342457207,173035008,35676,
open_room,24,open_room_24,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,100,576,4,144.0,12,2932,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,0.0022749749768991023,0.0,0.0,0.21849830515566282,17.782351852743886,3.9441097881353926,22.0,4.5085843974821564,80.54576098188416,4.650469898386535,10.205304133769282,14.842154773368629,168228864,34812,
open_room,24,open_room_24,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,100,576,4,144.0,12,2800,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,44.786445611243835,0.0,0.0,0.2312702418421395,5.034178573958343,48.741052361088805,inf,0.1032841584269373,0.11182661044792322,13.807595014016735,27.877863047648223,29.398945647045686,14678784,37680,
open_room,24,open_room_24,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,100,576,4,144.0,16,3723,16,0.0,400,400,100,0.009279743011575192,3.7140567649912555,48.17931320128264,1.3382286510895938,2.0546389389492106,0.09321522698155604,5.034178573958343,51.995864936267026,1051.0,0.09681882549946798,0.10428661472413708,0.16933760676218498,0.46313449525045414,0.4815860725611074,14678784,17280,0.46313449525045414
open_room,32,open_room_32,endpoints,fixed_B_edge_reward_kernel,additive_sparse,1,1024,2,512.0,2,950,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,2.015699283219874e-05,0.0,0.0,0.0004289089993108064,0.2571132119919639,0.7368048579664901,3.0,0.3489569988742629,572.5510648557109,2.570579025722112,2.570579025722112,13.82943458261872,3084288,24,
open_room,32,open_room_32,endpoints,fixed_B_edge_reward_kernel,additive_dense,1,1024,2,512.0,2,950,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,2.3868022253736854e-05,0.0,0.0,0.0003673320170491934,0.2612469049927313,0.73674699201365,3.0,0.3545951430065575,667.8089947491844,1.7668944692566046,1.7668944692566046,6.161978044913082,2994176,22,
open_room,32,open_room_32,endpoints,fixed_B_event_hit_kernel,terminal_goal,1,1024,2,512.0,2,4,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,0.33220576401799917,0.0,0.0,0.0004468840197660029,0.10997282000607811,1.0690084400121123,inf,0.10287366861652848,0.33059355052418876,5.268815690601205,5.268815690601205,28.35252508533033,368640,30,
open_room,32,open_room_32,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,1,1024,2,512.0,4,9,2,0.0,2,2,1,0.0002981509896926582,0.7360576409846544,0.43969319402822293,0.025178628013236448,0.08230880199698731,0.000490307022118941,0.10997282000607811,1.176539293024689,11.0,0.09347143836000248,0.24983403454165584,0.14972532501793978,0.14972532501793978,0.14972532501793978,368640,40,0.14972532501793978
open_room,32,open_room_32,endpoints,fixed_B_edge_reward_kernel,additive_sparse,5,1024,2,512.0,2,950,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,6.107898661866784e-05,0.0,0.0,0.0021401760168373585,1.2602197130036075,0.7385570469778031,3.0,1.7063268411837151,572.500555830665,6.803517057481509,12.798415211797256,13.82943458261872,15470592,120,
open_room,32,open_room_32,endpoints,fixed_B_edge_reward_kernel,additive_dense,5,1024,2,512.0,2,950,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,8.177000563591719e-05,0.0,0.0,0.002445675985654816,1.240585869003553,0.7388832379656378,3.0,1.679001234916696,490.8456494336412,3.6702314663470488,5.635661613765443,6.161978044913082,14999552,118,
open_room,32,open_room_32,endpoints,fixed_B_event_hit_kernel,terminal_goal,5,1024,2,512.0,2,20,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,1.4056502940075006,0.0,0.0,0.0022858569864183664,0.39012516697403044,2.144291942968266,inf,0.18193659135518375,0.2770900986515797,9.498453535505769,18.664739890977945,28.35252508533033,1630208,144,
open_room,32,open_room_32,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,5,1024,2,512.0,4,41,2,0.0,10,10,5,0.0002981509896926582,0.7360576409846544,1.889340357040055,0.0825264910236001,0.40116357200895436,0.002358179015573114,0.39012516697403044,2.6280543280299753,34.0,0.1484463859110833,0.20623009403362896,0.19632714277423843,0.3449683751131012,0.47656105723497433,1630208,200,0.3449683751131012
open_room,32,open_room_32,endpoints,fixed_B_edge_reward_kernel,additive_sparse,10,1024,2,512.0,2,950,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,0.00012249592691659927,0.0,0.0,0.004488270060392097,2.577568404027261,0.7409665579616558,3.0,3.4786568655918306,559.0325796455759,9.126874451219646,24.522754499405647,24.522754499405647,30740480,240,
open_room,32,open_room_32,endpoints,fixed_B_edge_reward_kernel,additive_dense,10,1024,2,512.0,2,950,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,0.0001354029809590429,0.0,0.0,0.00499217095784843,2.4781911880127154,0.7414833659131546,3.0,3.3422073939052748,483.30676799349516,4.669512950382032,11.363478090516754,11.363478090516754,29962240,238,
open_room,32,open_room_32,endpoints,fixed_B_event_hit_kernel,terminal_goal,10,1024,2,512.0,2,40,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,2.899237122037448,0.0,0.0,0.005193563993088901,0.7463581769843586,3.640786478004884,inf,0.20499916199242635,0.25697228051408605,13.571886093261721,27.345227793888128,28.35252508533033,3452928,270,
open_room,32,open_room_32,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,10,1024,2,512.0,4,82,2,0.0,20,20,10,0.0002981509896926582,0.7360576409846544,3.9871035730757285,0.1851994060270954,0.9026670450111851,0.004855348961427808,0.7463581769843586,4.728314714011503,64.0,0.15784866746975648,0.1869653950756289,0.19786865164892262,0.5018285435423309,0.5018285435423309,3452928,404,0.5018285435423309
open_room,32,open_room_32,endpoints,fixed_B_edge_reward_kernel,additive_sparse,25,1024,2,512.0,2,950,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,0.0003252049209550023,0.0,0.0,0.01142521807923913,6.336260415031575,0.7481062149745412,3.0,8.469733693159071,539.2367930011449,7.970125321937275,24.522754499405647,26.20335882596416,77164544,600,
open_room,32,open_room_32,endpoints,fixed_B_edge_reward_kernel,additive_dense,25,1024,2,512.0,2,950,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,0.0003273579350207001,0.0,0.0,0.012028738943627104,6.237169017986162,0.7487118888529949,3.0,8.330532893689353,504.78472929136905,4.264496682766287,11.363478090516754,14.187873998126204,74989568,594,
open_room,32,open_room_32,endpoints,fixed_B_event_hit_kernel,terminal_goal,25,1024,2,512.0,2,100,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,7.131297289044596,0.0,0.0,0.01361734198872,1.785473784984788,7.881270423007663,inf,0.2265464435495683,0.2498943482445175,11.598078758377481,27.345227793888128,28.35252508533033,8187904,674,
open_room,32,open_room_32,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,25,1024,2,512.0,4,202,2,0.0,50,50,25,0.0002981509896926582,0.7360576409846544,9.836918238957878,0.4582456879725214,2.2473752619407605,0.011442628834629431,1.785473784984788,10.584716659766855,150.0,0.16868413604036103,0.181296543552125,0.1610891777281654,0.5018285435423309,0.5018285435423309,8187904,1008,0.5018285435423309
open_room,32,open_room_32,endpoints,fixed_B_edge_reward_kernel,additive_sparse,50,1024,2,512.0,2,950,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,0.0006245549593586475,0.0,0.0,0.022568148095160723,12.859433993027778,0.7595484950288665,3.0,16.930365970298,554.460338788409,8.25559114386008,27.086523348087532,28.961142150121873,154234880,1202,
open_room,32,open_room_32,endpoints,fixed_B_edge_reward_kernel,additive_dense,50,1024,2,512.0,2,950,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,0.0006187417602632195,0.0,0.0,0.023267906944965944,12.3753316620423,0.7602424406795762,3.0,16.27813839356306,518.0857228972914,4.453403445064338,13.359683927575855,14.489677562218427,149958656,1188,
open_room,32,open_room_32,endpoints,fixed_B_event_hit_kernel,terminal_goal,50,1024,2,512.0,2,200,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,14.26884505408816,0.0,0.0,0.025290472083725035,3.5448260509583633,15.030491318146233,inf,0.2358423271685546,0.24799163576334887,11.557592217162313,27.572779201946286,28.35252508533033,16576512,1320,
open_room,32,open_room_32,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,50,1024,2,512.0,4,403,2,0.0,100,100,50,0.0002981509896926582,0.7360576409846544,19.628085024043685,0.8501113669772167,4.509128602978308,0.02248185285134241,3.5448260509583633,20.386922668869374,290.0,0.17387744626957735,0.18039306820844644,0.16686112285452212,0.5018285435423309,0.5018285435423309,16576512,2016,0.5018285435423309
open_room,32,open_room_32,endpoints,fixed_B_edge_reward_kernel,additive_sparse,100,1024,2,512.0,2,950,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,0.001380431727739051,0.0,0.0,0.04810459219152108,26.463188182009617,0.7858408158936072,3.0,33.67499835436442,534.771655868794,7.662254303060182,27.086523348087532,28.961142150121873,308449280,2406,
open_room,32,open_room_32,endpoints,fixed_B_edge_reward_kernel,additive_dense,100,1024,2,512.0,2,950,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,0.001297987881116569,0.0,0.0,0.04779209505068138,25.370933057914954,0.785445874906145,3.0,32.30131301020149,516.8240007490598,4.169744398904839,13.359683927575855,14.489677562218427,299651072,2368,
open_room,32,open_room_32,endpoints,fixed_B_event_hit_kernel,terminal_goal,100,1024,2,512.0,2,400,2,0.0,0,0,0,0.0002981509896926582,0.7360576409846544,29.202666771045187,0.0,0.0,0.05390405195066705,7.209589670004789,29.9929266149702,inf,0.24037633147831283,0.24642634003907268,11.680872285936752,30.142352803009377,30.142352803009377,32526336,2708,
open_room,32,open_room_32,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,100,1024,2,512.0,4,806,2,0.0,200,200,100,0.0002981509896926582,0.7360576409846544,40.32940989994677,1.780400170944631,9.34634295795695,0.04640161694260314,7.209589670004789,41.11216730886372,574.0,0.1753638920527163,0.1785620994141254,0.1683581003237904,0.5018285435423309,0.5042526367684275,32526336,4032,0.5018285435423309
open_room,32,open_room_32,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,1,1024,4,256.0,12,4132,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,5.4913980420678854e-05,0.0,0.0,0.0023194609966594726,0.3033467379864305,5.53819514499628,19.0,0.054773573347357066,127.7585642177994,3.5578056528626543,3.5578056528626543,10.02559895475201,3096576,264,
open_room,32,open_room_32,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,1,1024,4,256.0,12,4132,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,8.377700578421354e-05,0.0,0.0,0.0017532460042275488,0.2870568270154763,5.5376577930292115,20.0,0.05183722753269851,156.26196593674584,2.1231691466083813,2.1231691466083813,5.235957317398925,2998272,264,
open_room,32,open_room_32,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,1,1024,4,256.0,12,28,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,2.6740095440181904,0.0,0.0,0.0015559530002065003,0.1368147009925451,8.211386267037597,inf,0.016661583871867162,0.05113487266337117,7.26098257525306,7.26098257525306,20.490871974115763,319488,324,
open_room,32,open_room_32,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,1,1024,4,256.0,16,36,16,0.0,4,4,1,0.02940632399986498,5.506414446019335,2.8533036400331184,0.02895699700457044,0.15033709901035763,0.0007451850106008351,0.1368147009925451,8.389869595062919,62.0,0.01630713081321964,0.047937056924893126,0.23426654756703869,0.23426654756703869,0.32230040158995976,319488,176,0.23426654756703869
open_room,32,open_room_32,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,5,1024,4,256.0,12,4132,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,0.0003314029600005597,0.0,0.0,0.009020362980663776,1.5595786339836195,5.545172535959864,18.0,0.28124979409926654,166.7683562525977,5.592994360407752,11.399661583430241,11.399661583430241,15388672,1320,
open_room,32,open_room_32,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,5,1024,4,256.0,12,4132,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,0.0002956600219476968,0.0,0.0,0.009116186964092776,1.4444877380155958,5.54523261700524,20.0,0.2604918202323686,153.47548044055975,3.0484531254605773,5.649008321200677,5.649008321200677,14909440,1332,
open_room,32,open_room_32,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,5,1024,4,256.0,12,140,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,10.496791926969308,0.0,0.0,0.008986199973151088,0.5527381529973354,16.04159889696166,inf,0.034456549908003634,0.05261277616170266,11.402536754388557,23.318625785831756,23.318625785831756,1613824,1608,
open_room,32,open_room_32,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,5,1024,4,256.0,16,184,16,0.0,20,20,5,0.02940632399986498,5.506414446019335,11.173842501943,0.11966472497442737,0.5573858499992639,0.005905942001845688,0.5527381529973354,16.715569213964045,153.0,0.033067264771072385,0.04944101880008834,0.16133996632138975,0.31536733572221465,0.43881591676711373,1613824,880,0.31536733572221465
open_room,32,open_room_32,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,10,1024,4,256.0,12,4132,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,0.0006756709481123835,0.0,0.0,0.018581988028017804,3.125627804955002,5.55507842899533,18.0,0.5626613278114042,162.30569919371865,6.0859999299281125,11.399661583430241,18.464389722752983,30871552,2652,
open_room,32,open_room_32,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,10,1024,4,256.0,12,4132,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,0.0005407570279203355,0.0,0.0,0.01767832098994404,3.037607257021591,5.554039848037064,19.0,0.546918520596347,166.72672755685673,3.3347242366301644,5.649008321200677,9.425152721453065,29929472,2628,
open_room,32,open_room_32,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,10,1024,4,256.0,12,280,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,20.67437311494723,0.0,0.0,0.018494290998205543,1.073890343977837,26.228688175964635,inf,0.04094334938801572,0.051896642592378896,11.043076783549603,23.318625785831756,23.318625785831756,3198976,2952,
open_room,32,open_room_32,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,10,1024,4,256.0,16,370,16,0.0,40,40,10,0.02940632399986498,5.506414446019335,22.134269485948607,0.25078820396447554,1.2091081670369022,0.011322310951072723,1.073890343977837,27.68141256691888,261.0,0.038794636703663274,0.04849228477733336,0.12582299394183655,0.31536733572221465,0.43881591676711373,3198976,1776,0.31536733572221465
open_room,32,open_room_32,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,25,1024,4,256.0,12,4132,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,0.0017967949679587036,0.0,0.0,0.04711528803454712,7.958138657908421,5.5847328530217055,18.0,1.424981080984482,162.70291857128055,6.827101309465747,27.791708006680736,27.791708006680736,77082624,6636,
open_room,32,open_room_32,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,25,1024,4,256.0,12,4132,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,0.0013110839645378292,0.0,0.0,0.04752613601158373,7.689264931977959,5.584657989995321,19.0,1.376855117314785,157.44681895770364,3.6510345760810226,12.38660233487454,12.38660233487454,74903552,6516,
open_room,32,open_room_32,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,25,1024,4,256.0,12,700,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,53.13559235489811,0.0,0.0,0.04680720795295201,2.7203490929387044,58.71822033287026,inf,0.046328875049638764,0.05115130410247456,10.928407145255665,23.318625785831756,28.887335066616657,8069120,7512,
open_room,32,open_room_32,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,25,1024,4,256.0,16,928,16,0.0,100,100,25,0.02940632399986498,5.506414446019335,56.7987728829321,0.6335294989985414,3.029651029035449,0.028357494971714914,2.7203490929387044,62.36295114792301,579.0,0.04362123733506645,0.04787060467154017,0.14775250591451436,0.4994903275560034,0.504252636769742,8069120,4384,0.4994903275560034
open_room,32,open_room_32,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,50,1024,4,256.0,12,4132,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,0.0036749579885508865,0.0,0.0,0.10028456003055908,15.905538707826054,5.63978028803831,18.0,2.820240841927992,152.9974264107523,6.719256991068647,27.791708006680736,28.612634221222883,154378240,13308,
open_room,32,open_room_32,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,50,1024,4,256.0,12,4132,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,0.002540020883316174,0.0,0.0,0.09553003998007625,15.50118679596926,5.633890830882592,18.0,2.7514176723124186,158.0623756067795,3.615937021500734,12.38660233487454,13.59007949366579,149868544,13140,
open_room,32,open_room_32,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,50,1024,4,256.0,12,1400,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,102.47015763699892,0.0,0.0,0.09570673009147868,5.347934291872662,108.1016851371096,inf,0.04947133141439625,0.052141463681640035,11.184836117953648,23.318625785831756,28.887335066616657,16048128,14712,
open_room,32,open_room_32,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,50,1024,4,256.0,16,1856,16,0.0,200,200,50,0.02940632399986498,5.506414446019335,109.71567986198352,1.3180327010923065,5.927489523892291,0.055779132002498955,5.347934291872662,115.30727976400522,1089.0,0.04637984958814451,0.04871880487773835,0.17170859179906434,0.4994903275560034,0.504252636769742,16048128,8736,0.4994903275560034
open_room,32,open_room_32,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,100,1024,4,256.0,12,4132,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,0.007709235971560702,0.0,0.0,0.1938944279390853,31.394393706694245,5.737424433929846,18.0,5.471861820268136,155.72332911870464,7.273400010712342,27.791708006680736,28.612634221222883,308756480,26652,
open_room,32,open_room_32,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,100,1024,4,256.0,12,4132,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,0.004902691056486219,0.0,0.0,0.18820329997106455,31.14623407498584,5.7289267610467505,18.0,5.436661241117876,161.29087403892174,3.9218831741599645,12.38660233487454,13.59007949366579,299634688,26280,
open_room,32,open_room_32,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,100,1024,4,256.0,12,2800,16,0.0,0,0,0,0.02940632399986498,5.506414446019335,202.36076196210342,0.0,0.0,0.1909559819032438,10.571531279943883,208.08753871402587,inf,0.05080328858362013,0.05219176310746609,11.211159606526323,26.105904526800245,28.887335066616657,31911936,28512,
open_room,32,open_room_32,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,100,1024,4,256.0,16,3694,16,0.0,400,400,100,0.02940632399986498,5.506414446019335,216.4607027490274,2.6250879130966496,11.47485287382733,0.10994366690283641,10.571531279943883,222.10646718594944,2123.0,0.047596683761096006,0.0488133154464569,0.1742142946481777,0.4994903275560034,0.504639757241506,31911936,17392,0.4994903275560034
four_rooms,21,four_rooms_21,endpoints,fixed_B_edge_reward_kernel,additive_sparse,1,404,2,202.0,2,636,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,4.47299680672586e-06,0.0,0.0,0.0005803810199722648,0.19535575897316448,0.13143121500615962,1.0,1.486372616763902,334.02482220958586,13.384046759848847,13.384046759848847,13.384046759848847,1221696,36,
four_rooms,21,four_rooms_21,endpoints,fixed_B_edge_reward_kernel,additive_dense,1,404,2,202.0,2,636,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,5.840993253514171e-06,0.0,0.0,0.0005103640141896904,0.1787053469743114,0.13136256599682383,1.0,1.3603978090579645,346.1906498339683,7.071563428868027,7.071563428868027,7.071563428868027,1181296,34,
four_rooms,21,four_rooms_21,endpoints,fixed_B_event_hit_kernel,terminal_goal,1,404,2,202.0,2,4,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,0.023344460991211236,0.0,0.0,0.0006293519982136786,0.025634423014707863,0.15482017397880554,79.0,0.16557546962979866,1.0692676640972991,27.441865011460195,27.441865011460195,27.441865011460195,103424,44,
four_rooms,21,four_rooms_21,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,1,404,2,202.0,4,9,2,0.0,2,2,1,6.238700007088482e-05,0.13078397398930974,0.03298498099320568,0.0043146139942109585,0.0053259060077834874,0.0003505389904603362,0.025634423014707863,0.16418188097304665,7.0,0.156134299733819,0.768982245582742,0.04392087955908153,0.04392087955908153,0.13047391625429938,103424,40,0.04392087955908153
four_rooms,21,four_rooms_21,endpoints,fixed_B_edge_reward_kernel,additive_sparse,5,404,2,202.0,2,636,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,2.742104697972536e-05,0.0,0.0,0.0026630360225681216,0.8926079349766951,0.13353681805892847,1.0,6.684358276253041,331.7681389826841,9.998050650220545,13.384046759848847,13.384046759848847,6058384,180,
four_rooms,21,four_rooms_21,endpoints,fixed_B_edge_reward_kernel,additive_dense,5,404,2,202.0,2,636,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,2.822797978296876e-05,0.0,0.0,0.002718132018344477,0.8496831429074518,0.13359272098750807,1.0,6.360250293778384,309.3852020444488,5.517266001682674,7.071563428868027,7.071563428868027,5877392,180,
four_rooms,21,four_rooms_21,endpoints,fixed_B_event_hit_kernel,terminal_goal,5,404,2,202.0,2,20,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,0.14040964300511405,0.0,0.0,0.0023225050244946033,0.11850527601200156,0.2735785090189893,inf,0.4331673435787897,0.8302633824821202,15.862436876350921,27.441865011460195,27.441865011460195,468640,164,
four_rooms,21,four_rooms_21,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,5,404,2,202.0,4,41,2,0.0,10,10,5,6.238700007088482e-05,0.13078397398930974,0.20129746902966872,0.02702585601946339,0.03386197000509128,0.0016875269648153335,0.11850527601200156,0.3338313569838647,15.0,0.3549854545800782,0.5838129829813719,0.10928560963820928,0.21845752710708055,0.21845752710708055,468640,200,0.21845752710708055
four_rooms,21,four_rooms_21,endpoints,fixed_B_edge_reward_kernel,additive_sparse,10,404,2,202.0,2,636,2,0.0,0,0,0,6.238700007088482e-05,0.13078397398930974,6.435503019019961e-05,0.0,0.0,0.005264851031824946,1.8321794589573983,0.13617556705139577,1.0,13.454538862069816,343.7997025516765,11.7049665424236,17.24092337289788,21.609972748696144,12162016,360,
