option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,reward,map,slip,step
fb_004_to_001,78,"(7, 17)",47,"(5, 7)",16.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,3.1473719468880774,77,"(7, 16)",0.9525876206932292,-10.625638240795471,maze,0.05,5
fb_005_to_001,79,"(7, 18)",47,"(5, 7)",17.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,5
fb_006_to_001,80,"(7, 19)",47,"(5, 7)",18.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,5
fb_000_to_002,0,"(1, 1)",63,"(6, 19)",35.0,True,True,0.999999999999997,0.0,0.0,,,0.0,0.6769809838701666,56,"(5, 18)",0.34124971667138465,-22.6736418430523,maze,0.05,5
fb_001_to_002,47,"(5, 7)",63,"(6, 19)",19.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,0.023701589576649452,52,"(5, 13)",0.013293185428983603,-4.220100561323965,maze,0.05,5
fb_003_to_002,71,"(7, 9)",63,"(6, 19)",15.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,3.3848617076512237,72,"(7, 10)",0.9394822671029072,-10.799281601741027,maze,0.05,5
fb_004_to_002,78,"(7, 17)",63,"(6, 19)",3.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.016712063546432204,77,"(7, 16)",0.01671206352125731,-1.068545508294254,maze,0.05,5
fb_005_to_002,79,"(7, 18)",63,"(6, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,5
fb_006_to_002,80,"(7, 19)",63,"(6, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,5
fb_000_to_003,0,"(1, 1)",71,"(7, 9)",22.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,3.0584145748983127e-27,,,0.0,-14.790334397191911,maze,0.05,5
fb_001_to_003,47,"(5, 7)",71,"(7, 9)",4.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,5.7081666091605507e-11,52,"(5, 13)",2.2092807241913494e-11,-4.089202414737371,maze,0.05,5
fb_002_to_003,63,"(6, 19)",71,"(7, 9)",15.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,5
fb_004_to_003,78,"(7, 17)",71,"(7, 9)",12.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,3.183387313052559,77,"(7, 16)",0.9525876207116669,-10.603628328221355,maze,0.05,5
fb_005_to_003,79,"(7, 18)",71,"(7, 9)",13.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,5
fb_006_to_003,80,"(7, 19)",71,"(7, 9)",14.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,5
fb_000_to_004,0,"(1, 1)",78,"(7, 17)",34.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,3.597448808944409e-06,56,"(5, 18)",1.8133868100311779e-06,-14.79035870902219,maze,0.05,5
fb_001_to_004,47,"(5, 7)",78,"(7, 17)",16.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,0.023701589576649452,52,"(5, 13)",0.013293185428983603,-4.220100561323965,maze,0.05,5
fb_002_to_004,63,"(6, 19)",78,"(7, 17)",3.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,5
fb_003_to_004,71,"(7, 9)",78,"(7, 17)",12.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,3.3848617076512237,72,"(7, 10)",0.9394822671029072,-10.799281601741027,maze,0.05,5
fb_005_to_004,79,"(7, 18)",78,"(7, 17)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,5
fb_006_to_004,80,"(7, 19)",78,"(7, 17)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,5
fb_000_to_005,0,"(1, 1)",79,"(7, 18)",35.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,0.00020505458210983124,56,"(5, 18)",0.00010336304817177713,-14.792030767544135,maze,0.05,5
fb_001_to_005,47,"(5, 7)",79,"(7, 18)",17.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,0.023701589576649452,52,"(5, 13)",0.013293185428983603,-4.220100561323965,maze,0.05,5
fb_002_to_005,63,"(6, 19)",79,"(7, 18)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,5
fb_003_to_005,71,"(7, 9)",79,"(7, 18)",13.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,3.3848617076512237,72,"(7, 10)",0.9394822671029072,-10.799281601741027,maze,0.05,5
fb_004_to_005,78,"(7, 17)",79,"(7, 18)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.016712063546432204,77,"(7, 16)",0.01671206352125731,-1.068545508294254,maze,0.05,5
fb_006_to_005,80,"(7, 19)",79,"(7, 18)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,5
fb_000_to_006,0,"(1, 1)",80,"(7, 19)",36.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,0.011688111180260384,56,"(5, 18)",0.005891693745791298,-14.905923539206212,maze,0.05,5
fb_001_to_006,47,"(5, 7)",80,"(7, 19)",18.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,0.023701589576649452,52,"(5, 13)",0.013293185428983603,-4.220100561323965,maze,0.05,5
fb_002_to_006,63,"(6, 19)",80,"(7, 19)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,5
fb_003_to_006,71,"(7, 9)",80,"(7, 19)",14.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,3.3848617076512237,72,"(7, 10)",0.9394822671029072,-10.799281601741027,maze,0.05,5
fb_004_to_006,78,"(7, 17)",80,"(7, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.016712063546432204,77,"(7, 16)",0.01671206352125731,-1.068545508294254,maze,0.05,5
fb_005_to_006,79,"(7, 18)",80,"(7, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,5
fb_001_to_000,47,"(5, 7)",0,"(1, 1)",18.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,3.8174767469903286e-18,,,0.0,-14.800590136466184,maze,0.05,6
fb_002_to_000,63,"(6, 19)",0,"(1, 1)",35.0,True,True,0.9999999999999969,0.0,0.0,,,0.0,1.9061865493356955,57,"(5, 19)",0.9841354253426163,-22.285547130553184,maze,0.05,6
fb_003_to_000,71,"(7, 9)",0,"(1, 1)",22.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,-3.9879228539799176,maze,0.05,6
fb_004_to_000,72,"(7, 10)",0,"(1, 1)",23.0,True,True,1.0,0.0,0.0,,,0.0,0.0002752918674833364,74,"(7, 12)",0.0002752904089318409,-1.0685455083527617,maze,0.05,6
fb_005_to_000,78,"(7, 17)",0,"(1, 1)",34.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,2.5020004644250196,77,"(7, 16)",0.9525876206932292,-9.903472493290856,maze,0.05,6
fb_006_to_000,79,"(7, 18)",0,"(1, 1)",35.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,6
fb_007_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,6
fb_000_to_001,0,"(1, 1)",47,"(5, 7)",18.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,2.8973231197101174e-34,,,0.0,-14.790334397191911,maze,0.05,6
fb_002_to_001,63,"(6, 19)",47,"(5, 7)",19.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,6
fb_003_to_001,71,"(7, 9)",47,"(5, 7)",4.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,-3.9879228539799176,maze,0.05,6
fb_004_to_001,72,"(7, 10)",47,"(5, 7)",5.0,True,True,1.0,0.0,0.0,,,0.0,0.0002752918674833364,74,"(7, 12)",0.0002752904089318409,-1.0685455083527617,maze,0.05,6
fb_005_to_001,78,"(7, 17)",47,"(5, 7)",16.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,2.5020004644250196,77,"(7, 16)",0.9525876206932292,-9.903472493290856,maze,0.05,6
fb_006_to_001,79,"(7, 18)",47,"(5, 7)",17.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,6
fb_007_to_001,80,"(7, 19)",47,"(5, 7)",18.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,6
fb_000_to_002,0,"(1, 1)",63,"(6, 19)",35.0,True,True,0.999999999999997,0.0,0.0,,,0.0,0.6769809838701666,56,"(5, 18)",0.34124971667138465,-22.6736418430523,maze,0.05,6
fb_001_to_002,47,"(5, 7)",63,"(6, 19)",19.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.023701589516192594,52,"(5, 13)",0.013293185413304643,-4.220100561150483,maze,0.05,6
fb_003_to_002,71,"(7, 9)",63,"(6, 19)",15.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,-1.0685450984418963,maze,0.05,6
fb_004_to_002,72,"(7, 10)",63,"(6, 19)",14.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,2.484839587389243,74,"(7, 12)",0.8944186027112421,-9.869612189410569,maze,0.05,6
fb_005_to_002,78,"(7, 17)",63,"(6, 19)",3.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.016712063546432204,77,"(7, 16)",0.01671206352125731,-1.068545508294254,maze,0.05,6
fb_006_to_002,79,"(7, 18)",63,"(6, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,6
fb_007_to_002,80,"(7, 19)",63,"(6, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,6
fb_000_to_003,0,"(1, 1)",71,"(7, 9)",22.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,3.0584145748983127e-27,,,0.0,-14.790334397191911,maze,0.05,6
fb_001_to_003,47,"(5, 7)",71,"(7, 9)",4.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,4.029692828823361e-11,52,"(5, 13)",2.209280721585561e-11,-4.089202414718589,maze,0.05,6
fb_002_to_003,63,"(6, 19)",71,"(7, 9)",15.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,6
fb_004_to_003,72,"(7, 10)",71,"(7, 9)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0002752919111440608,74,"(7, 12)",0.0002752904286584295,-1.0685455083149702,maze,0.05,6
fb_005_to_003,78,"(7, 17)",71,"(7, 9)",12.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,2.5274255917083823,77,"(7, 16)",0.9525876207116669,-9.869612184567819,maze,0.05,6
fb_006_to_003,79,"(7, 18)",71,"(7, 9)",13.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,6
fb_007_to_003,80,"(7, 19)",71,"(7, 9)",14.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,6
fb_000_to_004,0,"(1, 1)",72,"(7, 10)",23.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,1.743296307692039e-25,,,0.0,-14.790334397191911,maze,0.05,6
fb_001_to_004,47,"(5, 7)",72,"(7, 10)",5.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,4.029692828823361e-11,52,"(5, 13)",2.209280721585561e-11,-4.089202414718589,maze,0.05,6
fb_002_to_004,63,"(6, 19)",72,"(7, 10)",14.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,6
fb_003_to_004,71,"(7, 9)",72,"(7, 10)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,-1.0685450984418963,maze,0.05,6
fb_005_to_004,78,"(7, 17)",72,"(7, 10)",11.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,2.5274255917083823,77,"(7, 16)",0.9525876207116669,-9.869612184567819,maze,0.05,6
fb_006_to_004,79,"(7, 18)",72,"(7, 10)",12.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,6
fb_007_to_004,80,"(7, 19)",72,"(7, 10)",13.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,6
fb_000_to_005,0,"(1, 1)",78,"(7, 17)",34.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,3.597448808944409e-06,56,"(5, 18)",1.8133868100311779e-06,-14.79035870902219,maze,0.05,6
fb_001_to_005,47,"(5, 7)",78,"(7, 17)",16.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.023701589516192594,52,"(5, 13)",0.013293185413304643,-4.220100561150483,maze,0.05,6
fb_002_to_005,63,"(6, 19)",78,"(7, 17)",3.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,6
fb_003_to_005,71,"(7, 9)",78,"(7, 17)",12.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,-1.0685450984418963,maze,0.05,6
fb_004_to_005,72,"(7, 10)",78,"(7, 17)",11.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,2.484839587389243,74,"(7, 12)",0.8944186027112421,-9.869612189410569,maze,0.05,6
fb_006_to_005,79,"(7, 18)",78,"(7, 17)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,6
fb_007_to_005,80,"(7, 19)",78,"(7, 17)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,6
fb_000_to_006,0,"(1, 1)",79,"(7, 18)",35.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,0.00020505458210983124,56,"(5, 18)",0.00010336304817177713,-14.792030767544135,maze,0.05,6
fb_001_to_006,47,"(5, 7)",79,"(7, 18)",17.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.023701589516192594,52,"(5, 13)",0.013293185413304643,-4.220100561150483,maze,0.05,6
fb_002_to_006,63,"(6, 19)",79,"(7, 18)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,6
fb_003_to_006,71,"(7, 9)",79,"(7, 18)",13.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,-1.0685450984418963,maze,0.05,6
fb_004_to_006,72,"(7, 10)",79,"(7, 18)",12.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,2.484839587389243,74,"(7, 12)",0.8944186027112421,-9.869612189410569,maze,0.05,6
fb_005_to_006,78,"(7, 17)",79,"(7, 18)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.016712063546432204,77,"(7, 16)",0.01671206352125731,-1.068545508294254,maze,0.05,6
fb_007_to_006,80,"(7, 19)",79,"(7, 18)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,6
fb_000_to_007,0,"(1, 1)",80,"(7, 19)",36.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,0.011688111180260384,56,"(5, 18)",0.005891693745791298,-14.905923539206212,maze,0.05,6
fb_001_to_007,47,"(5, 7)",80,"(7, 19)",18.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.023701589516192594,52,"(5, 13)",0.013293185413304643,-4.220100561150483,maze,0.05,6
fb_002_to_007,63,"(6, 19)",80,"(7, 19)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,6
fb_003_to_007,71,"(7, 9)",80,"(7, 19)",14.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,-1.0685450984418963,maze,0.05,6
fb_004_to_007,72,"(7, 10)",80,"(7, 19)",13.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,2.484839587389243,74,"(7, 12)",0.8944186027112421,-9.869612189410569,maze,0.05,6
fb_005_to_007,78,"(7, 17)",80,"(7, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.016712063546432204,77,"(7, 16)",0.01671206352125731,-1.068545508294254,maze,0.05,6
fb_006_to_007,79,"(7, 18)",80,"(7, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,6
fb_001_to_000,47,"(5, 7)",0,"(1, 1)",18.0,True,True,0.9999999999999982,0.0,0.0,,,0.0,3.817476739836868e-18,,,0.0,-14.800590136466184,maze,0.05,7
fb_002_to_000,63,"(6, 19)",0,"(1, 1)",35.0,True,True,0.9999999999999971,0.0,0.0,,,0.0,1.9061865493356955,57,"(5, 19)",0.9841354253426163,-22.285547130553184,maze,0.05,7
fb_003_to_000,71,"(7, 9)",0,"(1, 1)",22.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,-3.9879228539799176,maze,0.05,7
fb_004_to_000,72,"(7, 10)",0,"(1, 1)",23.0,True,True,1.0,0.0,0.0,,,0.0,0.0002752918674833315,74,"(7, 12)",0.0002752904089318396,-1.0685455083527617,maze,0.05,7
fb_005_to_000,77,"(7, 16)",0,"(1, 1)",33.0,True,True,0.9999999999999996,0.0,0.0,,,0.0,1.6007263110217989,52,"(5, 13)",0.8775988474116271,-9.146268581907947,maze,0.05,7
fb_006_to_000,78,"(7, 17)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_007_to_000,79,"(7, 18)",0,"(1, 1)",35.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_008_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_000_to_001,0,"(1, 1)",47,"(5, 7)",18.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,2.897323119710117e-34,,,0.0,-14.790334397191911,maze,0.05,7
fb_002_to_001,63,"(6, 19)",47,"(5, 7)",19.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,7
fb_003_to_001,71,"(7, 9)",47,"(5, 7)",4.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,-3.9879228539799176,maze,0.05,7
fb_004_to_001,72,"(7, 10)",47,"(5, 7)",5.0,True,True,1.0,0.0,0.0,,,0.0,0.0002752918674833315,74,"(7, 12)",0.0002752904089318396,-1.0685455083527617,maze,0.05,7
fb_005_to_001,77,"(7, 16)",47,"(5, 7)",15.0,True,True,0.9999999999999996,0.0,0.0,,,0.0,1.6007263110217989,52,"(5, 13)",0.8775988474116271,-9.146268581907947,maze,0.05,7
fb_006_to_001,78,"(7, 17)",47,"(5, 7)",16.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_007_to_001,79,"(7, 18)",47,"(5, 7)",17.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_008_to_001,80,"(7, 19)",47,"(5, 7)",18.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_000_to_002,0,"(1, 1)",63,"(6, 19)",35.0,True,True,0.999999999999997,0.0,0.0,,,0.0,0.6769809838701664,56,"(5, 18)",0.3412497166713846,-22.673641843052295,maze,0.05,7
fb_001_to_002,47,"(5, 7)",63,"(6, 19)",19.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.013293244543343439,52,"(5, 13)",0.013293185397625681,-4.208799484117419,maze,0.05,7
fb_003_to_002,71,"(7, 9)",63,"(6, 19)",15.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,-1.0685450984418963,maze,0.05,7
fb_004_to_002,72,"(7, 10)",63,"(6, 19)",14.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,1.7864184305339825,74,"(7, 12)",0.8944186027112373,-9.11128689218677,maze,0.05,7
fb_005_to_002,77,"(7, 16)",63,"(6, 19)",4.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.4824922254556677e-09,52,"(5, 13)",1.4824856293935508e-09,-1.0685455083149702,maze,0.05,7
fb_006_to_002,78,"(7, 17)",63,"(6, 19)",3.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_007_to_002,79,"(7, 18)",63,"(6, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_008_to_002,80,"(7, 19)",63,"(6, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_000_to_003,0,"(1, 1)",71,"(7, 9)",22.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,3.0584145748983123e-27,,,0.0,-14.790334397191911,maze,0.05,7
fb_001_to_003,47,"(5, 7)",71,"(7, 9)",4.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,4.029692821195502e-11,52,"(5, 13)",2.209280718979773e-11,-4.089202414718589,maze,0.05,7
fb_002_to_003,63,"(6, 19)",71,"(7, 9)",15.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,7
fb_004_to_003,72,"(7, 10)",71,"(7, 9)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.00027529191114405554,74,"(7, 12)",0.0002752904286584279,-1.0685455083149702,maze,0.05,7
fb_005_to_003,77,"(7, 16)",71,"(7, 9)",11.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,1.6269934678598887,52,"(5, 13)",0.8919998267715359,-9.111286887199203,maze,0.05,7
fb_006_to_003,78,"(7, 17)",71,"(7, 9)",12.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_007_to_003,79,"(7, 18)",71,"(7, 9)",13.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_008_to_003,80,"(7, 19)",71,"(7, 9)",14.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_000_to_004,0,"(1, 1)",72,"(7, 10)",23.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,1.743296307692039e-25,,,0.0,-14.790334397191911,maze,0.05,7
fb_001_to_004,47,"(5, 7)",72,"(7, 10)",5.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,4.029692821195502e-11,52,"(5, 13)",2.209280718979773e-11,-4.089202414718589,maze,0.05,7
fb_002_to_004,63,"(6, 19)",72,"(7, 10)",14.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,7
fb_003_to_004,71,"(7, 9)",72,"(7, 10)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,-1.0685450984418963,maze,0.05,7
fb_005_to_004,77,"(7, 16)",72,"(7, 10)",10.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,1.6269934678598887,52,"(5, 13)",0.8919998267715359,-9.111286887199203,maze,0.05,7
fb_006_to_004,78,"(7, 17)",72,"(7, 10)",11.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_007_to_004,79,"(7, 18)",72,"(7, 10)",12.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_008_to_004,80,"(7, 19)",72,"(7, 10)",13.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_000_to_005,0,"(1, 1)",77,"(7, 16)",33.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,6.311313699902465e-08,56,"(5, 18)",3.181380368475747e-08,-14.790334734148601,maze,0.05,7
fb_001_to_005,47,"(5, 7)",77,"(7, 16)",15.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.013293244543343439,52,"(5, 13)",0.013293185397625681,-4.208799484117419,maze,0.05,7
fb_002_to_005,63,"(6, 19)",77,"(7, 16)",4.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,7
fb_003_to_005,71,"(7, 9)",77,"(7, 16)",11.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,-1.0685450984418963,maze,0.05,7
fb_004_to_005,72,"(7, 10)",77,"(7, 16)",10.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,1.7864184305339825,74,"(7, 12)",0.8944186027112373,-9.11128689218677,maze,0.05,7
fb_006_to_005,78,"(7, 17)",77,"(7, 16)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_007_to_005,79,"(7, 18)",77,"(7, 16)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_008_to_005,80,"(7, 19)",77,"(7, 16)",3.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,7
fb_000_to_006,0,"(1, 1)",78,"(7, 17)",34.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,3.5974488089444067e-06,56,"(5, 18)",1.813386810031177e-06,-14.790358709022192,maze,0.05,7
fb_001_to_006,47,"(5, 7)",78,"(7, 17)",16.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.013293244543343439,52,"(5, 13)",0.013293185397625681,-4.208799484117419,maze,0.05,7
fb_002_to_006,63,"(6, 19)",78,"(7, 17)",3.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,7
fb_003_to_006,71,"(7, 9)",78,"(7, 17)",12.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,-1.0685450984418963,maze,0.05,7
fb_004_to_006,72,"(7, 10)",78,"(7, 17)",11.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,1.7864184305339825,74,"(7, 12)",0.8944186027112373,-9.11128689218677,maze,0.05,7
