training_seed,epoch,validation_score,train_node_loss,train_ranking_loss,train_score_loss,train_count_loss,train_total_loss,validation_boundary_jaccard,validation_extra_jaccard,validation_exact_boundary_rate,validation_count_accuracy,validation_top_set_hit_rate,validation_mean_top_set_regret
3,20,1.2791129572197335,0.3921584188938141,0.12961996719241142,1.328213393688202,0.10433666408061981,1.8865095973014832,0.8166572184429328,0.6593537414965986,0.6428571428571429,0.9523809523809523,0.8095238095238095,0.16668410883063361
3,21,1.2893979363211023,0.39508114755153656,0.12769465148448944,1.3611618280410767,0.09790416434407234,1.9182040691375732,0.8305697278911565,0.6853174603174603,0.6666666666666666,0.9523809523809523,0.7738095238095238,0.20239251887514478
3,22,1.2965827229274371,0.407794713973999,0.13524024933576584,1.2837566137313843,0.11647700145840645,1.8675584197044373,0.833687641723356,0.6936507936507936,0.6785714285714286,0.9523809523809523,0.7738095238095238,0.19446188637188502
3,23,1.2818054988000398,0.35150644183158875,0.11655988544225693,1.3518702983856201,0.10019692033529282,1.8550055623054504,0.81859410430839,0.6654761904761904,0.6547619047619048,0.9523809523809523,0.7976190476190477,0.1565765312739781
3,24,1.363802698190385,0.35612279176712036,0.12377126514911652,1.3272209167480469,0.10819998383522034,1.844985008239746,0.8603316326530612,0.7448412698412699,0.7261904761904762,0.9523809523809523,0.8452380952380952,0.1428687097061248
3,25,1.2428034334102096,0.35943347215652466,0.12192768976092339,1.2848225831985474,0.07641265355050564,1.7929282188415527,0.792847694633409,0.611734693877551,0.5952380952380952,0.9523809523809523,0.8214285714285714,0.15477934692587172
3,26,1.0655294229530603,0.36093685030937195,0.12903021275997162,1.2595655918121338,0.07207325473427773,1.774758219718933,0.7014361300075586,0.43078231292517005,0.4166666666666667,0.9523809523809523,0.75,0.20387999571505047
3,27,1.1304103753340127,0.36907124519348145,0.12879963219165802,1.2646836042404175,0.09532872587442398,1.7959195375442505,0.7371504157218443,0.5022108843537415,0.4880952380952381,0.9523809523809523,0.7619047619047619,0.19197523381028855
3,28,1.2108994262035337,0.3458186686038971,0.11750511825084686,1.3094887137413025,0.07442674972116947,1.7988619208335876,0.7770975056689343,0.5836309523809524,0.5714285714285714,0.9523809523809523,0.7976190476190477,0.16272484227305367
3,29,1.2877004938409893,0.3370954692363739,0.11489265039563179,1.3049452304840088,0.0679460670799017,1.7807144522666931,0.8204837490551776,0.6688775510204081,0.6547619047619048,0.9523809523809523,0.8095238095238095,0.1547883344548089
3,30,1.2877004938409893,0.39719821512699127,0.13328801095485687,1.2924242615699768,0.11467351950705051,1.8630462288856506,0.8204837490551776,0.6688775510204081,0.6547619047619048,0.9523809523809523,0.8095238095238095,0.1547883344548089
3,31,1.2652645055567868,0.3410637527704239,0.11737614870071411,1.2683660984039307,0.07297564670443535,1.7523475289344788,0.8068594104308391,0.6431547619047618,0.6309523809523809,0.9523809523809523,0.8095238095238095,0.1547883344548089
3,32,1.2082796238864,0.34707051515579224,0.11845744401216507,1.274653136730194,0.0707724578678608,1.764951467514038,0.7749905517762661,0.5760204081632653,0.5595238095238095,0.9523809523809523,0.8095238095238095,0.16668410883063361
3,33,1.169100851524489,0.33679667115211487,0.1107625812292099,1.271267294883728,0.0669989101588726,1.7422761917114258,0.7550075585789872,0.5379251700680272,0.5238095238095238,0.9523809523809523,0.7857142857142857,0.16816571000076475
3,34,1.1880390226987394,0.34832485020160675,0.12551123648881912,1.2545992732048035,0.058836840093135834,1.749028205871582,0.7690381708238851,0.5641156462585034,0.5476190476190477,0.9523809523809523,0.7738095238095238,0.17861393023104893
3,35,1.22851521317493,0.3694194406270981,0.13183316215872765,1.242652714252472,0.09543604403734207,1.77730792760849,0.792847694633409,0.611734693877551,0.5952380952380952,0.9523809523809523,0.7738095238095238,0.17861393023104893
3,36,1.273414779555275,0.31075985729694366,0.1087765209376812,1.2625313997268677,0.06485561095178127,1.7047672867774963,0.8145313681027967,0.6569727891156463,0.6428571428571429,0.9523809523809523,0.7976190476190477,0.16669309635957083
4,1,1.2713073811141138,1.193403422832489,1.0166699290275574,2.4596307277679443,1.1769173443317413,5.081624984741211,0.8317743764172336,0.6875,0.6785714285714286,0.9166666666666666,0.7142857142857143,0.24603900065024695
4,2,1.3159509637661262,0.8439994156360626,0.42956843972206116,2.0593903064727783,0.39499305188655853,3.471205711364746,0.8496315192743764,0.7232142857142857,0.7142857142857143,0.9166666666666666,0.7619047619047619,0.22222222174916947
4,3,1.3437287415202515,0.7382827997207642,0.2513866424560547,2.0399283170700073,0.4614960253238678,3.1911213397979736,0.8615362811791384,0.7470238095238095,0.7380952380952381,0.9166666666666666,0.7857142857142857,0.20634920611267998
4,4,1.3715065192743765,0.6642338335514069,0.2607768625020981,1.7831923365592957,0.26988843316212296,2.8026639223098755,0.8734410430839002,0.7708333333333334,0.7619047619047619,0.9166666666666666,0.8095238095238095,0.19047619047619047
4,5,1.3857922335600907,0.6061582267284393,0.25839997828006744,1.704291045665741,0.30083177238702774,2.6741403341293335,0.8793934240362812,0.7827380952380952,0.7738095238095238,0.9166666666666666,0.8214285714285714,0.17857142857142858
4,6,1.400077947845805,0.5169951021671295,0.1717597171664238,1.7218908667564392,0.2829842120409012,2.5096901655197144,0.8853458049886621,0.7946428571428571,0.7857142857142857,0.9166666666666666,0.8333333333333334,0.16666666666666666
4,7,1.331030328798186,0.5597955286502838,0.1784718856215477,1.5803789496421814,0.3125341981649399,2.4280333518981934,0.8496315192743764,0.7232142857142857,0.7142857142857143,0.9166666666666666,0.8095238095238095,0.19047619047619047
4,8,1.1015660430839005,0.49500109255313873,0.18152117729187012,1.4479353427886963,0.24679353088140488,2.2108353972434998,0.7383219954648526,0.5029761904761905,0.5,0.9166666666666666,0.6904761904761905,0.30952380952380953
4,9,1.3857922335600907,0.45966728031635284,0.17200762778520584,1.4273333549499512,0.2377529740333557,2.142221748828888,0.8793934240362812,0.7827380952380952,0.7738095238095238,0.9166666666666666,0.8214285714285714,0.17857142857142858
4,10,1.3715065192743765,0.4263868033885956,0.15616970509290695,1.5066152811050415,0.24343834817409515,2.1743751764297485,0.8734410430839002,0.7708333333333334,0.7619047619047619,0.9166666666666666,0.8095238095238095,0.19047619047619047
4,11,1.3715065192743765,0.4081408828496933,0.14011478424072266,1.5160489678382874,0.23398524522781372,2.1461994647979736,0.8734410430839002,0.7708333333333334,0.7619047619047619,0.9166666666666666,0.8095238095238095,0.19047619047619047
4,12,1.3237046922381772,0.41587524116039276,0.14389623701572418,1.476704478263855,0.2239917665719986,2.114873170852661,0.847250566893424,0.7113095238095238,0.6904761904761905,0.9166666666666666,0.7976190476190477,0.15658969893341973
4,13,1.3451205679652642,0.4336564391851425,0.16212011128664017,1.3909167647361755,0.17053928971290588,2.0463820695877075,0.8558673469387754,0.7339285714285714,0.7142857142857143,0.9523809523809523,0.8095238095238095,0.15657493259225572
4,14,1.4034580498866214,0.41132768988609314,0.15838218480348587,1.4106972813606262,0.15375694260001183,2.03422212600708,0.8861961451247166,0.7904761904761906,0.7619047619047619,0.9523809523809523,0.8452380952380952,0.15476190476190477
4,15,1.386578798185941,0.4359470307826996,0.14768805354833603,1.3687078952789307,0.18066735565662384,2.0155765414237976,0.8750708616780045,0.7722222222222221,0.75,0.9523809523809523,0.8452380952380952,0.15476190476190477
4,16,1.386578798185941,0.4116160124540329,0.14243853092193604,1.3572589755058289,0.2016865387558937,1.981903851032257,0.8750708616780045,0.7722222222222221,0.75,0.9523809523809523,0.8452380952380952,0.15476190476190477
4,17,1.354435941043084,0.37796102464199066,0.12867958843708038,1.422130525112152,0.1341441050171852,1.9757215976715088,0.8512613378684807,0.7246031746031746,0.7023809523809523,0.9523809523809523,0.8690476190476191,0.13095238095238096
4,18,1.3282454648526079,0.4053255319595337,0.13325903564691544,1.3837289810180664,0.16850437968969345,1.9812901020050049,0.8334041950113379,0.6888888888888889,0.6666666666666666,0.9523809523809523,0.8809523809523809,0.11904761904761904
4,19,1.322491496622292,0.3880506455898285,0.1311500146985054,1.3334908485412598,0.10909043252468109,1.8908731937408447,0.8393565759637188,0.7007936507936507,0.6785714285714286,0.9523809523809523,0.8333333333333334,0.15873015849363237
4,20,1.3687216553287982,0.3814460188150406,0.13487613201141357,1.3064857721328735,0.11402597650885582,1.8627169728279114,0.8572137188208616,0.7365079365079366,0.7142857142857143,0.9523809523809523,0.8809523809523809,0.11904761904761904
4,21,1.3856700244910862,0.373012438416481,0.12065763399004936,1.314469337463379,0.11752600595355034,1.849273443222046,0.8694019274376417,0.765079365079365,0.75,0.9523809523809523,0.8571428571428571,0.119065061211586
4,22,1.3353289896837708,0.35539959371089935,0.12303205952048302,1.3511049151420593,0.08494580630213022,1.8592675924301147,0.8434665532879819,0.7150793650793651,0.7023809523809523,0.9523809523809523,0.8333333333333334,0.1309788106452851
4,23,1.2847337515885326,0.3601277321577072,0.1251336708664894,1.3095159530639648,0.14656271412968636,1.8460742831230164,0.8137046485260772,0.6555555555555556,0.6428571428571429,0.9523809523809523,0.8333333333333334,0.1309788106452851
4,24,1.274614703969485,0.41468754410743713,0.13018089532852173,1.3078094720840454,0.15125946328043938,1.9056187272071838,0.8077522675736962,0.6436507936507937,0.6309523809523809,0.9523809523809523,0.8333333333333334,0.1309788106452851
4,25,1.219444166889762,0.365795761346817,0.12844567373394966,1.2808350920677185,0.11198190227150917,1.8142701983451843,0.7772345049130764,0.5841269841269842,0.5714285714285714,0.9523809523809523,0.8214285714285714,0.1394113167410805
4,26,1.1835432753980564,0.3554236739873886,0.1180327869951725,1.2916273474693298,0.11190662160515785,1.8042511343955994,0.7541808390022675,0.5365079365079366,0.5238095238095238,0.9523809523809523,0.8333333333333334,0.1309788106452851
4,27,1.2990194658742469,0.3656961917877197,0.11667630076408386,1.2590391635894775,0.11541981250047684,1.7818085551261902,0.8196570294784581,0.6674603174603175,0.6547619047619048,0.9523809523809523,0.8452380952380952,0.1190740487405232
4,28,1.349614703969485,0.3397574871778488,0.11289642751216888,1.2949491739273071,0.08964824676513672,1.7789799571037292,0.8494189342403629,0.7269841269841271,0.7142857142857143,0.9523809523809523,0.8452380952380952,0.1190740487405232
4,29,1.3597337515885326,0.36470499634742737,0.13414978235960007,1.2736787796020508,0.07439091335982084,1.7985703945159912,0.8553713151927438,0.7388888888888889,0.7261904761904762,0.9523809523809523,0.8452380952380952,0.1190740487405232
4,30,1.3597337515885326,0.34295807778835297,0.12358347326517105,1.2803673148155212,0.07018401939421892,1.7714732885360718,0.8553713151927438,0.7388888888888889,0.7261904761904762,0.9523809523809523,0.8452380952380952,0.1190740487405232
4,31,1.3597337515885326,0.3274078965187073,0.11163807287812233,1.311746895313263,0.07548518665134907,1.777212679386139,0.8553713151927438,0.7388888888888889,0.7261904761904762,0.9523809523809523,0.8452380952380952,0.1190740487405232
4,32,1.2975738876429543,0.3505977541208267,0.12017347663640976,1.2614933252334595,0.1245947927236557,1.7758727669715881,0.821782879818594,0.6698412698412698,0.6547619047619048,0.9523809523809523,0.8333333333333334,0.1309788106452851
4,33,1.1890617346277041,0.3670613765716553,0.12657031416893005,1.2409213781356812,0.1302315853536129,1.78013414144516,0.7622590702947845,0.5507936507936508,0.5357142857142857,0.9523809523809523,0.8095238095238095,0.1446717693692162
4,34,1.2469786495477162,0.35665906965732574,0.13190539181232452,1.2660829424858093,0.10941096395254135,1.792941153049469,0.7920209750566892,0.6103174603174603,0.5952380952380952,0.9523809523809523,0.8333333333333334,0.1309788106452851
4,35,1.355567084921866,0.3322705924510956,0.11196663975715637,1.239114761352539,0.12055803835391998,1.7255473136901855,0.8553713151927438,0.7388888888888889,0.7261904761904762,0.9523809523809523,0.8333333333333334,0.1309788106452851
4,36,1.3178119828810495,0.33983489871025085,0.11464380100369453,1.2874072194099426,0.1046314463019371,1.7785069346427917,0.833687641723356,0.6936507936507936,0.6785714285714286,0.9523809523809523,0.8333333333333334,0.1309788106452851
4,37,1.1432267940976992,0.36080826818943024,0.1327330321073532,1.2358719110488892,0.09935089945793152,1.7641859650611877,0.7444019274376418,0.515079365079365,0.5,0.9523809523809523,0.7619047619047619,0.18040212705021813
4,38,1.2283458417167468,0.3366880416870117,0.12122156471014023,1.2696272730827332,0.06297239288687706,1.7495771646499634,0.7920209750566892,0.6103174603174603,0.5952380952380952,0.9523809523809523,0.7738095238095238,0.1684973651454562
4,39,1.3237643638334304,0.3163129985332489,0.11062551662325859,1.2246407270431519,0.059625773690640926,1.6724482774734497,0.8396400226757369,0.7055555555555555,0.6904761904761905,0.9523809523809523,0.8214285714285714,0.14288357255004702
