map,step,risk_kind,candidate_state,n_boundary,n_basis,n_train_probes,risk_before,risk_after,risk_delta,rate_delta,operator_score,mean_probe_delta,max_probe_delta,min_probe_delta,probe_details,rank,basis_mode,probe,n_candidates,distortion_before_bits,top_probe_state
four_rooms_9,0,single,2,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,10.45527171703546,20.91054343407092,0.0,"{""bottleneck"": {""after_bits"": 34.62786834839804, ""before_bits"": 55.538411782468955, ""delta_bits"": 20.91054343407092, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",2,fixed,,,,
four_rooms_9,0,single,3,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",3,fixed,,,,
four_rooms_9,0,single,4,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",4,fixed,,,,
four_rooms_9,0,single,7,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",5,fixed,,,,
four_rooms_9,0,single,9,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",6,fixed,,,,
four_rooms_9,0,single,14,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",7,fixed,,,,
four_rooms_9,0,single,19,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",8,fixed,,,,
four_rooms_9,0,single,20,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",9,fixed,,,,
four_rooms_9,0,single,21,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",10,fixed,,,,
four_rooms_9,0,single,25,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",11,fixed,,,,
four_rooms_9,0,single,26,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,11.582961383498347,23.165922766996694,0.0,"{""bottleneck"": {""after_bits"": 32.37248901547226, ""before_bits"": 55.538411782468955, ""delta_bits"": 23.165922766996694, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",12,fixed,,,,
four_rooms_9,0,single,28,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,10.944470439021703,21.888940878043407,0.0,"{""bottleneck"": {""after_bits"": 33.64947090442555, ""before_bits"": 55.538411782468955, ""delta_bits"": 21.888940878043407, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",13,fixed,,,,
four_rooms_9,0,single,29,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,11.444727095939577,22.889454191879153,0.0,"{""bottleneck"": {""after_bits"": 32.6489575905898, ""before_bits"": 55.538411782468955, ""delta_bits"": 22.889454191879153, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",14,fixed,,,,
four_rooms_9,0,single,32,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",15,fixed,,,,
four_rooms_9,0,single,35,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",16,fixed,,,,
four_rooms_9,0,single,37,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",17,fixed,,,,
four_rooms_9,0,single,38,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,11.444727095948846,22.88945419189769,0.0,"{""bottleneck"": {""after_bits"": 32.648957590571264, ""before_bits"": 55.538411782468955, ""delta_bits"": 22.88945419189769, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",18,fixed,,,,
four_rooms_9,0,single,39,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,10.944470439019097,21.888940878038195,0.0,"{""bottleneck"": {""after_bits"": 33.64947090443076, ""before_bits"": 55.538411782468955, ""delta_bits"": 21.888940878038195, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",19,fixed,,,,
four_rooms_9,0,single,40,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",20,fixed,,,,
four_rooms_9,0,single,42,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",21,fixed,,,,
four_rooms_9,0,single,53,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",22,fixed,,,,
four_rooms_9,0,single,58,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",23,fixed,,,,
four_rooms_9,0,single,60,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",24,fixed,,,,
four_rooms_9,0,single,63,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",25,fixed,,,,
four_rooms_9,0,single,64,2,28,2,77.72630619236912,77.72630619236912,0.0,7.044394119358445,-7.044394119358445,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.538411782468955, ""before_bits"": 55.538411782468955, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 7.044394119358445}}",26,fixed,,,,
four_rooms_9,1,single,9,3,28,2,89.5417742528467,83.65870227683999,5.883071976006704,7.10733031374958,39.957245494304054,2.941535988003355,5.88307197600671,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 83.65870227683999, ""before_bits"": 89.5417742528467, ""delta_bits"": 5.88307197600671, ""rate_delta"": 7.10733031374958}}",1,fixed,,,,
four_rooms_9,1,single,2,3,28,2,89.5417742528467,88.51668327192645,1.0250909809202398,7.10733031374958,1.0933975336123378,5.934043214508172,10.842995448096108,1.0250909809202353,"{""bottleneck"": {""after_bits"": 44.55394380408853, ""before_bits"": 55.39693925218464, ""delta_bits"": 10.842995448096108, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 88.51668327192645, ""before_bits"": 89.5417742528467, ""delta_bits"": 1.0250909809202353, ""rate_delta"": 7.10733031374958}}",2,fixed,,,,
four_rooms_9,1,single,3,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",3,fixed,,,,
four_rooms_9,1,single,4,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",4,fixed,,,,
four_rooms_9,1,single,7,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",5,fixed,,,,
four_rooms_9,1,single,14,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",6,fixed,,,,
four_rooms_9,1,single,19,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",7,fixed,,,,
four_rooms_9,1,single,20,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",8,fixed,,,,
four_rooms_9,1,single,21,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",9,fixed,,,,
four_rooms_9,1,single,25,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",10,fixed,,,,
four_rooms_9,1,single,26,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,3.3491159893135207,6.6982319786270414,0.0,"{""bottleneck"": {""after_bits"": 48.698707273557595, ""before_bits"": 55.39693925218464, ""delta_bits"": 6.6982319786270414, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",11,fixed,,,,
four_rooms_9,1,single,28,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,5.004591074815914,10.009182149631828,0.0,"{""bottleneck"": {""after_bits"": 45.38775710255281, ""before_bits"": 55.39693925218464, ""delta_bits"": 10.009182149631828, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",12,fixed,,,,
four_rooms_9,1,single,29,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,6.078983610818495,12.15796722163699,0.0,"{""bottleneck"": {""after_bits"": 43.23897203054764, ""before_bits"": 55.39693925218464, ""delta_bits"": 12.15796722163699, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",13,fixed,,,,
four_rooms_9,1,single,32,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",14,fixed,,,,
four_rooms_9,1,single,35,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",15,fixed,,,,
four_rooms_9,1,single,37,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",16,fixed,,,,
four_rooms_9,1,single,38,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,5.122612454482001,10.245224908964001,0.0,"{""bottleneck"": {""after_bits"": 45.15171434322063, ""before_bits"": 55.39693925218464, ""delta_bits"": 10.245224908964001, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",17,fixed,,,,
four_rooms_9,1,single,39,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,5.197861932942439,10.395723865884879,0.0,"{""bottleneck"": {""after_bits"": 45.00121538629976, ""before_bits"": 55.39693925218464, ""delta_bits"": 10.395723865884879, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",18,fixed,,,,
four_rooms_9,1,single,40,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",19,fixed,,,,
four_rooms_9,1,single,42,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",20,fixed,,,,
four_rooms_9,1,single,53,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",21,fixed,,,,
four_rooms_9,1,single,58,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",22,fixed,,,,
four_rooms_9,1,single,60,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",23,fixed,,,,
four_rooms_9,1,single,63,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",24,fixed,,,,
four_rooms_9,1,single,64,3,28,2,89.5417742528467,89.5417742528467,0.0,7.10733031374958,-7.10733031374958,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 55.39693925218464, ""before_bits"": 55.39693925218464, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}, ""junction"": {""after_bits"": 89.5417742528467, ""before_bits"": 89.5417742528467, ""delta_bits"": 0.0, ""rate_delta"": 7.10733031374958}}",25,fixed,,,,
four_rooms_9,2,single,2,4,28,2,134.45939018070771,134.38540401800498,0.07398616270273806,6.830074998557748,-6.238185696935844,5.005275400396217,9.9365646380897,0.07398616270273307,"{""bottleneck"": {""after_bits"": 61.58371991332799, ""before_bits"": 71.52028455141769, ""delta_bits"": 9.9365646380897, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.38540401800498, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.07398616270273307, ""rate_delta"": 6.830074998557748}}",1,fixed,,,,
four_rooms_9,2,single,3,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",2,fixed,,,,
four_rooms_9,2,single,4,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",3,fixed,,,,
four_rooms_9,2,single,7,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",4,fixed,,,,
four_rooms_9,2,single,14,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",5,fixed,,,,
four_rooms_9,2,single,19,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",6,fixed,,,,
four_rooms_9,2,single,20,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",7,fixed,,,,
four_rooms_9,2,single,21,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",8,fixed,,,,
four_rooms_9,2,single,25,4,28,2,134.45939018070771,134.45939018070771,0.0,6.830074998557748,-6.830074998557748,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 71.52028455141769, ""before_bits"": 71.52028455141769, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}, ""junction"": {""after_bits"": 134.45939018070771, ""before_bits"": 134.45939018070771, ""delta_bits"": 0.0, ""rate_delta"": 6.830074998557748}}",9,fixed,,,,
