map_family,map_size,map,slip,method,budget_frac,n_states,n_basis,n_boundary,state_compression_ratio,n_edges_valid,group_all_feasible,n_groups_feasible,group_total_violation,group_max_violation,trace_group_all_feasible,trace_group_total_violation,trace_group_max_violation,group_test_bits_mean,group_test_bits_cvar,selection_time_sec,delta_backend,kernel_time_sec,upfront_time_sec,smdp_solve_time_sec,compressed_total_time_sec,full_vi_time_sec,full_vi_backup_count,smdp_edge_backup_count,planning_speedup,total_speedup,break_even_tasks,backup_compression_ratio,start_gap,value_gap_max,first_hit_mode,first_hit_used_steps_max,first_hit_tail_bound_max,stop_reason,probe_cache_hits,probe_cache_misses,probe_cache_hit_rate,probe_calls,unique_probe_evals,probe_context_build_time_sec,probe_green_kernel_time_sec,probe_operator_delta_time_sec,active_weight_time_sec,active_weight_cache_hit_rate,probe_call_overhead_time_sec,candidate_score_time_sec,beam_expansion_time_sec,profiled_selection_time_sec,uncached_probe_eval_time_sec,boundary,error,maze_seed
random_maze,19,random_maze_19_seed9,0.1,group_constrained_incremental,0.25,161,57,3,53.666666666666664,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,8.476718805002747,insertion_score,0.3501030009938404,8.826821805996587,0.00813030797871761,8.834952113975305,0.5003744470013771,82432,540,61.54434103987054,0.05663578484029073,18,152.65185185185186,3.010628120136971e-07,3.010628120136971e-07,adaptive,116,9.635520071220778e-07,feasible,0,12,0.0,12,12,7.863466442009667,0.05436518904753029,0.047399488888913766,0.08472634200006723,0.0,0.42294682801002637,0.0025576140033081174,9.947019862011075e-06,8.475471850979375,8.388177947956137,"[0, 14, 160]",,9
random_maze,11,random_maze_11_seed2,0.0,endpoints,0.25,49,23,2,24.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.017447976977564394,0.017447976977564394,0.000154058012412861,0.017602034989977255,0.048075242986669764,7252,4,312.0593485123814,2.731232099813698,1,1813.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,35,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 48]",,2
random_maze,11,random_maze_11_seed6,0.0,endpoints,0.25,49,27,2,24.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.02240718901157379,0.02240718901157379,0.00015104800695553422,0.022558237018529326,0.05870553298154846,8820,4,388.65480031676486,2.6023989788443025,1,2205.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,43,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 48]",,6
random_maze,11,random_maze_11_seed10,0.0,endpoints,0.25,49,22,2,24.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.015727773017715663,0.015727773017715663,0.00014439597725868225,0.015872168994974345,0.043236675002845004,6468,4,299.4312987361652,2.7240558625941524,1,1617.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,31,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 48]",,10
random_maze,13,random_maze_13_seed2,0.0,endpoints,0.25,71,31,2,35.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.02866822000942193,0.02866822000942193,0.00014692300464957952,0.02881514301407151,0.07787833697511815,11644,4,530.0622401567597,2.7026878519078403,1,2911.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,39,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 70]",,2
random_maze,13,random_maze_13_seed6,0.0,endpoints,0.25,71,35,2,35.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.031853387015871704,0.031853387015871704,0.00014870800077915192,0.032002095016650856,0.07463627099059522,11076,4,501.89815342510366,2.332230779008736,1,2769.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,27,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 70]",,6
random_maze,13,random_maze_13_seed10,0.0,endpoints,0.25,71,30,2,35.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.03318371900240891,0.03318371900240891,0.00014320900663733482,0.03332692800904624,0.08422111999243498,11644,4,588.0993239881772,2.5271192103146753,1,2911.0,7.105427357601002e-15,7.105427357601002e-15,adaptive,39,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 70]",,10
random_maze,15,random_maze_15_seed2,0.0,endpoints,0.25,97,38,2,48.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.06381252300343476,0.06381252300343476,0.0001674270024523139,0.06397995000588708,0.18607777601573616,26772,4,1111.3964491404804,2.9083763897692063,1,6693.0,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,67,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 96]",,2
random_maze,15,random_maze_15_seed6,0.0,endpoints,0.25,97,39,2,48.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.06045041000470519,0.06045041000470519,0.00015302601968869567,0.060603436024393886,0.17673988299793564,26772,4,1154.9662165786028,2.916334363068043,1,6693.0,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,67,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 96]",,6
random_maze,15,random_maze_15_seed10,0.0,endpoints,0.25,97,41,2,48.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.06482936901738867,0.06482936901738867,0.00016644899733364582,0.06499581801472232,0.1807125229970552,26772,4,1085.6930705014597,2.7803715456911657,1,6693.0,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,67,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 96]",,10
random_maze,17,random_maze_17_seed2,0.0,endpoints,0.25,127,52,2,63.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.11613021499942988,0.11613021499942988,0.00015074200928211212,0.116280957008712,0.20161599898710847,30988,4,1337.4904576851313,1.7338694501112766,1,7747.0,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,59,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 126]",,2
random_maze,17,random_maze_17_seed6,0.0,endpoints,0.25,127,53,2,63.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.11954056398826651,0.11954056398826651,0.00015244001406244934,0.11969300400232896,0.20732863701414317,30988,4,1360.0670289180628,1.732170052395953,1,7747.0,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,59,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 126]",,6
random_maze,17,random_maze_17_seed10,0.0,endpoints,0.25,127,52,2,63.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.1227569000038784,0.1227569000038784,0.00016629300080239773,0.1229231930046808,0.20649646100355312,30988,4,1241.7627922231572,1.6798820137684671,1,7747.0,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,59,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 126]",,10
random_maze,19,random_maze_19_seed2,0.0,endpoints,0.25,161,60,2,80.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.1779101489810273,0.1779101489810273,0.00015407201135531068,0.17806422099238262,0.3242418149893638,49588,4,2104.48226213922,1.8209262544845237,1,12397.0,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,63,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 160]",,2
random_maze,19,random_maze_19_seed6,0.0,endpoints,0.25,161,70,2,80.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.243300954985898,0.243300954985898,0.00019437199807725847,0.24349532698397525,0.3142740739858709,47012,4,1616.8690814247539,1.2906780506984996,1,11753.0,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,71,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 160]",,6
random_maze,19,random_maze_19_seed10,0.0,endpoints,0.25,161,58,2,80.5,2,False,1,155.45261238473825,77.72630619236912,,,,0.0,0.0,0.0,,0.16880750301061198,0.16880750301061198,0.00014862898387946188,0.16895613199449144,0.2610378570097964,39284,4,1756.3051983285989,1.5450037469981093,1,9821.0,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,59,0.0,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 160]",,10
random_maze,11,random_maze_11_seed2,0.0,group_constrained_incremental,0.25,49,23,3,16.333333333333332,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.936887122981716,insertion_score,0.03366651100805029,0.9705536339897662,0.0035587069869507104,0.974112340976717,0.049147337005706504,7252,222,13.810447779466822,0.05045345894748418,22,32.666666666666664,7.105427357601002e-15,7.105427357601002e-15,adaptive,34,0.0,feasible,0,12,0.0,12,12,0.7932120169862173,0.011816297977929935,0.014433065021876246,0.057215805019950494,0.0,0.05726058006985113,0.0016823209880385548,1.152401091530919e-05,0.935631610074779,0.8767219600558747,"[0, 8, 48]",,2
random_maze,11,random_maze_11_seed6,0.0,group_constrained_incremental,0.25,49,27,3,16.333333333333332,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.0761162840062752,insertion_score,0.038646170985884964,1.1147624549921602,0.004374134005047381,1.1191365889972076,0.059764717996586114,8820,270,13.663211490005263,0.05340252350263855,21,32.666666666666664,7.105427357601002e-15,7.105427357601002e-15,adaptive,42,0.0,feasible,0,12,0.0,12,12,0.9343071740004234,0.011622178950347006,0.015709731000242755,0.0547235650010407,0.0,0.05686915703699924,0.0016360649897251278,1.0949996067211032e-05,1.0748788209748454,1.0185082409880124,"[0, 7, 48]",,6
random_maze,11,random_maze_11_seed10,0.0,group_constrained_incremental,0.25,49,22,3,16.333333333333332,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,0.8639751919836272,insertion_score,0.027140557998791337,0.8911157499824185,0.0033145310007967055,0.8944302809832152,0.04379154698108323,6468,198,13.21198895727847,0.04896026880143721,23,32.666666666666664,7.105427357601002e-15,7.105427357601002e-15,adaptive,30,0.0,feasible,0,12,0.0,12,12,0.7228576900379267,0.011902703932719305,0.012989070906769484,0.056903667020378634,0.0,0.0565708250796888,0.0015079090080689639,1.0313000530004501e-05,0.8627421789860819,0.8043202899571043,"[0, 1, 48]",,10
random_maze,13,random_maze_13_seed2,0.0,group_constrained_incremental,0.25,71,31,3,23.666666666666668,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.4927398230065592,insertion_score,0.04433801700361073,1.53707784001017,0.003933785978006199,1.541011625988176,0.07810001701000147,11644,246,19.85365178651272,0.0506810044083345,21,47.333333333333336,7.105427357601002e-15,7.105427357601002e-15,adaptive,38,0.0,feasible,0,12,0.0,12,12,1.2859588840219658,0.0163657910306938,0.01888175806379877,0.06410901501658373,0.0,0.1042346018657554,0.0018348320154473186,1.0818010196089745e-05,1.4913957000244409,1.4254410349822138,"[0, 1, 70]",,2
random_maze,13,random_maze_13_seed6,0.0,group_constrained_incremental,0.25,71,35,3,23.666666666666668,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.4420867739827372,insertion_score,0.054918779991567135,1.4970055539743043,0.0029114649805705994,1.499917018954875,0.07426501900772564,11076,174,25.507783711405285,0.04951275175174201,21,63.6551724137931,7.105427357601002e-15,7.105427357601002e-15,adaptive,26,0.0,feasible,0,12,0.0,12,12,1.2335902570048347,0.016180707840248942,0.02119720380869694,0.06393768600537442,0.0,0.10404778143856674,0.0018648889963515103,1.3532000593841076e-05,1.440832057094667,1.3750159500923473,"[0, 1, 70]",,6
random_maze,13,random_maze_13_seed10,0.0,group_constrained_incremental,0.25,71,30,3,23.666666666666668,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.4932529499928933,insertion_score,0.055943921994185075,1.5491968719870783,0.0040285470022354275,1.5532254189893138,0.07935830400674604,11644,246,19.69898922929542,0.051092586456886996,21,47.333333333333336,7.105427357601002e-15,7.105427357601002e-15,adaptive,38,0.0,feasible,0,12,0.0,12,12,1.2861378779925872,0.01658588508144021,0.01832143624778837,0.0643607990059536,0.0,0.10478300871909596,0.0017601599975023419,1.0240008123219013e-05,1.4919594070524909,1.4258282080409117,"[0, 1, 70]",,10
random_maze,15,random_maze_15_seed2,0.0,group_constrained_incremental,0.25,97,38,3,32.333333333333336,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,3.136014788004104,insertion_score,0.0931196300080046,3.2291344180121087,0.0067858459951821715,3.235920264007291,0.17853251300402917,26772,414,26.30954388454793,0.05517209895120794,19,64.66666666666667,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,66,0.0,feasible,0,12,0.0,12,12,2.8180130660475697,0.031003082811366767,0.025201728043612093,0.0797044440114405,0.0,0.17865258108940907,0.0019895510049536824,1.1012016329914331e-05,3.1345754650246818,3.0528704579919577,"[0, 1, 96]",,2
random_maze,15,random_maze_15_seed6,0.0,group_constrained_incremental,0.25,97,39,3,32.333333333333336,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,3.130818987992825,insertion_score,0.10349463499733247,3.2343136229901575,0.0067651479912456125,3.241078770981403,0.18089958099881187,26772,414,26.73992959694357,0.0558146203105194,19,64.66666666666667,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,66,0.0,feasible,0,12,0.0,12,12,2.8170715049782302,0.02956536106648855,0.025367922033183277,0.0786602389998734,0.0,0.17674338494543917,0.002006662980420515,1.1836003977805376e-05,3.129426911007613,3.0487481730233412,"[0, 10, 96]",,6
random_maze,15,random_maze_15_seed10,0.0,group_constrained_incremental,0.25,97,41,3,32.333333333333336,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,3.1172393029846717,insertion_score,0.09282338499906473,3.2100626879837364,0.006156460003694519,3.216219147987431,0.16626073201769032,26772,414,27.005898181408877,0.051694466193862754,21,64.66666666666667,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,66,0.0,feasible,0,12,0.0,12,12,2.801085854007397,0.028791522985557094,0.026862385944696143,0.07936577699729241,0.0,0.17775833504856564,0.002035618992522359,9.707000572234392e-06,3.1159092009766027,3.0344980979862157,"[0, 1, 96]",,10
random_maze,17,random_maze_17_seed2,0.0,group_constrained_incremental,0.25,127,52,3,42.333333333333336,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,3.8834874700114597,insertion_score,0.21393619198352098,4.097423661994981,0.0072331909905187786,4.104656852985499,0.21517513997969218,30988,366,29.74830061334512,0.05242219939120751,20,84.66666666666667,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,58,0.0,feasible,0,12,0.0,12,12,3.4158784589671995,0.03793598388438113,0.03731444216100499,0.09826158499345183,0.0,0.29014458507299423,0.0025052799901459366,1.0537973139435053e-05,3.882050873042317,3.78127347008558,"[0, 1, 126]",,2
random_maze,17,random_maze_17_seed6,0.0,group_constrained_incremental,0.25,127,53,3,42.333333333333336,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,3.9419714079995174,insertion_score,0.2099111799907405,4.151882587990258,0.007155603001592681,4.159038190991851,0.2065001110022422,30988,366,28.858519813952757,0.04965092925799652,21,84.66666666666667,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,58,0.0,feasible,0,12,0.0,12,12,3.4845824320509564,0.040120571036823094,0.03875588899245486,0.09892566900816746,0.0,0.27537873192341067,0.002648074005264789,1.1483003618195653e-05,3.9404228500206955,3.838837624003645,"[0, 14, 126]",,6
random_maze,17,random_maze_17_seed10,0.0,group_constrained_incremental,0.25,127,52,3,42.333333333333336,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,3.9699166860082187,insertion_score,0.1761425739969127,4.146059260005131,0.00590970998746343,4.151968969992595,0.21555848000571132,30988,366,36.47530597321807,0.051917170278393425,20,84.66666666666667,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,58,0.0,feasible,0,12,0.0,12,12,3.4857455189339817,0.042317653947975487,0.04090595102752559,0.11250852298690006,0.0,0.28379521012539044,0.0027376560028642416,1.0502990335226059e-05,3.9680210160149727,3.852764334034873,"[0, 13, 126]",,10
random_maze,19,random_maze_19_seed2,0.0,group_constrained_incremental,0.25,161,60,3,53.666666666666664,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,5.936805769975763,insertion_score,0.29487083200365305,6.231676601979416,0.006254683976294473,6.23793128595571,0.3294783559977077,49588,390,52.677058864435864,0.05281852923572698,20,127.14871794871794,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,62,0.0,feasible,0,12,0.0,12,12,5.248907614033669,0.06086995510850102,0.04551808105316013,0.13046646700240672,0.0,0.44614553978317417,0.0029266160272527486,1.0517018381506205e-05,5.9348447900265455,5.8014411899785046,"[0, 1, 160]",,2
random_maze,19,random_maze_19_seed6,0.0,group_constrained_incremental,0.25,161,70,3,53.666666666666664,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,5.899003995989915,insertion_score,0.39448192302370444,6.293485919013619,0.008781764016021043,6.3022676830296405,0.32908550498541445,47012,438,37.47373584453489,0.05221699894968849,20,107.33333333333333,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,70,0.0,feasible,0,12,0.0,12,12,5.184209285973338,0.060111583821708336,0.05709152604686096,0.13173972599906847,0.0,0.46031686215428635,0.0033359260123688728,1.1102005373686552e-05,5.896816012013005,5.761729257996194,"[0, 1, 160]",,6
random_maze,19,random_maze_19_seed10,0.0,group_constrained_incremental,0.25,161,58,3,53.666666666666664,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,5.098923106008442,insertion_score,0.31443222699454054,5.413355333002983,0.007467274001101032,5.420822607004084,0.2648055449826643,39284,366,35.4621438752106,0.048849697579204474,22,107.33333333333333,1.7763568394002505e-14,1.7763568394002505e-14,adaptive,58,0.0,feasible,0,12,0.0,12,12,4.411965520994272,0.060546131076989695,0.047287246998166665,0.1315215930226259,0.0,0.4432216109125875,0.0028648629668168724,1.213999348692596e-05,5.097419105964946,4.963020509982016,"[0, 1, 160]",,10
random_maze,11,random_maze_11_seed2,0.05,endpoints,0.25,49,23,2,24.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.02337678399635479,0.02337678399635479,0.00014095701044425368,0.023517741006799042,0.08144288600306027,12544,4,577.785281813065,3.463040348114851,1,3136.0,2.9709610771533335e-08,2.9709610771533335e-08,adaptive,56,6.396238734815731e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 48]",,2
random_maze,11,random_maze_11_seed6,0.05,endpoints,0.25,49,27,2,24.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.030681335018016398,0.030681335018016398,0.00014094897778704762,0.030822283995803446,0.09304315099143423,14308,4,660.1193740617844,3.0186974788793184,1,3577.0,3.3210845629128016e-08,3.3210845629128016e-08,adaptive,65,7.984866935430068e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 48]",,6
random_maze,11,random_maze_11_seed10,0.05,endpoints,0.25,49,22,2,24.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.02127403797931038,0.02127403797931038,0.00013380000018514693,0.021407837979495525,0.07540812500519678,11368,4,563.5883774353522,3.5224540225604684,1,2842.0,3.2133218752505854e-08,3.2133218752505854e-08,adaptive,51,8.24943238827297e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 48]",,10
random_maze,13,random_maze_13_seed2,0.05,endpoints,0.25,71,31,2,35.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.03749576298287138,0.03749576298287138,0.0001401269983034581,0.03763588998117484,0.12864930101204664,19312,4,918.0907503166846,3.418261161789875,1,4828.0,4.5045769780927e-08,4.5045769780927e-08,adaptive,61,9.652534007212357e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 70]",,2
random_maze,13,random_maze_13_seed6,0.05,endpoints,0.25,71,35,2,35.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.04520908399717882,0.04520908399717882,0.0001545209961477667,0.04536360499332659,0.12914467198424973,18744,4,835.7742650115335,2.846878505428484,1,4686.0,3.2133367966480364e-08,3.2133367966480364e-08,adaptive,46,7.192022109289281e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 70]",,6
random_maze,13,random_maze_13_seed10,0.05,endpoints,0.25,71,30,2,35.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.04355255697737448,0.04355255697737448,0.0001462190120946616,0.04369877598946914,0.1311358290258795,19312,4,896.8452675701482,3.0009039396774315,1,4828.0,2.214531136246478e-08,2.214531136246478e-08,adaptive,61,5.404643939146082e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 70]",,10
random_maze,15,random_maze_15_seed2,0.05,endpoints,0.25,97,38,2,48.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.07026754898834042,0.07026754898834042,0.0001510010042693466,0.07041854999260977,0.261259010003414,39188,4,1730.1806121593454,3.7100878963118724,1,9797.0,3.351608057755584e-08,3.351608057755584e-08,adaptive,93,7.243947255470155e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 96]",,2
random_maze,15,random_maze_15_seed6,0.05,endpoints,0.25,97,39,2,48.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.08149518701247871,0.08149518701247871,0.00018741501844488084,0.08168260203092359,0.26901517499936745,39188,4,1435.398172630895,3.2934207323307727,1,9797.0,3.057337849554642e-08,3.057337849554642e-08,adaptive,93,6.086564380698282e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 96]",,6
random_maze,15,random_maze_15_seed10,0.05,endpoints,0.25,97,41,2,48.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.08184553100727499,0.08184553100727499,0.00014711599214933813,0.08199264699942432,0.26720203799777664,39188,4,1816.2677904285117,3.2588536628126263,1,9797.0,3.0540853401817e-08,3.0540853401817e-08,adaptive,93,6.080707330883853e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 96]",,10
random_maze,17,random_maze_17_seed2,0.05,endpoints,0.25,127,52,2,63.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.1631083270185627,0.1631083270185627,0.00016131100710481405,0.16326963802566752,0.32320056701428257,46736,4,2003.586567432925,1.9795509497208073,1,11684.0,2.4191624703462367e-08,2.4191624703462367e-08,adaptive,84,5.43981165502632e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 126]",,2
random_maze,17,random_maze_17_seed6,0.05,endpoints,0.25,127,53,2,63.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.1608462859876454,0.1608462859876454,0.00015140400500968099,0.16099768999265507,0.30521537698223256,46736,4,2015.9002858789413,1.8957748834542711,1,11684.0,3.0038250997677096e-08,3.0038250997677096e-08,adaptive,84,6.672091804869698e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 126]",,6
random_maze,17,random_maze_17_seed10,0.05,endpoints,0.25,127,52,2,63.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.18081840098602697,0.18081840098602697,0.00018120100139640272,0.18099960198742338,0.3323896650108509,46736,4,1834.3699121380773,1.8364110272129037,1,11684.0,2.4264046771804715e-08,2.4264046771804715e-08,adaptive,84,4.940733080112537e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 126]",,10
random_maze,19,random_maze_19_seed2,0.05,endpoints,0.25,161,60,2,80.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.22672481599147432,0.22672481599147432,0.00016207198495976627,0.22688688797643408,0.5031186309934128,70840,4,3104.2911649308794,2.2174865876148377,1,17710.0,4.581817236726238e-08,4.581817236726238e-08,adaptive,88,9.997289208353448e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 160]",,2
random_maze,19,random_maze_19_seed6,0.05,endpoints,0.25,161,70,2,80.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.2722398359910585,0.2722398359910585,0.00015349200111813843,0.27239332799217664,0.4502826409880072,68264,4,2933.590269902322,1.6530604633639914,1,17066.0,2.4327171388449642e-08,2.4327171388449642e-08,adaptive,98,4.792988411401389e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 160]",,6
random_maze,19,random_maze_19_seed10,0.05,endpoints,0.25,161,58,2,80.5,2,False,0,233.17891857710737,77.72630619236912,,,,0.0,0.0,0.0,,0.238024244987173,0.238024244987173,0.00017771299462765455,0.23820195798180066,0.4015632400114555,59248,4,2259.616641162417,1.6858099883550752,1,14812.0,2.7024317006407728e-08,2.7024317006407728e-08,adaptive,84,6.034510670934783e-07,,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 160]",,10
random_maze,11,random_maze_11_seed2,0.05,group_constrained_incremental,0.25,49,23,3,16.333333333333332,6,True,3,0.0,0.0,True,0.0,0.0,0.0,0.0,1.3896712719870266,insertion_score,0.043169949000002816,1.4328412209870294,0.004751180007588118,1.4375924009946175,0.08226223700330593,12544,288,17.31406447912408,0.057222225817548635,19,43.55555555555556,3.274853064283434e-07,3.274853064283434e-07,adaptive,55,6.497894552101896e-07,feasible,0,12,0.0,12,12,1.2928417949588038,0.011429849924752489,0.014254511886974797,0.011320177029119805,0.0,0.05643372723716311,0.0017064839776139706,1.3115990441292524e-05,1.3879996610048693,1.3749598840076942,"[0, 8, 48]",,2
