map_family,map_size,map,slip,method,method_group,representation_scope,repeat,target_count,n_states,n_abstract_states,state_compression_ratio,epsilon,exact_partition_states,homogeneity_error,start_gap,normalized_start_gap,value_gap_max,policy_start_gap,normalized_policy_start_gap,policy_value_gap_max,full_planner_time_sec,selection_time_sec,construction_time_sec,solve_time_sec,oracle_full_policy_cost_sec,total_time_sec,total_speedup,full_transition_nnz,abstract_transition_nnz,error
open_room,12,open_room_12,0.1,qstar_oracle_aggregation,abstraction:qstar_oracle,full_action_abstract_mdp,3,51,144,51,2.823529411764706,,144,0.9333333333333333,0.16340600693131435,0.009219021718150281,0.18739023058653537,0.2244187845895027,0.01266123374498197,0.276491398953155,0.0034840189618989825,0.004686806001700461,0.004704679944552481,0.0014753349823877215,0.0034840189618989825,0.014350839890539646,0.24277456849028856,2288,780,
four_rooms,9,four_rooms_9,0.0,policy_kron_oracle,reduction:policy_kron_oracle,fixed_optimal_policy_only,0,7,68,7,9.714285714285714,,68,nan,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.001096675987355411,0.003048261976800859,0.0005089249461889267,2.4180044420063496e-05,0.001096675987355411,0.00467804295476526,0.23443050821888856,272,7,
four_rooms,9,four_rooms_9,0.05,policy_kron_oracle,reduction:policy_kron_oracle,fixed_optimal_policy_only,2,14,68,14,4.857142857142857,,68,nan,2.6057378477162274e-11,1.9244175278892552e-12,2.6057378477162274e-11,0.0,0.0,0.0,0.002174447989091277,0.0050238469848409295,0.0004027090035378933,1.74730084836483e-05,0.002174447989091277,0.007618476985953748,0.28541767509442184,1008,132,
four_rooms,9,four_rooms_9,0.1,policy_kron_oracle,reduction:policy_kron_oracle,fixed_optimal_policy_only,4,24,68,24,2.8333333333333335,,68,nan,5.3518078857450746e-11,3.7425026114298114e-12,5.3518078857450746e-11,0.0,0.0,0.0,0.0027332910103723407,0.008312529884278774,0.0003706701099872589,2.6855035685002804e-05,0.0027332910103723407,0.011443346040323377,0.23885417785505514,1008,205,
four_rooms,11,four_rooms_11,0.05,epsilon_homogeneous,abstraction:model_minimization,full_action_abstract_mdp,1,6,104,2,52.0,2.2456850738093372,104,0.95,9.613434836181012,0.6023574516421248,24.4867412055871,17.373648700962093,1.0885960050252312,29.436112288597613,0.0024974000407382846,12.01911591598764,0.0004912730073556304,0.009136041044257581,0.0,12.028743230039254,0.0002076193657955516,1584,12,
four_rooms,11,four_rooms_11,0.1,epsilon_homogeneous,abstraction:model_minimization,full_action_abstract_mdp,3,11,104,2,52.0,2.2456850738093372,104,0.9,8.986965599307812,0.5351578701893395,24.592124256512236,16.540196555607118,0.9849393839777819,27.748555489146213,0.0031465470092371106,12.104371592053212,0.0004943079547956586,0.009599813027307391,0.0,12.114465713035315,0.00025973469105215155,1584,12,
maze,9,maze_9,0.0,epsilon_homogeneous,abstraction:model_minimization,full_action_abstract_mdp,0,11,31,2,15.5,2.2456850738093372,31,1.0,5.837526113696233,0.5720118040506497,15.04278074718163,23.12807869984791,2.2662911931624174,32.33333333333331,0.0008377729682251811,1.0154347839998081,0.0004884309601038694,0.0060092570492997766,0.0,1.0219324720092118,0.000819792883749005,124,10,
maze,9,maze_9,0.05,qstar_oracle_aggregation,abstraction:qstar_oracle,full_action_abstract_mdp,2,2,31,2,15.5,,31,0.95,5.538249155582207,0.513428336793125,15.256504372340071,22.525870499877055,2.088280953180299,29.500355821493805,0.0017530110199004412,0.00023145193699747324,0.000244591967202723,0.005921614007093012,0.0017530110199004412,0.00815066893119365,0.21507572380856305,364,12,
maze,9,maze_9,0.1,qstar_oracle_aggregation,abstraction:qstar_oracle,full_action_abstract_mdp,4,4,31,4,7.75,,31,0.9,3.3319730096611906,0.2913443297264452,6.966641141233632,20.564445332763853,1.7981341758465907,27.215285563255495,0.0021533200051635504,0.0004166850121691823,0.0004270910285413265,0.0030512730590999126,0.0021533200051635504,0.006048369104973972,0.3560166332098902,364,36,
maze,11,maze_11,0.0,qstar_oracle_aggregation,abstraction:qstar_oracle,full_action_abstract_mdp,1,18,49,18,2.7222222222222223,,49,1.0,2.924319376032848,0.1408874981423086,4.898974301151968,12.576918359741885,0.605929221194682,28.62446752333331,0.0017680299933999777,0.0010835459688678384,0.0015544560737907887,0.002630423055961728,0.0017680299933999777,0.007036455092020333,0.25126714663538546,196,109,
maze,11,maze_11,0.05,policy_kron_oracle,reduction:policy_kron_oracle,fixed_optimal_policy_only,3,3,49,3,16.333333333333332,,49,nan,4.730793534690747e-11,2.191332328797667e-12,4.730793534690747e-11,0.0,0.0,0.0,0.002994944923557341,0.0020212269155308604,0.0005357980262488127,2.243509516119957e-05,0.002994944923557341,0.005574404960498214,0.5372671961905091,580,7,
maze,11,maze_11,0.1,policy_kron_oracle,reduction:policy_kron_oracle,fixed_optimal_policy_only,0,10,49,10,4.9,,49,nan,3.915801016773912e-11,1.7420938060804624e-12,3.915801016773912e-11,0.0,0.0,0.0,0.0036379799712449312,0.0029399750055745244,0.000757394009269774,2.456002403050661e-05,0.0036379799712449312,0.007359909010119736,0.49429686783393345,580,31,
corridor,32,corridor_32,0.0,qstar_oracle_aggregation,abstraction:qstar_oracle,full_action_abstract_mdp,4,7,32,7,4.571428571428571,,32,1.0,0.8115673187995398,0.039846313224734246,2.752545575436251,0.0,0.0,3.552713678800501e-15,0.0017801009817048907,0.0006600780179724097,0.0006932090036571026,0.002841382985934615,0.0017801009817048907,0.005974770989269018,0.2979362698423152,128,39,
corridor,32,corridor_32,0.05,policy_kron_oracle,reduction:policy_kron_oracle,fixed_optimal_policy_only,1,2,32,2,16.0,,32,nan,2.091837814077735e-11,9.873553975510994e-13,2.091837814077735e-11,0.0,0.0,0.0,0.0030132390093058348,0.00023019895888864994,0.000496366061270237,3.920390736311674e-05,0.0030132390093058348,0.0037790079368278384,0.797362445297005,376,3,
corridor,32,corridor_32,0.1,policy_kron_oracle,reduction:policy_kron_oracle,fixed_optimal_policy_only,3,4,32,4,8.0,,32,nan,7.30189242403867e-11,3.3097137777683706e-12,7.30189242403867e-11,0.0,0.0,0.0,0.0034539810148999095,0.0014933409402146935,0.00025623105466365814,1.8964987248182297e-05,0.0034539810148999095,0.0052225179970264435,0.6613631617672759,376,9,
corridor,64,corridor_64,0.0,policy_kron_oracle,reduction:policy_kron_oracle,fixed_optimal_policy_only,0,23,64,23,2.782608695652174,,64,nan,1.0658141036401503e-14,3.747429732277204e-16,1.0658141036401503e-14,0.0,0.0,0.0,0.0033040939597412944,0.006760890944860876,0.00038163200952112675,2.2731022909283638e-05,0.0033040939597412944,0.01046934793703258,0.31559691965666037,256,23,
corridor,64,corridor_64,0.1,exact_model_minimization,abstraction:model_minimization,full_action_abstract_mdp,2,4,64,64,1.0,0.0,64,0.0,0.0,0.0,7.105427357601002e-15,6.546585495925683e-11,2.207366878286206e-12,6.546585495925683e-11,0.005396514083258808,0.46302112692501396,0.00564437999855727,0.0029991079354658723,0.0,0.4716646148590371,0.01144142238626831,760,756,
open_room,9,open_room_9,0.0,epsilon_homogeneous,abstraction:model_minimization,full_action_abstract_mdp,4,5,81,2,40.5,2.2456850738093372,81,1.0,10.880660850137188,0.8462032847083368,22.738872401380995,20.475121782089502,1.592377112516001,32.33333333333331,0.0010965761030092835,6.567524024052545,0.00044168694876134396,0.008931256015785038,0.0,6.576896967017092,0.00016673153137544564,324,10,
open_room,9,open_room_9,0.05,epsilon_homogeneous,abstraction:model_minimization,full_action_abstract_mdp,1,17,81,2,40.5,2.2456850738093372,81,0.95,10.510593575790693,0.7809779112384372,22.882462373074908,19.873492663337842,1.4766776659479381,29.45174622908121,0.00232245703227818,6.604715829016641,0.0004758089780807495,0.00919013295788318,0.0,6.614381770952605,0.00035112231387631246,1280,12,
open_room,9,open_room_9,0.1,epsilon_homogeneous,abstraction:model_minimization,full_action_abstract_mdp,3,29,81,2,40.5,2.2456850738093372,81,0.9,10.072668349813236,0.7128246670905899,23.015353500195285,19.17532152947873,1.3570031009567722,28.028646810544018,0.0027962400345131755,6.534406938008033,0.0005048270104452968,0.008991183945909142,0.0,6.543902948964387,0.0004273046309398121,1280,12,
open_room,12,open_room_12,0.0,qstar_oracle_aggregation,abstraction:qstar_oracle,full_action_abstract_mdp,0,15,144,15,9.6,,144,1.0,0.9887775391298383,0.06074269793775778,3.0346800729495484,17.05520324199253,1.0477372490753787,32.33333333333331,0.0016360230511054397,0.0014726739609614015,0.001534400973469019,0.0013611339963972569,0.0016360230511054397,0.006004231981933117,0.2724783212954252,576,106,
open_room,12,open_room_12,0.05,qstar_oracle_aggregation,abstraction:qstar_oracle,full_action_abstract_mdp,2,29,144,29,4.9655172413793105,,144,0.9833333333333334,0.04804933122082389,0.0028322427070477745,0.8167704868815644,1.4229726412068544,0.0838763783592474,20.037741849852928,0.002884316025301814,0.0028903019847348332,0.00277757307048887,0.0012246050173416734,0.002884316025301814,0.00977679609786719,0.2950164856083097,2288,404,
open_room,12,open_room_12,0.1,qstar_oracle_aggregation,abstraction:qstar_oracle,full_action_abstract_mdp,4,51,144,51,2.823529411764706,,144,0.9333333333333333,0.16340600693131435,0.009219021718150281,0.18739023058653537,0.2244187845895027,0.01266123374498197,0.276491398953155,0.0035421529319137335,0.005242560990154743,0.004537147935479879,0.0014519240939989686,0.0035421529319137335,0.014773785951547325,0.2397593239492378,2288,780,
