map_family,map_size,map,slip,method,top_k,proposal_backend,refine_mode,final_first_hit_mode,n_states,n_basis,n_boundary,state_compression_ratio,group_all_feasible,n_groups_feasible,group_total_violation,group_max_violation,selection_time_sec,proposal_time_sec,refine_time_sec,diagnostic_operator_time_sec,probe_green_kernel_time_sec,probe_operator_delta_time_sec,active_weight_time_sec,candidate_score_time_sec,exact_refine_calls,surrogate_topk_recall,surrogate_topk_recall_hits,surrogate_topk_recall_steps,kernel_time_sec,smdp_solve_time_sec,upfront_time_sec,compressed_total_time_sec,full_vi_time_sec,planning_speedup,total_speedup,break_even_tasks,start_gap,value_gap_max,first_hit_used_steps_max,first_hit_tail_bound_max,stop_reason,boundary
four_rooms,15,four_rooms_15,0.1,endpoints,,none,none,adaptive,200,33,2,100.0,False,0,174.8841889328305,58.29472964427684,8.65889993798919,0.0,8.65889993798919,0.0,0.0,0.0,0.0,0.0,1,,,,0.11227651601075195,0.00016611602040939033,8.771176453999942,8.771342570020352,0.3355758010002319,2020.1290650547164,0.0382582025865914,27,0.18197537787214557,0.18197537787214557,61,7.265274714832801e-07,fixed_endpoints,"[0, 199]"
four_rooms,15,four_rooms_15,0.1,exact_group_rd,,operator,none,exact,200,33,4,50.0,False,1,116.58945928855368,58.29472964427684,37.41834382500383,26.910449552815408,10.504823638009839,0.0,9.148702400008915,8.101112670905422,0.0,0.003420823981286958,1,,,,0.5293055310030468,0.00399287001346238,37.94764935600688,37.95164222602034,0.3652425040199887,91.47367752732629,0.009623891947673657,106,0.18197542422026913,0.19179416428329077,0,0.0,no_positive_violation_reduction,"[0, 15, 184, 199]"
four_rooms,15,four_rooms_15,0.1,incremental_group_rd,,insertion_score,none,adaptive,200,33,4,50.0,False,1,116.58945928855368,58.29472964427684,21.726767761982046,11.204493934928905,10.51884035798139,0.0,0.16675449270405807,0.11695089301792905,0.20530743600102141,0.0037271809997037053,1,,,,0.33782184100709856,0.0037755389930680394,22.064589602989145,22.068365141982213,0.3672582080180291,97.27305391159304,0.016641840283826363,61,0.1819753845015768,0.191794119587815,61,9.323157021892368e-07,no_positive_violation_reduction,"[0, 15, 184, 199]"
four_rooms,15,four_rooms_15,0.1,surrogate_topk_exact_refine,4,insertion_score,exact,exact,200,33,4,50.0,False,2,19.43157654809228,19.43157654809228,168.70140497401007,11.318808247015113,157.38259672699496,0.0,0.0,0.0,0.0,0.0,15,,0,0,0.590283260011347,0.004158116003964096,169.29168823402142,169.29584635002539,0.3691281430074014,88.77293049436257,0.002180373298965737,464,0.18197542422025492,0.2201685352205196,0,0.0,no_positive_exact_refine_gain,"[0, 15, 72, 199]"
four_rooms,15,four_rooms_15,0.1,surrogate_topk_certified_refine,4,insertion_score,certified_adaptive_green,adaptive,200,33,4,50.0,False,2,19.43157654809228,19.43157654809228,166.40208845198504,11.095849572011502,155.30623887997353,0.0,0.0,0.0,0.0,0.0,15,,0,0,0.3029237250157166,0.0037929370009806007,166.70501217700075,166.70880511400173,0.3639941299916245,95.96629996689106,0.0021834127462116455,463,0.18197536149822113,0.2201684851158099,61,8.874491103459255e-07,no_positive_exact_refine_gain,"[0, 15, 72, 199]"
four_rooms,15,four_rooms_15,0.1,heuristic_topk_exact_refine,4,heuristic_saliency,exact,exact,200,33,5,40.0,False,1,116.58945928855368,58.29472964427684,219.15469201400992,1.4892152699758299,217.6654767440341,0.0,0.0,0.0,0.0,0.0,20,,0,0,0.81487620799453,0.007261858001584187,219.96956822200445,219.97683008000604,0.3743881910049822,51.55542712668146,0.0017019437495704272,600,0.18197542422026558,0.28891443693331276,0,0.0,no_positive_exact_refine_gain,"[0, 15, 173, 184, 199]"
maze,13,maze_13,0.0,endpoints,,none,none,adaptive,71,33,2,35.5,False,1,116.58945928855368,58.29472964427684,1.4801759560068604,0.0,1.4801759560068604,0.0,0.0,0.0,0.0,0.0,1,,,,0.025893123995047063,0.00016222501290030777,1.5060690800019074,1.5062313050148077,0.05628514100681059,346.95722934785357,0.03736819226862188,27,7.105427357601002e-15,7.105427357601002e-15,23,0.0,fixed_endpoints,"[0, 70]"
maze,13,maze_13,0.0,exact_group_rd,,operator,none,exact,71,33,2,35.5,False,1,116.58945928855368,58.29472964427684,2.777494739013491,1.3145411589648575,1.4622389010037296,0.0,0.434319457039237,0.3969003310194239,0.0,0.0010490910208318383,1,,,,0.024196492013288662,0.00031483202474191785,2.80169123102678,2.802006063051522,0.05506762399454601,174.9111261463552,0.019652928207648013,52,3.552713678800501e-15,3.552713678800501e-15,0,0.0,no_positive_violation_reduction,"[0, 70]"
maze,13,maze_13,0.0,incremental_group_rd,,insertion_score,none,adaptive,71,33,3,23.666666666666668,True,3,0.0,0.0,3.1614551979873795,1.1635958419647068,1.9965499870013446,0.0,0.013944587990408763,0.021238620014628395,0.06690986099420115,0.0019140899821650237,1,,,,0.04231551897828467,0.0026581889833323658,3.203770716965664,3.2064289059489965,0.055214380990946665,20.77142796737073,0.017219898713021688,61,7.105427357601002e-15,7.105427357601002e-15,22,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.0,surrogate_topk_exact_refine,4,insertion_score,exact,exact,71,33,3,23.666666666666668,True,3,0.0,0.0,10.861895568988984,0.5484242309757974,10.313471338013187,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.058208152011502534,0.0028898940072394907,10.920103721000487,10.922993615007726,0.05571227899054065,19.278312232550913,0.005100458807738783,207,7.105427357601002e-15,7.105427357601002e-15,0,0.0,feasible,"[0, 9, 70]"
