split,map_family,map_size,maze_seed,map,slip,n_states,log_n_states,sqrt_n_states,open_density,log_aspect_ratio,mean_degree,degree_std,dead_end_fraction,junction_fraction,turn_articulation_fraction,articulation_fraction,cycle_rank_per_state,endpoint_distance,endpoint_eccentricity,covering_radius,slip_endpoint_distance,discount_horizon,required_k,reference_frontier,reference_certified,reference_operator_time_sec,green_steps_total,occupancy_steps_total,reference_boundary,base_predicted_k,proposed_k,base_error,proposal_error,proposal_first_pass_certified,continuation_steps_if_needed,proposal_excess_steps,proposal_to_fixed_work_ratio
test,corridor,256,0,corridor_256,0.0,256,5.54907608489522,16.0,0.330749354005168,4.454347296253507,1.9921875,0.08804240366863003,0.0078125,0.0,0.0,0.9921875,0.0,255.0,255.0,127.0,0.0,33.33333333333331,0,0.0,True,0.002201954019255936,0,0,"[0, 255]",0,0,0,0,True,0,0,0.0
test,corridor,256,0,corridor_256,0.05,256,5.54907608489522,16.0,0.330749354005168,4.454347296253507,1.9921875,0.08804240366863003,0.0078125,0.0,0.0,0.9921875,0.0,255.0,255.0,127.0,12.75,33.33333333333331,0,0.0,True,0.0026293229311704636,0,0,"[0, 255]",0,0,0,0,True,0,0,0.0
test,corridor,256,0,corridor_256,0.1,256,5.54907608489522,16.0,0.330749354005168,4.454347296253507,1.9921875,0.08804240366863003,0.0078125,0.0,0.0,0.9921875,0.0,255.0,255.0,127.0,25.5,33.33333333333331,0,0.0,True,0.0025924929650500417,0,0,"[0, 255]",0,0,0,0,True,0,0,0.0
test,corridor,512,0,corridor_512,0.0,512,6.240275845170769,22.627416997969522,0.3320363164721141,5.1436109767870555,1.99609375,0.06237781024480981,0.00390625,0.0,0.0,0.99609375,0.0,511.0,511.0,255.0,0.0,33.33333333333331,0,0.0,True,0.004423705977387726,0,0,"[0, 511]",0,0,0,0,True,0,0,0.0
test,corridor,512,0,corridor_512,0.05,512,6.240275845170769,22.627416997969522,0.3320363164721141,5.1436109767870555,1.99609375,0.06237781024480981,0.00390625,0.0,0.0,0.99609375,0.0,511.0,511.0,255.0,25.55,33.33333333333331,0,0.0,True,0.005241184961050749,0,0,"[0, 511]",0,0,0,0,True,0,0,0.0
test,corridor,512,0,corridor_512,0.1,512,6.240275845170769,22.627416997969522,0.3320363164721141,5.1436109767870555,1.99609375,0.06237781024480981,0.00390625,0.0,0.0,0.99609375,0.0,511.0,511.0,255.0,51.1,33.33333333333331,0,0.0,True,0.005314234062097967,0,0,"[0, 511]",0,0,0,0,True,0,0,0.0
test,open_room,20,0,open_room_20,0.0,400,5.993961427306569,20.0,0.8264462809917356,0.0,3.8,0.4242640687119285,0.0,0.99,0.01,0.0,0.9025,38.0,38.0,19.0,0.0,33.33333333333331,39,0.0,True,0.03705101693049073,74,39,"[0, 380, 399]",36,72,-3,33,True,0,33,0.140625
test,open_room,20,0,open_room_20,0.05,400,5.993961427306569,20.0,0.8264462809917356,0.0,3.8,0.4242640687119285,0.0,0.99,0.01,0.0,0.9025,38.0,38.0,19.0,1.9000000000000001,33.33333333333331,57,9.95683399718557e-07,True,0.040850750054232776,112,57,"[0, 380, 399]",50,86,-7,29,True,0,29,0.16796875
test,open_room,20,0,open_room_20,0.1,400,5.993961427306569,20.0,0.8264462809917356,0.0,3.8,0.4242640687119285,0.0,0.99,0.01,0.0,0.9025,38.0,38.0,19.0,3.8000000000000003,33.33333333333331,67,9.010731430291111e-07,True,0.04194477491546422,132,67,"[0, 380, 399]",64,100,-3,33,True,0,33,0.1953125
test,open_room,24,0,open_room_24,0.0,576,6.3578422665081,24.0,0.8520710059171598,0.0,3.8333333333333335,0.39086797998528583,0.0,0.9930555555555556,0.006944444444444444,0.0,0.9184027777777778,46.0,46.0,23.0,0.0,33.33333333333331,47,0.0,True,0.05294668802525848,90,47,"[0, 552, 575]",36,72,-11,25,True,0,25,0.140625
test,open_room,24,0,open_room_24,0.05,576,6.3578422665081,24.0,0.8520710059171598,0.0,3.8333333333333335,0.39086797998528583,0.0,0.9930555555555556,0.006944444444444444,0.0,0.9184027777777778,46.0,46.0,23.0,2.3000000000000003,33.33333333333331,67,8.467257521587482e-07,True,0.06002053897827864,130,67,"[0, 552, 575]",51,87,-16,20,True,0,20,0.169921875
test,open_room,24,0,open_room_24,0.1,576,6.3578422665081,24.0,0.8520710059171598,0.0,3.8333333333333335,0.39086797998528583,0.0,0.9930555555555556,0.006944444444444444,0.0,0.9184027777777778,46.0,46.0,23.0,4.6000000000000005,33.33333333333331,78,8.202881056299866e-07,True,0.060898488969542086,152,78,"[0, 552, 575]",66,102,-12,24,True,0,24,0.19921875
test,open_room,32,0,open_room_32,0.0,1024,6.932447891572509,32.0,0.8858131487889274,0.0,3.875,0.3423265984407288,0.0,0.99609375,0.00390625,0.0,0.9384765625,62.0,62.0,31.0,0.0,33.33333333333331,63,0.0,True,0.09384147298987955,122,63,"[0, 992, 1023]",27,63,-36,0,True,0,0,0.123046875
test,open_room,32,0,open_room_32,0.05,1024,6.932447891572509,32.0,0.8858131487889274,0.0,3.875,0.3423265984407288,0.0,0.99609375,0.00390625,0.0,0.9384765625,62.0,62.0,31.0,3.1,33.33333333333331,85,6.68420115172482e-07,True,0.10419712599832565,168,85,"[0, 992, 1023]",44,80,-41,-5,False,5,0,0.15625
test,open_room,32,0,open_room_32,0.1,1024,6.932447891572509,32.0,0.8858131487889274,0.0,3.875,0.3423265984407288,0.0,0.99609375,0.00390625,0.0,0.9384765625,62.0,62.0,31.0,6.2,33.33333333333331,98,8.59197412797731e-07,True,0.11759380798321217,192,98,"[0, 992, 1023]",62,98,-36,0,True,0,0,0.19140625
test,four_rooms,19,0,four_rooms_19,0.0,328,5.796057750765372,18.110770276274835,0.7437641723356009,0.0,3.5609756097560976,0.6068222099816941,0.0,0.9390243902439024,0.04878048780487805,0.0,0.7835365853658537,36.0,36.0,26.0,0.0,33.33333333333331,37,0.0,True,0.03014501603320241,70,37,"[0, 145, 319, 327]",32,68,-5,31,True,0,31,0.1328125
test,four_rooms,19,0,four_rooms_19,0.05,328,5.796057750765372,18.110770276274835,0.7437641723356009,0.0,3.5609756097560976,0.6068222099816941,0.0,0.9390243902439024,0.04878048780487805,0.0,0.7835365853658537,36.0,36.0,26.0,1.8,33.33333333333331,56,8.27284710128947e-07,True,0.033606719924136996,110,56,"[0, 145, 319, 327]",46,82,-10,26,True,0,26,0.16015625
test,four_rooms,19,0,four_rooms_19,0.1,328,5.796057750765372,18.110770276274835,0.7437641723356009,0.0,3.5609756097560976,0.6068222099816941,0.0,0.9390243902439024,0.04878048780487805,0.0,0.7835365853658537,36.0,36.0,26.0,3.6,33.33333333333331,66,9.873454723953116e-07,True,0.03390857100021094,130,66,"[0, 145, 319, 327]",60,96,-6,30,True,0,30,0.1875
test,four_rooms,21,0,four_rooms_21,0.0,404,6.003887067106539,20.09975124224178,0.7637051039697542,0.0,3.603960396039604,0.5815514913104322,0.0,0.9504950495049505,0.039603960396039604,0.0,0.8044554455445545,40.0,40.0,30.0,0.0,33.33333333333331,41,0.0,True,0.037019037059508264,78,41,"[0, 181, 394, 403]",31,67,-10,26,True,0,26,0.130859375
test,four_rooms,21,0,four_rooms_21,0.05,404,6.003887067106539,20.09975124224178,0.7637051039697542,0.0,3.603960396039604,0.5815514913104322,0.0,0.9504950495049505,0.039603960396039604,0.0,0.8044554455445545,40.0,40.0,30.0,2.0,33.33333333333331,61,6.371401207007837e-07,True,0.04190844402182847,118,61,"[0, 181, 394, 403]",45,82,-16,21,True,0,21,0.16015625
test,four_rooms,21,0,four_rooms_21,0.1,404,6.003887067106539,20.09975124224178,0.7637051039697542,0.0,3.603960396039604,0.5815514913104322,0.0,0.9504950495049505,0.039603960396039604,0.0,0.8044554455445545,40.0,40.0,30.0,4.0,33.33333333333331,71,9.867300822719612e-07,True,0.04198061104398221,140,71,"[0, 181, 394, 403]",60,96,-11,25,True,0,25,0.1875
test,four_rooms,31,0,four_rooms_31,0.0,904,6.807934943699926,30.066592756745816,0.830119375573921,0.0,3.734513274336283,0.4891332249711674,0.0,0.9778761061946902,0.017699115044247787,0.0,0.8683628318584071,60.0,60.0,44.0,0.0,33.33333333333331,61,0.0,True,0.08361219801008701,118,61,"[0, 421, 889, 903]",18,55,-43,-6,False,6,0,0.107421875
test,four_rooms,31,0,four_rooms_31,0.05,904,6.807934943699926,30.066592756745816,0.830119375573921,0.0,3.734513274336283,0.4891332249711674,0.0,0.9778761061946902,0.017699115044247787,0.0,0.8683628318584071,60.0,60.0,44.0,3.0,33.33333333333331,84,8.183190309188834e-07,True,0.09344258497003466,164,84,"[0, 421, 889, 903]",36,72,-48,-12,False,12,0,0.140625
test,four_rooms,31,0,four_rooms_31,0.1,904,6.807934943699926,30.066592756745816,0.830119375573921,0.0,3.734513274336283,0.4891332249711674,0.0,0.9778761061946902,0.017699115044247787,0.0,0.8683628318584071,60.0,60.0,44.0,6.0,33.33333333333331,97,8.795951812054633e-07,True,0.09396618197206408,190,97,"[0, 421, 889, 903]",53,89,-44,-8,False,8,0,0.173828125
test,maze,19,8,maze_19_seed8,0.0,161,5.087596335232384,12.68857754044952,0.44598337950138506,0.0,1.9875776397515528,0.29462214225171235,0.049689440993788817,0.037267080745341616,0.2670807453416149,0.9503105590062112,0.0,88.0,98.0,70.0,0.0,33.33333333333331,96,0.0,True,0.01734061597380787,183,89,"[0, 10, 14, 30, 32, 45, 47, 48, 50, 59, 63, 92, 94, 128, 130, 132, 134, 145, 153, 160]",92,128,-4,32,True,0,32,0.25
test,maze,19,8,maze_19_seed8,0.05,161,5.087596335232384,12.68857754044952,0.44598337950138506,0.0,1.9875776397515528,0.29462214225171235,0.049689440993788817,0.037267080745341616,0.2670807453416149,0.9503105590062112,0.0,88.0,98.0,70.0,4.4,33.33333333333331,120,7.905918184116664e-07,True,0.019258923013694584,230,112,"[0, 10, 14, 30, 32, 45, 47, 48, 50, 59, 63, 92, 94, 128, 130, 132, 134, 145, 153, 160]",113,150,-7,30,True,0,30,0.29296875
test,maze,19,8,maze_19_seed8,0.1,161,5.087596335232384,12.68857754044952,0.44598337950138506,0.0,1.9875776397515528,0.29462214225171235,0.049689440993788817,0.037267080745341616,0.2670807453416149,0.9503105590062112,0.0,88.0,98.0,70.0,8.8,33.33333333333331,134,9.66365788396013e-07,True,0.019814824918285012,258,126,"[0, 10, 14, 30, 32, 45, 47, 48, 50, 59, 63, 92, 94, 128, 130, 132, 134, 145, 153, 160]",135,171,1,37,True,0,37,0.333984375
test,maze,19,9,maze_19_seed9,0.0,161,5.087596335232384,12.68857754044952,0.44598337950138506,0.0,1.9875776397515528,0.3149993126237507,0.055900621118012424,0.043478260869565216,0.22981366459627328,0.9440993788819876,0.0,76.0,118.0,58.0,0.0,33.33333333333331,118,0.0,True,0.01726603100541979,193,77,"[0, 1, 7, 10, 12, 20, 22, 26, 30, 43, 49, 62, 68, 80, 82, 102, 104, 135, 137, 160]",100,136,-18,18,True,0,18,0.265625
test,maze,19,9,maze_19_seed9,0.05,161,5.087596335232384,12.68857754044952,0.44598337950138506,0.0,1.9875776397515528,0.3149993126237507,0.055900621118012424,0.043478260869565216,0.22981366459627328,0.9440993788819876,0.0,76.0,118.0,58.0,3.8000000000000003,33.33333333333331,144,6.916352766503218e-07,True,0.01966033095959574,241,99,"[0, 1, 7, 10, 12, 20, 22, 26, 30, 43, 49, 62, 68, 80, 82, 102, 104, 135, 137, 160]",119,155,-25,11,True,0,11,0.302734375
test,maze,19,9,maze_19_seed9,0.1,161,5.087596335232384,12.68857754044952,0.44598337950138506,0.0,1.9875776397515528,0.3149993126237507,0.055900621118012424,0.043478260869565216,0.22981366459627328,0.9440993788819876,0.0,76.0,118.0,58.0,7.6000000000000005,33.33333333333331,160,8.326230148701626e-07,True,0.01982762000989169,270,112,"[0, 1, 7, 10, 12, 20, 22, 26, 30, 43, 49, 62, 68, 80, 82, 102, 104, 135, 137, 160]",139,175,-21,15,True,0,15,0.341796875
test,maze,19,10,maze_19_seed10,0.0,161,5.087596335232384,12.68857754044952,0.44598337950138506,0.0,1.9875776397515528,0.3341360908400686,0.062111801242236024,0.049689440993788817,0.2670807453416149,0.937888198757764,0.0,60.0,90.0,52.0,0.0,33.33333333333331,90,0.0,True,0.01683234900701791,149,61,"[0, 2, 5, 7, 39, 43, 44, 48, 94, 102, 112, 114, 132, 134, 136, 140, 153, 157, 160]",81,117,-9,27,True,0,27,0.228515625
test,maze,19,10,maze_19_seed10,0.05,161,5.087596335232384,12.68857754044952,0.44598337950138506,0.0,1.9875776397515528,0.3341360908400686,0.062111801242236024,0.049689440993788817,0.2670807453416149,0.937888198757764,0.0,60.0,90.0,52.0,3.0,33.33333333333331,113,9.279381819540383e-07,True,0.01900106598623097,192,81,"[0, 2, 5, 7, 39, 43, 44, 48, 94, 102, 112, 114, 132, 134, 136, 140, 153, 157, 160]",98,134,-15,21,True,0,21,0.26171875
test,maze,19,10,maze_19_seed10,0.1,161,5.087596335232384,12.68857754044952,0.44598337950138506,0.0,1.9875776397515528,0.3341360908400686,0.062111801242236024,0.049689440993788817,0.2670807453416149,0.937888198757764,0.0,60.0,90.0,52.0,6.0,33.33333333333331,127,9.720612236245869e-07,True,0.019315695040859282,217,92,"[0, 2, 5, 7, 39, 43, 44, 48, 94, 102, 112, 114, 132, 134, 136, 140, 153, 157, 160]",115,151,-12,24,True,0,24,0.294921875
test,maze,19,11,maze_19_seed11,0.0,161,5.087596335232384,12.68857754044952,0.44598337950138506,0.0,1.9875776397515528,0.36944776044628697,0.07453416149068323,0.062111801242236024,0.2795031055900621,0.9254658385093167,0.0,116.0,120.0,58.0,0.0,33.33333333333331,117,0.0,True,0.01857531105633825,230,117,"[0, 4, 22, 24, 25, 31, 38, 42, 44, 46, 48, 50, 55, 59, 62, 64, 66, 76, 78, 160]",116,153,-1,36,True,0,36,0.298828125
test,maze,19,11,maze_19_seed11,0.05,161,5.087596335232384,12.68857754044952,0.44598337950138506,0.0,1.9875776397515528,0.36944776044628697,0.07453416149068323,0.062111801242236024,0.2795031055900621,0.9254658385093167,0.0,116.0,120.0,58.0,5.800000000000001,33.33333333333331,143,6.367202760174094e-07,True,0.02122891100589186,282,143,"[0, 4, 22, 24, 25, 31, 38, 42, 44, 46, 48, 50, 55, 59, 62, 64, 66, 76, 78, 160]",142,178,-1,35,True,0,35,0.34765625
test,maze,19,11,maze_19_seed11,0.1,161,5.087596335232384,12.68857754044952,0.44598337950138506,0.0,1.9875776397515528,0.36944776044628697,0.07453416149068323,0.062111801242236024,0.2795031055900621,0.9254658385093167,0.0,116.0,120.0,58.0,11.600000000000001,33.33333333333331,159,8.39406603170935e-07,True,0.02185695304069668,314,159,"[0, 4, 22, 24, 25, 31, 38, 42, 44, 46, 48, 50, 55, 59, 62, 64, 66, 76, 78, 160]",167,204,8,45,True,0,45,0.3984375
test,maze,21,8,maze_21_seed8,0.0,199,5.298317366548036,14.106735979665885,0.4512471655328798,0.0,1.9899497487437185,0.33234282942284327,0.06030150753768844,0.05025125628140704,0.24120603015075376,0.9396984924623115,0.0,68.0,136.0,68.0,0.0,33.33333333333331,69,0.0,True,0.019955359981395304,135,69,"[0, 7, 15, 22, 28, 30, 34, 41, 43, 50, 52, 53, 55, 69, 73, 89, 95, 198]",101,137,32,68,True,0,68,0.267578125
test,maze,21,8,maze_21_seed8,0.05,199,5.298317366548036,14.106735979665885,0.4512471655328798,0.0,1.9899497487437185,0.33234282942284327,0.06030150753768844,0.05025125628140704,0.24120603015075376,0.9396984924623115,0.0,68.0,136.0,68.0,3.4000000000000004,33.33333333333331,90,8.566617490263666e-07,True,0.0227128240512684,177,90,"[0, 7, 15, 22, 28, 30, 34, 41, 43, 50, 52, 53, 55, 69, 73, 89, 95, 198]",119,156,29,66,True,0,66,0.3046875
test,maze,21,8,maze_21_seed8,0.1,199,5.298317366548036,14.106735979665885,0.4512471655328798,0.0,1.9899497487437185,0.33234282942284327,0.06030150753768844,0.05025125628140704,0.24120603015075376,0.9396984924623115,0.0,68.0,136.0,68.0,6.800000000000001,33.33333333333331,102,9.698444311957266e-07,True,0.022892758017405868,201,102,"[0, 7, 15, 22, 28, 30, 34, 41, 43, 50, 52, 53, 55, 69, 73, 89, 95, 198]",138,174,36,72,True,0,72,0.33984375
test,maze,21,9,maze_21_seed9,0.0,199,5.298317366548036,14.106735979665885,0.4512471655328798,0.0,1.9899497487437185,0.3005848528389584,0.05025125628140704,0.04020100502512563,0.23115577889447236,0.949748743718593,0.0,116.0,150.0,62.0,0.0,33.33333333333331,117,0.0,True,0.021440144977532327,230,117,"[0, 4, 23, 25, 29, 31, 43, 51, 61, 69, 81, 85, 87, 89, 90, 94, 109, 129, 135, 198]",134,171,17,54,True,0,54,0.333984375
test,maze,21,9,maze_21_seed9,0.05,199,5.298317366548036,14.106735979665885,0.4512471655328798,0.0,1.9899497487437185,0.3005848528389584,0.05025125628140704,0.04020100502512563,0.23115577889447236,0.949748743718593,0.0,116.0,150.0,62.0,5.800000000000001,33.33333333333331,143,9.731108919900372e-07,True,0.023578373016789556,280,143,"[0, 4, 23, 25, 29, 31, 43, 51, 61, 69, 81, 85, 87, 89, 90, 94, 109, 129, 135, 198]",160,196,17,53,True,0,53,0.3828125
test,maze,21,9,maze_21_seed9,0.1,199,5.298317366548036,14.106735979665885,0.4512471655328798,0.0,1.9899497487437185,0.3005848528389584,0.05025125628140704,0.04020100502512563,0.23115577889447236,0.949748743718593,0.0,116.0,150.0,62.0,11.600000000000001,33.33333333333331,159,9.605439915883177e-07,True,0.024014941067434847,312,159,"[0, 4, 23, 25, 29, 31, 43, 51, 61, 69, 81, 85, 87, 89, 90, 94, 109, 129, 135, 198]",185,222,26,63,True,0,63,0.43359375
test,maze,21,10,maze_21_seed10,0.0,199,5.298317366548036,14.106735979665885,0.4512471655328798,0.0,1.9899497487437185,0.33234282942284327,0.05527638190954774,0.04020100502512563,0.24120603015075376,0.9447236180904522,0.0,76.0,128.0,56.0,0.0,33.33333333333331,128,0.0,True,0.02023337595164776,203,77,"[0, 7, 9, 10, 12, 24, 30, 31, 33, 47, 53, 66, 70, 90, 92, 102, 104, 151, 153, 198]",101,138,-27,10,True,0,10,0.26953125
test,maze,21,10,maze_21_seed10,0.05,199,5.298317366548036,14.106735979665885,0.4512471655328798,0.0,1.9899497487437185,0.33234282942284327,0.05527638190954774,0.04020100502512563,0.24120603015075376,0.9447236180904522,0.0,76.0,128.0,56.0,3.8000000000000003,33.33333333333331,154,9.220413658028873e-07,True,0.02287791797425598,251,99,"[0, 7, 9, 10, 12, 24, 30, 31, 33, 47, 53, 66, 70, 90, 92, 102, 104, 151, 153, 198]",121,157,-33,3,True,0,3,0.306640625
test,maze,21,10,maze_21_seed10,0.1,199,5.298317366548036,14.106735979665885,0.4512471655328798,0.0,1.9899497487437185,0.33234282942284327,0.05527638190954774,0.04020100502512563,0.24120603015075376,0.9447236180904522,0.0,76.0,128.0,56.0,7.6000000000000005,33.33333333333331,171,9.143954863335353e-07,True,0.023056779988110065,280,112,"[0, 7, 9, 10, 12, 24, 30, 31, 33, 47, 53, 66, 70, 90, 92, 102, 104, 151, 153, 198]",141,177,-30,6,True,0,6,0.345703125
test,maze,21,11,maze_21_seed11,0.0,199,5.298317366548036,14.106735979665885,0.4512471655328798,0.0,1.9899497487437185,0.31686196523486326,0.05527638190954774,0.04522613065326633,0.2663316582914573,0.9447236180904522,0.0,116.0,140.0,62.0,0.0,33.33333333333331,128,0.0,True,0.0213659789878875,243,117,"[0, 5, 15, 21, 25, 27, 29, 33, 35, 46, 48, 49, 51, 53, 55, 69, 71, 84, 90, 198]",127,164,-1,36,True,0,36,0.3203125
test,maze,21,11,maze_21_seed11,0.05,199,5.298317366548036,14.106735979665885,0.4512471655328798,0.0,1.9899497487437185,0.31686196523486326,0.05527638190954774,0.04522613065326633,0.2663316582914573,0.9447236180904522,0.0,116.0,140.0,62.0,5.800000000000001,33.33333333333331,155,5.705271857968179e-07,True,0.023992897011339664,296,143,"[0, 5, 15, 21, 25, 27, 29, 33, 35, 46, 48, 49, 51, 53, 55, 69, 71, 84, 90, 198]",153,189,-2,34,True,0,34,0.369140625
test,maze,21,11,maze_21_seed11,0.1,199,5.298317366548036,14.106735979665885,0.4512471655328798,0.0,1.9899497487437185,0.31686196523486326,0.05527638190954774,0.04522613065326633,0.2663316582914573,0.9447236180904522,0.0,116.0,140.0,62.0,11.600000000000001,33.33333333333331,172,7.38287206787542e-07,True,0.024653204018250108,329,159,"[0, 5, 15, 21, 25, 27, 29, 33, 35, 46, 48, 49, 51, 53, 55, 69, 71, 84, 90, 198]",178,215,6,43,True,0,43,0.419921875
test,maze,25,8,maze_25_seed8,0.0,287,5.662960480135946,16.941074346097416,0.4592,0.0,1.9930313588850175,0.3732616513126712,0.07317073170731707,0.06620209059233449,0.27526132404181186,0.926829268292683,0.0,140.0,176.0,88.0,0.0,33.33333333333331,176,0.0,True,0.02972568292170763,315,141,"[0, 27, 29, 75, 77, 82, 86, 107, 109, 123, 127, 146, 148, 149, 155, 171, 173, 198, 200, 286]",147,183,-29,7,True,0,7,0.357421875
test,maze,25,8,maze_25_seed8,0.05,287,5.662960480135946,16.941074346097416,0.4592,0.0,1.9930313588850175,0.3732616513126712,0.07317073170731707,0.06620209059233449,0.27526132404181186,0.926829268292683,0.0,140.0,176.0,88.0,7.0,33.33333333333331,205,8.884634243765322e-07,True,0.033207077998667955,371,168,"[0, 27, 29, 75, 77, 82, 86, 107, 109, 123, 127, 146, 148, 149, 155, 171, 173, 198, 200, 286]",176,212,-29,7,True,0,7,0.4140625
test,maze,25,8,maze_25_seed8,0.1,287,5.662960480135946,16.941074346097416,0.4592,0.0,1.9930313588850175,0.3732616513126712,0.07317073170731707,0.06620209059233449,0.27526132404181186,0.926829268292683,0.0,140.0,176.0,88.0,14.0,33.33333333333331,225,9.493678878538033e-07,True,0.03369714098516852,409,186,"[0, 27, 29, 75, 77, 82, 86, 107, 109, 123, 127, 146, 148, 149, 155, 171, 173, 198, 200, 286]",205,241,-20,16,True,0,16,0.470703125
test,maze,25,9,maze_25_seed9,0.0,287,5.662960480135946,16.941074346097416,0.4592,0.0,1.9930313588850175,0.300904922750998,0.04878048780487805,0.041811846689895474,0.24738675958188153,0.9512195121951219,0.0,168.0,198.0,86.0,0.0,33.33333333333331,198,0.0,True,0.030399365932680666,365,169,"[0, 4, 28, 30, 76, 82, 99, 103, 126, 128, 155, 170, 172, 195, 199, 248, 250, 270, 274, 286]",172,209,-26,11,True,0,11,0.408203125
test,maze,25,9,maze_25_seed9,0.05,287,5.662960480135946,16.941074346097416,0.4592,0.0,1.9930313588850175,0.300904922750998,0.04878048780487805,0.041811846689895474,0.24738675958188153,0.9512195121951219,0.0,168.0,198.0,86.0,8.4,33.33333333333331,228,7.808222215656596e-07,True,0.034208655008114874,424,198,"[0, 4, 28, 30, 76, 82, 99, 103, 126, 128, 155, 170, 172, 195, 199, 248, 250, 270, 274, 286]",206,242,-22,14,True,0,14,0.47265625
test,maze,25,9,maze_25_seed9,0.1,287,5.662960480135946,16.941074346097416,0.4592,0.0,1.9930313588850175,0.300904922750998,0.04878048780487805,0.041811846689895474,0.24738675958188153,0.9512195121951219,0.0,168.0,198.0,86.0,16.8,33.33333333333331,249,9.006992518910604e-07,True,0.0362380490405485,464,217,"[0, 4, 28, 30, 76, 82, 99, 103, 126, 128, 155, 170, 172, 195, 199, 248, 250, 270, 274, 286]",239,275,-10,26,True,0,26,0.537109375
test,maze,25,10,maze_25_seed10,0.0,287,5.662960480135946,16.941074346097416,0.4592,0.0,1.9930313588850175,0.300904922750998,0.04878048780487805,0.041811846689895474,0.29965156794425085,0.9512195121951219,0.0,60.0,164.0,104.0,0.0,33.33333333333331,104,0.0,True,0.028286096057854593,206,61,"[0, 2, 7, 9, 27, 31, 56, 58, 106, 110, 128, 130, 133, 135, 160, 162, 163, 165, 286]",94,131,-10,27,True,0,27,0.255859375
test,maze,25,10,maze_25_seed10,0.05,287,5.662960480135946,16.941074346097416,0.4592,0.0,1.9930313588850175,0.300904922750998,0.04878048780487805,0.041811846689895474,0.29965156794425085,0.9512195121951219,0.0,60.0,164.0,104.0,3.0,33.33333333333331,129,9.206533052972562e-07,True,0.030841480009257793,255,81,"[0, 2, 7, 9, 27, 31, 56, 58, 106, 110, 128, 130, 133, 135, 160, 162, 163, 165, 286]",112,148,-17,19,True,0,19,0.2890625
test,maze,25,10,maze_25_seed10,0.1,287,5.662960480135946,16.941074346097416,0.4592,0.0,1.9930313588850175,0.300904922750998,0.04878048780487805,0.041811846689895474,0.29965156794425085,0.9512195121951219,0.0,60.0,164.0,104.0,6.0,33.33333333333331,144,9.250042067692699e-07,True,0.03183240001089871,285,92,"[0, 2, 7, 9, 27, 31, 56, 58, 106, 110, 128, 130, 133, 135, 160, 162, 163, 165, 286]",129,165,-15,21,True,0,21,0.322265625
test,maze,25,11,maze_25_seed11,0.0,287,5.662960480135946,16.941074346097416,0.4592,0.0,1.9930313588850175,0.3122697770370464,0.05226480836236934,0.04529616724738676,0.29965156794425085,0.9477351916376306,0.0,96.0,190.0,94.0,0.0,33.33333333333331,97,0.0,True,0.028553335927426815,190,97,"[0, 2, 3, 5, 28, 30, 54, 56, 148, 150, 171, 175, 177, 181, 199, 201, 218, 224, 228, 286]",125,161,28,64,True,0,64,0.314453125
test,maze,25,11,maze_25_seed11,0.05,287,5.662960480135946,16.941074346097416,0.4592,0.0,1.9930313588850175,0.3122697770370464,0.05226480836236934,0.04529616724738676,0.29965156794425085,0.9477351916376306,0.0,96.0,190.0,94.0,4.800000000000001,33.33333333333331,121,6.469396744239332e-07,True,0.03155485901515931,238,121,"[0, 2, 3, 5, 28, 30, 54, 56, 148, 150, 171, 175, 177, 181, 199, 201, 218, 224, 228, 286]",148,184,27,63,True,0,63,0.359375
test,maze,25,11,maze_25_seed11,0.1,287,5.662960480135946,16.941074346097416,0.4592,0.0,1.9930313588850175,0.3122697770370464,0.05226480836236934,0.04529616724738676,0.29965156794425085,0.9477351916376306,0.0,96.0,190.0,94.0,9.600000000000001,33.33333333333331,135,9.489858027893378e-07,True,0.03279502899385989,266,135,"[0, 2, 3, 5, 28, 30, 54, 56, 148, 150, 171, 175, 177, 181, 199, 201, 218, 224, 228, 286]",170,207,35,72,True,0,72,0.404296875
