map_family,map_size,map,method_spec,method,task_count,goal_source,n_states,n_boundary,state_compression_ratio,transition_nnz_proxy,kernel_nnz,construction_time_sec,kernel_time_sec,upfront_time_sec,full_total_time_sec,graph_replan_time_sec,graph_total_time_sec,amortized_speedup_vs_full_vi,planning_only_speedup_vs_full_vi,break_even_task_count_estimate,full_backup_count,smdp_edge_backup_count,backup_compression_ratio,start_gap_mean,start_gap_max
open_room,24,open_room_24,endpoints,endpoints,25,all_states,576,101,5.702970297029703,9200,271520,9.392498759552836e-05,431.6141250139917,431.6142189389793,30.855989948031493,257.22010050097015,688.8343194399495,0.044794501489296694,0.1199594817354296,inf,3905280,11837200,0.32991585848004595,0.16649888466907456,0.3057871075859744
open_room,24,open_room_24,endpoints,endpoints,50,all_states,576,101,5.702970297029703,9200,271520,9.392498759552836e-05,431.6141250139917,431.6142189389793,61.914787054032786,496.9140195318905,928.5282384708698,0.06668056445541823,0.1245985917490486,inf,7379712,22341200,0.3303185146724437,0.15042294012871193,0.3057871075859744
open_room,24,open_room_24,endpoints,endpoints,100,all_states,576,101,5.702970297029703,9200,271520,9.392498759552836e-05,431.6141250139917,431.6142189389793,129.31140396202682,1025.7341932007985,1457.3484121397778,0.08873060339233707,0.1260671671269057,inf,14717952,45611600,0.3226800199949136,0.1285649175155468,0.3057871075859744
open_room,24,open_room_24,betweenness_sqrt,betweenness_24,1,all_states,576,119,4.840336134453781,9200,351463,0.681466532027116,688.4768572589965,689.1583237910236,1.0417660340026487,18.19747677000123,707.3558005610248,0.0014727609969076288,0.05724782876052426,inf,177408,814436,0.21782927080826486,0.08589335110029239,0.08589335110029239
open_room,24,open_room_24,betweenness_sqrt,betweenness_24,5,all_states,576,119,4.840336134453781,9200,351463,0.681466532027116,688.4768572589965,689.1583237910236,6.49804738999228,80.9060908810061,770.0644146720297,0.008438316673495162,0.08031592330359139,inf,822528,3552626,0.23152676358276947,0.024628990391083284,0.08589335110029239
open_room,24,open_room_24,betweenness_sqrt,betweenness_24,10,all_states,576,119,4.840336134453781,9200,351463,0.681466532027116,688.4768572589965,689.1583237910236,12.764633353974205,158.9858931710187,848.1442169620423,0.015050074148587245,0.08028783623112702,inf,1628928,6978874,0.2334084266315741,0.10248514888384874,0.2817792752997814
open_room,24,open_room_24,betweenness_sqrt,betweenness_24,25,all_states,576,119,4.840336134453781,9200,351463,0.681466532027116,688.4768572589965,689.1583237910236,31.351225847931346,376.1281462039624,1065.286469994986,0.029429854533005482,0.0833525120742508,inf,3905280,16401056,0.2381114972109113,0.16649816552487878,0.3057871075859744
open_room,24,open_room_24,betweenness_sqrt,betweenness_24,50,all_states,576,119,4.840336134453781,9200,351463,0.681466532027116,688.4768572589965,689.1583237910236,60.895936440851074,711.2914671889448,1400.4497909799684,0.043483127230315756,0.0856131969100016,inf,7379712,30864316,0.23910175103183884,0.14916936270097192,0.3057871075859744
open_room,24,open_room_24,betweenness_sqrt,betweenness_24,100,all_states,576,119,4.840336134453781,9200,351463,0.681466532027116,688.4768572589965,689.1583237910236,136.78955996388686,1529.6504215909226,2218.808745381946,0.06165000036555195,0.08942537329648038,inf,14717952,63203042,0.23286777873761202,0.12473080934340489,0.3057871075859744
open_room,24,open_room_24,graph_rd_surrogate_joint,graph_rd_surrogate_joint,1,all_states,576,101,5.702970297029703,9200,271520,6.274703680013772,420.06261522800196,426.33731890801573,1.0190565979864914,9.662867667997489,436.0001865760132,0.002337284775011964,0.10546109426309451,inf,177408,585800,0.30284738818709456,0.08591132965266723,0.08591132965266723
open_room,24,open_room_24,graph_rd_surrogate_joint,graph_rd_surrogate_joint,5,all_states,576,101,5.702970297029703,9200,271520,6.274703680013772,420.06261522800196,426.33731890801573,5.236212493968196,42.788126991013996,469.1254458990297,0.011161646718893161,0.12237536116193778,inf,822528,2555300,0.3218909717058662,0.024632586101558253,0.08591132965266723
open_room,24,open_room_24,graph_rd_surrogate_joint,graph_rd_surrogate_joint,10,all_states,576,101,5.702970297029703,9200,271520,6.274703680013772,420.06261522800196,426.33731890801573,9.80707006296143,78.72677519603167,505.0640941040474,0.019417476271716697,0.12457096125862613,inf,1628928,5019700,0.3245070422535211,0.10248694673908623,0.2817792752997814
open_room,24,open_room_24,graph_rd_surrogate_joint,graph_rd_surrogate_joint,25,all_states,576,101,5.702970297029703,9200,271520,6.274703680013772,420.06261522800196,426.33731890801573,23.51821126291179,198.04446774502867,624.3817866530444,0.03766639541005759,0.11875217485595302,inf,3905280,11837200,0.32991585848004595,0.16649888466907456,0.3057871075859744
open_room,24,open_room_24,graph_rd_surrogate_joint,graph_rd_surrogate_joint,50,all_states,576,101,5.702970297029703,9200,271520,6.274703680013772,420.06261522800196,426.33731890801573,45.439355479815276,392.55036727397237,818.8876861819881,0.055489118039707484,0.1157542044741021,inf,7379712,22341200,0.3303185146724437,0.15042294012871193,0.3057871075859744
open_room,24,open_room_24,graph_rd_surrogate_joint,graph_rd_surrogate_joint,100,all_states,576,101,5.702970297029703,9200,271520,6.274703680013772,420.06261522800196,426.33731890801573,89.16035996284336,795.0698074239481,1221.4071263319638,0.07299806758996315,0.11214154924550061,inf,14717952,45611600,0.3226800199949136,0.1285649175155468,0.3057871075859744
open_room,24,open_room_24,turn_articulation,turn_articulation,1,all_states,576,103,5.592233009708738,9200,282331,0.01890394400106743,412.19003206599155,412.2089360099926,0.9966061819868628,10.375561947992537,422.58449795798515,0.0023583595394593695,0.09605322458507282,inf,177408,609348,0.29114397684082005,0.08591131932272944,0.08591131932272944
open_room,24,open_room_24,turn_articulation,turn_articulation,5,all_states,576,103,5.592233009708738,9200,282331,0.01890394400106743,412.19003206599155,412.2089360099926,5.022260927973548,46.43008049900527,458.6390165089979,0.010950356919481615,0.10816825803438239,inf,822528,2658018,0.3094516289957404,0.02463258403557016,0.08591131932272944
open_room,24,open_room_24,turn_articulation,turn_articulation,10,all_states,576,103,5.592233009708738,9200,282331,0.01890394400106743,412.19003206599155,412.2089360099926,9.890358258940978,91.61222485394683,503.82116086393944,0.01963069245043469,0.10795893533541755,inf,1628928,5231988,0.3113401636242285,0.09938476700260498,0.2817792752997814
open_room,24,open_room_24,turn_articulation,turn_articulation,25,all_states,576,103,5.592233009708738,9200,282331,0.01890394400106743,412.19003206599155,412.2089360099926,23.904673799988814,217.91408640495501,630.1230224149476,0.03793651866325104,0.10969769873236272,inf,3905280,12323538,0.3168960082729489,0.16435548890269755,0.2969341195683697
open_room,24,open_room_24,turn_articulation,turn_articulation,50,all_states,576,103,5.592233009708738,9200,282331,0.01890394400106743,412.19003206599155,412.2089360099926,46.6194050469785,419.393649870035,831.6025858800276,0.056059716309857795,0.11115906275983264,inf,7379712,23260284,0.3172666335458329,0.14935124224561738,0.2969341195683697
open_room,24,open_room_24,turn_articulation,turn_articulation,100,all_states,576,103,5.592233009708738,9200,282331,0.01890394400106743,412.19003206599155,412.2089360099926,92.5511753919127,847.7570115600829,1259.9659475700755,0.07345529898677304,0.10917181943632127,inf,14717952,48138492,0.30574185830333034,0.1280260196781157,0.2969341195683697
open_room,32,open_room_32,endpoints,endpoints,1,all_states,1024,101,10.138613861386139,16368,220132,0.00016599000082351267,2739.2357133149926,2739.2358793049934,3.3307076260098256,17.809423617989523,2757.045302922983,0.0012080714170632791,0.18701939475713497,inf,393216,747400,0.5261118544286861,0.0711265327955104,0.0711265327955104
open_room,32,open_room_32,endpoints,endpoints,5,all_states,1024,101,10.138613861386139,16368,220132,0.00016599000082351267,2739.2357133149926,2739.2358793049934,15.254589954012772,77.57001557498006,2816.8058948799735,0.005415563060891274,0.19665575468742186,inf,1855488,3322900,0.5583941737638809,0.02172344369178214,0.0711265327955104
open_room,32,open_room_32,endpoints,endpoints,10,all_states,1024,101,10.138613861386139,16368,220132,0.00016599000082351267,2739.2357133149926,2739.2358793049934,30.876063482981408,151.48962722098804,2890.7255065259815,0.010681077609505605,0.20381635396026443,inf,3592192,6373100,0.5636490875711977,0.16174436951037685,0.35238142933988215
open_room,32,open_room_32,endpoints,endpoints,25,all_states,1024,101,10.138613861386139,16368,220132,0.00016599000082351267,2739.2357133149926,2739.2358793049934,75.44136241497472,370.721179659944,3109.9570589649375,0.024258007742423066,0.2034989273722525,inf,8597504,15281300,0.5626160078003835,0.22320022456927976,0.3605914810776447
open_room,32,open_room_32,endpoints,endpoints,50,all_states,1024,101,10.138613861386139,16368,220132,0.00016599000082351267,2739.2357133149926,2739.2358793049934,146.23648087694892,699.9188528718951,3439.1547321768885,0.042521053068288475,0.20893347889818067,inf,16125952,28764800,0.5606140838802981,0.1873318666996365,0.3605914810776447
open_room,32,open_room_32,endpoints,endpoints,100,all_states,1024,101,10.138613861386139,16368,220132,0.00016599000082351267,2739.2357133149926,2739.2358793049934,299.08084699106985,1435.176323664782,4174.4122029697755,0.07164621806593433,0.2083931026867518,inf,32157696,57620500,0.5580947058772485,0.15203038828992502,0.3605914810776447
open_room,32,open_room_32,betweenness_sqrt,betweenness_32,1,all_states,1024,131,7.816793893129771,16368,335655,3.1757844960084185,3328.3079843649757,3331.483768860984,2.5157988730061334,23.9157124189951,3355.399481279979,0.0007497762597395513,0.10519439391686093,inf,393216,1260220,0.31202171049499294,0.07092822086753969,0.07092822086753969
open_room,32,open_room_32,betweenness_sqrt,betweenness_32,5,all_states,1024,131,7.816793893129771,16368,335655,3.1757844960084185,3328.3079843649757,3331.483768860984,14.410060811962467,104.06893790699542,3435.5527067679795,0.004194393753172494,0.13846649251710905,inf,1855488,5602870,0.3311674195546211,0.021683781306187998,0.07092822086753969
open_room,32,open_room_32,betweenness_sqrt,betweenness_32,10,all_states,1024,131,7.816793893129771,16368,335655,3.1757844960084185,3328.3079843649757,3331.483768860984,24.686072342970874,189.0659001210297,3520.549668982014,0.007011993769174399,0.1305686129924444,inf,3592192,10762960,0.3337550264982867,0.16172453831757944,0.35238142933988215
open_room,32,open_room_32,betweenness_sqrt,betweenness_32,25,all_states,1024,131,7.816793893129771,16368,335655,3.1757844960084185,3328.3079843649757,3331.483768860984,54.2387791830115,431.1736228650843,3762.6573917260685,0.014415019369629663,0.12579336097278612,inf,8597504,25664210,0.3349997525737204,0.2231922920921499,0.3605914810776447
open_room,32,open_room_32,betweenness_sqrt,betweenness_32,50,all_states,1024,131,7.816793893129771,16368,335655,3.1757844960084185,3328.3079843649757,3331.483768860984,101.40819370796089,816.3314057139505,4147.815174574935,0.02444858062373841,0.12422429542481082,inf,16125952,47803210,0.33734035852404054,0.18551650249674864,0.3605914810776447
open_room,32,open_room_32,betweenness_sqrt,betweenness_32,100,all_states,1024,131,7.816793893129771,16368,335655,3.1757844960084185,3328.3079843649757,3331.483768860984,199.69614421605365,1643.536233310966,4975.02000217195,0.040139767102217096,0.1215039499395509,inf,32157696,96423860,0.3335035125123595,0.14612010572537282,0.3605914810776447
open_room,32,open_room_32,graph_rd_surrogate_joint,graph_rd_surrogate_joint,1,all_states,1024,101,10.138613861386139,16368,220132,13.902739632001612,1378.992592464987,1392.8953320969886,3.162077571003465,14.194138038990786,1407.0894701359794,0.0022472469861478574,0.22277348313207548,inf,393216,747400,0.5261118544286861,0.0711265327955104,0.0711265327955104
open_room,32,open_room_32,graph_rd_surrogate_joint,graph_rd_surrogate_joint,5,all_states,1024,101,10.138613861386139,16368,220132,13.902739632001612,1378.992592464987,1392.8953320969886,15.09348104899982,67.28680354796234,1460.182135644951,0.010336711209203465,0.22431561990073015,inf,1855488,3322900,0.5583941737638809,0.02172344369178214,0.0711265327955104
open_room,32,open_room_32,graph_rd_surrogate_joint,graph_rd_surrogate_joint,10,all_states,1024,101,10.138613861386139,16368,220132,13.902739632001612,1378.992592464987,1392.8953320969886,29.898194534966024,125.98849216094823,1518.8838242579368,0.019684319536139003,0.23730893212668638,inf,3592192,6373100,0.5636490875711977,0.16174436951037685,0.35238142933988215
open_room,32,open_room_32,graph_rd_surrogate_joint,graph_rd_surrogate_joint,25,all_states,1024,101,10.138613861386139,16368,220132,13.902739632001612,1378.992592464987,1392.8953320969886,67.15455373399891,285.9376477449259,1678.8329798419145,0.04000073535624875,0.23485733433012265,inf,8597504,15281300,0.5626160078003835,0.22320022456927976,0.3605914810776447
open_room,32,open_room_32,graph_rd_surrogate_joint,graph_rd_surrogate_joint,50,all_states,1024,101,10.138613861386139,16368,220132,13.902739632001612,1378.992592464987,1392.8953320969886,114.83531554392539,496.5120643679402,1889.4073964649288,0.060778483115278184,0.2312840387677402,inf,16125952,28764800,0.5606140838802981,0.1873318666996365,0.3605914810776447
open_room,32,open_room_32,graph_rd_surrogate_joint,graph_rd_surrogate_joint,100,all_states,1024,101,10.138613861386139,16368,220132,13.902739632001612,1378.992592464987,1392.8953320969886,210.14286123684724,920.6744109458814,2313.56974304287,0.09083057118496961,0.2282488344831382,inf,32157696,57620500,0.5580947058772485,0.15203038828992502,0.3605914810776447
open_room,32,open_room_32,turn_articulation,turn_articulation,1,all_states,1024,103,9.941747572815533,16368,228196,0.016821084020193666,2746.8793460649904,2746.8961671490106,2.3886655590031296,13.487199030991178,2760.3833661800018,0.0008653383396918235,0.17710612511273854,inf,393216,777444,0.5057804806519827,0.07112653279550685,0.07112653279550685
open_room,32,open_room_32,turn_articulation,turn_articulation,5,all_states,1024,103,9.941747572815533,16368,228196,0.016821084020193666,2746.8793460649904,2746.8961671490106,11.75671755397343,64.91909794101957,2811.81526509003,0.00418118419795868,0.18109798082306483,inf,1855488,3466980,0.535188550265649,0.021723443691781075,0.07112653279550685
open_room,32,open_room_32,turn_articulation,turn_articulation,10,all_states,1024,103,9.941747572815533,16368,228196,0.016821084020193666,2746.8793460649904,2746.8961671490106,22.591568913019728,126.33647377803572,2873.2326409270463,0.007862770522379482,0.1788206385490189,inf,3592192,6681816,0.5376071415315836,0.15512813378621418,0.3523814293398786
open_room,32,open_room_32,turn_articulation,turn_articulation,25,all_states,1024,103,9.941747572815533,16368,228196,0.016821084020193666,2746.8793460649904,2746.8961671490106,53.67333568903268,303.49364991206676,3050.3898170610773,0.017595566110545403,0.17685159377991538,inf,8597504,16053168,0.5355643197654195,0.2205537302796137,0.3605914810776447
open_room,32,open_room_32,turn_articulation,turn_articulation,50,all_states,1024,103,9.941747572815533,16368,228196,0.016821084020193666,2746.8793460649904,2746.8961671490106,97.20967008598382,543.8399768640229,3290.7361440130335,0.029540402460659514,0.17874682667966002,inf,16125952,30131208,0.5351910218800388,0.18600861955480255,0.3605914810776447
open_room,32,open_room_32,turn_articulation,turn_articulation,100,all_states,1024,103,9.941747572815533,16368,228196,0.016821084020193666,2746.8793460649904,2746.8961671490106,194.5964461627882,1089.422287607973,3836.3184547569836,0.050724789523531655,0.17862352218813193,inf,32157696,60630126,0.5303913767225223,0.15136546491882377,0.3605914810776447
four_rooms,21,four_rooms_21,endpoints,endpoints,1,all_states,404,101,4.0,6384,192701,0.0001232149952556938,157.82007168600103,157.82019490099628,0.7056019979936536,8.82318327500252,166.6433781759988,0.004234203637233271,0.07997136362255289,inf,114736,505000,0.2272,0.09277950060145912,0.09277950060145912
four_rooms,21,four_rooms_21,endpoints,endpoints,5,all_states,404,101,4.0,6384,192701,0.0001232149952556938,157.82007168600103,157.82019490099628,3.9345002899644896,38.02299813000718,195.84319303100347,0.020090053828634363,0.10347685567854895,inf,528432,2242200,0.23567567567567568,0.049655342830841276,0.14584955501676333
four_rooms,21,four_rooms_21,endpoints,endpoints,10,all_states,404,101,4.0,6384,192701,0.0001232149952556938,157.82007168600103,157.82019490099628,7.170468518947018,74.32310038903961,232.1432952900359,0.030888113783292155,0.09647698335260034,inf,1045552,4423800,0.23634703196347032,0.08474864443127036,0.1666192805316662
four_rooms,21,four_rooms_21,endpoints,endpoints,25,all_states,404,101,4.0,6384,192701,0.0001232149952556938,157.82007168600103,157.82019490099628,16.956675339955837,179.88469275494572,337.704887655942,0.05021151887274877,0.09426413709951223,inf,2546816,10776700,0.2363261480787254,0.11433014719595967,0.20257768455774894
four_rooms,21,four_rooms_21,endpoints,endpoints,50,all_states,404,101,4.0,6384,192701,0.0001232149952556938,157.82007168600103,157.82019490099628,35.18677606689744,376.9250029978866,534.7451978988829,0.06580101365127368,0.09335219416870237,inf,4909408,20795900,0.2360757649344342,0.12107446104493003,0.22250298955080794
four_rooms,21,four_rooms_21,endpoints,endpoints,100,all_states,404,101,4.0,6384,192701,0.0001232149952556938,157.82007168600103,157.82019490099628,68.94832494293223,746.6341007489827,904.454295649979,0.07623196138770401,0.09234553427678567,inf,9781648,41803900,0.2339888862043972,0.10136610072327028,0.22250298955080794
