option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,reward,map,slip,step
fb_009_to_014,28,"(3, 7)",42,"(5, 1)",16.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_010_to_014,32,"(3, 13)",42,"(5, 1)",26.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_011_to_014,34,"(3, 15)",42,"(5, 1)",28.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_012_to_014,35,"(3, 17)",42,"(5, 1)",34.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_013_to_014,37,"(3, 19)",42,"(5, 1)",36.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.068272158708408,maze,0.05,19
fb_015_to_014,44,"(5, 3)",42,"(5, 1)",2.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_016_to_014,55,"(5, 17)",42,"(5, 1)",32.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_017_to_014,57,"(5, 19)",42,"(5, 1)",30.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_018_to_014,64,"(7, 1)",42,"(5, 1)",2.0,True,True,0.9999999052963129,9.470368684293987e-08,8.313492271904023e-08,68,"(7, 5)",9.470368684293987e-08,-2.1028368394210464,maze,0.05,19
fb_019_to_014,76,"(7, 15)",42,"(5, 1)",24.0,True,False,9.470368684293987e-08,0.9999999052963129,0.9369148116824458,54,"(5, 15)",0.9999999052963129,-2.1028368394210464,maze,0.05,19
fb_020_to_014,80,"(7, 19)",42,"(5, 1)",28.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,19
fb_000_to_015,0,"(1, 1)",44,"(5, 3)",6.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,19
fb_001_to_015,4,"(1, 5)",44,"(5, 3)",10.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,19
fb_002_to_015,5,"(1, 7)",44,"(5, 3)",16.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,19
fb_003_to_015,11,"(1, 13)",44,"(5, 3)",22.0,True,True,0.9999999999999994,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,19
fb_004_to_015,12,"(1, 15)",44,"(5, 3)",28.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,19
fb_005_to_015,16,"(1, 19)",44,"(5, 3)",32.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,19
fb_006_to_015,23,"(3, 1)",44,"(5, 3)",4.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_007_to_015,25,"(3, 3)",44,"(5, 3)",2.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_008_to_015,26,"(3, 5)",44,"(5, 3)",12.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_009_to_015,28,"(3, 7)",44,"(5, 3)",14.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_010_to_015,32,"(3, 13)",44,"(5, 3)",24.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_011_to_015,34,"(3, 15)",44,"(5, 3)",26.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_012_to_015,35,"(3, 17)",44,"(5, 3)",36.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.0682721587084085,maze,0.05,19
fb_013_to_015,37,"(3, 19)",44,"(5, 3)",34.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_014_to_015,42,"(5, 1)",44,"(5, 3)",2.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_016_to_015,55,"(5, 17)",44,"(5, 3)",34.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_017_to_015,57,"(5, 19)",44,"(5, 3)",32.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_018_to_015,64,"(7, 1)",44,"(5, 3)",4.0,True,True,0.9999999052963129,9.470368684293987e-08,8.313492271904023e-08,68,"(7, 5)",9.470368684293987e-08,-2.1028368394210464,maze,0.05,19
fb_019_to_015,76,"(7, 15)",44,"(5, 3)",26.0,True,False,9.470368684293987e-08,0.9999999052963129,0.9369148116824458,54,"(5, 15)",0.9999999052963129,-2.1028368394210464,maze,0.05,19
fb_020_to_015,80,"(7, 19)",44,"(5, 3)",30.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,19
fb_000_to_016,0,"(1, 1)",55,"(5, 17)",32.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,19
fb_001_to_016,4,"(1, 5)",55,"(5, 17)",28.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,19
fb_002_to_016,5,"(1, 7)",55,"(5, 17)",22.0,True,True,0.9999999999999992,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,19
fb_003_to_016,11,"(1, 13)",55,"(5, 17)",16.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,19
fb_004_to_016,12,"(1, 15)",55,"(5, 17)",10.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,19
fb_005_to_016,16,"(1, 19)",55,"(5, 17)",6.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,19
fb_006_to_016,23,"(3, 1)",55,"(5, 17)",34.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_007_to_016,25,"(3, 3)",55,"(5, 17)",36.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.068272158708408,maze,0.05,19
fb_008_to_016,26,"(3, 5)",55,"(5, 17)",26.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_009_to_016,28,"(3, 7)",55,"(5, 17)",24.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_010_to_016,32,"(3, 13)",55,"(5, 17)",14.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_011_to_016,34,"(3, 15)",55,"(5, 17)",12.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_012_to_016,35,"(3, 17)",55,"(5, 17)",2.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_013_to_016,37,"(3, 19)",55,"(5, 17)",4.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_014_to_016,42,"(5, 1)",55,"(5, 17)",32.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_015_to_016,44,"(5, 3)",55,"(5, 17)",34.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_017_to_016,57,"(5, 19)",55,"(5, 17)",2.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_018_to_016,64,"(7, 1)",55,"(5, 17)",30.0,True,False,0.00030778698223955466,0.9996922130177599,0.8775723273571112,68,"(7, 5)",0.9996922130177599,-4.071310081102526,maze,0.05,19
fb_019_to_016,76,"(7, 15)",55,"(5, 17)",8.0,True,False,0.9996922130177599,0.00030778698223955466,0.00028837020981300267,54,"(5, 15)",0.00030778698223955466,-4.071310081102526,maze,0.05,19
fb_020_to_016,80,"(7, 19)",55,"(5, 17)",4.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,19
fb_000_to_017,0,"(1, 1)",57,"(5, 19)",34.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,19
fb_001_to_017,4,"(1, 5)",57,"(5, 19)",30.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,19
fb_002_to_017,5,"(1, 7)",57,"(5, 19)",24.0,True,True,0.9999999999999992,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,19
fb_003_to_017,11,"(1, 13)",57,"(5, 19)",18.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,19
fb_004_to_017,12,"(1, 15)",57,"(5, 19)",12.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,19
fb_005_to_017,16,"(1, 19)",57,"(5, 19)",8.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,19
fb_006_to_017,23,"(3, 1)",57,"(5, 19)",36.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.0682721587084085,maze,0.05,19
fb_007_to_017,25,"(3, 3)",57,"(5, 19)",34.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_008_to_017,26,"(3, 5)",57,"(5, 19)",28.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_009_to_017,28,"(3, 7)",57,"(5, 19)",26.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_010_to_017,32,"(3, 13)",57,"(5, 19)",16.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_011_to_017,34,"(3, 15)",57,"(5, 19)",14.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_012_to_017,35,"(3, 17)",57,"(5, 19)",4.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_013_to_017,37,"(3, 19)",57,"(5, 19)",6.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_014_to_017,42,"(5, 1)",57,"(5, 19)",30.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_015_to_017,44,"(5, 3)",57,"(5, 19)",32.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_016_to_017,55,"(5, 17)",57,"(5, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_018_to_017,64,"(7, 1)",57,"(5, 19)",28.0,True,False,0.00030778698223955466,0.9996922130177599,0.8775723273571112,68,"(7, 5)",0.9996922130177599,-4.071310081102526,maze,0.05,19
fb_019_to_017,76,"(7, 15)",57,"(5, 19)",6.0,True,False,0.9996922130177599,0.00030778698223955466,0.00028837020981300267,54,"(5, 15)",0.00030778698223955466,-4.071310081102526,maze,0.05,19
fb_020_to_017,80,"(7, 19)",57,"(5, 19)",2.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,19
fb_000_to_018,0,"(1, 1)",64,"(7, 1)",10.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,19
fb_001_to_018,4,"(1, 5)",64,"(7, 1)",14.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,19
fb_002_to_018,5,"(1, 7)",64,"(7, 1)",20.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,19
fb_003_to_018,11,"(1, 13)",64,"(7, 1)",26.0,True,True,0.9999999999999994,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,19
fb_004_to_018,12,"(1, 15)",64,"(7, 1)",32.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,19
fb_005_to_018,16,"(1, 19)",64,"(7, 1)",36.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.10226918001112,maze,0.05,19
fb_006_to_018,23,"(3, 1)",64,"(7, 1)",8.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_007_to_018,25,"(3, 3)",64,"(7, 1)",6.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_008_to_018,26,"(3, 5)",64,"(7, 1)",16.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_009_to_018,28,"(3, 7)",64,"(7, 1)",18.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_010_to_018,32,"(3, 13)",64,"(7, 1)",28.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_011_to_018,34,"(3, 15)",64,"(7, 1)",30.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_012_to_018,35,"(3, 17)",64,"(7, 1)",32.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_013_to_018,37,"(3, 19)",64,"(7, 1)",34.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_014_to_018,42,"(5, 1)",64,"(7, 1)",2.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_015_to_018,44,"(5, 3)",64,"(7, 1)",4.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_016_to_018,55,"(5, 17)",64,"(7, 1)",30.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_017_to_018,57,"(5, 19)",64,"(7, 1)",28.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_019_to_018,76,"(7, 15)",64,"(7, 1)",22.0,True,False,9.470368684293987e-08,0.9999999052963129,0.9369148116824458,54,"(5, 15)",0.9999999052963129,-2.1028368394210464,maze,0.05,19
fb_020_to_018,80,"(7, 19)",64,"(7, 1)",26.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,19
fb_000_to_019,0,"(1, 1)",76,"(7, 15)",32.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,19
fb_001_to_019,4,"(1, 5)",76,"(7, 15)",36.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.10226918001112,maze,0.05,19
fb_002_to_019,5,"(1, 7)",76,"(7, 15)",30.0,True,True,0.9999999999999992,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,19
fb_003_to_019,11,"(1, 13)",76,"(7, 15)",24.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,19
fb_004_to_019,12,"(1, 15)",76,"(7, 15)",18.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,19
fb_005_to_019,16,"(1, 19)",76,"(7, 15)",14.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,19
fb_006_to_019,23,"(3, 1)",76,"(7, 15)",30.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_007_to_019,25,"(3, 3)",76,"(7, 15)",28.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_008_to_019,26,"(3, 5)",76,"(7, 15)",34.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_009_to_019,28,"(3, 7)",76,"(7, 15)",32.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_010_to_019,32,"(3, 13)",76,"(7, 15)",22.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_011_to_019,34,"(3, 15)",76,"(7, 15)",20.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_012_to_019,35,"(3, 17)",76,"(7, 15)",10.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_013_to_019,37,"(3, 19)",76,"(7, 15)",12.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_014_to_019,42,"(5, 1)",76,"(7, 15)",24.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_015_to_019,44,"(5, 3)",76,"(7, 15)",26.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_016_to_019,55,"(5, 17)",76,"(7, 15)",8.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_017_to_019,57,"(5, 19)",76,"(7, 15)",6.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_018_to_019,64,"(7, 1)",76,"(7, 15)",22.0,True,False,0.00030778698223955466,0.9996922130177599,0.8775723273571112,68,"(7, 5)",0.9996922130177599,-4.071310081102526,maze,0.05,19
fb_020_to_019,80,"(7, 19)",76,"(7, 15)",4.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,19
fb_000_to_020,0,"(1, 1)",80,"(7, 19)",36.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1022691800111204,maze,0.05,19
fb_001_to_020,4,"(1, 5)",80,"(7, 19)",32.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,19
fb_002_to_020,5,"(1, 7)",80,"(7, 19)",26.0,True,True,0.9999999999999992,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,19
fb_003_to_020,11,"(1, 13)",80,"(7, 19)",20.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,19
fb_004_to_020,12,"(1, 15)",80,"(7, 19)",14.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,19
fb_005_to_020,16,"(1, 19)",80,"(7, 19)",10.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,19
fb_006_to_020,23,"(3, 1)",80,"(7, 19)",34.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_007_to_020,25,"(3, 3)",80,"(7, 19)",32.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_008_to_020,26,"(3, 5)",80,"(7, 19)",30.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_009_to_020,28,"(3, 7)",80,"(7, 19)",28.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_010_to_020,32,"(3, 13)",80,"(7, 19)",18.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_011_to_020,34,"(3, 15)",80,"(7, 19)",16.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_012_to_020,35,"(3, 17)",80,"(7, 19)",6.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_013_to_020,37,"(3, 19)",80,"(7, 19)",8.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_014_to_020,42,"(5, 1)",80,"(7, 19)",28.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_015_to_020,44,"(5, 3)",80,"(7, 19)",30.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_016_to_020,55,"(5, 17)",80,"(7, 19)",4.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,19
fb_017_to_020,57,"(5, 19)",80,"(7, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,19
fb_018_to_020,64,"(7, 1)",80,"(7, 19)",26.0,True,False,0.00030778698223955466,0.9996922130177599,0.8775723273571112,68,"(7, 5)",0.9996922130177599,-4.071310081102526,maze,0.05,19
fb_019_to_020,76,"(7, 15)",80,"(7, 19)",4.0,True,False,0.9996922130177599,0.00030778698223955466,0.00028837020981300267,54,"(5, 15)",0.00030778698223955466,-4.071310081102526,maze,0.05,19
fb_001_to_000,4,"(1, 5)",0,"(1, 1)",4.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,20
fb_002_to_000,5,"(1, 7)",0,"(1, 1)",10.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,20
fb_003_to_000,11,"(1, 13)",0,"(1, 1)",16.0,True,True,0.9999999999999994,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,20
fb_004_to_000,12,"(1, 15)",0,"(1, 1)",22.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,20
fb_005_to_000,16,"(1, 19)",0,"(1, 1)",26.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,20
fb_006_to_000,23,"(3, 1)",0,"(1, 1)",2.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,20
fb_007_to_000,25,"(3, 3)",0,"(1, 1)",4.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,20
fb_008_to_000,26,"(3, 5)",0,"(1, 1)",6.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,20
fb_009_to_000,28,"(3, 7)",0,"(1, 1)",8.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,20
fb_010_to_000,32,"(3, 13)",0,"(1, 1)",18.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,20
fb_011_to_000,34,"(3, 15)",0,"(1, 1)",20.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,20
fb_012_to_000,35,"(3, 17)",0,"(1, 1)",30.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,20
fb_013_to_000,37,"(3, 19)",0,"(1, 1)",28.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,20
fb_014_to_000,42,"(5, 1)",0,"(1, 1)",8.0,True,True,1.0000000000000002,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,20
fb_015_to_000,44,"(5, 3)",0,"(1, 1)",6.0,True,True,0.9999999999999999,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,20
fb_016_to_000,54,"(5, 15)",0,"(1, 1)",30.0,True,False,0.0003077853499199264,0.9996922146500797,0.8780656087144719,75,"(7, 13)",0.982456141983699,-4.054867412509124,maze,0.05,20
fb_017_to_000,55,"(5, 17)",0,"(1, 1)",32.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,20
fb_018_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,20
fb_019_to_000,64,"(7, 1)",0,"(1, 1)",10.0,True,True,0.9999999052963129,9.470368684293987e-08,8.313492271904023e-08,68,"(7, 5)",9.470368684293987e-08,-2.1028368394210464,maze,0.05,20
fb_020_to_000,76,"(7, 15)",0,"(1, 1)",32.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,20
fb_021_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,0.9999999999999998,0.0,0.0,29,"(3, 9)",0.0,-2.10226918001112,maze,0.05,20
fb_000_to_001,0,"(1, 1)",4,"(1, 5)",4.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102525,maze,0.05,20
fb_002_to_001,5,"(1, 7)",4,"(1, 5)",6.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028373313056044,maze,0.05,20
fb_003_to_001,11,"(1, 13)",4,"(1, 5)",12.0,True,True,0.9999999999999994,0.0,0.0,29,"(3, 9)",0.0,-5.916701931989801,maze,0.05,20
fb_004_to_001,12,"(1, 15)",4,"(1, 5)",18.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1028368394210464,maze,0.05,20
fb_005_to_001,16,"(1, 19)",4,"(1, 5)",22.0,True,True,0.9999999999999997,0.0,0.0,29,"(3, 9)",0.0,-4.071310081102526,maze,0.05,20
fb_006_to_001,23,"(3, 1)",4,"(1, 5)",6.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,20
fb_007_to_001,25,"(3, 3)",4,"(1, 5)",8.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.1016631119088425,maze,0.05,20
fb_008_to_001,26,"(3, 5)",4,"(1, 5)",2.0,True,True,1.0,0.0,0.0,29,"(3, 9)",0.0,-2.101663111908842,maze,0.05,20
